"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Sunday, February 11, 2018","Virginia","+31.69","114.5","82.8","58.9"
"Sunday, February 11, 2018","Villanova","+31.16","129.8","98.7","68.2"
"Sunday, February 11, 2018","Purdue","+28.81","123.4","94.6","67.3"
"Sunday, February 11, 2018","Cincinnati","+27.87","113.8","85.9","65.3"
"Sunday, February 11, 2018","Duke","+27.00","127.3","100.3","71.0"
"Sunday, February 11, 2018","Michigan St.","+26.44","120.0","93.6","67.7"
"Sunday, February 11, 2018","Gonzaga","+24.24","120.2","95.9","69.2"
"Sunday, February 11, 2018","Texas Tech","+24.18","112.7","88.5","67.4"
"Sunday, February 11, 2018","Auburn","+23.63","121.1","97.5","72.3"
"Sunday, February 11, 2018","North Carolina","+22.54","119.9","97.4","71.5"
"Sunday, February 11, 2018","Ohio St.","+22.43","116.5","94.1","66.7"
"Sunday, February 11, 2018","Tennessee","+22.38","115.3","92.9","66.5"
"Sunday, February 11, 2018","Xavier","+21.88","120.9","99.0","70.4"
"Sunday, February 11, 2018","Kansas","+21.63","118.6","97.0","69.1"
"Sunday, February 11, 2018","Clemson","+21.11","115.6","94.5","65.8"
"Sunday, February 11, 2018","West Virginia","+20.72","117.7","97.0","70.3"
"Sunday, February 11, 2018","Saint Mary's","+20.60","123.2","102.6","63.4"
"Sunday, February 11, 2018","Wichita St.","+20.11","119.3","99.2","69.1"
"Sunday, February 11, 2018","Nevada","+19.75","119.7","99.9","69.4"
"Sunday, February 11, 2018","Butler","+19.01","116.9","97.9","67.9"
"Sunday, February 11, 2018","Texas A&M","+18.92","111.7","92.7","68.0"
"Sunday, February 11, 2018","TCU","+18.88","122.1","103.3","68.8"
"Sunday, February 11, 2018","Creighton","+18.46","117.2","98.7","71.4"
"Sunday, February 11, 2018","Arizona","+18.29","120.7","102.4","67.9"
"Sunday, February 11, 2018","Florida St.","+18.04","117.4","99.3","71.6"
"Sunday, February 11, 2018","Florida","+17.84","114.7","96.9","68.0"
"Sunday, February 11, 2018","Rhode Island","+17.52","114.2","96.7","68.9"
"Sunday, February 11, 2018","Oklahoma","+17.49","118.5","101.0","75.7"
"Sunday, February 11, 2018","Michigan","+17.18","113.3","96.1","63.3"
"Sunday, February 11, 2018","Arizona St.","+17.16","119.3","102.1","71.2"
"Sunday, February 11, 2018","Baylor","+16.98","113.1","96.1","66.1"
"Sunday, February 11, 2018","Kentucky","+16.94","113.2","96.2","69.2"
"Sunday, February 11, 2018","Houston","+16.81","114.2","97.4","68.2"
"Sunday, February 11, 2018","Miami FL","+16.77","112.6","95.8","67.6"
"Sunday, February 11, 2018","Seton Hall","+16.70","115.5","98.8","69.7"
"Sunday, February 11, 2018","Louisville","+16.69","112.4","95.8","70.2"
"Sunday, February 11, 2018","Missouri","+16.51","115.5","99.0","65.3"
"Sunday, February 11, 2018","Notre Dame","+16.44","115.5","99.0","64.9"
"Sunday, February 11, 2018","Virginia Tech","+16.21","117.4","101.2","70.2"
"Sunday, February 11, 2018","Maryland","+16.20","115.6","99.4","66.5"
"Sunday, February 11, 2018","New Mexico St.","+15.80","108.9","93.1","67.8"
"Sunday, February 11, 2018","Alabama","+15.58","109.2","93.6","69.0"
"Sunday, February 11, 2018","Texas","+15.48","108.7","93.3","65.9"
"Sunday, February 11, 2018","Arkansas","+14.93","116.1","101.2","70.5"
"Sunday, February 11, 2018","Penn St.","+14.84","111.9","97.1","68.5"
"Sunday, February 11, 2018","Syracuse","+14.42","108.3","93.8","63.8"
"Sunday, February 11, 2018","USC","+14.05","116.4","102.4","68.5"
"Sunday, February 11, 2018","Middle Tennessee","+13.95","111.2","97.2","66.5"
"Sunday, February 11, 2018","UCLA","+13.84","116.5","102.7","70.6"
"Sunday, February 11, 2018","Marquette","+13.75","118.6","104.9","70.0"
"Sunday, February 11, 2018","Loyola Chicago","+13.68","111.5","97.8","65.6"
"Sunday, February 11, 2018","Vermont","+13.66","117.4","103.7","63.6"
"Sunday, February 11, 2018","SMU","+13.61","114.5","100.9","63.6"
"Sunday, February 11, 2018","Boise St.","+13.43","110.6","97.1","68.1"
"Sunday, February 11, 2018","Nebraska","+13.36","111.8","98.4","67.5"
"Sunday, February 11, 2018","Louisiana Lafayette","+13.25","115.1","101.9","71.1"
"Sunday, February 11, 2018","Kansas St.","+13.19","113.8","100.6","65.2"
"Sunday, February 11, 2018","Mississippi St.","+12.80","108.5","95.7","67.9"
"Sunday, February 11, 2018","Davidson","+12.76","116.6","103.8","64.8"
"Sunday, February 11, 2018","North Carolina St.","+12.59","114.7","102.1","71.2"
"Sunday, February 11, 2018","LSU","+12.30","115.5","103.2","68.0"
"Sunday, February 11, 2018","Murray St.","+12.26","114.9","102.7","67.3"
"Sunday, February 11, 2018","BYU","+12.22","109.5","97.3","67.2"
"Sunday, February 11, 2018","Utah","+12.16","111.7","99.5","66.3"
"Sunday, February 11, 2018","Western Kentucky","+12.13","112.2","100.1","69.2"
"Sunday, February 11, 2018","Oklahoma St.","+12.07","111.5","99.4","68.9"
"Sunday, February 11, 2018","East Tennessee St.","+11.35","108.6","97.2","67.5"
"Sunday, February 11, 2018","Old Dominion","+11.32","109.9","98.6","64.1"
"Sunday, February 11, 2018","St. Bonaventure","+11.30","111.8","100.5","69.8"
"Sunday, February 11, 2018","South Dakota","+11.14","109.7","98.6","70.4"
"Sunday, February 11, 2018","UNLV","+11.13","114.3","103.2","72.4"
