"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Monday, February 12, 2018","Virginia","+31.73","114.6","82.8","59.1"
"Monday, February 12, 2018","Villanova","+31.19","129.9","98.7","68.5"
"Monday, February 12, 2018","Cincinnati","+29.39","114.2","84.8","66.0"
"Monday, February 12, 2018","Purdue","+28.93","123.5","94.5","67.6"
"Monday, February 12, 2018","Duke","+26.92","127.1","100.2","71.4"
"Monday, February 12, 2018","Michigan St.","+26.48","120.1","93.6","68.0"
"Monday, February 12, 2018","Gonzaga","+24.21","120.2","96.0","69.5"
"Monday, February 12, 2018","Texas Tech","+24.18","112.8","88.6","67.7"
"Monday, February 12, 2018","Auburn","+23.63","121.2","97.6","72.6"
"Monday, February 12, 2018","North Carolina","+22.52","120.0","97.4","71.8"
"Monday, February 12, 2018","Ohio St.","+22.45","116.6","94.1","67.1"
"Monday, February 12, 2018","Tennessee","+22.39","115.4","93.0","66.8"
"Monday, February 12, 2018","Xavier","+21.94","121.0","99.1","70.7"
"Monday, February 12, 2018","Kansas","+21.60","118.7","97.1","69.4"
"Monday, February 12, 2018","Clemson","+21.14","115.7","94.5","66.1"
"Monday, February 12, 2018","West Virginia","+20.70","117.8","97.1","70.6"
"Monday, February 12, 2018","Saint Mary's","+20.54","123.3","102.7","63.7"
"Monday, February 12, 2018","Wichita St.","+20.15","119.4","99.3","69.5"
"Monday, February 12, 2018","Nevada","+19.75","119.8","100.0","69.7"
"Monday, February 12, 2018","Butler","+19.04","117.0","98.0","68.2"
"Monday, February 12, 2018","Texas A&M","+18.98","111.8","92.8","68.3"
"Monday, February 12, 2018","TCU","+18.83","122.2","103.4","69.1"
"Monday, February 12, 2018","Creighton","+18.49","117.3","98.8","71.7"
"Monday, February 12, 2018","Arizona","+18.28","120.8","102.6","68.2"
"Monday, February 12, 2018","Florida St.","+18.11","117.5","99.4","71.8"
"Monday, February 12, 2018","Florida","+17.87","114.9","97.0","68.3"
"Monday, February 12, 2018","Michigan","+17.84","114.6","96.8","63.9"
"Monday, February 12, 2018","Louisville","+17.77","113.4","95.6","70.6"
"Monday, February 12, 2018","Houston","+17.71","114.1","96.4","68.3"
"Monday, February 12, 2018","Rhode Island","+17.54","114.3","96.8","69.3"
"Monday, February 12, 2018","Oklahoma","+17.51","118.6","101.1","76.1"
"Monday, February 12, 2018","Arizona St.","+17.16","119.4","102.2","71.6"
"Monday, February 12, 2018","Kentucky","+17.00","113.3","96.3","69.6"
"Monday, February 12, 2018","Baylor","+16.94","113.1","96.1","66.4"
"Monday, February 12, 2018","Seton Hall","+16.76","115.6","98.9","70.0"
"Monday, February 12, 2018","Miami FL","+16.76","112.6","95.9","67.9"
"Monday, February 12, 2018","Notre Dame","+16.51","115.6","99.1","65.2"
"Monday, February 12, 2018","Missouri","+16.43","115.5","99.1","65.7"
"Monday, February 12, 2018","Maryland","+16.34","115.7","99.3","66.8"
"Monday, February 12, 2018","Virginia Tech","+16.25","117.5","101.2","70.5"
"Monday, February 12, 2018","Penn St.","+16.22","112.7","96.5","68.3"
"Monday, February 12, 2018","New Mexico St.","+15.70","109.0","93.3","68.1"
"Monday, February 12, 2018","Alabama","+15.59","109.2","93.7","69.4"
"Monday, February 12, 2018","Texas","+15.47","108.8","93.3","66.2"
"Monday, February 12, 2018","Arkansas","+14.98","116.3","101.3","70.9"
"Monday, February 12, 2018","Syracuse","+14.42","108.4","94.0","64.3"
"Monday, February 12, 2018","USC","+13.98","116.5","102.5","68.8"
"Monday, February 12, 2018","Middle Tennessee","+13.91","111.2","97.3","66.8"
"Monday, February 12, 2018","UCLA","+13.89","116.6","102.7","70.9"
"Monday, February 12, 2018","Marquette","+13.72","118.7","104.9","70.3"
"Monday, February 12, 2018","Loyola Chicago","+13.63","111.6","97.9","65.9"
"Monday, February 12, 2018","Nebraska","+13.38","111.7","98.3","67.8"
"Monday, February 12, 2018","Boise St.","+13.34","110.6","97.3","68.4"
"Monday, February 12, 2018","Louisiana Lafayette","+13.22","115.2","101.9","71.4"
"Monday, February 12, 2018","Vermont","+13.14","117.1","104.0","64.0"
"Monday, February 12, 2018","Kansas St.","+13.13","113.8","100.7","65.6"
"Monday, February 12, 2018","Mississippi St.","+12.84","108.7","95.8","68.2"
"Monday, February 12, 2018","Davidson","+12.77","116.6","103.9","65.1"
"Monday, February 12, 2018","North Carolina St.","+12.61","114.8","102.2","71.5"
"Monday, February 12, 2018","SMU","+12.49","113.8","101.3","64.2"
"Monday, February 12, 2018","LSU","+12.37","115.5","103.2","68.3"
"Monday, February 12, 2018","Murray St.","+12.25","115.0","102.8","67.6"
"Monday, February 12, 2018","BYU","+12.17","109.6","97.4","67.5"
"Monday, February 12, 2018","Utah","+12.14","111.8","99.7","66.6"
"Monday, February 12, 2018","Western Kentucky","+12.03","112.2","100.2","69.5"
"Monday, February 12, 2018","Oklahoma St.","+12.02","111.5","99.5","69.2"
"Monday, February 12, 2018","East Tennessee St.","+11.36","108.6","97.3","67.8"
"Monday, February 12, 2018","St. Bonaventure","+11.30","111.9","100.6","70.1"
"Monday, February 12, 2018","Old Dominion","+11.30","110.0","98.7","64.4"
