"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Wednesday, February 7, 2018","Villanova","+33.26","130.9","97.6","68.1"
"Wednesday, February 7, 2018","Virginia","+32.99","115.2","82.2","59.8"
"Wednesday, February 7, 2018","Purdue","+29.69","124.9","95.2","67.6"
"Wednesday, February 7, 2018","Cincinnati","+27.61","113.1","85.5","65.5"
"Wednesday, February 7, 2018","Duke","+27.35","126.6","99.2","71.8"
"Wednesday, February 7, 2018","Michigan St.","+25.96","119.9","93.9","67.9"
"Wednesday, February 7, 2018","Tennessee","+24.84","116.4","91.5","66.7"
"Wednesday, February 7, 2018","Auburn","+23.54","119.8","96.3","72.9"
"Wednesday, February 7, 2018","Gonzaga","+23.37","120.3","96.9","69.2"
"Wednesday, February 7, 2018","Texas Tech","+22.80","113.0","90.2","67.4"
"Wednesday, February 7, 2018","Kansas","+22.63","118.7","96.0","69.4"
"Wednesday, February 7, 2018","North Carolina","+22.08","118.5","96.5","71.9"
"Wednesday, February 7, 2018","Xavier","+21.66","121.2","99.5","70.8"
"Wednesday, February 7, 2018","West Virginia","+21.58","116.9","95.3","70.5"
"Wednesday, February 7, 2018","Saint Mary's","+21.53","123.3","101.8","63.8"
"Wednesday, February 7, 2018","Ohio St.","+21.30","116.6","95.3","66.9"
"Wednesday, February 7, 2018","Clemson","+20.87","115.4","94.5","66.1"
"Wednesday, February 7, 2018","Nevada","+20.13","120.1","100.0","69.6"
"Wednesday, February 7, 2018","Wichita St.","+19.66","117.9","98.3","69.4"
"Wednesday, February 7, 2018","Creighton","+18.92","117.7","98.8","71.9"
"Wednesday, February 7, 2018","Butler","+18.92","116.7","97.8","67.8"
"Wednesday, February 7, 2018","Arizona","+18.67","120.5","101.8","68.3"
"Wednesday, February 7, 2018","Florida St.","+18.62","117.8","99.2","71.8"
"Wednesday, February 7, 2018","TCU","+18.04","120.5","102.5","69.2"
"Wednesday, February 7, 2018","Texas A&M","+18.02","109.9","91.9","68.0"
