"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, February 13, 2018","Virginia","+31.83","114.6","82.8","59.0"
"Tuesday, February 13, 2018","Villanova","+31.19","129.9","98.7","68.4"
"Tuesday, February 13, 2018","Cincinnati","+29.37","114.1","84.8","65.9"
"Tuesday, February 13, 2018","Purdue","+28.92","123.5","94.6","67.5"
"Tuesday, February 13, 2018","Duke","+26.92","127.2","100.2","71.3"
"Tuesday, February 13, 2018","Michigan St.","+26.48","120.1","93.6","67.9"
"Tuesday, February 13, 2018","Texas Tech","+24.15","112.7","88.6","67.7"
"Tuesday, February 13, 2018","Gonzaga","+24.13","120.2","96.1","69.4"
"Tuesday, February 13, 2018","Auburn","+23.65","121.2","97.6","72.5"
"Tuesday, February 13, 2018","North Carolina","+23.10","120.5","97.4","71.6"
"Tuesday, February 13, 2018","Tennessee","+22.43","115.4","93.0","66.7"
"Tuesday, February 13, 2018","Ohio St.","+22.43","116.6","94.2","67.0"
"Tuesday, February 13, 2018","Xavier","+21.89","121.0","99.1","70.6"
"Tuesday, February 13, 2018","Kansas","+21.52","118.6","97.1","69.4"
"Tuesday, February 13, 2018","West Virginia","+21.44","118.2","96.7","70.2"
"Tuesday, February 13, 2018","Clemson","+21.14","115.7","94.6","66.0"
"Tuesday, February 13, 2018","Saint Mary's","+20.51","123.3","102.8","63.6"
"Tuesday, February 13, 2018","Wichita St.","+20.16","119.4","99.2","69.4"
"Tuesday, February 13, 2018","Nevada","+19.66","119.7","100.1","69.6"
"Tuesday, February 13, 2018","Butler","+19.01","117.0","98.0","68.1"
"Tuesday, February 13, 2018","Texas A&M","+18.99","111.8","92.8","68.2"
"Tuesday, February 13, 2018","Creighton","+18.49","117.3","98.8","71.6"
"Tuesday, February 13, 2018","Arizona","+18.24","120.8","102.6","68.1"
"Tuesday, February 13, 2018","Florida St.","+18.12","117.5","99.3","71.8"
"Tuesday, February 13, 2018","TCU","+18.04","121.9","103.8","68.7"
"Tuesday, February 13, 2018","Florida","+17.88","114.9","97.0","68.2"
"Tuesday, February 13, 2018","Michigan","+17.85","114.6","96.8","63.8"
"Tuesday, February 13, 2018","Louisville","+17.78","113.4","95.6","70.5"
"Tuesday, February 13, 2018","Houston","+17.71","114.2","96.4","68.2"
"Tuesday, February 13, 2018","Rhode Island","+17.53","114.3","96.8","69.2"
"Tuesday, February 13, 2018","Oklahoma","+17.50","118.6","101.1","76.0"
"Tuesday, February 13, 2018","Baylor","+17.16","113.3","96.1","66.0"
"Tuesday, February 13, 2018","Arizona St.","+17.12","119.4","102.3","71.5"
"Tuesday, February 13, 2018","Kentucky","+16.98","113.3","96.3","69.5"
"Tuesday, February 13, 2018","Seton Hall","+16.76","115.6","98.9","69.9"
"Tuesday, February 13, 2018","Miami FL","+16.76","112.7","95.9","67.7"
"Tuesday, February 13, 2018","Missouri","+16.45","115.5","99.1","65.6"
"Tuesday, February 13, 2018","Maryland","+16.31","115.7","99.4","66.7"
"Tuesday, February 13, 2018","Virginia Tech","+16.25","117.4","101.2","70.4"
"Tuesday, February 13, 2018","Penn St.","+16.23","112.7","96.5","68.2"
"Tuesday, February 13, 2018","Notre Dame","+15.97","115.6","99.6","64.9"
"Tuesday, February 13, 2018","New Mexico St.","+15.70","109.0","93.3","68.0"
"Tuesday, February 13, 2018","Alabama","+15.58","109.3","93.7","69.3"
"Tuesday, February 13, 2018","Texas","+15.18","108.8","93.6","65.8"
"Tuesday, February 13, 2018","Arkansas","+14.99","116.3","101.3","70.8"
"Tuesday, February 13, 2018","Syracuse","+14.36","108.4","94.1","64.2"
"Tuesday, February 13, 2018","USC","+13.95","116.5","102.5","68.7"
"Tuesday, February 13, 2018","Middle Tennessee","+13.92","111.3","97.3","66.7"
"Tuesday, February 13, 2018","UCLA","+13.87","116.6","102.8","70.8"
