"Date","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","EM","RankEM"
2016-03-07,"Michigan St.",67.3593189964158,263,67.3019463863638,236,118.728756013204,3,123.273166707779,1,93.7729908590607,15,94.169040025097,18,0.956772132668107,3,29.1041266826819,1
2016-03-07,"Kansas",68.9874621212121,175,68.7332521753534,153,114.781277176446,13,120.641952574558,7,96.4609714104934,34,91.7252030330861,7,0.958961643089892,1,28.9167495414722,2
2016-03-07,"Virginia",61.2600925925926,351,61.211947237951,350,115.104834754391,9,120.622376175547,8,96.981261689975,39,91.8052100175078,8,0.958491052102386,2,28.8171661580393,3
2016-03-07,"Villanova",67.8158602150538,240,67.1146088289616,243,113.728281353125,20,118.169837236406,14,93.0394427088,6,91.122640919435,5,0.952076561493965,4,27.0471963169711,4
2016-03-07,"North Carolina",71.3153225806452,74,71.8675712873057,42,116.236078246643,7,121.216310327753,6,99.4317714014712,83,95.0505521118019,26,0.942482562103161,6,26.1657582159507,5
2016-03-07,"West Virginia",70.8104032258065,89,69.9372957163208,95,111.153936145191,45,116.109016347081,24,93.2673534162349,8,90.191915313438,3,0.948082330753787,5,25.9171010336428,6
2016-03-07,"Oklahoma",71.2645454545455,77,70.3980724234733,82,111.915083888629,34,117.680945915569,15,97.4414181009526,44,92.8300446961786,11,0.938651747512671,8,24.8509012193904,7
2016-03-07,"Louisville",66.4185483870968,299,66.5149581190138,269,112.341935812167,28,113.234180490517,39,92.4563960880956,4,88.9427590497336,1,0.941411847418618,7,24.2914214407833,8
2016-03-07,"Kentucky",68.6959229390681,194,67.7161561384152,214,114.37204602722,14,120.099069701806,9,98.024106421758,54,96.0723432263339,40,0.928705881078817,9,24.026726475472,9
2016-03-07,"Indiana",68.9612007168459,176,68.3172334487834,181,119.558428587909,1,121.271320350354,5,99.7547807345812,90,97.8328170880366,57,0.922001568175904,12,23.4385032623173,10
2016-03-07,"Purdue",68.1924731182796,221,68.1741137201044,188,113.825747647935,19,116.743810557514,22,94.9655048321538,19,93.4048127697262,13,0.928571377919983,10,23.3389977877882,11
2016-03-07,"Miami FL",66.019212962963,314,65.8377895752477,302,113.828436484838,18,118.687895170228,12,100.224760674073,99,95.6056585223383,31,0.923229051330871,11,23.0822366478901,12
