"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"1","November 10, 2017","Eastern Michigan",92,"Spring Arbor",60
"2","November 10, 2017","Cincinnati",107,"Savannah State",77
"3","November 10, 2017","Middle Tennessee",104,"Trevecca Nazarene",52
"4","November 10, 2017","Stetson",98,"Webber",89
"5","November 10, 2017","Baylor",107,"Central Arkansas",66
"6","November 10, 2017","Jackson State",84,"Millsaps",46
"7","November 10, 2017","New Hampshire",95,"Wheelock",39
"8","November 10, 2017","Tulsa",67,"Lamar",74
"9","November 10, 2017","Citadel",109,"Oglethorpe",73
"10","November 10, 2017","Central Michigan",108,"Siena Heights",48
"11","November 10, 2017","Eastern Washington",82,"Walla Walla",61
"12","November 10, 2017","Penn State",86,"Campbell",75
"13","November 10, 2017","James Madison",80,"Bridgewater (VA)",50
"14","November 10, 2017","Alabama",82,"Memphis",70
"15","November 10, 2017","Mississippi State",96,"Alabama State",68
"16","November 10, 2017","North Texas",122,"Eureka",65
"17","November 10, 2017","Sacred Heart",64,"Holy Cross",69
"18","November 10, 2017","Seton Hall",90,"Fairleigh Dickinson",68
"19","November 10, 2017","Virginia Tech",111,"Detroit",79
"20","November 10, 2017","West Virginia",65,"Texas A&M",88
"21","November 10, 2017","Albany (NY)",69,"Iona",67
"22","November 10, 2017","Binghamton",76,"Morgan State",59
"23","November 10, 2017","Boston College",85,"Maine",65
"24","November 10, 2017","Boston University",59,"Northeastern",65
"25","November 10, 2017","Butler",82,"Kennesaw State",64
"26","November 10, 2017","Charlotte",116,"Methodist",76
"27","November 10, 2017","Clemson",85,"Western Carolina",57
"28","November 10, 2017","Coastal Carolina",102,"Piedmont",50
"29","November 10, 2017","College of Charleston",68,"Siena",60
"30","November 10, 2017","UConn",70,"Colgate",58
"31","November 10, 2017","Davidson",110,"Charleston Southern",62
"32","November 10, 2017","Dayton",78,"Ball State",77
"33","November 10, 2017","Delaware State",71,"Cairn",50
"34","November 10, 2017","Drexel",69,"Bowling Green State",78
"35","November 10, 2017","Duke",97,"Elon",68
"36","November 10, 2017","Florida International",70,"Florida Memorial",47
"37","November 10, 2017","Fordham",54,"Miami (OH)",55
"38","November 10, 2017","Furman",101,"Bob Jones University",48
"39","November 10, 2017","George Mason",67,"Lafayette",65
"40","November 10, 2017","George Washington",84,"Howard",75
"41","November 10, 2017","Georgia",79,"Bryant",54
"42","November 10, 2017","Georgia State",90,"Carver Bible",50
"43","November 10, 2017","Harvard",73,"MIT",64
"44","November 10, 2017","Hofstra",77,"Army",74
"45","November 10, 2017","Indiana",69,"Indiana State",90
"46","November 10, 2017","Kentucky",73,"Utah Valley",63
"47","November 10, 2017","Liberty",87,"Clarks Summit",42
"48","November 10, 2017","Lipscomb",98,"Emory",83
"49","November 10, 2017","Louisiana Tech",112,"Texas-Tyler",71
"50","November 10, 2017","UMass",74,"UMass-Lowell",69
"51","November 10, 2017","UNC",86,"Northern Iowa",69
"52","November 10, 2017","NC State",102,"VMI",67
"53","November 10, 2017","Northern Kentucky",81,"ETSU",63
"54","November 10, 2017","Oakland",85,"Fort Wayne",71
"55","November 10, 2017","Ohio State",95,"Robert Morris",64
"56","November 10, 2017","Old Dominion",57,"Towson",54
"57","November 10, 2017","Providence",84,"Houston Baptist",55
"58","November 10, 2017","Radford",72,"Georgia Southwestern",63
"59","November 10, 2017","Rhode Island",84,"UNC Asheville",60
"60","November 10, 2017","Richmond",63,"Delaware",76
"61","November 10, 2017","Rutgers",94,"CCNY",38
"62","November 10, 2017","Southeast Missouri State",81,"Missouri Baptist University",69
"63","November 10, 2017","St. John's (NY)",77,"New Orleans",61
"64","November 10, 2017","Stanford",78,"Cal Poly",62
"65","November 10, 2017","Stony Brook",61,"Maryland",76
"66","November 10, 2017","Syracuse",77,"Cornell",45
"67","November 10, 2017","Tennessee",88,"Presbyterian",53
"68","November 10, 2017","Virginia",60,"UNC Greensboro",48
"69","November 10, 2017","VCU",94,"Grambling",65
"70","November 10, 2017","Wake Forest",83,"Georgia Southern",85
"71","November 10, 2017","Winthrop",66,"Southern Illinois",81
"72","November 10, 2017","Wisconsin",85,"South Carolina State",50
"73","November 10, 2017","Wofford",52,"South Carolina",73
"74","November 10, 2017","Xavier",101,"Morehead State",49
"75","November 10, 2017","Abilene Christian",86,"Hillsdale",68
"76","November 10, 2017","Alabama-Birmingham",96,"Jacksonville",67
"77","November 10, 2017","Arizona",101,"Northern Arizona",67
"78","November 10, 2017","Arkansas",95,"Samford",56
"79","November 10, 2017","Auburn",102,"Norfolk State",74
"80","November 10, 2017","Bethune-Cookman",108,"Johnson University",66
"81","November 10, 2017","UCF",88,"Mercer",79
"82","November 10, 2017","Colorado",66,"Northern Colorado",51
"83","November 10, 2017","Evansville",77,"Arkansas State",63
"84","November 10, 2017","Fresno State",96,"UC-Santa Cruz",65
"85","November 10, 2017","Hartford",85,"Central Connecticut",84
"86","November 10, 2017","High Point",100,"William & Mary",66
"87","November 10, 2017","Houston",81,"McNeese State",53
"88","November 10, 2017","Illinois",102,"Southern",55
"89","November 10, 2017","UIC",65,"North Carolina Central",55
"90","November 10, 2017","Incarnate Word",87,"Southwestern",71
"91","November 10, 2017","Jacksonville State",100,"Tennessee Wesleyan",42
"92","November 10, 2017","LSU",99,"Alcorn State",59
"93","November 10, 2017","Loyola (IL)",84,"Wright State",80
"94","November 10, 2017","Marshall",102,"UT-Martin",91
"95","November 10, 2017","Maryland-Eastern Shore",95,"Valley Forge",69
"96","November 10, 2017","Miami (FL)",77,"Gardner-Webb",45
"97","November 10, 2017","Michigan State",98,"North Florida",66
"98","November 10, 2017","Milwaukee",83,"Wisconsin-La Crosse",73
"99","November 10, 2017","Minnesota",92,"USC Upstate",77
"100","November 10, 2017","Ole Miss",94,"Louisiana",76
"101","November 10, 2017","Monmouth",79,"Bucknell",78
"102","November 10, 2017","Montana State",89,"Omaha",80
"103","November 10, 2017","Murray State",118,"Brescia",61
"104","November 10, 2017","North Carolina A&T",104,"Greensboro",80
"105","November 10, 2017","Northwestern",79,"Loyola (MD)",75
"106","November 10, 2017","Oklahoma State",78,"Pepperdine",47
"107","November 10, 2017","Oral Roberts",86,"Avila",72
"108","November 10, 2017","Purdue",105,"SIU-Edwardsville",74
"109","November 10, 2017","Rice",72,"Eastern Kentucky",73
"110","November 10, 2017","Rider",90,"Hampton",75
"111","November 10, 2017","Saint Louis",62,"Seattle",46
"112","November 10, 2017","South Florida",60,"Florida Atlantic",59
"113","November 10, 2017","Southeastern Louisiana",99,"Centenary (LA)",67
"114","November 10, 2017","SMU",78,"UMBC",67
"115","November 10, 2017","Southern Miss",79,"Southern-New Orleans",69
"116","November 10, 2017","St. Bonaventure",75,"Niagara",77
"117","November 10, 2017","Tennessee Tech",94,"Midway",56
"118","November 10, 2017","Texas",105,"Northwestern State",59
"119","November 10, 2017","Texas A&M-Corpus Christi",69,"Our Lady of the Lake",68
"120","November 10, 2017","Texas-Rio Grande Valley",106,"Nicholls State",111
"121","November 10, 2017","Tulane",102,"LIU-Brooklyn",96
"122","November 10, 2017","Valparaiso",88,"North Park",46
"123","November 10, 2017","Villanova",75,"Columbia",60
"124","November 10, 2017","Western Kentucky",80,"Missouri State",85
"125","November 10, 2017","Wichita State",109,"UMKC",57
"126","November 10, 2017","Colorado State",72,"Sacramento State",61
"127","November 10, 2017","Creighton",92,"Yale",76
"128","November 10, 2017","Gonzaga",97,"Texas Southern",69
"129","November 10, 2017","Grand Canyon",67,"Florida A&M",51
"130","November 10, 2017","Iowa",95,"Chicago State",62
"131","November 10, 2017","Kansas",92,"Tennessee State",56
"132","November 10, 2017","Kansas State",83,"American",45
"133","November 10, 2017","Marquette",80,"Mount St. Mary's",59
"134","November 10, 2017","Missouri",74,"Iowa State",59
"135","November 10, 2017","Montana",72,"Whitworth",60
"136","November 10, 2017","Navy",71,"Pitt",62
"137","November 10, 2017","New Mexico State",81,"East Central",55
"138","November 10, 2017","North Dakota",83,"Troy",80
"139","November 10, 2017","South Dakota State",65,"UC-Irvine",54
"140","November 10, 2017","TCU",83,"Louisiana-Monroe",73
"141","November 10, 2017","UTEP",100,"Louisiana College",50
"142","November 10, 2017","Texas Tech",75,"South Alabama",50
"143","November 10, 2017","Vanderbilt",73,"Austin Peay",54
"144","November 10, 2017","Weber State",65,"Utah State",59
"145","November 10, 2017","Wyoming",74,"Chattanooga",65
"146","November 10, 2017","Arizona State",94,"Idaho State",74
"147","November 10, 2017","Boise State",104,"Eastern Oregon",65
"148","November 10, 2017","Cal State Bakersfield",88,"Whittier",66
"149","November 10, 2017","Cal State Northridge",76,"Life Pacific",50
"150","November 10, 2017","Nevada",88,"Idaho",64
"151","November 10, 2017","Oregon State",99,"Southern Utah",82
"152","November 10, 2017","San Diego State",91,"San Diego Christian",52
"153","November 10, 2017","San Jose State",97,"Antelope Valley",45
"154","November 10, 2017","Santa Clara",120,"La Verne",70
"155","November 10, 2017","USC",84,"Cal State Fullerton",42
"156","November 10, 2017","Utah",83,"Prairie View",62
"157","November 10, 2017","Washington",86,"Belmont",82
"158","November 10, 2017","California",66,"UC-Riverside",74
"159","November 10, 2017","Hawaii",82,"Arkansas-Pine Bluff",70
"160","November 10, 2017","Oregon",70,"Coppin State",54
"161","November 10, 2017","San Francisco",71,"Long Beach State",83
"162","November 10, 2017","UCLA",63,"Georgia Tech",60
"163","November 11, 2017","Buffalo",80,"Canisius",75
"164","November 11, 2017","Fairfield",80,"Penn",72
"165","November 11, 2017","Florida Gulf Coast",98,"Illinois State",87
"166","November 11, 2017","Bradley",68,"IUPUI",53
"167","November 11, 2017","Ohio",61,"Alabama A&M",53
"168","November 11, 2017","Quinnipiac",78,"Dartmouth",77
"169","November 11, 2017","Western Michigan",103,"Siena Heights",72
"170","November 11, 2017","Appalachian State",135,"Toccoa Falls",34
"171","November 11, 2017","Brown",106,"Johnson & Wales (RI)",78
"172","November 11, 2017","Drake",101,"Coe",54
"173","November 11, 2017","La Salle",61,"St. Peter's",40
"174","November 11, 2017","Longwood",61,"Stephen F. Austin",74
"175","November 11, 2017","Little Rock",79,"Ouachita",81
"176","November 11, 2017","UCSB",85,"North Dakota State",66
"177","November 11, 2017","DePaul",58,"Notre Dame",72
"178","November 11, 2017","Duquesne",80,"St. Francis (NY)",70
"179","November 11, 2017","NJIT",49,"Wagner",60
"180","November 11, 2017","Akron",67,"Cleveland State",57
"181","November 11, 2017","Duke",99,"Utah Valley",69
"182","November 11, 2017","Elon",96,"Peace",53
"183","November 11, 2017","Marist",76,"Lehigh",84
"184","November 11, 2017","Michigan",86,"North Florida",66
"185","November 11, 2017","UNC Wilmington",105,"North Carolina Wesleyan",81
"186","November 11, 2017","Presbyterian",107,"Johnson University",87
"187","November 11, 2017","Sam Houston State",91,"Texas-Tyler",51
"188","November 11, 2017","South Dakota",87,"Mayville State",59
"189","November 11, 2017","Toledo",98,"St. Joseph's",87
"190","November 11, 2017","Nebraska",72,"Eastern Illinois",68
"191","November 11, 2017","Saint Mary's",85,"Saint Francis (PA)",68
"192","November 11, 2017","Texas-Arlington",85,"Loyola Marymount",80
"193","November 11, 2017","Western Illinois",109,"Saint Mary's (MN)",68
"194","November 11, 2017","BYU",91,"Mississippi Valley State",61
"195","November 11, 2017","Kent State",111,"Youngstown State",78
"196","November 11, 2017","New Mexico",147,"Northern New Mexico",76
"197","November 11, 2017","UNLV",108,"Florida A&M",66
"198","November 11, 2017","Portland",75,"Portland State",80
"199","November 12, 2017","Georgetown",73,"Jacksonville",57
"200","November 12, 2017","Boston College",91,"South Carolina State",52
"201","November 12, 2017","UMass-Lowell",102,"Massachusetts-Boston",63
"202","November 12, 2017","Northern Kentucky",93,"Wilmington (OH)",65
"203","November 12, 2017","Seton Hall",75,"Monmouth",65
"204","November 12, 2017","Clemson",87,"North Carolina A&T",63
"205","November 12, 2017","Eastern Michigan",97,"Michigan-Dearborn",73
"206","November 12, 2017","Harvard",70,"UMass",67
"207","November 12, 2017","Louisville",72,"George Mason",61
"208","November 12, 2017","Mercer",110,"Toccoa Falls",43
"209","November 12, 2017","Ohio State",82,"Radford",72
"210","November 12, 2017","Rutgers",71,"Central Connecticut",67
"211","November 12, 2017","Wofford",103,"Washington & Lee",66
"212","November 12, 2017","Appalachian State",95,"Bridgewater (VA)",57
"213","November 12, 2017","Kentucky",73,"Vermont",69
"214","November 12, 2017","Loyola (IL)",96,"Eureka",69
"215","November 12, 2017","Oklahoma",108,"Omaha",89
"216","November 12, 2017","USC Upstate",85,"Allen",66
"217","November 12, 2017","South Dakota State",78,"Mary",54
"218","November 12, 2017","Air Force",65,"Texas State",57
"219","November 12, 2017","Boise State",90,"Southern Utah",69
"220","November 12, 2017","California",85,"Cal Poly",82
"221","November 12, 2017","Hartford",80,"Gordon",63
"222","November 12, 2017","Iowa",92,"Alabama State",58
"223","November 12, 2017","Fort Wayne",114,"Defiance",59
"224","November 12, 2017","Miami (FL)",89,"Navy",55
"225","November 12, 2017","NC State",78,"Charleston Southern",56
"226","November 12, 2017","Northeastern",83,"Wentworth",49
"227","November 12, 2017","Purdue",111,"Chicago State",42
"228","November 12, 2017","SMU",83,"Louisiana-Monroe",65
"229","November 12, 2017","UTSA",92,"East Central",59
"230","November 12, 2017","Washington State",86,"Texas Southern",84
"231","November 12, 2017","Central Arkansas",99,"University of the Ozarks",51
"232","November 12, 2017","East Carolina",76,"Coppin State",50
"233","November 12, 2017","Hampton",85,"Bluefield College (VA)",68
"234","November 12, 2017","Lipscomb",77,"Morehead State",70
"235","November 12, 2017","UMKC",110,"Haskell Indian Nations Institute",59
"236","November 12, 2017","Northwestern State",84,"LeTourneau",99
"237","November 12, 2017","Penn State",81,"Fairleigh Dickinson",57
"238","November 12, 2017","San Jose State",64,"San Diego",81
"239","November 12, 2017","Arizona",103,"UMBC",78
"240","November 12, 2017","Arkansas",101,"Bucknell",73
"241","November 12, 2017","Butler",85,"Princeton",75
"242","November 12, 2017","Denver",69,"UC-Irvine",83
"243","November 12, 2017","Illinois",77,"UT-Martin",74
"244","November 12, 2017","Maryland",96,"Maryland-Eastern Shore",43
"245","November 12, 2017","Wisconsin",89,"Yale",61
"246","November 12, 2017","Arkansas-Pine Bluff",57,"Troy",81
"247","November 12, 2017","Creighton",109,"Alcorn State",72
"248","November 12, 2017","Florida International",64,"Stetson",70
"249","November 12, 2017","Seattle",121,"Puget Sound",70
"250","November 12, 2017","Virginia Tech",132,"Citadel",93
"251","November 12, 2017","Indiana",86,"Howard",77
"252","November 12, 2017","Washington",79,"Eastern Washington",69
"253","November 12, 2017","Hawaii",81,"North Dakota",78
"254","November 12, 2017","Stanford",89,"Pacific",80
"255","November 13, 2017","Evansville",68,"North Carolina Central",55
"256","November 13, 2017","Richmond",61,"Jacksonville State",94
"257","November 13, 2017","Ole Miss",85,"Eastern Kentucky",75
"258","November 13, 2017","Providence",74,"Minnesota",86
"259","November 13, 2017","Belmont",69,"Vanderbilt",60
"260","November 13, 2017","Boston University",74,"Albany (NY)",88
"261","November 13, 2017","Bowling Green State",79,"South Dakota",88
"262","November 13, 2017","Campbell",108,"Columbia International",44
"263","November 13, 2017","Cincinnati",102,"Western Carolina",51
"264","November 13, 2017","Cornell",94,"Binghamton",84
"265","November 13, 2017","Detroit",105,"Michigan-Dearborn",82
"266","November 13, 2017","Drexel",95,"Arcadia",81
"267","November 13, 2017","Florida",116,"Gardner-Webb",74
"268","November 13, 2017","Fordham",81,"LIU-Brooklyn",68
"269","November 13, 2017","Georgia Southern",77,"Cal State Bakersfield",53
"270","November 13, 2017","Hofstra",75,"Kennesaw State",57
"271","November 13, 2017","IUPUI",75,"Anderson (SC)",43
"272","November 13, 2017","James Madison",53,"Old Dominion",69
"273","November 13, 2017","Louisiana Tech",96,"Southeast Missouri State",95
"274","November 13, 2017","Marshall",83,"Southern",74
"275","November 13, 2017","Michigan",72,"Central Michigan",65
"276","November 13, 2017","Norfolk State",80,"Lynchburg",83
"277","November 13, 2017","UNC Asheville",92,"Lees-McRae",60
"278","November 13, 2017","Notre Dame",88,"Mount St. Mary's",62
"279","November 13, 2017","Oakland",87,"New Orleans",68
"280","November 13, 2017","Penn",71,"La Salle",75
"281","November 13, 2017","Pitt",78,"Montana",83
"282","November 13, 2017","Quinnipiac",72,"Brown",79
"283","November 13, 2017","Savannah State",61,"ETSU",76
"284","November 13, 2017","Siena",53,"Florida Gulf Coast",86
"285","November 13, 2017","South Florida",53,"Morgan State",63
"286","November 13, 2017","Towson",89,"Frostburg State",45
"287","November 13, 2017","Virginia",93,"Austin Peay",49
"288","November 13, 2017","VCU",95,"North Florida",85
"289","November 13, 2017","Alabama-Birmingham",89,"Chattanooga",47
"290","November 13, 2017","Arkansas State",83,"Abilene Christian",69
"291","November 13, 2017","Baylor",70,"Texas A&M-Corpus Christi",46
"292","November 13, 2017","DePaul",81,"Delaware State",57
"293","November 13, 2017","UIC",82,"St. Joseph's",86
"294","November 13, 2017","Incarnate Word",93,"Trinity (TX)",57
"295","November 13, 2017","Iowa State",56,"Milwaukee",74
"296","November 13, 2017","McNeese State",101,"Ecclesia",54
"297","November 13, 2017","Murray State",67,"Middle Tennessee",72
"298","November 13, 2017","Nebraska",86,"North Texas",67
"299","November 13, 2017","Northern Arizona",70,"Embry-Riddle Aeronautical University",82
"300","November 13, 2017","Northern Iowa",73,"Alcorn State",45
"301","November 13, 2017","Northwestern",75,"St. Peter's",66
"302","November 13, 2017","Oklahoma State",83,"Charlotte",65
"303","November 13, 2017","Saint Louis",74,"Rockhurst",50
"304","November 13, 2017","Samford",87,"Alabama A&M",68
"305","November 13, 2017","South Alabama",71,"Mobile",49
"306","November 13, 2017","South Carolina",78,"Western Michigan",60
"307","November 13, 2017","Tennessee State",92,"Reinhardt",53
"308","November 13, 2017","Texas-Rio Grande Valley",92,"Bethune-Cookman",74
"309","November 13, 2017","Tulane",89,"Southeastern Louisiana",66
"310","November 13, 2017","Tulsa",90,"Oral Roberts",71
"311","November 13, 2017","Valparaiso",83,"Trinity Christian",46
"312","November 13, 2017","Xavier",101,"Rider",75
"313","November 13, 2017","Grand Canyon",75,"Robert Morris",61
"314","November 13, 2017","Missouri",99,"Wagner",55
"315","November 13, 2017","North Dakota",80,"Arkansas-Pine Bluff",71
"316","November 13, 2017","Northern Colorado",59,"UC-Davis",72
"317","November 13, 2017","Oregon",100,"Prairie View",67
"318","November 13, 2017","TCU",100,"Tennessee Tech",63
"319","November 13, 2017","Utah",91,"Mississippi Valley State",51
"320","November 13, 2017","Utah State",81,"Montana State",73
"321","November 13, 2017","Wichita State",81,"College of Charleston",63
"322","November 13, 2017","Fresno State",89,"Cal State Northridge",73
"323","November 13, 2017","Idaho",101,"George Fox",62
"324","November 13, 2017","Saint Mary's",92,"New Mexico State",74
"325","November 13, 2017","San Francisco",75,"Saint Francis (PA)",63
"326","November 13, 2017","Hawaii",72,"Troy",67
"327","November 13, 2017","Nevada",88,"Rhode Island",81
"328","November 13, 2017","Oregon State",66,"Wyoming",75
"329","November 13, 2017","USC",75,"North Dakota State",65
"330","November 14, 2017","St. John's (NY)",80,"Central Connecticut",55
"331","November 14, 2017","Villanova",113,"Nicholls State",77
"332","November 14, 2017","Air Force",93,"Canisius",79
"333","November 14, 2017","Army",92,"John Jay",43
"334","November 14, 2017","Boston College",73,"Sacred Heart",53
"335","November 14, 2017","UConn",72,"Stony Brook",64
"336","November 14, 2017","Dartmouth",78,"Emerson",43
"337","November 14, 2017","Davidson",108,"UNC Wilmington",81
"338","November 14, 2017","Duquesne",77,"VMI",61
"339","November 14, 2017","Fairfield",64,"Loyola (MD)",52
"340","November 14, 2017","Florida State",87,"George Washington",67
"341","November 14, 2017","Furman",76,"Elon",67
"342","November 14, 2017","Georgia",74,"USC Upstate",65
"343","November 14, 2017","Lehigh",72,"Monmouth",80
"344","November 14, 2017","Longwood",77,"Columbia",87
"345","November 14, 2017","Mercer",86,"Jackson State",58
"346","November 14, 2017","Miami (OH)",73,"Wright State",67
"347","November 14, 2017","Michigan State",81,"Duke",88
"348","November 14, 2017","NJIT",96,"Lafayette",80
"349","November 14, 2017","NC State",95,"Bryant",72
"350","November 14, 2017","Rutgers",70,"Cleveland State",38
"351","November 14, 2017","Sam Houston State",72,"Hardin-Simmons",56
"352","November 14, 2017","Syracuse",71,"Iona",62
"353","November 14, 2017","Tennessee",84,"High Point",53
"354","November 14, 2017","Toledo",72,"Ohio Northern",62
"355","November 14, 2017","Wake Forest",66,"Liberty",79
"356","November 14, 2017","Yale",86,"South Carolina State",54
"357","November 14, 2017","Youngstown State",134,"Franciscan",46
"358","November 14, 2017","Alabama",86,"Lipscomb",64
"359","November 14, 2017","Bradley",61,"Delaware",53
"360","November 14, 2017","Chicago State",101,"Silver Lake",53
"361","November 14, 2017","Houston Baptist",108,"Arlington Baptist",67
"362","November 14, 2017","Kansas State",72,"UMKC",51
"363","November 14, 2017","Lamar",66,"Coastal Carolina",60
"364","November 14, 2017","Louisiana",113,"Louisiana College",58
"365","November 14, 2017","Marquette",71,"Purdue",86
"366","November 14, 2017","Memphis",70,"Little Rock",62
"367","November 14, 2017","Northern Illinois",85,"Green Bay",65
"368","November 14, 2017","Rice",54,"Georgia State",75
"369","November 14, 2017","South Dakota State",94,"Alabama State",63
"370","November 14, 2017","Texas",78,"New Hampshire",60
"371","November 14, 2017","Texas Tech",83,"Maine",44
"372","November 14, 2017","Arizona State",90,"San Diego State",68
"373","November 14, 2017","Colorado",89,"Denver",62
"374","November 14, 2017","Colorado State",80,"Winthrop",76
"375","November 14, 2017","Gonzaga",106,"Howard",69
"376","November 14, 2017","Idaho State",71,"Utah Valley",84
"377","November 14, 2017","Kansas",65,"Kentucky",61
"378","November 14, 2017","New Mexico",103,"Omaha",71
"379","November 14, 2017","Weber State",110,"West Coast Baptist",45
"380","November 14, 2017","UC-Irvine",91,"Chapman",52
"381","November 14, 2017","Long Beach State",95,"San Francisco State",70
"382","November 14, 2017","Pepperdine",107,"Cal Lutheran",82
"383","November 14, 2017","Portland",89,"Walla Walla",52
"384","November 14, 2017","Sacramento State",74,"Notre Dame (CA)",53
"385","November 14, 2017","Portland State",111,"Willamette",60
"386","November 14, 2017","Stanford",61,"Eastern Washington",67
"387","November 15, 2017","Savannah State",114,"Middle Georgia State",80
"388","November 15, 2017","Missouri State",86,"Southern",58
"389","November 15, 2017","Seton Hall",84,"Indiana",68
"390","November 15, 2017","Buffalo",81,"Jacksonville State",76
"391","November 15, 2017","UCF",68,"Gardner-Webb",65
"392","November 15, 2017","Charleston Southern",98,"Columbia International",58
"393","November 15, 2017","East Carolina",66,"Radford",73
"394","November 15, 2017","Fairleigh Dickinson",111,"Fairleigh Dickinson-Florham",49
"395","November 15, 2017","Georgetown",102,"Mount St. Mary's",68
"396","November 15, 2017","Fort Wayne",85,"Delaware State",71
"397","November 15, 2017","LIU-Brooklyn",104,"New Rochelle",68
"398","November 15, 2017","Manhattan",80,"St. Francis (NY)",79
"399","November 15, 2017","UMass-Lowell",76,"Marist",73
"400","November 15, 2017","North Carolina A&T",92,"Citadel",73
"401","November 15, 2017","UNC Greensboro",82,"North Carolina Wesleyan",48
"402","November 15, 2017","Penn State",70,"Montana",57
"403","November 15, 2017","Penn",66,"Navy",45
"404","November 15, 2017","Pitt",70,"UCSB",62
"405","November 15, 2017","Princeton",56,"BYU",65
"406","November 15, 2017","Rider",89,"Hartford",53
"407","November 15, 2017","West Virginia",98,"American",64
"408","November 15, 2017","Western Carolina",76,"Hiwassee",57
"409","November 15, 2017","William & Mary",83,"Hampton",76
"410","November 15, 2017","Austin Peay",109,"Oakland City",50
"411","November 15, 2017","Maryland",79,"Butler",65
"412","November 15, 2017","Minnesota",107,"Niagara",81
"413","November 15, 2017","UNC",93,"Bucknell",81
"414","November 15, 2017","Northern Iowa",72,"Wartburg",43
"415","November 15, 2017","Oklahoma",108,"Ball State",69
"416","November 15, 2017","SIU-Edwardsville",69,"Valparaiso",94
"417","November 15, 2017","SMU",81,"Northwestern State",35
"418","November 15, 2017","Stephen F. Austin",89,"St. Edward's",66
"419","November 15, 2017","Stetson",72,"South Florida",75
"420","November 15, 2017","UT-Martin",74,"North Carolina Central",57
"421","November 15, 2017","Texas A&M-Corpus Christi",75,"Texas-Rio Grande Valley",82
"422","November 15, 2017","Texas State",78,"UTSA",79
"423","November 15, 2017","Western Illinois",56,"Eastern Illinois",54
"424","November 15, 2017","Western Kentucky",83,"Kentucky Wesleyan",53
"425","November 15, 2017","Northwestern",88,"Creighton",92
"426","November 15, 2017","TCU",76,"South Dakota",71
"427","November 15, 2017","Utah State",83,"Mississippi Valley State",47
"428","November 15, 2017","Washington State",75,"Seattle",59
"429","November 15, 2017","Cal Poly",76,"Holy Names",47
"430","November 15, 2017","Loyola Marymount",76,"UC-Riverside",64
"431","November 15, 2017","Montana State",109,"Montana Western",81
"432","November 15, 2017","UNLV",98,"Prairie View",63
"433","November 15, 2017","Pacific",58,"UC-Davis",62
"434","November 15, 2017","Saint Mary's",76,"Cal State Fullerton",57
"435","November 15, 2017","San Diego",65,"Robert Morris",53
"436","November 15, 2017","Santa Clara",63,"Nevada",93
"437","November 15, 2017","UCLA",106,"Central Arkansas",101
"438","November 16, 2017","Florida Atlantic",91,"Edward Waters",59
"439","November 16, 2017","Indiana State",64,"Auburn",83
"440","November 16, 2017","South Carolina",65,"Illinois State",69
"441","November 16, 2017","Temple",76,"Old Dominion",65
"442","November 16, 2017","UTEP",56,"Boise State",58
"443","November 16, 2017","Appalachian State",98,"Iowa State",104
"444","November 16, 2017","Ohio",76,"Clemson",81
"445","November 16, 2017","St. John's (NY)",79,"Nebraska",56
"446","November 16, 2017","Chattanooga",94,"Hiwassee",46
"447","November 16, 2017","Cincinnati",97,"Coppin State",54
"448","November 16, 2017","Colgate",72,"Cornell",61
"449","November 16, 2017","Denver",91,"Johnson & Wales",59
"450","November 16, 2017","Eastern Kentucky",97,"Kentucky State",66
"451","November 16, 2017","Eastern Michigan",76,"Arkansas State",59
"452","November 16, 2017","Florida",108,"North Florida",68
"453","November 16, 2017","George Mason",69,"Binghamton",57
"454","November 16, 2017","Georgia Southern",120,"Bluefield State",52
"455","November 16, 2017","Hofstra",72,"Dayton",69
"456","November 16, 2017","Holy Cross",73,"Harvard",69
"457","November 16, 2017","Kennesaw State",77,"Piedmont",54
"458","November 16, 2017","Kent State",90,"Ohio Christian",45
"459","November 16, 2017","La Salle",81,"South Alabama",73
"460","November 16, 2017","UMBC",93,"Central Pennsylvania College",62
"461","November 16, 2017","Miami (FL)",90,"Florida A&M",59
"462","November 16, 2017","Michigan",61,"Southern Miss",47
"463","November 16, 2017","Middle Tennessee",63,"Belmont",69
"464","November 16, 2017","Morehead State",86,"Marshall",83
"465","November 16, 2017","Morgan State",72,"Lincoln (PA)",60
"466","November 16, 2017","NC State",86,"Presbyterian",68
"467","November 16, 2017","Notre Dame",105,"Chicago State",66
"468","November 16, 2017","Ohio State",82,"Texas Southern",64
"469","November 16, 2017","Saint Louis",77,"Virginia Tech",71
"470","November 16, 2017","Tennessee Tech",106,"Boyce",48
"471","November 16, 2017","Abilene Christian",112,"Howard Payne",62
"472","November 16, 2017","Alabama-Birmingham",81,"LeMoyne-Owen",57
"473","November 16, 2017","Evansville",66,"Southeast Missouri State",50
"474","November 16, 2017","UIC",95,"Delaware State",55
"475","November 16, 2017","Iowa",85,"Grambling",74
"476","November 16, 2017","Lamar",103,"Jarvis Christian",66
"477","November 16, 2017","Louisiana-Monroe",86,"Southeastern Louisiana",75
"478","November 16, 2017","LSU",105,"Samford",86
"479","November 16, 2017","UMKC",56,"Loyola (IL)",66
"480","November 16, 2017","North Texas",90,"Bethune-Cookman",78
"481","November 16, 2017","Northern Illinois",70,"St. Francis (IL)",60
