"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
"2017-12-21","Abilene Christian",70.6094,174,68.8531,223,103.016,172,101.27,231,105.948,225,107.848,254,0.326579,249,-6.57777,246
"2017-12-21","Air Force",67.445,300,67.2091,290,94.6069,293,97.4608,297,101.642,152,106.803,233,0.25871,282,-9.34242,280
"2017-12-21","Akron",71.1922,148,70.4162,147,106.082,124,103.385,184,101.444,147,106.371,227,0.418854,198,-2.98638,197
"2017-12-21","Alabama",73.4727,62,72.6052,58,108.182,91,110.457,60,98.5316,101,95.4921,30,0.842141,39,14.9653,43
"2017-12-21","Alabama A&M",70.6966,170,70.0989,164,85.5141,341,88.7822,350,116.49,324,114.061,339,0.0530887,350,-25.2783,349
"2017-12-21","Alabama St.",72.485,88,70.4236,145,87.1081,339,93.5368,333,120.499,344,114.503,344,0.0890052,343,-20.9663,343
"2017-12-21","Albany",68.0721,279,68.135,246,112.212,50,109.454,73,103.778,185,104.458,180,0.631177,111,4.996,108
"2017-12-21","Alcorn St.",71.5,132,69.6149,191,88.6849,336,95.7628,318,123.251,347,113.904,338,0.119726,337,-18.1411,337
"2017-12-21","American",68.1462,275,68.0817,251,97.7365,260,98.1324,284,109.94,281,109.57,284,0.219632,303,-11.4374,302
"2017-12-21","Appalachian St.",73.2575,67,73.1119,53,103.716,164,103.673,174,109.615,277,108.604,269,0.369502,220,-4.93088,221
"2017-12-21","Arizona",70.0603,203,68.4718,233,118.974,13,119.615,5,101.579,149,98.275,60,0.905493,16,21.3395,15
"2017-12-21","Arizona St.",74.5648,34,72.8825,54,121.69,6,119.734,4,97.478,89,101.938,129,0.864172,33,17.7955,28
"2017-12-21","Arkansas",75.958,16,73.8151,38,118.04,16,115.621,17,96.8372,78,96.7691,42,0.885631,22,18.8518,22
"2017-12-21","Arkansas Pine Bluff",68.1231,276,68.946,218,84.6661,342,89.2639,347,114.23,312,112.926,327,0.0627356,348,-23.6619,348
"2017-12-21","Arkansas St.",71.325,140,71.6598,83,101.68,190,102.253,206,109.127,270,108.783,274,0.329182,245,-6.52986,245
"2017-12-21","Army",73.8025,55,73.7013,39,107.044,107,103.291,187,101.178,139,102.621,140,0.51868,158,0.669266,158
"2017-12-21","Auburn",74.3795,41,73.9141,36,114.914,28,113.618,32,97.3872,88,98.5088,65,0.837677,42,15.1096,40
"2017-12-21","Austin Peay",69.6208,221,70.4897,139,93.8868,297,98.6687,276,101.632,151,106.004,212,0.304772,255,-7.3355,254
"2017-12-21","Ball St.",74.3138,43,72.4081,63,107.07,106,108.433,89,107.837,255,103.948,168,0.619099,119,4.48449,119
"2017-12-21","Baylor",68.7989,254,65.8116,326,117.401,18,113.753,31,94.1417,43,95.2787,26,0.88474,23,18.4746,23
"2017-12-21","Belmont",70.2144,190,67.9068,258,108.524,88,109.186,77,103.252,173,103.762,164,0.642444,103,5.42423,103
"2017-12-21","Bethune Cookman",76.1693,11,76.1813,10,95.6663,284,95.2534,322,107.137,244,111.059,310,0.1461,326,-15.8059,326
"2017-12-21","Binghamton",67.0615,310,66.4786,313,103.997,160,102.441,202,101.121,136,105.775,206,0.408944,203,-3.33417,202
"2017-12-21","Boise St.",69.9593,206,69.1343,209,104.582,146,106.53,120,90.4096,19,96.1196,36,0.765411,64,10.4103,65
"2017-12-21","Boston College",70.2479,186,69.7234,183,110.501,64,108.988,80,97.5072,90,101.096,116,0.703604,80,7.89287,80
"2017-12-21","Boston University",70.4014,178,69.6856,185,101.17,200,101.993,210,110.084,283,109.593,285,0.304392,256,-7.59976,259
"2017-12-21","Bowling Green",74.2575,44,74.2928,30,105.566,132,103.722,172,109.019,267,109.781,291,0.342352,236,-6.05845,239
"2017-12-21","Bradley",66.9182,314,67.1922,291,103.891,161,101.152,233,89.8634,17,95.5631,32,0.657829,95,5.58894,99
"2017-12-21","Brown",73.8131,52,72.3358,65,100.588,209,99.5187,264,102.096,156,106.894,234,0.305306,254,-7.37527,256
"2017-12-21","Bryant",71.3927,136,71.6588,84,92.2277,309,96.3488,311,118.52,340,115.02,347,0.115368,338,-18.6716,340
"2017-12-21","Bucknell",74.4396,39,72.7106,57,109.197,80,112.036,44,112.96,306,106.059,215,0.652608,97,5.97738,97
"2017-12-21","Buffalo",74.3747,42,75.1604,18,107.267,100,107.283,105,105.378,212,103.44,155,0.603379,127,3.84358,126
"2017-12-21","Butler",69.9437,207,68.2739,240,106.365,119,109.826,69,95.7868,65,96.8648,45,0.809095,53,12.9608,53
"2017-12-21","BYU",69.3989,232,69.0984,212,110.462,65,110.045,65,98.7812,104,99.3852,80,0.763456,65,10.6601,64
