"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
"2017-12-16","Abilene Christian",68.5571,267,67.5708,268,106.806,113,101.974,205,109.82,279,109.201,286,0.312716,249,-7.2272,251
"2017-12-16","Air Force",67.2111,305,67.7455,265,96.4919,275,97.8172,285,100.315,129,105.8,218,0.288603,266,-7.98281,263
"2017-12-16","Akron",71.6857,132,70.7333,129,104.154,151,102.759,180,102.649,173,105.509,211,0.424651,190,-2.74997,191
"2017-12-16","Alabama",73.6513,58,72.3315,68,107.841,102,110.074,59,97.3647,93,94.4677,23,0.852995,38,15.6063,39
"2017-12-16","Alabama A&M",70.9175,166,70.2018,159,85.5968,341,88.6939,350,114.997,317,113.608,343,0.0548362,349,-24.9144,349
"2017-12-16","Alabama St.",72.1375,108,70.1291,163,85.0309,343,92.2046,341,120.956,345,113.45,342,0.0843599,342,-21.2452,342
"2017-12-16","Albany",68.2443,277,68.2357,243,114.194,38,109.626,66,104.369,198,104.942,195,0.622954,116,4.68343,114
"2017-12-16","Alcorn St.",71.5,142,69.8997,175,88.6849,332,95.3514,319,123.251,347,113.106,340,0.123071,336,-17.7542,338
"2017-12-16","American",68.5556,268,68.2896,240,98.9436,242,98.8383,267,111.986,296,109.697,299,0.231706,297,-10.8585,297
"2017-12-16","Appalachian St.",72.63,87,72.7254,54,109.114,84,105.567,124,109.723,278,107.968,265,0.435688,186,-2.40154,186
"2017-12-16","Arizona",71.0686,161,69.434,199,116.321,20,117.729,9,102.541,171,97.1743,55,0.900843,19,20.5549,19
"2017-12-16","Arizona St.",73.8056,52,71.7941,83,124.442,5,119.607,5,101.265,145,102.688,153,0.852453,39,16.9194,33
"2017-12-16","Arkansas",76.5403,11,73.7787,38,115.225,31,114.262,23,98.3679,103,96.8365,47,0.870214,31,17.425,31
"2017-12-16","Arkansas Pine Bluff",67.4102,298,67.9288,258,84.541,344,88.2107,351,113.17,302,111.838,325,0.0612708,348,-23.6274,348
"2017-12-16","Arkansas St.",71.9069,115,72.424,64,100.929,207,100.933,229,108.705,263,108.639,274,0.300238,256,-7.70666,258
"2017-12-16","Army",74.275,41,73.8766,33,106.317,121,102.554,184,103.793,187,103.123,163,0.484115,165,-0.56838,165
"2017-12-16","Auburn",74.2847,40,73.5646,42,117.053,18,113.632,27,97.1059,87,98.5987,72,0.836439,43,15.0337,43
"2017-12-16","Austin Peay",70.4639,187,70.6971,133,90.4997,324,96.739,300,100.022,125,105.581,213,0.267791,277,-8.84246,276
"2017-12-16","Ball St.",74.9528,31,73.55,43,106.164,126,108.11,84,109.285,273,103.794,175,0.615038,122,4.31617,121
"2017-12-16","Baylor",66.9431,314,65.1603,333,115.236,30,113.452,28,94.1961,54,94.0592,21,0.896203,20,19.3927,22
