"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
2018-03-31,"Abilene Christian",70.6115,103,68.6004,154,99.6101,266,98.1537,298,102.837,143,106.808,205,0.274534,265,-8.65439,263
2018-03-31,"Air Force",67.39,267,65.9373,284,98.1536,289,100.522,250,107.392,256,106.754,202,0.33365,237,-6.23192,236
2018-03-31,"Akron",69.0083,201,67.7296,198,102.02,224,101.79,234,108.949,282,109.865,270,0.293605,254,-8.07525,255
2018-03-31,"Alabama",70.133,128,68.6708,149,102.977,197,108.645,106,100.924,89,95.2547,20,0.819448,51,13.3903,57
2018-03-31,"Alabama A&M",68.1486,235,65.7194,293,88.8054,348,86.5873,350,111.767,324,114.894,331,0.0372244,351,-28.3067,351
2018-03-31,"Alabama St.",70.5236,106,68.725,144,97.0076,306,95.8334,322,110.84,314,115.68,337,0.102981,338,-19.8471,339
2018-03-31,"Albany",67.0375,285,66.1342,272,109.208,70,107.114,134,101.284,100,105.418,180,0.545748,151,1.69565,151
2018-03-31,"Alcorn St.",69.5479,167,67.9466,186,96.5598,315,94.9752,330,109.852,292,114.397,325,0.1053,337,-19.4218,336
2018-03-31,"American",67.212,275,66.5087,256,96.8434,310,95.6088,324,109.356,288,111.767,307,0.142375,327,-16.1578,328
2018-03-31,"Appalachian St.",71.0692,88,70.0275,75,102.498,209,103.413,199,105.095,207,107.517,224,0.389933,208,-4.10433,207
2018-03-31,"Arizona",68.6937,212,67.1097,224,115.513,11,118.053,15,102.79,140,100.35,84,0.866271,29,17.7029,28
2018-03-31,"Arizona St.",72.243,48,71.2836,43,113.45,22,116.732,18,103.163,155,102.595,123,0.815261,55,14.1371,49
2018-03-31,"Arkansas",71.3199,76,69.6402,91,111.563,35,116.347,20,105.47,216,101.654,106,0.825273,45,14.6927,43
2018-03-31,"Arkansas Pine Bluff",68.4359,219,67.4457,211,95.3121,328,93.5651,339,104.072,181,110.003,274,0.134557,330,-16.4376,329
2018-03-31,"Arkansas St.",70.1967,123,69.5084,99,102.878,199,104.519,182,112.12,328,115.074,333,0.248543,277,-10.5552,281
2018-03-31,"Army",71.3989,72,70.3692,67,102.983,196,99.8302,259,104.926,204,108.531,246,0.276686,263,-8.70043,264
2018-03-31,"Auburn",73.396,26,72.5425,18,111.464,36,115.437,26,99.8539,62,96.7441,37,0.884072,22,18.6932,23
2018-03-31,"Austin Peay",69.2613,183,69.1874,115,103.61,179,104.962,170,104.836,201,107.039,211,0.443902,189,-2.077,189
2018-03-31,"Ball St.",71.1069,87,69.8675,83,103.972,171,103.277,202,102.827,141,103.343,141,0.498179,173,-0.0654242,173
2018-03-31,"Baylor",68.34,224,66.6558,249,107.882,95,111.52,63,100.487,80,95.4498,23,0.856862,32,16.0705,33
2018-03-31,"Belmont",68.5008,216,66.9031,240,113.47,21,112.687,56,101.035,91,103.536,146,0.725926,83,9.15157,83
2018-03-31,"Bethune Cookman",77.3739,3,76.0069,3,103.453,184,99.5444,262,103.028,149,110.593,288,0.229627,288,-11.0487,288
2018-03-31,"Binghamton",67.011,287,66.0247,280,99.1525,275,97.4366,307,105.224,212,109.377,262,0.209268,295,-11.94,297
2018-03-31,"Boise St.",70.4364,110,68.8028,141,108.176,91,109.865,82,96.9346,19,96.9217,42,0.808681,57,12.9428,60
2018-03-31,"Boston College",70.2069,122,70.1177,73,107.845,96,113.139,52,105.694,223,102.936,128,0.747803,79,10.2036,77
2018-03-31,"Boston University",68.7092,211,67.5061,208,101.638,233,100.151,255,105.43,215,108.376,240,0.287467,257,-8.22544,258
2018-03-31,"Bowling Green",71.6285,61,70.0087,76,102.016,225,102.024,231,107.061,250,108.052,233,0.34072,234,-6.0274,231
2018-03-31,"Bradley",66.0391,323,65.7492,291,101.837,229,104.386,184,98.8504,38,100.332,83,0.611946,123,4.05375,124
2018-03-31,"Brown",72.4501,42,71.6853,33,102.618,207,100.827,246,107.09,251,110.012,276,0.26841,270,-9.18587,268
2018-03-31,"Bryant",70.9308,94,70.0834,74,98.4207,286,98.6708,283,117.098,347,120.744,350,0.0893444,341,-22.0733,344
2018-03-31,"Bucknell",72.4188,44,71.3689,40,110.531,48,109.498,91,99.462,56,102.203,117,0.688459,97,7.29549,96
2018-03-31,"Buffalo",73.66,20,72.6476,16,113.748,17,114.741,35,103.155,154,103.203,135,0.771842,68,11.5378,67
2018-03-31,"Butler",69.5195,168,67.5495,207,111.335,38,116.169,22,102.413,127,97.3064,47,0.884683,21,18.8622,22
