"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, March 13, 2018","Virginia","+32.15","116.5","84.4","59.1"
"Tuesday, March 13, 2018","Villanova","+31.40","127.4","96.0","68.2"
"Tuesday, March 13, 2018","Duke","+29.12","122.6","93.5","70.0"
"Tuesday, March 13, 2018","Cincinnati","+27.00","113.1","86.1","64.6"
"Tuesday, March 13, 2018","Purdue","+26.66","123.2","96.6","67.2"
"Tuesday, March 13, 2018","Michigan St.","+26.34","120.0","93.6","67.1"
"Tuesday, March 13, 2018","North Carolina","+25.03","121.9","96.9","70.9"
"Tuesday, March 13, 2018","Gonzaga","+24.81","119.8","95.0","68.9"
"Tuesday, March 13, 2018","Kansas","+23.24","120.9","97.7","68.4"
"Tuesday, March 13, 2018","Michigan","+23.19","115.9","92.7","64.3"
"Tuesday, March 13, 2018","Tennessee","+22.15","114.8","92.7","66.1"
"Tuesday, March 13, 2018","Texas Tech","+21.95","114.0","92.1","66.5"
"Tuesday, March 13, 2018","West Virginia","+21.77","119.1","97.4","69.0"
"Tuesday, March 13, 2018","Xavier","+21.68","120.7","99.0","70.4"
"Tuesday, March 13, 2018","Ohio St.","+21.10","116.1","95.0","66.3"
"Tuesday, March 13, 2018","Auburn","+20.63","118.2","97.5","72.2"
"Tuesday, March 13, 2018","Houston","+20.54","115.8","95.2","68.2"
"Tuesday, March 13, 2018","Kentucky","+20.39","116.4","96.0","68.5"
"Tuesday, March 13, 2018","Clemson","+20.26","113.8","93.5","65.6"
"Tuesday, March 13, 2018","Wichita St.","+20.07","121.9","101.8","68.6"
"Tuesday, March 13, 2018","Arizona","+19.37","119.0","99.6","67.3"
"Tuesday, March 13, 2018","TCU","+18.92","120.6","101.7","68.7"
"Tuesday, March 13, 2018","Florida","+18.71","115.1","96.4","66.7"
"Tuesday, March 13, 2018","Nevada","+18.20","119.9","101.7","69.4"
"Tuesday, March 13, 2018","Butler","+17.86","115.7","97.9","67.8"
"Tuesday, March 13, 2018","Seton Hall","+17.33","116.3","99.0","69.3"
"Tuesday, March 13, 2018","Creighton","+17.28","116.4","99.2","70.8"
"Tuesday, March 13, 2018","Saint Mary's","+17.23","119.8","102.6","63.7"
"Tuesday, March 13, 2018","Penn St.","+17.09","113.0","95.9","67.5"
"Tuesday, March 13, 2018","Texas A&M","+16.91","111.2","94.3","69.0"
"Tuesday, March 13, 2018","Notre Dame","+16.81","116.1","99.3","65.0"
"Tuesday, March 13, 2018","Virginia Tech","+16.63","115.0","98.4","68.6"
"Tuesday, March 13, 2018","Louisville","+16.58","113.1","96.5","69.6"
"Tuesday, March 13, 2018","Baylor","+16.17","111.2","95.0","66.4"
"Tuesday, March 13, 2018","Florida St.","+15.82","115.8","100.0","71.6"
"Tuesday, March 13, 2018","Miami FL","+15.70","113.3","97.6","67.0"
"Tuesday, March 13, 2018","Arkansas","+15.63","117.3","101.7","69.6"
"Tuesday, March 13, 2018","Missouri","+15.47","113.3","97.8","65.6"
"Tuesday, March 13, 2018","Texas","+15.46","109.4","93.9","65.2"
"Tuesday, March 13, 2018","USC","+15.30","115.4","100.1","67.4"
"Tuesday, March 13, 2018","North Carolina St.","+15.12","116.4","101.3","71.3"
"Tuesday, March 13, 2018","Loyola Chicago","+15.09","111.3","96.2","65.3"
"Tuesday, March 13, 2018","Davidson","+14.90","117.4","102.5","64.1"
"Tuesday, March 13, 2018","Kansas St.","+14.75","112.2","97.4","65.5"
"Tuesday, March 13, 2018","Arizona St.","+14.73","117.6","102.9","71.5"
"Tuesday, March 13, 2018","Maryland","+14.65","114.1","99.4","66.2"
"Tuesday, March 13, 2018","Oklahoma","+14.42","115.1","100.7","75.8"
"Tuesday, March 13, 2018","UCLA","+14.39","116.4","102.0","70.5"
"Tuesday, March 13, 2018","Rhode Island","+14.38","111.7","97.3","68.6"
"Tuesday, March 13, 2018","San Diego St.","+14.17","111.3","97.1","68.6"
"Tuesday, March 13, 2018","Alabama","+13.83","108.4","94.6","68.7"
"Tuesday, March 13, 2018","Middle Tennessee","+13.78","110.4","96.6","66.3"
"Tuesday, March 13, 2018","Marquette","+13.73","119.3","105.6","69.0"
"Tuesday, March 13, 2018","Syracuse","+13.59","107.7","94.1","63.3"
"Tuesday, March 13, 2018","New Mexico St.","+13.59","108.4","94.8","68.2"
"Tuesday, March 13, 2018","Oklahoma St.","+13.48","112.1","98.6","68.4"
"Tuesday, March 13, 2018","Nebraska","+13.42","110.9","97.5","67.5"
"Tuesday, March 13, 2018","Boise St.","+13.14","110.6","97.5","68.3"
"Tuesday, March 13, 2018","Murray St.","+12.69","113.1","100.4","67.2"
"Tuesday, March 13, 2018","Western Kentucky","+12.55","113.6","101.1","68.7"
"Tuesday, March 13, 2018","LSU","+12.47","115.6","103.1","68.2"
"Tuesday, March 13, 2018","Mississippi St.","+12.35","109.6","97.2","67.6"
"Tuesday, March 13, 2018","Georgia","+11.91","107.8","95.8","64.3"
"Tuesday, March 13, 2018","Providence","+11.91","108.9","97.0","67.0"
"Tuesday, March 13, 2018","Utah","+11.89","111.9","100.0","65.6"
"Tuesday, March 13, 2018","Louisiana Lafayette","+11.39","113.5","102.1","70.2"
"Tuesday, March 13, 2018","Old Dominion","+11.32","108.7","97.4","64.4"
"Tuesday, March 13, 2018","South Dakota","+11.25","110.0","98.8","70.3"
"Tuesday, March 13, 2018","St. Bonaventure","+11.19","112.3","101.1","69.2"
"Tuesday, March 13, 2018","BYU","+11.05","109.0","98.0","67.3"
"Tuesday, March 13, 2018","Montana","+10.84","110.1","99.3","67.9"
"Tuesday, March 13, 2018","Boston College","+10.70","113.8","103.1","70.1"
"Tuesday, March 13, 2018","Vermont","+10.68","114.0","103.4","63.7"
"Tuesday, March 13, 2018","Wisconsin","+10.60","110.0","99.4","62.6"
"Tuesday, March 13, 2018","Oregon","+10.58","110.9","100.3","66.7"
"Tuesday, March 13, 2018","Buffalo","+10.57","114.3","103.7","72.8"
"Tuesday, March 13, 2018","South Dakota St.","+10.48","114.5","104.0","70.2"
"Tuesday, March 13, 2018","Indiana","+10.37","109.7","99.3","66.5"
"Tuesday, March 13, 2018","Fresno St.","+10.21","110.1","99.9","66.5"
"Tuesday, March 13, 2018","St. John's","+10.08","106.7","96.6","69.2"
"Tuesday, March 13, 2018","South Carolina","+9.99","105.8","95.8","68.6"
"Tuesday, March 13, 2018","UNC Greensboro","+9.06","105.7","96.6","64.9"
"Tuesday, March 13, 2018","Belmont","+9.02","113.0","104.0","66.9"
"Tuesday, March 13, 2018","Stanford","+8.81","108.5","99.7","70.3"
"Tuesday, March 13, 2018","SMU","+8.78","109.9","101.1","64.2"
"Tuesday, March 13, 2018","Temple","+8.29","109.0","100.8","67.5"
"Tuesday, March 13, 2018","Northwestern","+8.26","109.2","101.0","63.8"
"Tuesday, March 13, 2018","Vanderbilt","+8.08","115.6","107.5","65.7"
"Tuesday, March 13, 2018","Wake Forest","+8.00","111.1","103.1","69.3"
"Tuesday, March 13, 2018","Utah Valley","+7.95","111.0","103.1","67.6"
"Tuesday, March 13, 2018","Iowa","+7.91","116.7","108.8","70.3"
"Tuesday, March 13, 2018","East Tennessee St.","+7.51","105.5","98.0","67.5"
"Tuesday, March 13, 2018","Furman","+7.42","109.3","101.9","68.5"
"Tuesday, March 13, 2018","Oregon St.","+7.39","108.8","101.4","65.5"
"Tuesday, March 13, 2018","Northern Kentucky","+7.29","108.2","100.9","68.5"
"Tuesday, March 13, 2018","Georgia St.","+7.22","109.0","101.8","66.8"
"Tuesday, March 13, 2018","Northeastern","+7.17","107.9","100.7","66.9"
"Tuesday, March 13, 2018","Washington","+7.02","106.3","99.2","69.4"
"Tuesday, March 13, 2018","Georgetown","+6.93","109.8","102.9","70.4"
"Tuesday, March 13, 2018","Bucknell","+6.79","109.2","102.4","71.4"
"Tuesday, March 13, 2018","DePaul","+6.73","104.7","98.0","69.8"
"Tuesday, March 13, 2018","New Mexico","+6.66","113.7","107.0","71.2"
"Tuesday, March 13, 2018","Illinois","+6.58","109.8","103.3","69.8"
"Tuesday, March 13, 2018","Iowa St.","+6.56","110.1","103.6","68.9"
"Tuesday, March 13, 2018","UNLV","+6.53","111.7","105.2","72.3"
"Tuesday, March 13, 2018","Mississippi","+6.53","111.5","104.9","70.0"
"Tuesday, March 13, 2018","Tulsa","+6.17","108.6","102.4","67.2"
"Tuesday, March 13, 2018","Northern Colorado","+6.14","107.4","101.3","71.2"
"Tuesday, March 13, 2018","UCF","+5.80","99.2","93.4","64.3"
"Tuesday, March 13, 2018","Colorado","+5.68","105.4","99.7","67.7"
"Tuesday, March 13, 2018","Stephen F. Austin","+5.62","105.0","99.4","71.1"
"Tuesday, March 13, 2018","Grand Canyon","+5.52","102.4","96.9","69.0"
"Tuesday, March 13, 2018","UAB","+5.48","109.5","104.0","67.6"
"Tuesday, March 13, 2018","Marshall","+5.39","109.3","103.9","74.8"
"Tuesday, March 13, 2018","Wyoming","+5.11","105.9","100.8","73.4"
"Tuesday, March 13, 2018","Toledo","+5.02","114.1","109.0","68.4"
"Tuesday, March 13, 2018","Georgia Tech","+5.02","103.9","98.9","66.1"
"Tuesday, March 13, 2018","Saint Joseph's","+5.01","105.7","100.7","70.4"
"Tuesday, March 13, 2018","Minnesota","+4.98","109.0","104.0","69.7"
"Tuesday, March 13, 2018","College of Charleston","+4.73","109.9","105.1","64.6"
"Tuesday, March 13, 2018","UC Santa Barbara","+4.72","111.9","107.2","66.6"
"Tuesday, March 13, 2018","Missouri St.","+4.53","108.5","104.0","65.4"
"Tuesday, March 13, 2018","San Diego","+4.32","104.7","100.4","66.9"
"Tuesday, March 13, 2018","Northern Iowa","+4.22","103.3","99.1","62.6"
"Tuesday, March 13, 2018","Idaho","+3.76","109.5","105.8","65.5"
"Tuesday, March 13, 2018","Bradley","+3.72","104.5","100.8","65.7"
"Tuesday, March 13, 2018","Penn","+3.69","103.5","99.8","68.8"
"Tuesday, March 13, 2018","UC Davis","+3.63","104.7","101.1","66.4"
"Tuesday, March 13, 2018","Eastern Washington","+3.50","108.3","104.8","66.1"
"Tuesday, March 13, 2018","Canisius","+3.46","107.8","104.3","68.6"
"Tuesday, March 13, 2018","UT Arlington","+3.44","105.8","102.4","72.7"
"Tuesday, March 13, 2018","Florida Gulf Coast","+3.41","108.3","104.9","71.2"
"Tuesday, March 13, 2018","Rutgers","+2.92","99.4","96.5","65.9"
"Tuesday, March 13, 2018","Iona","+2.86","110.2","107.4","70.6"
"Tuesday, March 13, 2018","Wright St.","+2.81","101.0","98.2","68.2"
"Tuesday, March 13, 2018","Utah St.","+2.67","107.5","104.9","66.7"
"Tuesday, March 13, 2018","Southern Illinois","+2.61","106.3","103.7","66.5"
"Tuesday, March 13, 2018","Evansville","+2.61","99.5","96.9","65.6"
"Tuesday, March 13, 2018","UC Irvine","+2.51","100.5","98.0","66.8"
"Tuesday, March 13, 2018","Rider","+2.48","109.3","106.8","73.5"
"Tuesday, March 13, 2018","San Francisco","+2.32","103.1","100.8","66.5"
"Tuesday, March 13, 2018","VCU","+2.30","106.4","104.1","70.8"
"Tuesday, March 13, 2018","Indiana St.","+2.19","104.8","102.6","69.9"
"Tuesday, March 13, 2018","Eastern Michigan","+2.17","103.4","101.2","64.5"
"Tuesday, March 13, 2018","Harvard","+2.13","101.4","99.3","65.4"
"Tuesday, March 13, 2018","Saint Louis","+2.12","102.4","100.3","64.0"
"Tuesday, March 13, 2018","Illinois St.","+2.07","105.8","103.7","68.8"
"Tuesday, March 13, 2018","Mercer","+1.86","112.0","110.2","63.8"
"Tuesday, March 13, 2018","Jacksonville St.","+1.82","102.1","100.3","65.8"
"Tuesday, March 13, 2018","Georgia Southern","+1.77","106.3","104.5","68.8"
"Tuesday, March 13, 2018","Valparaiso","+1.59","103.2","101.6","69.6"
"Tuesday, March 13, 2018","Albany","+1.37","107.2","105.9","66.1"
"Tuesday, March 13, 2018","Cal St. Fullerton","+1.34","105.0","103.6","69.5"
"Tuesday, March 13, 2018","Louisiana Tech","+1.19","106.9","105.7","67.3"
"Tuesday, March 13, 2018","Wofford","+1.11","108.7","107.6","65.9"
"Tuesday, March 13, 2018","Weber St.","+1.05","107.1","106.0","67.5"
"Tuesday, March 13, 2018","La Salle","+1.05","105.1","104.1","68.8"
"Tuesday, March 13, 2018","Towson","+1.01","106.1","105.1","67.8"
"Tuesday, March 13, 2018","Drake","+0.98","106.3","105.3","68.1"
"Tuesday, March 13, 2018","Memphis","+0.95","107.9","106.9","66.5"
"Tuesday, March 13, 2018","Hofstra","+0.80","111.2","110.4","68.8"
"Tuesday, March 13, 2018","Winthrop","+0.79","106.3","105.5","71.6"
"Tuesday, March 13, 2018","Portland St.","+0.77","108.6","107.9","74.7"
"Tuesday, March 13, 2018","Fort Wayne","+0.58","108.1","107.6","72.5"
"Tuesday, March 13, 2018","Lipscomb","+0.38","103.8","103.4","74.8"
"Tuesday, March 13, 2018","Pacific","+0.32","107.2","106.9","66.2"
"Tuesday, March 13, 2018","Tulane","+0.18","107.2","107.0","68.9"
"Tuesday, March 13, 2018","Central Michigan","+0.08","109.1","109.0","67.2"
"Tuesday, March 13, 2018","Dayton","+0.08","108.6","108.6","66.1"
"Tuesday, March 13, 2018","Radford","-0.02","103.6","103.6","62.7"
"Tuesday, March 13, 2018","William & Mary","-0.12","115.4","115.5","69.9"
"Tuesday, March 13, 2018","Wagner","-0.14","103.8","103.9","67.3"
"Tuesday, March 13, 2018","North Dakota St.","-0.14","105.4","105.6","66.4"
"Tuesday, March 13, 2018","Ball St.","-0.23","103.6","103.8","69.8"
"Tuesday, March 13, 2018","Connecticut","-0.26","105.3","105.5","66.9"
"Tuesday, March 13, 2018","UTSA","-0.31","105.3","105.6","71.5"
"Tuesday, March 13, 2018","Troy","-0.38","106.4","106.8","68.2"
"Tuesday, March 13, 2018","Oakland","-0.78","107.3","108.1","70.2"
