"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Friday, March 9, 2018","Virginia","+31.91","116.1","84.2","59.4"
"Friday, March 9, 2018","Villanova","+31.03","127.2","96.2","69.0"
"Friday, March 9, 2018","Duke","+29.59","123.5","93.9","70.4"
"Friday, March 9, 2018","Cincinnati","+27.70","114.3","86.6","65.2"
"Friday, March 9, 2018","Purdue","+26.61","123.3","96.7","67.5"
"Friday, March 9, 2018","Michigan St.","+26.34","120.1","93.7","67.5"
"Friday, March 9, 2018","North Carolina","+24.79","122.1","97.3","71.4"
"Friday, March 9, 2018","Gonzaga","+24.70","119.9","95.2","69.3"
"Friday, March 9, 2018","Michigan","+23.19","116.0","92.8","64.7"
"Friday, March 9, 2018","Xavier","+22.23","121.5","99.2","70.8"
"Friday, March 9, 2018","Texas Tech","+22.20","114.4","92.2","67.1"
"Friday, March 9, 2018","Kansas","+22.20","120.4","98.2","68.7"
"Friday, March 9, 2018","West Virginia","+22.19","119.4","97.2","69.8"
"Friday, March 9, 2018","Auburn","+21.96","119.3","97.3","72.6"
"Friday, March 9, 2018","Tennessee","+21.81","114.0","92.2","66.8"
"Friday, March 9, 2018","Ohio St.","+21.09","116.2","95.1","66.7"
"Friday, March 9, 2018","Wichita St.","+20.29","121.9","101.6","68.8"
"Friday, March 9, 2018","Clemson","+20.13","113.9","93.7","65.7"
"Friday, March 9, 2018","Florida","+19.26","115.3","96.0","67.2"
"Friday, March 9, 2018","Nevada","+19.19","120.4","101.2","69.7"
"Friday, March 9, 2018","Houston","+19.19","115.3","96.1","68.7"
"Friday, March 9, 2018","TCU","+19.01","120.7","101.7","69.0"
"Friday, March 9, 2018","Kentucky","+18.57","114.7","96.2","69.5"
"Friday, March 9, 2018","Butler","+18.34","116.0","97.7","68.1"
"Friday, March 9, 2018","Arizona","+18.27","119.2","100.9","68.0"
"Friday, March 9, 2018","Seton Hall","+17.37","116.4","99.0","69.6"
"Friday, March 9, 2018","Creighton","+17.30","116.5","99.2","71.1"
"Friday, March 9, 2018","Saint Mary's","+17.12","119.9","102.8","64.1"
"Friday, March 9, 2018","Penn St.","+17.08","113.1","96.1","67.9"
"Friday, March 9, 2018","Texas A&M","+16.78","111.3","94.5","69.2"
"Friday, March 9, 2018","Notre Dame","+16.78","116.2","99.4","65.4"
"Friday, March 9, 2018","Virginia Tech","+16.56","115.1","98.5","69.0"
"Friday, March 9, 2018","Louisville","+16.45","113.2","96.7","70.0"
