"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Saturday, March 31, 2018","Villanova","+32.68","127.1","94.4","68.5"
"Saturday, March 31, 2018","Virginia","+29.54","115.2","85.6","59.4"
"Saturday, March 31, 2018","Duke","+28.88","122.5","93.6","69.6"
"Saturday, March 31, 2018","Cincinnati","+26.59","113.4","86.8","64.4"
"Saturday, March 31, 2018","Purdue","+26.28","122.7","96.4","67.1"
"Saturday, March 31, 2018","Michigan St.","+25.43","119.2","93.7","67.0"
"Saturday, March 31, 2018","Michigan","+24.40","115.2","90.8","64.5"
"Saturday, March 31, 2018","Kansas","+23.89","120.8","96.9","68.7"
"Saturday, March 31, 2018","North Carolina","+23.60","120.3","96.7","71.2"
"Saturday, March 31, 2018","Gonzaga","+23.00","118.1","95.1","69.4"
"Saturday, March 31, 2018","Texas Tech","+22.60","113.4","90.8","66.7"
"Saturday, March 31, 2018","West Virginia","+22.48","119.4","96.9","69.2"
"Saturday, March 31, 2018","Tennessee","+22.26","114.6","92.4","66.0"
"Saturday, March 31, 2018","Clemson","+21.67","114.2","92.6","66.1"
"Saturday, March 31, 2018","Xavier","+21.34","120.0","98.7","70.5"
"Saturday, March 31, 2018","Ohio St.","+21.17","116.0","94.8","67.0"
"Saturday, March 31, 2018","Kentucky","+20.46","115.8","95.4","68.7"
"Saturday, March 31, 2018","Houston","+20.23","114.6","94.4","68.4"
"Saturday, March 31, 2018","Penn St.","+19.19","114.3","95.1","67.3"
"Saturday, March 31, 2018","Wichita St.","+19.02","121.0","101.9","68.5"
"Saturday, March 31, 2018","Florida","+18.98","114.5","95.5","67.1"
"Saturday, March 31, 2018","Butler","+18.86","116.2","97.3","67.5"
"Saturday, March 31, 2018","Auburn","+18.69","115.4","96.7","72.5"
"Saturday, March 31, 2018","TCU","+18.53","119.7","101.2","68.6"
"Saturday, March 31, 2018","Nevada","+18.42","120.2","101.8","69.4"
"Saturday, March 31, 2018","Seton Hall","+17.88","116.8","98.9","69.4"
"Saturday, March 31, 2018","Florida St.","+17.78","114.3","96.5","71.2"
