"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"73","November 11, 2016","Mercer",87,"Brewton-Parker",53
"74","November 11, 2016","Miami (FL)",92,"Western Carolina",43
"75","November 11, 2016","Miami (OH)",84,"Muskingum",57
"76","November 11, 2016","Michigan",76,"Howard",58
"77","November 11, 2016","Michigan State",63,"Arizona",65
"78","November 11, 2016","Middle Tennessee",102,"Milligan",64
"79","November 11, 2016","Milwaukee",88,"Milwaukee Engineering",58
"80","November 11, 2016","Minnesota",86,"Louisiana",74
"81","November 11, 2016","Ole Miss",86,"UT-Martin",83
"82","November 11, 2016","Mississippi State",78,"Norfolk State",74
"83","November 11, 2016","Missouri State",96,"Alabama A&M",62
"84","November 11, 2016","Monmouth",78,"Drexel",65
"85","November 11, 2016","Morehead State",106,"Kentucky Christian",41
"86","November 11, 2016","Murray State",73,"Illinois State",70
"87","November 11, 2016","Navy",68,"Ohio State",78
"88","November 11, 2016","UNLV",68,"South Alabama",76
"89","November 11, 2016","New Hampshire",85,"Lesley",60
"90","November 11, 2016","New Mexico",81,"Idaho State",70
"91","November 11, 2016","New Mexico State",100,"Arizona Christian",52
"92","November 11, 2016","New Orleans",103,"LaGrange",67
"93","November 11, 2016","Niagara",66,"Buffalo",76
"94","November 11, 2016","NJIT",100,"Sarah Lawrence",38
"95","November 11, 2016","North Carolina A&T",67,"Greensboro",50
"96","November 11, 2016","UNC Greensboro",51,"Virginia",76
"97","November 11, 2016","NC State",81,"Georgia Southern",79
"98","November 11, 2016","UNC Wilmington",110,"Claflin",64
"99","November 11, 2016","North Dakota",98,"Crown College",48
"100","November 11, 2016","North Dakota State",76,"Arkansas State",66
"101","November 11, 2016","North Texas",85,"Sul Ross State",77
"102","November 11, 2016","Northeastern",87,"Boston University",77
"103","November 11, 2016","Northern Illinois",80,"Indiana State",78
"104","November 11, 2016","Northern Kentucky",96,"Earlham",56
"105","November 11, 2016","Northwestern",94,"Mississippi Valley State",63
"106","November 11, 2016","Oakland",78,"Bowling Green State",70
"107","November 11, 2016","Oklahoma State",102,"Campbell",65
"108","November 11, 2016","Old Dominion",62,"James Madison",55
"109","November 11, 2016","Oregon",91,"Army",77
"110","November 11, 2016","Oregon State",78,"Prairie View",58
"111","November 11, 2016","Penn State",81,"Albany (NY)",87
"112","November 11, 2016","Pepperdine",77,"Cal Poly",68
"113","November 11, 2016","Pitt",93,"Eastern Michigan",90
"114","November 11, 2016","Portland",71,"UC-Riverside",55
"115","November 11, 2016","Presbyterian",73,"Furman",71
"116","November 11, 2016","Purdue",109,"McNeese State",65
"117","November 11, 2016","Rhode Island",84,"Dartmouth",61
"118","November 11, 2016","Richmond",72,"VMI",69
"119","November 11, 2016","Robert Morris",50,"Penn",67
"120","November 11, 2016","Rutgers",86,"Molloy",57
"121","November 11, 2016","Saint Louis",64,"Ball State",85
"122","November 11, 2016","Saint Mary's",81,"Nevada",63
"123","November 11, 2016","San Diego State",69,"San Diego",59
"124","November 11, 2016","San Francisco",82,"UIC",80
"125","November 11, 2016","Santa Clara",67,"Northern Arizona",64
"126","November 11, 2016","Seattle",76,"Pacific Lutheran",65
"127","November 11, 2016","Seton Hall",91,"Fairleigh Dickinson",70
"128","November 11, 2016","South Carolina",85,"Louisiana Tech",76
"129","November 11, 2016","South Florida",84,"Florida A&M",73
"130","November 11, 2016","Southeastern Louisiana",85,"Millsaps",39
"131","November 11, 2016","USC",75,"Montana",61
"132","November 11, 2016","Southern Illinois",81,"Wright State",85
"133","November 11, 2016","SMU",72,"Gardner-Webb",44
"134","November 11, 2016","Southern Miss",101,"Tougaloo",96
"135","November 11, 2016","St. John's (NY)",100,"Bethune-Cookman",53
"136","November 11, 2016","Stanford",80,"Harvard",70
"137","November 11, 2016","Stetson",78,"Webber",62
"138","November 11, 2016","Stony Brook",66,"Columbia",73
"139","November 11, 2016","Syracuse",83,"Colgate",55
"140","November 11, 2016","Temple",97,"La Salle",92
"141","November 11, 2016","Tennessee",69,"Chattanooga",82
"142","November 11, 2016","Texas",78,"Incarnate Word",73
"143","November 11, 2016","Texas A&M",72,"Northwestern State",44
"144","November 11, 2016","Texas A&M-Corpus Christi",115,"Our Lady of the Lake",100
"145","November 11, 2016","TCU",82,"St. Thomas (TX)",64
"146","November 11, 2016","Texas Tech",93,"Houston Baptist",67
"147","November 11, 2016","Troy",135,"Toccoa Falls",76
"148","November 11, 2016","Tulane",75,"UNC",95
"149","November 11, 2016","Tulsa",73,"Jacksonville State",84
"150","November 11, 2016","UCLA",119,"Pacific",80
"151","November 11, 2016","Valparaiso",79,"Southern Utah",65
"152","November 11, 2016","Villanova",88,"Lafayette",48
"153","November 11, 2016","VCU",80,"UNC Asheville",65
"154","November 11, 2016","Virginia Tech",80,"Maine",67
"155","November 11, 2016","Wake Forest",80,"Radford",59
"156","November 11, 2016","Washington State",69,"Montana State",65
"157","November 11, 2016","Weber State",128,"Antelope Valley",65
"158","November 11, 2016","West Virginia",87,"Mount St. Mary's",59
"159","November 11, 2016","Western Michigan",90,"Marygrove",74
"160","November 11, 2016","Wichita State",85,"South Carolina State",39
"161","November 11, 2016","Wisconsin",79,"Central Arkansas",47
"162","November 11, 2016","Wyoming",88,"Western State",49
"163","November 11, 2016","Xavier",84,"Lehigh",81
"164","November 12, 2016","Little Rock",97,"Central Baptist",65
"165","November 12, 2016","Boise State",85,"Northwest University",46
"166","November 12, 2016","Butler",89,"Northern Colorado",52
"167","November 12, 2016","Cal State Bakersfield",96,"San Diego Christian",54
"168","November 12, 2016","UCSB",60,"Omaha",74
"169","November 12, 2016","Chicago State",97,"Illinois Tech",89
"170","November 12, 2016","Cleveland State",74,"Kent State",79
"171","November 12, 2016","Davidson",86,"Appalachian State",74
"172","November 12, 2016","Denver",84,"Jacksonville",92
"173","November 12, 2016","Duke",96,"Grand Canyon",61
"174","November 12, 2016","Florida State",88,"Charleston Southern",67
"175","November 12, 2016","George Mason",61,"Towson",67
"176","November 12, 2016","Georgetown",105,"USC Upstate",60
"177","November 12, 2016","Green Bay",84,"Northland",49
"178","November 12, 2016","High Point",74,"Averett",41
"179","November 12, 2016","Idaho",90,"Corban",67
"180","November 12, 2016","LSU",91,"Wofford",69
"181","November 12, 2016","Marshall",81,"North Carolina Central",69
"182","November 12, 2016","Northern Arizona",65,"Tennessee State",69
"183","November 12, 2016","Northern Iowa",74,"Coe",37
"184","November 12, 2016","Notre Dame",89,"Bryant",64
"185","November 12, 2016","Ohio",77,"Southern",67
"186","November 12, 2016","Quinnipiac",70,"Vermont",94
"187","November 12, 2016","St. Joseph's",77,"Toledo",76
"188","November 12, 2016","Sam Houston State",104,"LeTourneau",57
"189","November 12, 2016","San Jose State",109,"West Coast Baptist",70
"190","November 12, 2016","Santa Clara",58,"UC-Davis",63
"191","November 12, 2016","St. Bonaventure",92,"Saint Francis (PA)",82
"192","November 12, 2016","Texas-Arlington",89,"Texas Southern",82
"193","November 12, 2016","UTEP",88,"Louisiana College",54
"194","November 12, 2016","Utah",81,"Northwest Nazarene",37
"195","November 12, 2016","Valparaiso",89,"Trinity Christian",75
"196","November 12, 2016","Western Kentucky",79,"Alabama State",66
"197","November 12, 2016","William & Mary",96,"Bridgewater (VA)",44
"198","November 12, 2016","Winthrop",66,"Ferrum",47
"199","November 12, 2016","Youngstown State",90,"Akron",82
"200","November 13, 2016","Arizona State",96,"Cal Poly",74
"201","November 13, 2016","Bradley",49,"Delaware",63
"202","November 13, 2016","Brown",88,"Niagara",79
"203","November 13, 2016","Cal State Fullerton",106,"Portland State",100
"204","November 13, 2016","UC-Davis",89,"Northern Arizona",76
"205","November 13, 2016","UC-Riverside",81,"Bristol University",45
"206","November 13, 2016","Citadel",146,"Johnson University",84
"207","November 13, 2016","Colorado State",64,"New Mexico State",61
"208","November 13, 2016","Delaware State",61,"Texas Southern",74
"209","November 13, 2016","DePaul",78,"Robert Morris",72
"210","November 13, 2016","Florida",76,"Mercer",54
"211","November 13, 2016","Florida Atlantic",68,"SIU-Edwardsville",77
"212","November 13, 2016","Hawaii",74,"Texas State",68
"213","November 13, 2016","Illinois",79,"Northern Kentucky",64
"214","November 13, 2016","Iowa",116,"Savannah State",84
"215","November 13, 2016","Fort Wayne",117,"Kenyon",60
"216","November 13, 2016","James Madison",70,"Rice",94
"217","November 13, 2016","Kentucky",93,"Canisius",69
"218","November 13, 2016","Longwood",58,"Maine",80
"219","November 13, 2016","Loyola (IL)",100,"Indiana-Northwest",51
"220","November 13, 2016","Maryland-Eastern Shore",73,"UMBC",77
"221","November 13, 2016","Michigan",77,"IUPUI",65
"222","November 13, 2016","Missouri",99,"Alabama A&M",44
"223","November 13, 2016","Missouri State",91,"Jacksonville State",65
"224","November 13, 2016","Morehead State",89,"Lipscomb",75
"225","November 13, 2016","Navy",74,"Washington College",47
"226","November 13, 2016","Nebraska",83,"Sacramento State",61
"227","November 13, 2016","Norfolk State",78,"Shenandoah",58
"228","November 13, 2016","UNC",97,"Chattanooga",57
"229","November 13, 2016","NC State",86,"St. Francis (NY)",61
"230","November 13, 2016","North Dakota State",92,"Minnesota-Morris",62
"231","November 13, 2016","Oklahoma",97,"Northwestern State",61
"232","November 13, 2016","Oregon State",72,"UTSA",64
"233","November 13, 2016","Penn State",82,"Duquesne",74
"234","November 13, 2016","Rutgers",87,"Drexel",66
"235","November 13, 2016","Santa Clara",61,"Tennessee State",69
"236","November 13, 2016","Seton Hall",82,"Central Connecticut",58
"237","November 13, 2016","Siena",89,"Cornell",78
"238","November 13, 2016","South Carolina",81,"Holy Cross",49
"239","November 13, 2016","South Dakota",78,"Bowling Green State",72
"240","November 13, 2016","Southeast Missouri State",86,"Hannibal-LaGrange",54
"241","November 13, 2016","USC",82,"Omaha",72
"242","November 13, 2016","SMU",91,"Eastern Michigan",64
"243","November 13, 2016","UT-Martin",88,"Texas-Rio Grande Valley",80
"244","November 13, 2016","UCLA",102,"Cal State Northridge",87
"245","November 13, 2016","Wake Forest",94,"Bucknell",74
"246","November 13, 2016","Washington",90,"Yale",98
"247","November 13, 2016","Western Carolina",87,"Hiwassee",47
"248","November 13, 2016","Western Illinois",95,"Oak Hills",48
"249","November 13, 2016","Wichita State",92,"Long Beach State",55
"250","November 14, 2016","Air Force",86,"Jacksonville",68
"251","November 14, 2016","Alabama-Birmingham",74,"Furman",84
"252","November 14, 2016","Arkansas",90,"Southern Illinois",65
"253","November 14, 2016","Little Rock",100,"University of the Ozarks",61
"254","November 14, 2016","Arkansas-Pine Bluff",83,"Ecclesia",47
"255","November 14, 2016","Arkansas State",100,"Central Baptist",57
"256","November 14, 2016","Auburn",83,"Georgia State",65
"257","November 14, 2016","Austin Peay",107,"Oakland City",67
"258","November 14, 2016","BYU",82,"Princeton",73
"259","November 14, 2016","UC-Irvine",73,"South Dakota State",58
"260","November 14, 2016","UCF",80,"Nicholls State",56
"261","November 14, 2016","Cincinnati",74,"Albany (NY)",51
"262","November 14, 2016","Coastal Carolina",64,"College of Charleston",71
"263","November 14, 2016","Colorado",67,"Seattle",55
"264","November 14, 2016","UConn",61,"Northeastern",64
"265","November 14, 2016","East Carolina",61,"North Carolina A&T",51
"266","November 14, 2016","ETSU",107,"Detroit",78
"267","November 14, 2016","Eastern Kentucky",69,"UNC Wilmington",78
"268","November 14, 2016","Elon",95,"Charlotte",100
"269","November 14, 2016","Evansville",82,"Alcorn State",59
"270","November 14, 2016","Fordham",101,"NYIT",75
"271","November 14, 2016","Fresno State",78,"Prairie View",84
"272","November 14, 2016","Georgia",60,"UNC Asheville",46
"273","November 14, 2016","Georgia Southern",92,"Coastal Georgia",43
"274","November 14, 2016","Georgia Tech",77,"Southern",62
"275","November 14, 2016","Gonzaga",69,"San Diego State",48
"276","November 14, 2016","Hawaii",64,"Florida Atlantic",63
"277","November 14, 2016","Iowa State",73,"Mount St. Mary's",55
"278","November 14, 2016","Kennesaw State",80,"Brewton-Parker",74
"279","November 14, 2016","Louisville",91,"William & Mary",58
"280","November 14, 2016","Loyola (IL)",97,"Eureka",59
"281","November 14, 2016","Loyola (MD)",79,"Millersville",66
"282","November 14, 2016","Marquette",81,"Howard",49
"283","November 14, 2016","UMass-Lowell",87,"Wagner",76
"284","November 14, 2016","Memphis",94,"Texas-Rio Grande Valley",75
"285","November 14, 2016","Minnesota",84,"Texas-Arlington",67
"286","November 14, 2016","Ole Miss",90,"UMass",88
"287","November 14, 2016","Montana",72,"Wyoming",73
"288","November 14, 2016","Montana State",84,"Louisiana",83
"289","November 14, 2016","Nevada",79,"Loyola Marymount",64
"290","November 14, 2016","New Mexico",95,"Houston Baptist",79
"291","November 14, 2016","UNC Greensboro",61,"Presbyterian",42
"292","November 14, 2016","North Florida",109,"Edward Waters",73
"293","November 14, 2016","Northern Illinois",99,"Roosevelt",55
"294","November 14, 2016","Northwestern",86,"Eastern Washington",72
"295","November 14, 2016","Oakland",77,"Western Michigan",60
"296","November 14, 2016","Ohio",96,"Sam Houston State",75
"297","November 14, 2016","Ohio State",69,"North Carolina Central",63
"298","November 14, 2016","Oklahoma State",102,"Central Arkansas",90
"299","November 14, 2016","Oral Roberts",87,"Rogers State",76
"300","November 14, 2016","Pacific",76,"Green Bay",58
"301","November 14, 2016","Pitt",99,"Gardner-Webb",80
"302","November 14, 2016","Providence",80,"Vermont",58
"303","November 14, 2016","Purdue",76,"Villanova",79
"304","November 14, 2016","Rhode Island",107,"Marist",65
"305","November 14, 2016","Richmond",61,"Old Dominion",64
"306","November 14, 2016","St. Joseph's",85,"Columbia",65
"307","November 14, 2016","Saint Louis",88,"Southern Utah",76
"308","November 14, 2016","St. Peter's",57,"Lafayette",61
"309","November 14, 2016","San Diego",65,"Samford",83
"310","November 14, 2016","South Alabama",88,"Blue Mountain College",35
"311","November 14, 2016","South Carolina State",93,"St. Andrews",76
"312","November 14, 2016","USC Upstate",91,"Mars Hill",66
"313","November 14, 2016","SIU-Edwardsville",58,"Texas State",86
"314","November 14, 2016","St. John's (NY)",77,"Binghamton",61
"315","November 14, 2016","Stetson",82,"Florida International",67
"316","November 14, 2016","Temple",52,"New Hampshire",57
"317","November 14, 2016","Tennessee Tech",74,"Central Michigan",86
"318","November 14, 2016","Texas",80,"Louisiana-Monroe",59
"319","November 14, 2016","Texas A&M",76,"American",53
"320","November 14, 2016","TCU",98,"Alabama State",62
"321","November 14, 2016","Troy",70,"Eastern Illinois",67
"322","November 14, 2016","Tulane",93,"Southeastern Louisiana",76
"323","November 14, 2016","Utah State",93,"NJIT",84
"324","November 14, 2016","Valparaiso",78,"Coppin State",58
"325","November 14, 2016","West Virginia",107,"Mississippi Valley State",66
"326","November 14, 2016","Xavier",86,"Buffalo",53
"327","November 15, 2016","Air Force",105,"Johnson & Wales",62
"328","November 15, 2016","Alabama",72,"Dayton",77
"329","November 15, 2016","Arizona",78,"Cal State Bakersfield",66
"330","November 15, 2016","Army",91,"Mt. St. Mary (NY)",53
"331","November 15, 2016","Ball State",74,"Indiana State",80
"332","November 15, 2016","Baylor",66,"Oregon",49
"333","November 15, 2016","Boston College",73,"Maryland-Eastern Shore",57
"334","November 15, 2016","Bryant",88,"Salve Regina",61
"335","November 15, 2016","Campbell",101,"Bridgewater (VA)",45
"336","November 15, 2016","Charleston Southern",90,"Columbia International",53
"337","November 15, 2016","Citadel",119,"Truett-McConnell",90
"338","November 15, 2016","Cleveland State",67,"Canisius",64
"339","November 15, 2016","Creighton",79,"Wisconsin",67
"340","November 15, 2016","Dartmouth",62,"Fairfield",79
"341","November 15, 2016","Eastern Michigan",78,"Rochester (MI)",63
"342","November 15, 2016","Fairleigh Dickinson",96,"Fairleigh Dickinson-Florham",48
"343","November 15, 2016","Florida A&M",94,"Trinity Baptist",62
"344","November 15, 2016","Florida State",99,"Iona",78
"345","November 15, 2016","George Mason",90,"Lebanon Valley",65
"346","November 15, 2016","George Washington",77,"Siena",75
"347","November 15, 2016","Georgetown",75,"Maryland",76
"348","November 15, 2016","Hartford",82,"Niagara",78
"349","November 15, 2016","Illinois",112,"McKendree",65
"350","November 15, 2016","Incarnate Word",93,"St. Edward's",90
"351","November 15, 2016","Kansas",77,"Duke",75
"352","November 15, 2016","Kansas State",81,"Omaha",68
"353","November 15, 2016","La Salle",74,"Delaware",68
"354","November 15, 2016","Liberty",59,"VCU",64
"355","November 15, 2016","Lipscomb",99,"Piedmont",70
"356","November 15, 2016","LSU",78,"Southern Miss",61
"357","November 15, 2016","Manhattan",81,"Winthrop",94
"358","November 15, 2016","McNeese State",75,"Louisiana College",85
"359","November 15, 2016","Michigan State",48,"Kentucky",69
"360","November 15, 2016","Middle Tennessee",87,"Murray State",81
"361","November 15, 2016","UMKC",68,"Drake",62
"362","November 15, 2016","Morgan State",72,"Towson",78
"363","November 15, 2016","Nebraska",70,"Mary",38
"364","November 15, 2016","Norfolk State",91,"Elizabeth City State",55
"365","November 15, 2016","UNC",93,"Long Beach State",67
"366","November 15, 2016","North Dakota",94,"Mayville State",66
"367","November 15, 2016","Penn State",85,"Grand Canyon",76
"368","November 15, 2016","Pepperdine",69,"Weber State",68
"369","November 15, 2016","Sacred Heart",90,"Hofstra",86
"370","November 15, 2016","San Jose State",66,"Portland",79
"371","November 15, 2016","South Carolina",70,"Monmouth",69
"372","November 15, 2016","Stanford",96,"Cal State Northridge",69
"373","November 15, 2016","Stephen F. Austin",66,"Longwood",60
"374","November 15, 2016","Syracuse",90,"Holy Cross",46
"375","November 15, 2016","Tennessee",103,"Appalachian State",94
"376","November 15, 2016","UT-Martin",95,"Cumberland",64
"377","November 15, 2016","Texas Tech",70,"North Texas",43
"378","November 15, 2016","Toledo",103,"Youngstown State",98
"379","November 15, 2016","Utah",96,"Concordia (OR)",53
"380","November 15, 2016","Vanderbilt",80,"Belmont",66
"381","November 15, 2016","Virginia",72,"St. Francis (NY)",32
"382","November 15, 2016","VMI",78,"Southern Virginia",47
"383","November 15, 2016","Virginia Tech",99,"High Point",73
"384","November 15, 2016","Washington State",81,"Central Washington",76
"385","November 15, 2016","Wofford",117,"Allen",77
"386","November 15, 2016","Wright State",89,"Miami (OH)",87
"387","November 16, 2016","Albany (NY)",97,"SUNY-Oneonta",56
"388","November 16, 2016","Bethune-Cookman",75,"Kennesaw State",72
"389","November 16, 2016","Binghamton",72,"Central Connecticut",70
"390","November 16, 2016","Bucknell",75,"Robert Morris",62
"391","November 16, 2016","Butler",70,"Northwestern",68
"392","November 16, 2016","California",75,"UC-Irvine",65
"393","November 16, 2016","UCSB",63,"San Francisco",75
"394","November 16, 2016","Chattanooga",102,"Hiwassee",54
"395","November 16, 2016","Coastal Carolina",89,"Coppin State",59
"396","November 16, 2016","Colorado State",84,"Fort Lewis",75
"397","November 16, 2016","Cornell",63,"Colgate",67
"398","November 16, 2016","Duquesne",89,"Saint Francis (PA)",75
"399","November 16, 2016","Florida Gulf Coast",85,"Texas-Arlington",72
"400","November 16, 2016","Hartford",68,"Rider",84
"401","November 16, 2016","UIC",86,"UTSA",78
"402","November 16, 2016","Illinois State",75,"Fort Wayne",57
"403","November 16, 2016","Indiana",100,"UMass-Lowell",78
"404","November 16, 2016","Kent State",93,"Mississippi Valley State",63
"405","November 16, 2016","LIU-Brooklyn",65,"Loyola (MD)",61
"406","November 16, 2016","Louisiana Tech",87,"Alabama State",56
"407","November 16, 2016","Marist",72,"Vermont",76
"408","November 16, 2016","Marshall",85,"Morehead State",77
"409","November 16, 2016","UMBC",90,"Delaware State",68
"410","November 16, 2016","Memphis",68,"Milwaukee",54
"411","November 16, 2016","Minnesota",80,"Mount St. Mary's",56
"412","November 16, 2016","Montana State",93,"Rocky Mountain",76
"413","November 16, 2016","UNLV",74,"UC-Riverside",62
"414","November 16, 2016","New Mexico State",58,"Samford",48
"415","November 16, 2016","North Florida",56,"Miami (FL)",94
"416","November 16, 2016","Northern Colorado",94,"Colorado Christian",73
"417","November 16, 2016","Northern Illinois",63,"Idaho",49
"418","November 16, 2016","Notre Dame",92,"Seattle",49
"419","November 16, 2016","Oklahoma State",117,"New Orleans",72
"420","November 16, 2016","Oregon State",60,"Lamar",63
"421","November 16, 2016","Radford",91,"Central Pennsylvania College",69
"422","November 16, 2016","Rhode Island",79,"Brown",72
"423","November 16, 2016","Rice",68,"Texas Southern",71
"424","November 16, 2016","Saint Mary's",110,"Prairie View",72
"425","November 16, 2016","San Diego State",81,"San Diego Christian",58
"426","November 16, 2016","South Dakota",99,"Presentation College",60
"427","November 16, 2016","South Dakota State",80,"Wayne State (NE)",72
"428","November 16, 2016","Southeastern Louisiana",84,"Jackson State",71
"429","November 16, 2016","Southern Illinois",85,"Missouri Southern State",64
"430","November 16, 2016","Texas-Rio Grande Valley",72,"Texas A&M-Corpus Christi",94
"431","November 16, 2016","Utah State",96,"Bristol University",53
"432","November 16, 2016","Utah Valley",82,"Idaho State",73
"433","November 16, 2016","Western Carolina",59,"North Carolina Central",67
"434","November 16, 2016","Western Illinois",71,"Southeast Missouri State",74
"435","November 16, 2016","Western Kentucky",74,"Jacksonville State",67
"436","November 16, 2016","Wichita State",80,"Tulsa",53
"437","November 17, 2016","Akron",72,"American",62
"438","November 17, 2016","Alabama-Birmingham",74,"Troy",51
"439","November 17, 2016","Appalachian State",119,"Warren Wilson",51
"440","November 17, 2016","Arizona State",63,"Northern Iowa",82
"441","November 17, 2016","Auburn",85,"Eastern Kentucky",64
"442","November 17, 2016","BYU",96,"Coppin State",59
"443","November 17, 2016","Buffalo",85,"Nazareth",38
"444","November 17, 2016","Cal Poly",75,"Cal State Dominguez Hills",64
"445","November 17, 2016","UC-Davis",89,"Holy Names",75
"446","November 17, 2016","UCF",86,"Mississippi State",61
"447","November 17, 2016","Central Michigan",107,"Marygrove",58
"448","November 17, 2016","Charlotte",76,"East Carolina",64
"449","November 17, 2016","College of Charleston",60,"Boise State",47
"450","November 17, 2016","Colorado",89,"Louisiana-Monroe",70
"451","November 17, 2016","Davidson",78,"Clemson",95
"452","November 17, 2016","DePaul",59,"Rutgers",66
"453","November 17, 2016","Florida A&M",100,"Johnson University",91
"454","November 17, 2016","George Washington",61,"Arkansas-Pine Bluff",41
"455","November 17, 2016","Georgetown",72,"Arkansas State",78
"456","November 17, 2016","Georgia",84,"Furman",78
"457","November 17, 2016","Grambling",59,"North Carolina A&T",55
"458","November 17, 2016","Hampton",70,"Chowan",69
"459","November 17, 2016","Harvard",78,"Fisher College",51
"460","November 17, 2016","Iowa",83,"Seton Hall",91
"461","November 17, 2016","Lafayette",84,"NJIT",83
"462","November 17, 2016","Louisiana",117,"Panhandle State",47
"463","November 17, 2016","Louisville",88,"Long Beach State",56
"464","November 17, 2016","Loyola Marymount",62,"UConn",65
"465","November 17, 2016","Marquette",61,"Michigan",79
"466","November 17, 2016","Maryland",93,"St. Mary's (MD)",45
"467","November 17, 2016","UMass",70,"Temple",67
"468","November 17, 2016","Missouri",82,"Xavier",83
"469","November 17, 2016","Missouri State",100,"Fontbonne",27
"470","November 17, 2016","Morgan State",88,"Wilmington (DE)",73
"471","November 17, 2016","New Hampshire",57,"Abilene Christian",65
"472","November 17, 2016","Nicholls State",86,"Mississippi College",55
"473","November 17, 2016","Northern Arizona",91,"Benedictine",63
"474","November 17, 2016","Ohio State",72,"Providence",67
"475","November 17, 2016","Oklahoma",89,"Tulane",70
"476","November 17, 2016","Oregon",76,"Valparaiso",54
"477","November 17, 2016","Pepperdine",85,"Life Pacific",79
"478","November 17, 2016","Portland State",113,"George Fox",81
"479","November 17, 2016","Sacramento State",82,"Antelope Valley",60
