"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"91","November 8, 2013","Providence",82,"Boston College",78
"92","November 8, 2013","Purdue",77,"Northern Kentucky",76
"93","November 8, 2013","Rhode Island",97,"Maine",77
"94","November 8, 2013","Richmond",71,"Delaware",69
"95","November 8, 2013","Rutgers",92,"Florida A&M",84
"96","November 8, 2013","Sacramento State",73,"UC-Santa Cruz",43
"97","November 8, 2013","Saint Louis",87,"Southeast Missouri State",64
"98","November 8, 2013","Saint Mary's",83,"Louisiana Tech",70
"99","November 8, 2013","Samford",79,"Martin Methodist",62
"100","November 8, 2013","San Diego",74,"South Dakota State",70
"101","November 8, 2013","San Diego State",77,"UC-Riverside",41
"102","November 8, 2013","San Francisco",95,"Notre Dame de Namur",57
"103","November 8, 2013","Santa Clara",84,"Bethesda",39
"104","November 8, 2013","Siena",62,"Albany (NY)",74
"105","November 8, 2013","South Alabama",74,"Detroit",58
"106","November 8, 2013","SMU",69,"TCU",61
"107","November 8, 2013","Southern Miss",67,"Jackson State",51
"108","November 8, 2013","Southern Utah",85,"Arizona Christian",78
"109","November 8, 2013","St. John's (NY)",75,"Wisconsin",86
"110","November 8, 2013","Stanford",72,"Bucknell",68
"111","November 8, 2013","Stephen F. Austin",90,"Texas-Tyler",64
"112","November 8, 2013","Stony Brook",71,"Marist",55
"113","November 8, 2013","Syracuse",82,"Cornell",60
"114","November 8, 2013","Texas",76,"Mercer",73
"115","November 8, 2013","Texas A&M",82,"Buffalo",58
"116","November 8, 2013","Texas A&M-Corpus Christi",79,"Huston-Tillotson",45
"117","November 8, 2013","Texas-Rio Grande Valley",73,"Sam Houston State",77
"118","November 8, 2013","Texas Tech",76,"Houston Baptist",61
"119","November 8, 2013","Towson",72,"Navy",45
"120","November 8, 2013","Tulane",75,"NJIT",64
"121","November 8, 2013","UCLA",72,"Drexel",67
"122","November 8, 2013","Utah",128,"Evergreen State",44
"123","November 8, 2013","Utah State",78,"USC",65
"124","November 8, 2013","Utah Valley",74,"IUPUI",66
"125","November 8, 2013","Valparaiso",77,"Murray State",74
"126","November 8, 2013","Villanova",75,"Lafayette",59
"127","November 8, 2013","Virginia",61,"James Madison",41
"128","November 8, 2013","VCU",96,"Illinois State",58
"129","November 8, 2013","VMI",82,"Citadel",71
"130","November 8, 2013","Wake Forest",89,"Colgate",78
"131","November 8, 2013","Washington State",62,"Cal State Bakersfield",56
"132","November 8, 2013","West Virginia",77,"Mount St. Mary's",62
"133","November 8, 2013","Western Carolina",77,"Wittenberg",55
"134","November 8, 2013","Wyoming",78,"UT-Martin",60
"135","November 8, 2013","Xavier",83,"Gardner-Webb",59
"136","November 9, 2013","Army",84,"Citadel",69
"137","November 9, 2013","Bethune-Cookman",91,"Trinity Baptist",74
"138","November 9, 2013","Bowling Green State",102,"Earlham (IN)",49
"139","November 9, 2013","Butler",89,"Lamar",58
"140","November 9, 2013","Central Connecticut",77,"Yale",93
"141","November 9, 2013","Chicago State",77,"Urbana",52
"142","November 9, 2013","Cleveland State",73,"Iona",69
"143","November 9, 2013","Columbia",73,"Maryland-Eastern Shore",54
"144","November 9, 2013","Dayton",81,"Fort Wayne",80
"145","November 9, 2013","Delaware State",107,"Cairn",48
"146","November 9, 2013","DePaul",96,"Grambling",58
"147","November 9, 2013","Duquesne",94,"Abilene Christian",75
"148","November 9, 2013","Evansville",87,"Martin Methodist",69
"149","November 9, 2013","Fairfield",67,"Sacred Heart",54
"150","November 9, 2013","Florida International",72,"Youngstown State",74
"151","November 9, 2013","Georgia State",97,"Southern Tech",78
"152","November 9, 2013","Gonzaga",100,"Bryant",76
"153","November 9, 2013","Green Bay",71,"Northern Michigan",49
"154","November 9, 2013","Hartford",77,"Quinnipiac",82
"155","November 9, 2013","Idaho",67,"Western Illinois",63
"156","November 9, 2013","Idaho State",99,"Evergreen State",62
"157","November 9, 2013","UIC",59,"Drake",61
"158","November 9, 2013","Indiana State",82,"Ball State",73
"159","November 9, 2013","Kennesaw State",60,"Eastern Kentucky",68
"160","November 9, 2013","La Salle",90,"Manhattan",99
"161","November 9, 2013","Long Beach State",71,"Hawaii Pacific",59
"162","November 9, 2013","LIU-Brooklyn",87,"St. Peter's",80
"163","November 9, 2013","Louisiana",101,"Louisiana College",67
"164","November 9, 2013","Louisville",70,"College of Charleston",48
"165","November 9, 2013","Loyola Marymount",98,"South Dakota State",89
"166","November 9, 2013","Montana State",55,"Cal State Fullerton",84
"167","November 9, 2013","Morehead State",107,"Mid-Continent",60
"168","November 9, 2013","New Hampshire",94,"Suffolk",70
"169","November 9, 2013","New Mexico",88,"Alabama A&M",52
"170","November 9, 2013","New Mexico State",70,"Tennessee State",55
"171","November 9, 2013","Northwestern",72,"Eastern Illinois",55
"172","November 9, 2013","Northwood (TX)",72,"Incarnate Word",88
"173","November 9, 2013","Ohio",75,"Northern Iowa",64
"174","November 9, 2013","Ohio State",89,"Morgan State",50
"175","November 9, 2013","Penn State",74,"Wagner",62
"176","November 9, 2013","Penn",73,"Temple",78
"177","November 9, 2013","Pepperdine",81,"San Diego Christian",68
"178","November 9, 2013","Rice",69,"St. Thomas (TX)",60
"179","November 9, 2013","Robert Morris",86,"Savannah State",66
"180","November 9, 2013","San Diego",70,"Grand Canyon",59
"181","November 9, 2013","Seton Hall",83,"Niagara",72
"182","November 9, 2013","South Carolina",82,"Longwood",44
"183","November 9, 2013","South Florida",72,"Tennessee Tech",62
"184","November 9, 2013","St. Bonaventure",68,"South Dakota",46
"185","November 9, 2013","UTEP",84,"Loyola (LA)",49
"186","November 9, 2013","UTSA",63,"Northern Arizona",74
"187","November 9, 2013","Texas Southern",95,"Norfolk State",83
"188","November 9, 2013","Toledo",102,"Northwestern Ohio",55
"189","November 9, 2013","Vermont",64,"St. Joseph's",74
"190","November 9, 2013","VMI",71,"Air Force",63
"191","November 9, 2013","Virginia Tech",63,"USC Upstate",64
"192","November 9, 2013","Wichita State",93,"Emporia State",50
"193","November 9, 2013","Winthrop",93,"Roanoke",74
"194","November 10, 2013","Alcorn State",73,"Tougaloo",68
"195","November 10, 2013","Arkansas-Pine Bluff",66,"Tuskegee",64
"196","November 10, 2013","Boston College",73,"UMass",86
"197","November 10, 2013","Boston University",72,"Northeastern",69
"198","November 10, 2013","Bradley",85,"Alabama State",59
"199","November 10, 2013","Brown",74,"Binghamton",57
"200","November 10, 2013","Colorado",91,"UT-Martin",65
"201","November 10, 2013","Cornell",89,"Loyola (MD)",93
"202","November 10, 2013","Dartmouth",106,"Lyndon State",61
"203","November 10, 2013","Delaware",93,"Charleston Southern",95
"204","November 10, 2013","Eastern Kentucky",67,"Youngstown State",75
"205","November 10, 2013","Eastern Washington",87,"Pacific (OR)",58
"206","November 10, 2013","Harvard",82,"Holy Cross",72
"207","November 10, 2013","Hawaii",78,"Western Michigan",68
"208","November 10, 2013","Hofstra",80,"Fairleigh Dickinson",58
"209","November 10, 2013","Howard",83,"Gwynedd-Mercy",66
"210","November 10, 2013","Illinois",86,"Jacksonville State",62
"211","November 10, 2013","Iowa",83,"Omaha",75
"212","November 10, 2013","Iowa State",95,"UNC Wilmington",62
"213","November 10, 2013","Kennesaw State",58,"Florida International",66
"214","November 10, 2013","Kentucky",93,"Northern Kentucky",63
"215","November 10, 2013","Maine",111,"Fisher College",64
"216","November 10, 2013","Marist",48,"Elon",75
"217","November 10, 2013","Middle Tennessee",78,"Southern",75
"218","November 10, 2013","Notre Dame",80,"Stetson",49
"219","November 10, 2013","Oregon State",73,"Coppin State",78
"220","November 10, 2013","Princeton",67,"Florida A&M",50
"221","November 10, 2013","South Carolina State",59,"St. Andrews",55
"222","November 10, 2013","Stony Brook",81,"Haverford",65
"223","November 10, 2013","Tulsa",68,"Oral Roberts",74
"224","November 10, 2013","Valparaiso",113,"North Park",50
"225","November 10, 2013","Washington",88,"Seattle",78
"226","November 10, 2013","Wright State",82,"Mount St. Joseph",49
"227","November 11, 2013","Alabama-Birmingham",79,"Rutgers",76
"228","November 11, 2013","Arizona",91,"Long Beach State",57
"229","November 11, 2013","Little Rock",70,"North Florida",72
"230","November 11, 2013","Cal State Bakersfield",97,"UC-Merced",54
"231","November 11, 2013","UC-Davis",80,"Holy Names",54
"232","November 11, 2013","Canisius",71,"South Dakota",66
"233","November 11, 2013","Coastal Carolina",76,"Guilford",49
"234","November 11, 2013","UConn",80,"Yale",62
"235","November 11, 2013","Creighton",96,"UMKC",70
"236","November 11, 2013","Davidson",77,"Milwaukee",81
"237","November 11, 2013","Detroit",106,"Michigan-Dearborn",51
"238","November 11, 2013","Florida Atlantic",57,"St. Francis (NY)",59
"239","November 11, 2013","Georgia Tech",68,"Delaware State",50
"240","November 11, 2013","Gonzaga",93,"Colorado State",61
"241","November 11, 2013","Houston Baptist",75,"Crowley's Ridge",61
"242","November 11, 2013","Fort Wayne",90,"Indiana-Kokomo",62
"243","November 11, 2013","Jackson State",61,"Arkansas State",65
"244","November 11, 2013","Kennesaw State",92,"Warren Wilson",48
"245","November 11, 2013","Lipscomb",88,"Oakland City",78
"246","November 11, 2013","UMBC",84,"Eastern",79
"247","November 11, 2013","Miami (FL)",81,"Georgia Southern",80
"248","November 11, 2013","Morehouse",54,"Arkansas-Pine Bluff",67
"249","November 11, 2013","North Carolina Central",98,"Johnson & Wales (NC)",47
"250","November 11, 2013","Northern Iowa",86,"Coe",52
"251","November 11, 2013","Oklahoma",95,"North Texas",82
"252","November 11, 2013","Prairie View",100,"Schreiner",73
"253","November 11, 2013","Radford",89,"Chattanooga",78
"254","November 11, 2013","Richmond",69,"Belmont",61
"255","November 11, 2013","Saint Francis (PA)",60,"Navy",57
"256","November 11, 2013","Sam Houston State",116,"Hillsdale Baptist/Randall (Ok.)",54
"257","November 11, 2013","Southeast Missouri State",118,"Central Baptist",56
"258","November 11, 2013","SMU",89,"Rhode Island",58
"259","November 11, 2013","St. Bonaventure",75,"Abilene Christian",47
"260","November 11, 2013","Stanford",103,"BYU",112
"261","November 11, 2013","Temple",77,"Kent State",81
"262","November 11, 2013","Tennessee State",52,"Western Michigan",63
"263","November 11, 2013","Texas A&M",91,"Mississippi Valley State",67
"264","November 11, 2013","Texas-Rio Grande Valley",65,"Houston",77
"265","November 11, 2013","Texas Southern",113,"Wiley",96
"266","November 11, 2013","Texas Tech",88,"Northern Arizona",68
"267","November 11, 2013","Trinity (TX)",62,"Incarnate Word",74
"268","November 11, 2013","Troy",102,"LaGrange",69
"269","November 11, 2013","Utah Valley",78,"North Carolina A&T",71
"270","November 11, 2013","Western Carolina",74,"UNC Asheville",67
"271","November 11, 2013","Wofford",83,"Emory & Henry",58
"272","November 12, 2013","Albany (NY)",71,"NJIT",65
"273","November 12, 2013","Alcorn State",87,"Mississippi College",61
"274","November 12, 2013","Appalachian State",66,"Campbell",73
"275","November 12, 2013","Arizona State",90,"Miami (OH)",54
"276","November 12, 2013","Ball State",73,"Taylor (IN)",53
"277","November 12, 2013","Baylor",66,"South Carolina",64
"278","November 12, 2013","Bradley",80,"Central Michigan",70
"279","November 12, 2013","Cal Poly",58,"Nevada",60
"280","November 12, 2013","California",77,"Denver",50
"281","November 12, 2013","Central Arkansas",109,"Hendrix",59
"282","November 12, 2013","Chicago State",79,"Jacksonville State",75
"283","November 12, 2013","Cincinnati",68,"NC State",57
"284","November 12, 2013","Citadel",82,"Presbyterian",68
"285","November 12, 2013","College of Charleston",83,"Charlotte",82
"286","November 12, 2013","Columbia",70,"Manhattan",71
"287","November 12, 2013","Drake",104,"Iowa Wesleyan",49
"288","November 12, 2013","Duke",83,"Kansas",94
"289","November 12, 2013","ETSU",63,"Morehead State",71
"290","November 12, 2013","Eastern Michigan",95,"Concordia (MI)",50
"291","November 12, 2013","Florida Gulf Coast",65,"Hartford",51
"292","November 12, 2013","Florida International",93,"Warren Wilson",56
"293","November 12, 2013","Furman",75,"Gardner-Webb",64
"294","November 12, 2013","George Washington",108,"Maine",81
"295","November 12, 2013","Harvard",79,"MIT",37
"296","November 12, 2013","Hawaii",88,"New Mexico State",95
"297","November 12, 2013","High Point",94,"Ferrum",64
"298","November 12, 2013","Illinois State",70,"Drexel",78
"299","November 12, 2013","Indiana",73,"LIU-Brooklyn",72
"300","November 12, 2013","Iowa State",80,"Texas A&M-Corpus Christi",50
"301","November 12, 2013","IUPUI",78,"Evansville",84
"302","November 12, 2013","Jacksonville",101,"Florida College",72
"303","November 12, 2013","Kentucky",74,"Michigan State",78
"304","November 12, 2013","La Salle",73,"Quinnipiac",67
"305","November 12, 2013","Lafayette",81,"Robert Morris",90
"306","November 12, 2013","Lamar",54,"George Mason",68
"307","November 12, 2013","Lehigh",92,"Rider",78
"308","November 12, 2013","Louisiana",92,"McNeese State",66
"309","November 12, 2013","Louisville",97,"Hofstra",69
"310","November 12, 2013","Marquette",114,"Grambling",71
"311","November 12, 2013","Marshall",119,"Rio Grande",77
"312","November 12, 2013","Maryland-Eastern Shore",95,"Salisbury",55
"313","November 12, 2013","UMass",92,"LSU",90
"314","November 12, 2013","Michigan",93,"South Carolina State",59
"315","November 12, 2013","Minnesota",84,"Montana",58
"316","November 12, 2013","Missouri",72,"Southern Illinois",59
"317","November 12, 2013","Monmouth",73,"Penn",79
"318","November 12, 2013","Murray State",97,"Brescia",69
"319","November 12, 2013","Nebraska",62,"Western Illinois",47
"320","November 12, 2013","UNLV",65,"UCSB",86
"321","November 12, 2013","New Orleans",81,"Millsaps",45
"322","November 12, 2013","UNC Greensboro",84,"East Carolina",85
"323","November 12, 2013","Northern Colorado",98,"Colorado Christian",74
"324","November 12, 2013","Ohio State",79,"Ohio",69
"325","November 12, 2013","Oklahoma State",93,"Utah Valley",40
"326","November 12, 2013","Pacific",84,"UC-Irvine",79
"327","November 12, 2013","Pitt",75,"Fresno State",54
"328","November 12, 2013","Rice",62,"Southeastern Louisiana",63
"329","November 12, 2013","Saint Mary's",85,"Akron",63
"330","November 12, 2013","St. Peter's",59,"Hampton",64
"331","November 12, 2013","Santa Clara",89,"San Jose State",77
"332","November 12, 2013","Savannah State",73,"Tennessee Temple",63
"333","November 12, 2013","South Florida",91,"Bethune-Cookman",65
"334","November 12, 2013","USC",95,"Cal State Northridge",79
"335","November 12, 2013","Syracuse",89,"Fordham",74
"336","November 12, 2013","Tennessee Tech",74,"Loyola (IL)",69
"337","November 12, 2013","Texas",84,"South Alabama",77
"338","November 12, 2013","Texas-Arlington",88,"Samford",75
"339","November 12, 2013","TCU",79,"Longwood",82
"340","November 12, 2013","Texas State",57,"Stephen F. Austin",64
"341","November 12, 2013","Towson",95,"Morgan State",75
"342","November 12, 2013","UCLA",91,"Oakland",60
"343","November 12, 2013","Utah State",90,"Southern Utah",57
"344","November 12, 2013","Vanderbilt",86,"Georgia State",80
"345","November 12, 2013","Vermont",77,"Siena",66
"346","November 12, 2013","Virginia",56,"VCU",59
"347","November 12, 2013","Virginia Tech",87,"West Virginia",82
"348","November 12, 2013","Wagner",75,"Chestnut Hill",67
"349","November 12, 2013","Wake Forest",98,"VMI",71
"350","November 12, 2013","Wichita State",66,"Western Kentucky",49
"351","November 12, 2013","William & Mary",84,"Liberty",72
"352","November 12, 2013","Wisconsin",59,"Florida",53
"353","November 12, 2013","Xavier",67,"Tennessee",63
"354","November 13, 2013","Alabama State",88,"Mobile",58
"355","November 13, 2013","Arkansas State",72,"UT-Martin",62
"356","November 13, 2013","Boston University",91,"UMass-Lowell",65
"357","November 13, 2013","Cal State Bakersfield",74,"Sacramento State",66
"358","November 13, 2013","UC-Riverside",66,"Pepperdine",69
"359","November 13, 2013","UCF",68,"Florida State",80
"360","November 13, 2013","Charleston Southern",78,"UNC Wilmington",80
"361","November 13, 2013","Clemson",58,"Delaware State",37
"362","November 13, 2013","Colorado",63,"Wyoming",58
"363","November 13, 2013","Cornell",79,"Binghamton",89
"364","November 13, 2013","Dartmouth",77,"Bryant",87
"365","November 13, 2013","Dayton",70,"Saint Francis (PA)",56
"366","November 13, 2013","DePaul",68,"Southern Miss",75
"367","November 13, 2013","Duquesne",81,"New Hampshire",84
"368","November 13, 2013","Eastern Illinois",67,"Olivet Nazarene",60
"369","November 13, 2013","Eastern Kentucky",114,"Warren Wilson",45
"370","November 13, 2013","Fairfield",53,"Hartford",63
"371","November 13, 2013","Georgetown",88,"Wright State",70
"372","November 13, 2013","Holy Cross",122,"Sacred Heart",118
"373","November 13, 2013","Illinois",64,"Valparaiso",52
"374","November 13, 2013","UIC",87,"Roosevelt",65
"375","November 13, 2013","Kansas State",71,"Oral Roberts",63
"376","November 13, 2013","Louisiana Tech",106,"Centenary (LA)",59
"377","November 13, 2013","Maryland",67,"Abilene Christian",44
"378","November 13, 2013","Mercer",95,"Reinhardt",53
"379","November 13, 2013","Middle Tennessee",77,"North Florida",70
"380","November 13, 2013","Navy",98,"Goucher",47
"381","November 13, 2013","Omaha",101,"UMKC",71
"382","November 13, 2013","Niagara",92,"Buffalo",81
"383","November 13, 2013","Norfolk State",115,"Newberry",95
"384","November 13, 2013","North Dakota",110,"Minnesota-Morris",69
"385","November 13, 2013","Oklahoma",85,"Idaho",65
"386","November 13, 2013","Old Dominion",77,"Howard",57
"387","November 13, 2013","Oregon",107,"Western Carolina",83
"388","November 13, 2013","Oregon State",79,"Portland",73
"389","November 13, 2013","Penn State",80,"Bucknell",90
"390","November 13, 2013","Portland State",79,"Pacific Lutheran",43
"391","November 13, 2013","Providence",73,"Brown",69
"392","November 13, 2013","Purdue",109,"Central Connecticut",73
"393","November 13, 2013","St. Joseph's",81,"Marist",62
"394","November 13, 2013","San Francisco",91,"Cleveland State",82
"395","November 13, 2013","Seattle",75,"Cal State Fullerton",71
"396","November 13, 2013","Seton Hall",78,"Kent State",76
"397","November 13, 2013","Southern",73,"Tulane",79
"398","November 13, 2013","SIU-Edwardsville",58,"Saint Louis",82
"399","November 13, 2013","Stony Brook",73,"Northeastern",66
"400","November 13, 2013","Texas-Arlington",111,"Howard Payne",64
"401","November 13, 2013","Texas-Rio Grande Valley",94,"Huston-Tillotson",62
"402","November 13, 2013","Villanova",90,"Mount St. Mary's",59
"403","November 13, 2013","Winthrop",82,"USC Upstate",74
"404","November 14, 2013","Air Force",82,"Jackson State",84
"405","November 14, 2013","Alabama",76,"Texas Tech",64
"406","November 14, 2013","Alabama A&M",79,"Alabama-Huntsville",73
"407","November 14, 2013","Alabama-Birmingham",81,"Troy",69
"408","November 14, 2013","American",63,"UMBC",61
"409","November 14, 2013","Belmont",96,"Indiana State",95
"410","November 14, 2013","Boston College",92,"Toledo",95
"411","November 14, 2013","UConn",101,"Detroit",55
"412","November 14, 2013","East Carolina",95,"Chowan",45
"413","November 14, 2013","Eastern Michigan",69,"Robert Morris",64
"414","November 14, 2013","Florida A&M",63,"Stetson",60
"415","November 14, 2013","Florida International",85,"Florida College",39
"416","November 14, 2013","Houston",80,"UTSA",62
"417","November 14, 2013","Iowa",109,"Maryland-Eastern Shore",63
"418","November 14, 2013","Long Beach State",73,"Loyola Marymount",74
"419","November 14, 2013","Memphis",95,"Austin Peay",69
"420","November 14, 2013","Miami (FL)",84,"Texas Southern",69
"421","November 14, 2013","Mississippi State",78,"Kennesaw State",55
"422","November 14, 2013","Morgan State",61,"San Diego",68
"423","November 14, 2013","North Texas",92,"Nicholls State",78
"424","November 14, 2013","Prairie View",103,"Sam Houston State",108
"425","November 14, 2013","Rutgers",72,"Yale",71
"426","November 14, 2013","Saint Mary's",78,"North Dakota State",65
"427","November 14, 2013","San Diego State",60,"Arizona",69
"428","November 14, 2013","Savannah State",87,"Florida National University",60
"429","November 14, 2013","South Dakota State",69,"Montana",77
"430","November 14, 2013","Southeastern Louisiana",108,"Champion Baptist",54
"431","November 14, 2013","Stanford",71,"Northwestern",58
"432","November 14, 2013","Towson",75,"Temple",69
"433","November 14, 2013","Washington",72,"UC-Irvine",86
"434","November 14, 2013","Wichita State",79,"William & Mary",62
"435","November 14, 2013","Youngstown State",104,"Warren Wilson",58
"436","November 15, 2013","Arizona State",88,"Idaho State",60
"437","November 15, 2013","Arkansas",76,"Louisiana",63
"438","November 15, 2013","Army",85,"NJIT",89
"439","November 15, 2013","Auburn",92,"Northwestern State",111
"440","November 15, 2013","Boise State",110,"Simpson (CA)",53
"441","November 15, 2013","Bowling Green State",61,"South Florida",75
"442","November 15, 2013","Bradley",77,"Chicago State",64
"443","November 15, 2013","BYU",108,"Mount St. Mary's",76
"444","November 15, 2013","California",64,"Oakland",60
"445","November 15, 2013","Charlotte",83,"Elon",69
"446","November 15, 2013","College of Charleston",58,"UNC Asheville",67
"447","November 15, 2013","Duke",97,"Florida Atlantic",64
"448","November 15, 2013","Fordham",80,"Lehigh",72
"449","November 15, 2013","Furman",69,"Florida Gulf Coast",70
"450","November 15, 2013","Georgia",71,"Georgia Tech",80
"451","November 15, 2013","Hartford",74,"Fairleigh Dickinson",60
"452","November 15, 2013","Harvard",76,"Howard",44
"453","November 15, 2013","Indiana",105,"Samford",59
"454","November 15, 2013","Louisville",99,"Cornell",54
"455","November 15, 2013","McNeese State",92,"Louisiana College",83
"456","November 15, 2013","Michigan State",62,"Columbia",53
"457","November 15, 2013","Milwaukee",64,"San Jose State",61
"458","November 15, 2013","Mississippi Valley State",108,"Champion Baptist",48
"459","November 15, 2013","UNLV",73,"Omaha",70
"460","November 15, 2013","New Mexico State",86,"UTEP",73
"461","November 15, 2013","Norfolk State",92,"Virginia Union",84
"462","November 15, 2013","UNC",62,"Holy Cross",54
"463","November 15, 2013","Northern Illinois",55,"James Madison",60
"464","November 15, 2013","Oklahoma State",97,"Arkansas-Pine Bluff",63
"465","November 15, 2013","Old Dominion",70,"Murray State",60
"466","November 15, 2013","Rhode Island",72,"North Carolina A&T",59
"467","November 15, 2013","San Francisco",90,"Nevada",92
"468","November 15, 2013","USC",67,"Northern Arizona",63
"469","November 15, 2013","St. John's (NY)",73,"Wagner",57
"470","November 15, 2013","UT-Martin",79,"Rochester (MI)",64
"471","November 15, 2013","Tennessee Tech",78,"Texas-Rio Grande Valley",81
"472","November 15, 2013","Texas",72,"Stephen F. Austin",62
"473","November 15, 2013","Texas A&M",68,"Rice",65
"474","November 15, 2013","Texas A&M-Corpus Christi",72,"Fort Wayne",71
"475","November 15, 2013","Texas-Arlington",73,"Cleveland State",83
"476","November 15, 2013","Utah",94,"UC-Davis",60
"477","November 15, 2013","Vanderbilt",80,"Lipscomb",69
"478","November 15, 2013","Virginia Tech",79,"Western Carolina",61
"479","November 15, 2013","Wake Forest",69,"Presbyterian",48
"480","November 15, 2013","Xavier",79,"Morehead State",56
