"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Thursday, January 11, 2018","Villanova","+30.94","125.4","94.5","69.9"
"Thursday, January 11, 2018","Virginia","+28.53","114.2","85.7","60.6"
"Thursday, January 11, 2018","Michigan St.","+28.04","117.8","89.8","67.4"
"Thursday, January 11, 2018","Purdue","+27.90","118.9","91.0","69.6"
"Thursday, January 11, 2018","Duke","+26.74","126.3","99.6","72.4"
"Thursday, January 11, 2018","Texas Tech","+26.59","113.3","86.7","69.1"
"Thursday, January 11, 2018","Gonzaga","+24.66","118.5","93.8","70.5"
"Thursday, January 11, 2018","Cincinnati","+24.50","111.1","86.6","67.0"
"Thursday, January 11, 2018","Kansas","+23.60","118.4","94.8","71.7"
"Thursday, January 11, 2018","Wichita St.","+23.08","117.0","94.0","69.5"
"Thursday, January 11, 2018","North Carolina","+22.99","115.3","92.3","73.9"
"Thursday, January 11, 2018","West Virginia","+22.67","113.5","90.8","73.6"
"Thursday, January 11, 2018","Oklahoma","+22.08","117.6","95.5","78.0"
"Thursday, January 11, 2018","Clemson","+20.63","111.8","91.2","67.6"
"Thursday, January 11, 2018","Tennessee","+20.60","115.1","94.5","69.4"
"Thursday, January 11, 2018","Creighton","+20.55","116.6","96.0","73.9"
"Thursday, January 11, 2018","Arizona St.","+20.21","120.8","100.5","72.4"
"Thursday, January 11, 2018","Arizona","+20.11","119.0","98.9","69.4"
"Thursday, January 11, 2018","Notre Dame","+19.85","114.6","94.8","67.2"
"Thursday, January 11, 2018","Xavier","+19.22","117.2","98.0","72.7"
"Thursday, January 11, 2018","Kentucky","+19.14","113.4","94.2","70.1"
"Thursday, January 11, 2018","Texas A&M","+19.10","109.9","90.8","69.2"
"Thursday, January 11, 2018","Florida","+19.04","115.6","96.5","69.7"
"Thursday, January 11, 2018","TCU","+18.98","119.6","100.6","70.5"
"Thursday, January 11, 2018","Auburn","+18.96","115.8","96.9","73.9"
"Thursday, January 11, 2018","Michigan","+18.49","112.9","94.4","64.0"
"Thursday, January 11, 2018","Saint Mary's","+18.49","121.0","102.5","64.1"
"Thursday, January 11, 2018","Miami FL","+18.45","107.8","89.4","69.4"
"Thursday, January 11, 2018","Seton Hall","+18.36","115.3","96.9","71.1"
"Thursday, January 11, 2018","Nevada","+18.30","118.0","99.7","70.0"
"Thursday, January 11, 2018","Florida St.","+18.27","113.1","94.8","72.8"
"Thursday, January 11, 2018","Ohio St.","+18.13","113.1","95.0","69.8"
"Thursday, January 11, 2018","Maryland","+17.05","113.4","96.3","67.9"
"Thursday, January 11, 2018","Baylor","+17.05","110.9","93.9","65.5"
"Thursday, January 11, 2018","Texas","+16.55","106.0","89.5","67.6"
"Thursday, January 11, 2018","SMU","+16.29","111.8","95.5","66.2"
"Thursday, January 11, 2018","Louisville","+16.28","108.8","92.5","70.3"
"Thursday, January 11, 2018","Arkansas","+16.16","114.7","98.5","72.9"
"Thursday, January 11, 2018","Marquette","+16.13","118.7","102.6","70.6"
"Thursday, January 11, 2018","Butler","+15.47","113.9","98.4","68.9"
"Thursday, January 11, 2018","Missouri","+15.46","116.1","100.7","66.1"
"Thursday, January 11, 2018","Rhode Island","+15.40","110.0","94.6","70.8"
"Thursday, January 11, 2018","Houston","+15.20","113.3","98.1","70.1"
"Thursday, January 11, 2018","Penn St.","+14.89","108.2","93.3","71.3"
"Thursday, January 11, 2018","Syracuse","+14.40","107.1","92.7","64.3"
"Thursday, January 11, 2018","Kansas St.","+14.34","114.5","100.2","66.2"
"Thursday, January 11, 2018","Virginia Tech","+14.25","112.7","98.5","72.4"
"Thursday, January 11, 2018","UCLA","+13.94","113.9","100.0","73.4"
"Thursday, January 11, 2018","USC","+13.82","115.1","101.3","70.1"
"Thursday, January 11, 2018","San Diego St.","+13.58","107.7","94.1","71.2"
"Thursday, January 11, 2018","Boise St.","+13.39","106.5","93.1","70.2"
"Thursday, January 11, 2018","LSU","+13.32","114.5","101.1","69.1"
"Thursday, January 11, 2018","Alabama","+13.15","108.6","95.4","71.3"
"Thursday, January 11, 2018","Oklahoma St.","+12.52","110.6","98.0","72.1"
"Thursday, January 11, 2018","Georgia","+12.28","106.5","94.2","67.1"
"Thursday, January 11, 2018","Minnesota","+11.94","110.9","98.9","72.2"
"Thursday, January 11, 2018","Utah","+11.78","110.0","98.2","68.9"
"Thursday, January 11, 2018","Western Kentucky","+11.55","111.8","100.2","70.7"
"Thursday, January 11, 2018","Northwestern","+11.55","110.8","99.3","66.5"
"Thursday, January 11, 2018","St. Bonaventure","+11.39","108.3","96.9","70.8"
"Thursday, January 11, 2018","Providence","+11.36","110.5","99.1","68.7"
"Thursday, January 11, 2018","BYU","+11.12","107.9","96.8","67.7"
"Thursday, January 11, 2018","East Tennessee St.","+10.81","108.3","97.5","69.0"
"Thursday, January 11, 2018","Middle Tennessee","+10.75","108.3","97.5","68.3"
"Thursday, January 11, 2018","Oregon","+10.68","109.8","99.1","69.5"
"Thursday, January 11, 2018","Old Dominion","+10.67","106.8","96.1","65.1"
"Thursday, January 11, 2018","New Mexico St.","+10.54","106.6","96.1","68.4"
"Thursday, January 11, 2018","Northern Kentucky","+10.35","107.9","97.6","69.0"
"Thursday, January 11, 2018","Missouri St.","+10.12","107.0","96.9","66.4"
"Thursday, January 11, 2018","Vermont","+9.95","114.5","104.5","65.4"
"Thursday, January 11, 2018","North Carolina St.","+9.69","111.6","101.9","72.3"
"Thursday, January 11, 2018","UCF","+9.67","98.4","88.8","66.4"
"Thursday, January 11, 2018","Wisconsin","+9.54","108.3","98.8","63.8"
"Thursday, January 11, 2018","Mississippi St.","+9.35","103.5","94.2","69.4"
"Thursday, January 11, 2018","St. John's","+9.16","105.0","95.8","71.5"
"Thursday, January 11, 2018","Wake Forest","+8.97","112.2","103.2","69.7"
"Thursday, January 11, 2018","Boston College","+8.94","109.0","100.0","69.2"
"Thursday, January 11, 2018","South Carolina","+8.92","103.3","94.4","70.4"
"Thursday, January 11, 2018","Murray St.","+8.90","111.9","103.0","68.2"
"Thursday, January 11, 2018","Temple","+8.90","109.7","100.8","67.2"
"Thursday, January 11, 2018","South Dakota St.","+8.54","114.0","105.5","70.4"
"Thursday, January 11, 2018","Louisiana Lafayette","+8.52","110.9","102.4","71.2"
"Thursday, January 11, 2018","Nebraska","+8.48","106.5","98.0","69.6"
"Thursday, January 11, 2018","UNLV","+8.16","110.6","102.4","74.7"
"Thursday, January 11, 2018","Buffalo","+8.13","110.4","102.3","74.4"
"Thursday, January 11, 2018","Davidson","+7.99","110.7","102.7","67.5"
"Thursday, January 11, 2018","Illinois","+7.85","104.2","96.3","72.8"
"Thursday, January 11, 2018","South Dakota","+7.67","106.8","99.2","71.7"
"Thursday, January 11, 2018","Vanderbilt","+7.62","109.3","101.7","67.5"
"Thursday, January 11, 2018","Iowa","+7.57","110.3","102.7","71.9"
"Thursday, January 11, 2018","Indiana","+7.43","110.0","102.5","67.7"
"Thursday, January 11, 2018","Mississippi","+7.43","110.3","102.9","70.4"
"Thursday, January 11, 2018","Fresno St.","+7.24","109.3","102.1","67.6"
"Thursday, January 11, 2018","UAB","+7.18","110.5","103.3","66.7"
"Thursday, January 11, 2018","Georgetown","+7.15","105.6","98.4","72.5"
"Thursday, January 11, 2018","Loyola Chicago","+7.05","105.7","98.6","66.2"
"Thursday, January 11, 2018","VCU","+6.93","108.1","101.1","71.5"
"Thursday, January 11, 2018","Furman","+6.91","106.5","99.6","69.5"
"Thursday, January 11, 2018","Belmont","+6.86","108.7","101.8","67.6"
"Thursday, January 11, 2018","DePaul","+6.85","106.8","100.0","71.2"
"Thursday, January 11, 2018","Iowa St.","+6.46","108.4","102.0","70.7"
"Thursday, January 11, 2018","Montana","+6.41","106.2","99.8","70.1"
"Thursday, January 11, 2018","Grand Canyon","+6.37","100.6","94.2","69.5"
"Thursday, January 11, 2018","San Diego","+6.13","101.9","95.7","68.7"
"Thursday, January 11, 2018","UT Arlington","+6.10","105.1","99.0","74.4"
"Thursday, January 11, 2018","Georgia Tech","+5.75","102.0","96.3","66.0"
"Thursday, January 11, 2018","Washington","+5.53","106.9","101.3","71.3"
"Thursday, January 11, 2018","Bucknell","+5.33","110.6","105.3","73.1"
"Thursday, January 11, 2018","Georgia Southern","+5.30","107.2","101.9","69.0"
"Thursday, January 11, 2018","Rutgers","+5.12","99.6","94.5","68.8"
"Thursday, January 11, 2018","Towson","+5.11","104.5","99.4","68.2"
"Thursday, January 11, 2018","Wyoming","+5.00","102.9","97.9","74.2"
"Thursday, January 11, 2018","Utah Valley","+4.78","109.8","105.1","69.6"
"Thursday, January 11, 2018","Colorado","+4.64","102.7","98.0","70.8"
"Thursday, January 11, 2018","Northeastern","+4.63","105.6","101.0","67.2"
"Thursday, January 11, 2018","Oregon St.","+4.42","106.8","102.4","67.1"
"Thursday, January 11, 2018","UC Santa Barbara","+4.41","109.9","105.5","69.4"
"Thursday, January 11, 2018","Bradley","+4.34","99.5","95.1","68.1"
"Thursday, January 11, 2018","UNC Greensboro","+4.33","103.1","98.7","66.3"
"Thursday, January 11, 2018","Mercer","+4.26","111.7","107.5","66.1"
"Thursday, January 11, 2018","Iona","+4.26","108.9","104.7","71.5"
"Thursday, January 11, 2018","Stanford","+4.24","104.5","100.3","70.0"
"Thursday, January 11, 2018","Lipscomb","+4.18","101.1","96.9","75.9"
"Thursday, January 11, 2018","Rider","+4.04","109.4","105.4","73.8"
"Thursday, January 11, 2018","Tulsa","+3.91","106.2","102.3","68.2"
"Thursday, January 11, 2018","Ball St.","+3.68","106.6","103.0","70.5"
"Thursday, January 11, 2018","Tulane","+3.67","105.4","101.8","71.9"
"Thursday, January 11, 2018","Stephen F. Austin","+3.59","102.4","98.8","72.2"
"Thursday, January 11, 2018","Idaho","+3.50","103.3","99.8","67.7"
"Thursday, January 11, 2018","College of Charleston","+3.42","105.0","101.6","66.8"
"Thursday, January 11, 2018","Evansville","+3.36","101.4","98.0","65.1"
"Thursday, January 11, 2018","Portland St.","+3.35","108.6","105.2","76.9"
"Thursday, January 11, 2018","Louisiana Tech","+3.34","107.8","104.4","68.7"
"Thursday, January 11, 2018","Princeton","+3.24","107.8","104.6","65.5"
"Thursday, January 11, 2018","Saint Joseph's","+3.14","106.1","103.0","72.2"
"Thursday, January 11, 2018","San Francisco","+3.14","100.9","97.7","68.1"
"Thursday, January 11, 2018","Connecticut","+3.13","102.3","99.2","68.7"
"Thursday, January 11, 2018","Dayton","+3.12","106.4","103.3","67.3"
"Thursday, January 11, 2018","Oakland","+3.06","110.0","106.9","74.1"
"Thursday, January 11, 2018","Northern Iowa","+3.00","99.7","96.7","63.0"
"Thursday, January 11, 2018","Jacksonville St.","+2.99","104.1","101.1","67.1"
"Thursday, January 11, 2018","La Salle","+2.92","105.3","102.3","68.9"
"Thursday, January 11, 2018","Florida Gulf Coast","+2.81","109.2","106.4","71.0"
"Thursday, January 11, 2018","North Dakota St.","+2.76","104.0","101.2","67.4"
"Thursday, January 11, 2018","William & Mary","+2.75","113.4","110.7","71.1"
"Thursday, January 11, 2018","UC Davis","+2.68","101.2","98.5","66.6"
"Thursday, January 11, 2018","Valparaiso","+2.57","100.8","98.3","71.6"
"Thursday, January 11, 2018","Toledo","+2.57","109.5","106.9","69.7"
"Thursday, January 11, 2018","Albany","+2.49","108.1","105.7","66.7"
"Thursday, January 11, 2018","Penn","+2.46","103.9","101.5","69.9"
"Thursday, January 11, 2018","Georgia St.","+2.45","103.2","100.7","67.5"
"Thursday, January 11, 2018","New Mexico","+2.27","104.5","102.3","71.9"
"Thursday, January 11, 2018","Southern Illinois","+2.13","103.9","101.8","69.0"
"Thursday, January 11, 2018","Utah St.","+1.87","106.4","104.5","68.2"
"Thursday, January 11, 2018","Radford","+1.56","104.2","102.7","65.7"
"Thursday, January 11, 2018","Liberty","+1.53","100.8","99.2","64.7"
"Thursday, January 11, 2018","Northern Colorado","+1.11","103.4","102.3","72.0"
"Thursday, January 11, 2018","Fort Wayne","+0.95","103.9","103.0","74.2"
"Thursday, January 11, 2018","Massachusetts","+0.79","104.1","103.4","67.3"
"Thursday, January 11, 2018","Wright St.","+0.74","96.5","95.7","69.9"
"Thursday, January 11, 2018","Washington St.","+0.71","104.9","104.2","70.5"
"Thursday, January 11, 2018","Marshall","+0.69","107.5","106.8","77.0"
"Thursday, January 11, 2018","Illinois St.","+0.65","103.6","102.9","71.0"
"Thursday, January 11, 2018","Indiana St.","+0.57","101.0","100.4","70.8"
"Thursday, January 11, 2018","Monmouth","+0.55","102.4","101.9","70.6"
"Thursday, January 11, 2018","Duquesne","+0.47","103.3","102.9","66.4"
"Thursday, January 11, 2018","Wofford","+0.18","108.4","108.2","66.3"
"Thursday, January 11, 2018","Central Michigan","+0.09","104.0","103.9","67.7"
"Thursday, January 11, 2018","Memphis","+0.06","104.7","104.7","67.4"
"Thursday, January 11, 2018","Drake","+0.01","106.6","106.6","67.5"
"Thursday, January 11, 2018","Hofstra","-0.14","107.8","107.9","70.3"
"Thursday, January 11, 2018","Canisius","-0.17","104.0","104.1","68.0"
"Thursday, January 11, 2018","Elon","-0.27","105.4","105.6","67.8"
"Thursday, January 11, 2018","Eastern Washington","-0.60","104.5","105.1","69.4"
"Thursday, January 11, 2018","Troy","-0.79","106.6","107.4","69.1"
"Thursday, January 11, 2018","Ohio","-0.86","101.9","102.8","72.5"
"Thursday, January 11, 2018","Saint Peter's","-0.99","100.4","101.4","64.5"
"Thursday, January 11, 2018","Eastern Michigan","-1.00","103.4","104.4","67.1"
"Thursday, January 11, 2018","Saint Louis","-1.06","96.8","97.9","66.1"
"Thursday, January 11, 2018","Harvard","-1.36","95.9","97.3","67.9"
"Thursday, January 11, 2018","UNC Asheville","-1.48","103.4","104.9","72.6"
"Thursday, January 11, 2018","Winthrop","-1.54","105.4","106.9","74.0"
"Thursday, January 11, 2018","Yale","-1.57","105.6","107.1","70.1"
"Thursday, January 11, 2018","Coastal Carolina","-1.63","103.7","105.3","69.3"
"Thursday, January 11, 2018","Army","-1.77","100.7","102.4","72.9"
"Thursday, January 11, 2018","UTSA","-1.78","106.6","108.4","74.7"
"Thursday, January 11, 2018","Colorado St.","-2.06","102.0","104.0","69.8"
"Thursday, January 11, 2018","Oral Roberts","-2.08","104.9","107.0","67.0"
"Thursday, January 11, 2018","UC Irvine","-2.25","97.7","99.9","69.1"
"Thursday, January 11, 2018","Pittsburgh","-2.28","101.0","103.2","66.4"
"Thursday, January 11, 2018","Western Michigan","-2.34","103.9","106.2","68.5"
"Thursday, January 11, 2018","St. Francis PA","-2.38","108.5","110.9","70.0"
"Thursday, January 11, 2018","Weber St.","-2.50","103.5","106.0","67.5"
"Thursday, January 11, 2018","Robert Morris","-2.51","97.5","100.0","70.8"
"Thursday, January 11, 2018","Hawaii","-2.52","96.2","98.7","69.8"
"Thursday, January 11, 2018","California","-2.66","102.5","105.2","71.9"
"Thursday, January 11, 2018","Cal St. Fullerton","-2.69","102.5","105.2","71.7"
"Thursday, January 11, 2018","Wagner","-3.16","100.2","103.3","69.3"
"Thursday, January 11, 2018","Colgate","-3.27","104.8","108.0","69.4"
"Thursday, January 11, 2018","North Texas","-3.30","100.8","104.1","66.9"
"Thursday, January 11, 2018","George Washington","-3.38","100.5","103.9","63.7"
"Thursday, January 11, 2018","Central Arkansas","-3.46","105.2","108.7","74.8"
"Thursday, January 11, 2018","Texas Southern","-3.50","104.5","108.0","72.0"
"Thursday, January 11, 2018","Pacific","-3.57","103.7","107.3","68.9"
"Thursday, January 11, 2018","Milwaukee","-3.58","99.7","103.3","66.9"
"Thursday, January 11, 2018","Texas St.","-3.65","98.4","102.1","64.1"
"Thursday, January 11, 2018","Seattle","-3.66","106.2","109.9","68.7"
"Thursday, January 11, 2018","Fairfield","-3.86","100.4","104.2","70.9"
"Thursday, January 11, 2018","South Alabama","-3.91","95.8","99.7","71.1"
"Thursday, January 11, 2018","Austin Peay","-3.93","99.0","103.0","68.5"
"Thursday, January 11, 2018","Tennessee Tech","-3.98","102.8","106.7","73.0"
"Thursday, January 11, 2018","Sam Houston St.","-4.16","98.5","102.7","67.9"
"Thursday, January 11, 2018","Stony Brook","-4.22","99.5","103.7","70.4"
"Thursday, January 11, 2018","UMBC","-4.28","104.5","108.8","69.6"
"Thursday, January 11, 2018","Lamar","-4.39","99.4","103.8","69.0"
"Thursday, January 11, 2018","Southeastern Louisiana","-4.43","99.6","104.1","67.9"
"Thursday, January 11, 2018","Niagara","-4.46","108.2","112.6","73.4"
"Thursday, January 11, 2018","New Orleans","-4.67","98.5","103.2","66.9"
"Thursday, January 11, 2018","Manhattan","-4.70","99.1","103.8","68.2"
"Thursday, January 11, 2018","Navy","-4.78","99.6","104.4","67.0"
"Thursday, January 11, 2018","Montana St.","-4.86","100.7","105.6","70.2"
"Thursday, January 11, 2018","Southern Miss","-5.21","103.2","108.4","65.9"
"Thursday, January 11, 2018","Appalachian St.","-5.26","102.0","107.3","72.6"
"Thursday, January 11, 2018","Bowling Green","-5.32","100.8","106.1","74.0"
"Thursday, January 11, 2018","High Point","-5.32","98.1","103.4","66.9"
"Thursday, January 11, 2018","Tennessee St.","-5.51","94.1","99.6","66.1"
"Thursday, January 11, 2018","Richmond","-5.76","101.2","107.0","68.1"
"Thursday, January 11, 2018","Boston University","-5.83","103.6","109.4","70.1"
"Thursday, January 11, 2018","Campbell","-5.84","105.8","111.7","68.9"
"Thursday, January 11, 2018","Nicholls St.","-5.85","101.6","107.4","76.0"
"Thursday, January 11, 2018","UTEP","-5.88","98.5","104.4","69.4"
"Thursday, January 11, 2018","Illinois Chicago","-5.96","94.7","100.7","71.3"
"Thursday, January 11, 2018","Long Beach St.","-5.97","104.3","110.3","73.5"
"Thursday, January 11, 2018","Kent St.","-6.03","101.4","107.4","71.4"
"Thursday, January 11, 2018","George Mason","-6.15","99.6","105.7","68.3"
"Thursday, January 11, 2018","Cal St. Bakersfield","-6.21","95.3","101.5","66.8"
"Thursday, January 11, 2018","Brown","-6.39","99.6","106.0","72.3"
"Thursday, January 11, 2018","UT Rio Grande Valley","-6.40","98.1","104.5","75.9"
"Thursday, January 11, 2018","Abilene Christian","-6.47","100.3","106.7","71.0"
"Thursday, January 11, 2018","Lehigh","-6.47","103.0","109.5","72.4"
"Thursday, January 11, 2018","NJIT","-6.56","99.2","105.8","68.7"
"Thursday, January 11, 2018","Columbia","-6.56","102.4","109.0","71.7"
"Thursday, January 11, 2018","Binghamton","-6.58","100.9","107.5","66.3"
"Thursday, January 11, 2018","Eastern Illinois","-6.66","97.1","103.7","65.6"
"Thursday, January 11, 2018","Cornell","-6.78","103.8","110.6","71.5"
"Thursday, January 11, 2018","Northern Illinois","-6.89","100.9","107.8","68.6"
"Thursday, January 11, 2018","Akron","-6.89","101.0","107.9","69.5"
"Thursday, January 11, 2018","Loyola Marymount","-6.94","103.4","110.3","69.1"
"Thursday, January 11, 2018","Delaware","-7.01","103.7","110.7","65.6"
"Thursday, January 11, 2018","Miami OH","-7.01","96.8","103.8","67.3"
"Thursday, January 11, 2018","Gardner Webb","-7.13","98.1","105.3","68.8"
"Thursday, January 11, 2018","James Madison","-7.18","102.2","109.4","69.4"
"Thursday, January 11, 2018","New Hampshire","-7.20","99.3","106.5","67.1"
"Thursday, January 11, 2018","Prairie View A&M","-7.38","99.2","106.6","71.8"
"Thursday, January 11, 2018","UC Riverside","-7.64","94.7","102.4","69.1"
"Thursday, January 11, 2018","Fordham","-7.89","93.9","101.8","66.5"
"Thursday, January 11, 2018","Drexel","-7.93","99.1","107.0","69.5"
"Thursday, January 11, 2018","Idaho St.","-8.05","95.9","104.0","69.9"
"Thursday, January 11, 2018","Arkansas St.","-8.12","102.0","110.1","70.7"
"Thursday, January 11, 2018","Western Illinois","-8.27","95.9","104.2","69.9"
"Thursday, January 11, 2018","Samford","-8.55","107.1","115.6","67.9"
"Thursday, January 11, 2018","Santa Clara","-8.63","99.2","107.9","65.9"
"Thursday, January 11, 2018","Southeast Missouri St.","-8.83","107.2","116.1","69.2"
"Thursday, January 11, 2018","Nebraska Omaha","-9.04","102.9","111.9","73.1"
"Thursday, January 11, 2018","Hampton","-9.11","98.8","107.9","73.2"
"Thursday, January 11, 2018","Charlotte","-9.21","97.0","106.2","73.0"
"Thursday, January 11, 2018","Florida Atlantic","-9.38","92.2","101.6","71.6"
"Thursday, January 11, 2018","Lafayette","-9.39","96.0","105.4","69.0"
"Thursday, January 11, 2018","Louisiana Monroe","-9.42","101.1","110.5","66.0"
"Thursday, January 11, 2018","Tennessee Martin","-9.42","101.4","110.8","65.8"
"Thursday, January 11, 2018","Fairleigh Dickinson","-9.48","98.7","108.2","72.2"
"Thursday, January 11, 2018","Western Carolina","-9.51","96.9","106.4","70.3"
"Thursday, January 11, 2018","Hartford","-9.62","100.1","109.8","67.4"
"Thursday, January 11, 2018","FIU","-9.83","94.2","104.0","70.3"
"Thursday, January 11, 2018","Denver","-9.85","98.6","108.4","68.4"
"Thursday, January 11, 2018","Siena","-9.93","97.5","107.5","69.1"
"Thursday, January 11, 2018","St. Francis NY","-9.98","97.4","107.4","70.6"
"Thursday, January 11, 2018","IUPUI","-10.00","101.5","111.5","67.0"
"Thursday, January 11, 2018","UMKC","-10.14","94.2","104.3","71.9"
"Thursday, January 11, 2018","Air Force","-10.35","98.1","108.4","66.1"
"Thursday, January 11, 2018","Cal Poly","-10.43","98.7","109.1","67.5"
"Thursday, January 11, 2018","North Dakota","-10.53","99.0","109.5","73.4"
"Thursday, January 11, 2018","Sacramento St.","-10.61","97.0","107.6","67.4"
"Thursday, January 11, 2018","Mount St. Mary's","-10.64","98.9","109.5","66.2"
"Thursday, January 11, 2018","Central Connecticut","-10.65","99.2","109.8","66.0"
"Thursday, January 11, 2018","LIU Brooklyn","-10.70","98.9","109.6","73.5"
"Thursday, January 11, 2018","Morehead St.","-10.80","96.4","107.1","68.7"
"Thursday, January 11, 2018","Little Rock","-10.87","92.5","103.4","66.6"
"Thursday, January 11, 2018","North Carolina A&T","-10.92","98.8","109.8","70.0"
"Thursday, January 11, 2018","UNC Wilmington","-11.02","103.3","114.3","75.0"
"Thursday, January 11, 2018","Loyola MD","-11.13","96.2","107.3","69.8"
"Thursday, January 11, 2018","North Carolina Central","-11.28","98.7","110.0","66.5"
"Thursday, January 11, 2018","Detroit","-11.33","101.8","113.2","75.5"
"Thursday, January 11, 2018","Pepperdine","-11.42","102.5","113.9","68.4"
"Thursday, January 11, 2018","Portland","-11.49","99.9","111.4","68.3"
"Thursday, January 11, 2018","Dartmouth","-11.51","100.3","111.8","69.6"
"Thursday, January 11, 2018","Chattanooga","-11.51","93.9","105.4","66.8"
"Thursday, January 11, 2018","North Florida","-11.66","104.5","116.2","74.8"
"Thursday, January 11, 2018","Quinnipiac","-11.90","102.2","114.1","68.4"
"Thursday, January 11, 2018","Charleston Southern","-11.92","95.5","107.5","67.9"
