"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Friday, January 5, 2018","Michigan St.","+31.41","119.1","87.7","67.3"
"Friday, January 5, 2018","Villanova","+30.02","124.5","94.5","69.6"
"Friday, January 5, 2018","Virginia","+27.91","113.0","85.1","61.1"
"Friday, January 5, 2018","Purdue","+27.53","118.9","91.4","69.7"
"Friday, January 5, 2018","Duke","+26.95","125.5","98.6","72.9"
"Friday, January 5, 2018","Texas Tech","+26.28","114.4","88.1","69.6"
"Friday, January 5, 2018","Kansas","+24.19","118.1","93.9","71.2"
"Friday, January 5, 2018","Gonzaga","+23.81","118.2","94.4","70.4"
"Friday, January 5, 2018","Cincinnati","+23.21","110.8","87.6","66.3"
"Friday, January 5, 2018","Wichita St.","+22.87","116.6","93.7","69.4"
"Friday, January 5, 2018","West Virginia","+22.57","114.9","92.4","74.3"
"Friday, January 5, 2018","North Carolina","+22.45","114.8","92.4","74.9"
"Friday, January 5, 2018","Oklahoma","+22.06","118.2","96.1","78.5"
"Friday, January 5, 2018","Arizona","+21.53","119.0","97.5","69.2"
"Friday, January 5, 2018","Xavier","+20.69","118.1","97.4","73.2"
"Friday, January 5, 2018","Clemson","+20.32","112.3","92.0","67.4"
"Friday, January 5, 2018","Notre Dame","+20.18","116.7","96.5","67.7"
"Friday, January 5, 2018","Kentucky","+19.89","112.5","92.6","70.7"
"Friday, January 5, 2018","Texas A&M","+19.74","109.7","90.0","69.2"
"Friday, January 5, 2018","Seton Hall","+19.43","114.5","95.1","71.6"
"Friday, January 5, 2018","Arizona St.","+19.30","119.7","100.4","72.8"
"Friday, January 5, 2018","TCU","+19.25","117.4","98.1","71.0"
"Friday, January 5, 2018","Florida St.","+19.19","112.9","93.7","73.3"
"Friday, January 5, 2018","Arkansas","+19.12","116.5","97.4","73.7"
"Friday, January 5, 2018","Tennessee","+19.08","112.0","92.9","69.6"
"Friday, January 5, 2018","Saint Mary's","+19.04","121.3","102.3","63.8"
"Friday, January 5, 2018","Miami FL","+18.56","107.7","89.1","69.2"
"Friday, January 5, 2018","Florida","+18.41","114.8","96.4","70.2"
"Friday, January 5, 2018","SMU","+18.35","113.1","94.8","66.1"
"Friday, January 5, 2018","Creighton","+18.33","115.0","96.6","74.5"
"Friday, January 5, 2018","Auburn","+18.01","115.3","97.3","74.5"
"Friday, January 5, 2018","Michigan","+17.72","111.6","93.9","64.2"
"Friday, January 5, 2018","Nevada","+17.51","116.3","98.8","70.0"
"Friday, January 5, 2018","Texas","+17.22","105.6","88.4","67.5"
"Friday, January 5, 2018","Maryland","+16.44","112.2","95.7","67.8"
"Friday, January 5, 2018","Baylor","+16.14","112.1","96.0","65.1"
"Friday, January 5, 2018","Butler","+16.03","112.4","96.4","69.1"
"Friday, January 5, 2018","Louisville","+15.53","108.9","93.3","70.9"
"Friday, January 5, 2018","Ohio St.","+15.35","111.6","96.2","69.9"
"Friday, January 5, 2018","Kansas St.","+15.28","113.5","98.2","66.3"
"Friday, January 5, 2018","Houston","+15.23","113.2","97.9","70.1"
"Friday, January 5, 2018","Minnesota","+14.91","112.5","97.6","71.9"
"Friday, January 5, 2018","Penn St.","+14.86","108.5","93.6","71.2"
"Friday, January 5, 2018","Missouri","+14.74","114.6","99.9","66.6"
"Friday, January 5, 2018","USC","+14.73","115.6","100.8","70.6"
"Friday, January 5, 2018","Alabama","+14.51","109.8","95.3","72.1"
"Friday, January 5, 2018","Rhode Island","+14.46","109.5","95.1","70.2"
"Friday, January 5, 2018","Syracuse","+13.98","106.7","92.7","64.8"
"Friday, January 5, 2018","Marquette","+13.74","116.3","102.6","70.6"
"Friday, January 5, 2018","Virginia Tech","+13.39","112.0","98.6","72.3"
"Friday, January 5, 2018","UCLA","+12.93","112.0","99.1","73.5"
"Friday, January 5, 2018","Oklahoma St.","+12.80","109.9","97.1","71.1"
"Friday, January 5, 2018","Boise St.","+12.66","107.0","94.4","70.0"
"Friday, January 5, 2018","San Diego St.","+12.63","106.9","94.3","71.3"
"Friday, January 5, 2018","Oregon","+12.18","110.5","98.3","69.4"
"Friday, January 5, 2018","Utah","+12.02","109.9","97.8","69.1"
"Friday, January 5, 2018","St. John's","+11.78","106.3","94.5","71.4"
"Friday, January 5, 2018","St. Bonaventure","+11.52","108.3","96.8","70.2"
"Friday, January 5, 2018","Georgia","+11.42","107.7","96.3","67.4"
"Friday, January 5, 2018","BYU","+11.36","108.0","96.7","68.1"
"Friday, January 5, 2018","Middle Tennessee","+11.06","109.4","98.3","67.9"
"Friday, January 5, 2018","Missouri St.","+11.01","107.9","96.9","66.4"
"Friday, January 5, 2018","Providence","+10.91","110.0","99.1","68.8"
"Friday, January 5, 2018","Mississippi St.","+10.81","106.1","95.3","69.8"
"Friday, January 5, 2018","Northwestern","+10.76","110.3","99.5","66.3"
"Friday, January 5, 2018","Northern Kentucky","+10.44","109.3","98.8","70.4"
"Friday, January 5, 2018","Wake Forest","+10.36","113.5","103.1","68.8"
"Friday, January 5, 2018","Old Dominion","+10.27","106.4","96.2","65.3"
"Friday, January 5, 2018","East Tennessee St.","+10.12","107.1","97.0","68.2"
"Friday, January 5, 2018","Wisconsin","+10.08","108.8","98.8","63.7"
"Friday, January 5, 2018","Boston College","+9.80","109.1","99.3","69.1"
"Friday, January 5, 2018","Vermont","+9.72","113.9","104.2","65.1"
"Friday, January 5, 2018","South Carolina","+9.71","103.9","94.2","70.3"
"Friday, January 5, 2018","Temple","+9.66","110.7","101.1","67.6"
"Friday, January 5, 2018","UNLV","+9.41","109.6","100.1","75.4"
"Friday, January 5, 2018","Vanderbilt","+9.32","109.0","99.7","66.9"
"Friday, January 5, 2018","UCF","+9.29","99.0","89.7","66.9"
"Friday, January 5, 2018","Western Kentucky","+9.23","109.4","100.2","70.4"
"Friday, January 5, 2018","LSU","+9.20","114.0","104.8","69.5"
"Friday, January 5, 2018","New Mexico St.","+8.80","105.7","96.9","68.5"
"Friday, January 5, 2018","Nebraska","+8.39","107.2","98.9","69.4"
"Friday, January 5, 2018","Murray St.","+8.33","111.0","102.6","68.0"
"Friday, January 5, 2018","South Dakota","+8.22","106.2","98.0","71.5"
"Friday, January 5, 2018","Iowa","+8.10","109.8","101.7","72.0"
"Friday, January 5, 2018","Fresno St.","+7.97","109.8","101.8","67.6"
"Friday, January 5, 2018","South Dakota St.","+7.89","112.4","104.5","70.3"
"Friday, January 5, 2018","Mississippi","+7.71","111.2","103.5","70.5"
"Friday, January 5, 2018","Belmont","+7.51","109.9","102.4","67.4"
"Friday, January 5, 2018","Illinois","+7.48","103.8","96.4","72.7"
"Friday, January 5, 2018","Louisiana Lafayette","+7.44","110.2","102.8","71.5"
"Friday, January 5, 2018","North Carolina St.","+7.41","109.7","102.3","72.4"
"Friday, January 5, 2018","Georgetown","+7.32","106.8","99.5","72.4"
"Friday, January 5, 2018","Georgia Southern","+6.84","106.7","99.8","69.4"
"Friday, January 5, 2018","Iowa St.","+6.49","108.9","102.4","69.8"
"Friday, January 5, 2018","Indiana","+6.30","109.9","103.6","67.3"
"Friday, January 5, 2018","UAB","+6.19","109.6","103.4","66.7"
"Friday, January 5, 2018","VCU","+6.18","107.9","101.8","70.9"
"Friday, January 5, 2018","Bradley","+6.09","100.4","94.4","68.5"
"Friday, January 5, 2018","Furman","+5.92","106.2","100.3","69.7"
"Friday, January 5, 2018","Montana","+5.85","104.7","98.9","70.2"
"Friday, January 5, 2018","College of Charleston","+5.38","105.4","100.0","66.3"
"Friday, January 5, 2018","Loyola Chicago","+5.36","105.0","99.7","66.8"
"Friday, January 5, 2018","Wyoming","+5.30","103.9","98.6","74.5"
"Friday, January 5, 2018","UT Arlington","+5.18","104.5","99.3","73.8"
"Friday, January 5, 2018","Tulsa","+5.16","106.6","101.4","68.7"
"Friday, January 5, 2018","Ball St.","+5.04","107.6","102.6","71.0"
"Friday, January 5, 2018","UNC Greensboro","+4.94","104.0","99.1","66.6"
"Friday, January 5, 2018","DePaul","+4.88","104.6","99.7","71.3"
"Friday, January 5, 2018","Mercer","+4.80","113.2","108.4","66.2"
"Friday, January 5, 2018","Bucknell","+4.75","110.7","106.0","73.5"
"Friday, January 5, 2018","Oakland","+4.74","108.9","104.2","74.9"
"Friday, January 5, 2018","Grand Canyon","+4.68","100.4","95.8","69.4"
"Friday, January 5, 2018","San Diego","+4.64","101.5","96.8","68.6"
"Friday, January 5, 2018","Washington","+4.64","107.3","102.6","71.4"
"Friday, January 5, 2018","Towson","+4.45","103.9","99.5","68.3"
"Friday, January 5, 2018","Davidson","+4.34","108.6","104.2","67.7"
"Friday, January 5, 2018","Buffalo","+4.26","108.8","104.5","75.0"
"Friday, January 5, 2018","Northern Iowa","+4.23","100.0","95.8","63.1"
"Friday, January 5, 2018","Tulane","+4.16","104.5","100.3","71.0"
"Friday, January 5, 2018","Connecticut","+4.13","102.7","98.6","68.7"
"Friday, January 5, 2018","UC Santa Barbara","+4.12","110.4","106.3","69.4"
"Friday, January 5, 2018","Stanford","+4.07","104.4","100.3","70.0"
"Friday, January 5, 2018","Princeton","+4.04","107.3","103.2","65.4"
"Friday, January 5, 2018","Colorado","+4.03","103.0","98.9","70.9"
"Friday, January 5, 2018","Georgia Tech","+4.02","101.2","97.2","66.5"
"Friday, January 5, 2018","Idaho","+3.91","103.2","99.3","68.5"
"Friday, January 5, 2018","Rutgers","+3.91","98.8","94.9","68.9"
"Friday, January 5, 2018","Lipscomb","+3.81","100.8","97.0","76.2"
"Friday, January 5, 2018","Iona","+3.71","108.7","105.0","71.1"
"Friday, January 5, 2018","Dayton","+3.67","105.2","101.6","67.4"
"Friday, January 5, 2018","La Salle","+3.65","105.3","101.6","68.7"
"Friday, January 5, 2018","Oregon St.","+3.63","106.1","102.4","67.3"
"Friday, January 5, 2018","Saint Joseph's","+3.54","105.0","101.5","72.0"
"Friday, January 5, 2018","Northeastern","+3.47","104.0","100.6","67.9"
"Friday, January 5, 2018","Louisiana Tech","+3.45","105.8","102.3","68.6"
"Friday, January 5, 2018","Stephen F. Austin","+3.20","102.6","99.4","72.3"
"Friday, January 5, 2018","Georgia St.","+2.97","103.2","100.3","67.4"
"Friday, January 5, 2018","Rider","+2.60","108.0","105.4","73.5"
"Friday, January 5, 2018","Albany","+2.58","108.3","105.7","66.9"
"Friday, January 5, 2018","Southern Illinois","+2.53","103.1","100.6","69.0"
"Friday, January 5, 2018","Utah Valley","+2.45","109.0","106.5","69.7"
"Friday, January 5, 2018","Portland St.","+2.36","107.6","105.3","77.9"
"Friday, January 5, 2018","Penn","+2.34","103.2","100.9","69.8"
"Friday, January 5, 2018","Jacksonville St.","+2.30","104.6","102.3","66.9"
"Friday, January 5, 2018","San Francisco","+2.11","100.2","98.1","68.2"
"Friday, January 5, 2018","North Dakota St.","+1.97","102.5","100.6","67.3"
"Friday, January 5, 2018","Marshall","+1.90","107.0","105.1","76.9"
"Friday, January 5, 2018","Utah St.","+1.81","104.9","103.1","68.2"
"Friday, January 5, 2018","Hofstra","+1.75","108.5","106.7","69.8"
"Friday, January 5, 2018","UC Davis","+1.53","100.5","98.9","66.7"
"Friday, January 5, 2018","Toledo","+1.49","109.5","108.0","70.0"
"Friday, January 5, 2018","Liberty","+1.44","101.3","99.8","65.2"
"Friday, January 5, 2018","Florida Gulf Coast","+1.43","108.0","106.6","71.4"
"Friday, January 5, 2018","Central Michigan","+1.29","103.8","102.5","67.0"
"Friday, January 5, 2018","UNC Asheville","+1.10","103.4","102.3","72.3"
"Friday, January 5, 2018","Valparaiso","+1.09","99.7","98.6","71.6"
"Friday, January 5, 2018","Illinois St.","+0.90","103.1","102.2","71.4"
"Friday, January 5, 2018","Wofford","+0.90","108.3","107.4","65.4"
"Friday, January 5, 2018","Northern Colorado","+0.86","102.5","101.7","71.8"
"Friday, January 5, 2018","Monmouth","+0.78","102.7","101.9","70.7"
"Friday, January 5, 2018","Washington St.","+0.71","106.0","105.3","70.5"
"Friday, January 5, 2018","Indiana St.","+0.58","99.9","99.3","70.7"
"Friday, January 5, 2018","Drake","+0.55","106.6","106.1","67.8"
"Friday, January 5, 2018","Eastern Michigan","+0.50","104.0","103.5","67.2"
"Friday, January 5, 2018","Evansville","+0.02","100.2","100.2","64.9"
"Friday, January 5, 2018","Army","-0.03","103.8","103.8","72.9"
"Friday, January 5, 2018","Massachusetts","-0.04","103.0","103.1","67.8"
"Friday, January 5, 2018","Winthrop","-0.05","104.9","105.0","74.4"
"Friday, January 5, 2018","Yale","-0.11","105.1","105.2","70.9"
"Friday, January 5, 2018","Radford","-0.14","103.1","103.2","65.7"
"Friday, January 5, 2018","Fort Wayne","-0.28","103.1","103.4","74.6"
"Friday, January 5, 2018","New Mexico","-0.29","103.6","103.9","72.7"
"Friday, January 5, 2018","Ohio","-0.29","102.3","102.6","73.4"
"Friday, January 5, 2018","Coastal Carolina","-0.55","103.7","104.2","70.2"
"Friday, January 5, 2018","George Washington","-0.71","101.8","102.5","63.7"
"Friday, January 5, 2018","Harvard","-0.90","97.6","98.4","68.4"
"Friday, January 5, 2018","Wright St.","-0.93","96.1","97.1","69.9"
"Friday, January 5, 2018","Troy","-0.95","107.2","108.1","69.3"
"Friday, January 5, 2018","Pittsburgh","-0.96","101.3","102.2","66.9"
"Friday, January 5, 2018","Western Michigan","-0.96","105.0","106.0","68.2"
"Friday, January 5, 2018","Canisius","-1.07","103.1","104.2","68.5"
"Friday, January 5, 2018","Elon","-1.10","104.6","105.7","67.7"
"Friday, January 5, 2018","Eastern Washington","-1.12","103.8","104.9","69.3"
"Friday, January 5, 2018","UTSA","-1.29","105.8","107.1","74.1"
"Friday, January 5, 2018","Saint Louis","-1.33","96.5","97.8","66.1"
"Friday, January 5, 2018","California","-1.34","101.6","103.0","72.2"
"Friday, January 5, 2018","William & Mary","-1.35","111.5","112.8","71.0"
"Friday, January 5, 2018","Memphis","-1.45","102.0","103.5","66.6"
"Friday, January 5, 2018","Duquesne","-1.53","102.9","104.4","66.6"
"Friday, January 5, 2018","Colgate","-2.04","106.0","108.0","69.2"
"Friday, January 5, 2018","Lamar","-2.16","101.5","103.7","68.8"
"Friday, January 5, 2018","St. Francis PA","-2.26","106.8","109.1","70.0"
"Friday, January 5, 2018","Saint Peter's","-2.32","100.0","102.3","63.7"
"Friday, January 5, 2018","Oral Roberts","-2.51","104.4","106.9","66.9"
"Friday, January 5, 2018","Colorado St.","-2.61","100.9","103.5","69.6"
"Friday, January 5, 2018","Fairfield","-2.71","100.5","103.2","70.9"
"Friday, January 5, 2018","UC Irvine","-3.07","97.2","100.2","69.0"
"Friday, January 5, 2018","Seattle","-3.10","106.3","109.4","68.3"
"Friday, January 5, 2018","Weber St.","-3.19","103.1","106.3","67.1"
"Friday, January 5, 2018","Cal St. Bakersfield","-3.24","97.6","100.8","66.7"
"Friday, January 5, 2018","Manhattan","-3.41","99.4","102.8","68.0"
"Friday, January 5, 2018","Milwaukee","-3.44","99.3","102.8","66.7"
"Friday, January 5, 2018","UMBC","-3.48","105.4","108.8","69.5"
"Friday, January 5, 2018","South Alabama","-3.52","96.0","99.5","70.9"
"Friday, January 5, 2018","Cal St. Fullerton","-3.55","100.5","104.1","71.1"
"Friday, January 5, 2018","Texas Southern","-3.58","103.0","106.5","71.3"
"Friday, January 5, 2018","Navy","-3.62","100.6","104.3","66.6"
"Friday, January 5, 2018","Stony Brook","-3.73","100.2","103.9","70.6"
"Friday, January 5, 2018","Texas St.","-3.79","99.2","103.0","64.2"
"Friday, January 5, 2018","Wagner","-3.83","100.0","103.9","69.7"
"Friday, January 5, 2018","Robert Morris","-3.96","96.0","99.9","70.8"
"Friday, January 5, 2018","North Texas","-4.27","100.2","104.4","67.1"
"Friday, January 5, 2018","Hawaii","-4.42","97.8","102.2","70.0"
"Friday, January 5, 2018","Tennessee St.","-4.51","94.1","98.6","66.1"
"Friday, January 5, 2018","Montana St.","-4.63","101.1","105.7","70.8"
"Friday, January 5, 2018","George Mason","-4.67","99.4","104.0","68.3"
"Friday, January 5, 2018","Tennessee Tech","-4.74","101.7","106.4","73.1"
"Friday, January 5, 2018","High Point","-4.74","99.7","104.4","66.8"
"Friday, January 5, 2018","Austin Peay","-4.89","98.2","103.1","69.2"
"Friday, January 5, 2018","Pacific","-4.91","102.6","107.5","69.2"
"Friday, January 5, 2018","Binghamton","-4.92","100.9","105.8","65.6"
"Friday, January 5, 2018","Richmond","-4.93","99.8","104.7","68.1"
"Friday, January 5, 2018","Lehigh","-5.00","102.4","107.4","71.9"
"Friday, January 5, 2018","New Orleans","-5.03","97.7","102.7","66.7"
"Friday, January 5, 2018","Central Arkansas","-5.13","104.1","109.2","75.0"
"Friday, January 5, 2018","Fordham","-5.27","95.6","100.8","67.1"
"Friday, January 5, 2018","Long Beach St.","-5.31","103.9","109.2","73.2"
"Friday, January 5, 2018","Delaware","-5.58","103.7","109.3","65.3"
"Friday, January 5, 2018","Illinois Chicago","-5.84","94.4","100.3","71.1"
"Friday, January 5, 2018","UTEP","-5.89","96.6","102.4","69.4"
"Friday, January 5, 2018","Akron","-5.96","102.1","108.1","70.1"
"Friday, January 5, 2018","Columbia","-5.98","102.2","108.1","72.0"
"Friday, January 5, 2018","Southeastern Louisiana","-5.98","99.5","105.5","67.8"
"Friday, January 5, 2018","Appalachian St.","-5.98","100.7","106.7","73.1"
"Friday, January 5, 2018","Niagara","-6.02","107.2","113.2","73.4"
"Friday, January 5, 2018","Northern Illinois","-6.03","102.3","108.3","69.2"
"Friday, January 5, 2018","Boston University","-6.09","102.9","109.0","70.1"
"Friday, January 5, 2018","Nicholls St.","-6.11","100.1","106.2","77.9"
"Friday, January 5, 2018","Southern Miss","-6.36","101.8","108.1","65.4"
"Friday, January 5, 2018","Eastern Illinois","-6.40","98.9","105.3","65.3"
