"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Thursday, January 25, 2018","Villanova","+33.33","128.2","94.9","68.5"
"Thursday, January 25, 2018","Purdue","+32.63","121.4","88.8","67.8"
"Thursday, January 25, 2018","Virginia","+32.06","113.6","81.6","59.8"
"Thursday, January 25, 2018","Duke","+28.02","126.2","98.2","72.0"
"Thursday, January 25, 2018","Michigan St.","+27.79","119.4","91.6","67.7"
"Thursday, January 25, 2018","Cincinnati","+27.23","111.7","84.4","65.7"
"Thursday, January 25, 2018","Gonzaga","+25.36","119.7","94.3","69.2"
"Thursday, January 25, 2018","North Carolina","+23.22","116.9","93.7","72.2"
"Thursday, January 25, 2018","Kansas","+23.00","118.3","95.3","69.8"
"Thursday, January 25, 2018","West Virginia","+22.90","113.8","90.9","72.4"
"Thursday, January 25, 2018","Ohio St.","+22.77","114.9","92.1","67.7"
"Thursday, January 25, 2018","Texas Tech","+22.38","111.5","89.1","67.2"
"Thursday, January 25, 2018","Auburn","+22.37","118.1","95.7","73.1"
"Thursday, January 25, 2018","Xavier","+22.27","119.3","97.0","71.3"
"Thursday, January 25, 2018","Tennessee","+21.45","115.7","94.2","67.1"
"Thursday, January 25, 2018","Clemson","+21.01","113.0","92.0","66.4"
"Thursday, January 25, 2018","Saint Mary's","+20.97","122.8","101.9","63.8"
"Thursday, January 25, 2018","Nevada","+20.39","118.6","98.2","69.4"
"Thursday, January 25, 2018","Oklahoma","+19.87","117.4","97.6","75.9"
"Thursday, January 25, 2018","TCU","+19.71","121.0","101.3","69.5"
"Thursday, January 25, 2018","Creighton","+19.44","115.3","95.8","72.5"
"Thursday, January 25, 2018","Arizona","+19.04","117.5","98.5","68.9"
"Thursday, January 25, 2018","Wichita St.","+18.98","116.8","97.8","68.5"
"Thursday, January 25, 2018","Florida St.","+18.93","115.5","96.5","72.5"
"Thursday, January 25, 2018","Arizona St.","+18.86","120.8","101.9","71.2"
"Thursday, January 25, 2018","Rhode Island","+18.23","112.1","93.9","70.4"
"Thursday, January 25, 2018","Michigan","+18.20","112.2","94.0","63.7"
"Thursday, January 25, 2018","Florida","+17.93","116.1","98.2","68.5"
"Thursday, January 25, 2018","Miami FL","+17.80","108.9","91.1","68.1"
"Thursday, January 25, 2018","Notre Dame","+17.75","113.7","95.9","64.8"
"Thursday, January 25, 2018","Kansas St.","+17.51","117.2","99.7","65.7"
"Thursday, January 25, 2018","SMU","+17.16","115.2","98.0","64.3"
"Thursday, January 25, 2018","Kentucky","+17.06","111.9","94.8","69.6"
"Thursday, January 25, 2018","Louisville","+16.88","109.7","92.8","69.7"
"Thursday, January 25, 2018","Texas A&M","+16.84","107.6","90.8","67.9"
"Thursday, January 25, 2018","Butler","+16.57","115.5","98.9","67.9"
"Thursday, January 25, 2018","Seton Hall","+16.16","113.2","97.0","69.8"
"Thursday, January 25, 2018","Maryland","+15.97","113.4","97.4","67.5"
"Thursday, January 25, 2018","Houston","+15.93","112.3","96.4","69.2"
"Thursday, January 25, 2018","Texas","+15.56","106.1","90.5","65.6"
"Thursday, January 25, 2018","Marquette","+15.41","118.4","103.0","69.6"
"Thursday, January 25, 2018","Baylor","+15.39","110.9","95.5","65.5"
"Thursday, January 25, 2018","Syracuse","+15.32","108.2","92.9","63.4"
"Thursday, January 25, 2018","Western Kentucky","+15.27","113.2","98.0","69.7"
"Thursday, January 25, 2018","Arkansas","+15.26","116.2","100.9","70.9"
"Thursday, January 25, 2018","Missouri","+15.19","114.4","99.2","64.8"
"Thursday, January 25, 2018","New Mexico St.","+15.19","108.2","93.0","67.4"
"Thursday, January 25, 2018","Boise St.","+14.93","108.4","93.5","69.3"
"Thursday, January 25, 2018","Virginia Tech","+14.89","115.4","100.5","71.1"
"Thursday, January 25, 2018","USC","+14.74","115.9","101.1","69.1"
"Thursday, January 25, 2018","Middle Tennessee","+13.88","108.7","94.9","66.4"
"Thursday, January 25, 2018","BYU","+13.70","109.3","95.6","66.9"
"Thursday, January 25, 2018","Louisiana Lafayette","+13.12","111.8","98.7","70.4"
"Thursday, January 25, 2018","Providence","+13.09","111.6","98.5","67.5"
"Thursday, January 25, 2018","Murray St.","+13.01","114.2","101.2","66.6"
"Thursday, January 25, 2018","San Diego St.","+12.97","111.7","98.8","69.6"
"Thursday, January 25, 2018","LSU","+12.55","114.2","101.6","68.2"
"Thursday, January 25, 2018","Alabama","+12.39","108.5","96.1","69.8"
"Thursday, January 25, 2018","UCLA","+12.31","114.8","102.5","71.1"
