"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, January 9, 2018","Villanova","+29.75","125.4","95.7","70.0"
"Tuesday, January 9, 2018","Michigan St.","+29.32","118.6","89.2","67.4"
"Tuesday, January 9, 2018","Virginia","+28.93","113.4","84.5","60.4"
"Tuesday, January 9, 2018","Texas Tech","+27.57","115.2","87.6","69.1"
"Tuesday, January 9, 2018","Purdue","+27.53","118.3","90.8","69.8"
"Tuesday, January 9, 2018","Duke","+25.34","125.7","100.4","72.7"
"Tuesday, January 9, 2018","Kansas","+24.55","119.4","94.9","71.3"
"Tuesday, January 9, 2018","Cincinnati","+24.47","111.3","86.8","67.0"
"Tuesday, January 9, 2018","Gonzaga","+24.36","118.6","94.2","70.5"
"Tuesday, January 9, 2018","West Virginia","+23.16","115.5","92.4","73.9"
"Tuesday, January 9, 2018","Wichita St.","+22.93","117.0","94.1","69.5"
"Tuesday, January 9, 2018","North Carolina","+22.11","114.5","92.4","74.3"
"Tuesday, January 9, 2018","Oklahoma","+21.05","118.0","97.0","78.0"
"Tuesday, January 9, 2018","Notre Dame","+20.59","116.2","95.6","67.0"
"Tuesday, January 9, 2018","Clemson","+20.53","112.0","91.5","67.5"
"Tuesday, January 9, 2018","Tennessee","+20.21","113.0","92.8","69.4"
"Tuesday, January 9, 2018","Arizona","+20.17","119.2","99.0","69.3"
"Tuesday, January 9, 2018","Arizona St.","+20.08","120.8","100.7","72.5"
"Tuesday, January 9, 2018","Seton Hall","+20.04","116.6","96.5","71.5"
"Tuesday, January 9, 2018","Creighton","+20.00","115.7","95.7","74.3"
"Tuesday, January 9, 2018","Xavier","+19.98","117.9","97.9","72.8"
"Tuesday, January 9, 2018","Kentucky","+19.30","112.8","93.5","70.4"
"Tuesday, January 9, 2018","TCU","+18.90","118.2","99.3","70.8"
"Tuesday, January 9, 2018","Florida St.","+18.86","113.2","94.4","73.6"
"Tuesday, January 9, 2018","Miami FL","+18.63","108.1","89.5","69.3"
"Tuesday, January 9, 2018","Texas A&M","+18.60","108.8","90.2","69.5"
"Tuesday, January 9, 2018","Saint Mary's","+18.56","121.4","102.8","64.1"
"Tuesday, January 9, 2018","Auburn","+18.55","116.2","97.6","73.9"
"Tuesday, January 9, 2018","Arkansas","+18.47","117.0","98.6","73.3"
"Tuesday, January 9, 2018","Florida","+18.29","115.8","97.5","69.8"
"Tuesday, January 9, 2018","Nevada","+18.16","118.0","99.9","69.9"
"Tuesday, January 9, 2018","Michigan","+18.02","112.3","94.3","64.3"
"Tuesday, January 9, 2018","Ohio St.","+17.91","113.2","95.3","69.8"
"Tuesday, January 9, 2018","SMU","+17.41","112.7","95.3","66.4"
"Tuesday, January 9, 2018","Maryland","+17.04","113.5","96.5","67.9"
"Tuesday, January 9, 2018","Baylor","+16.70","112.4","95.7","65.8"
"Tuesday, January 9, 2018","Texas","+16.48","104.9","88.5","67.9"
"Tuesday, January 9, 2018","Butler","+15.73","113.8","98.1","69.1"
"Tuesday, January 9, 2018","Rhode Island","+15.68","110.4","94.7","70.6"
"Tuesday, January 9, 2018","Louisville","+15.57","108.4","92.8","70.9"
"Tuesday, January 9, 2018","Penn St.","+15.40","108.7","93.3","71.3"
"Tuesday, January 9, 2018","Houston","+15.14","113.4","98.3","70.0"
"Tuesday, January 9, 2018","Missouri","+14.66","115.9","101.3","66.3"
"Tuesday, January 9, 2018","Kansas St.","+14.64","113.9","99.2","66.0"
"Tuesday, January 9, 2018","Marquette","+14.26","117.9","103.6","70.9"
"Tuesday, January 9, 2018","UCLA","+13.91","114.1","100.2","73.4"
"Tuesday, January 9, 2018","USC","+13.85","116.0","102.1","70.3"
"Tuesday, January 9, 2018","Minnesota","+13.75","111.9","98.1","72.2"
"Tuesday, January 9, 2018","Syracuse","+13.73","106.0","92.2","64.1"
"Tuesday, January 9, 2018","Virginia Tech","+13.69","112.9","99.2","72.4"
"Tuesday, January 9, 2018","Georgia","+12.88","107.3","94.4","67.3"
"Tuesday, January 9, 2018","San Diego St.","+12.86","107.5","94.6","71.3"
"Tuesday, January 9, 2018","Alabama","+12.80","108.3","95.5","71.8"
