"DateOfGame","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","Pythag","RankPythag","AdjEM","RankAdjEM"
"2017-01-04","Abilene Christian",67.4127,299,66.8059,305,93.6446,303,95.3812,320,105.746,228,107.588,251,0.200227,312,-12.2064,309
"2017-01-04","Air Force",70.1471,177,69.0835,194,107.937,79,105.624,114,105.658,226,107.614,253,0.446554,184,-1.98957,185
"2017-01-04","Akron",67.8596,277,66.9,302,114.963,23,111.88,42,103.658,198,105.289,220,0.667803,95,6.59107,92
"2017-01-04","Alabama",68.0173,273,67.3417,279,100.667,204,102.741,176,90.8224,22,93.2684,24,0.752573,69,9.47249,71
"2017-01-04","Alabama A&M",66.5208,324,65.8822,315,87.0691,344,90.7646,345,124.82,350,119.848,351,0.0392968,351,-29.0838,351
"2017-01-04","Alabama St.",71.8528,98,71.6041,74,83.7577,346,88.6382,349,105.82,231,106.586,242,0.107128,339,-17.9473,336
"2017-01-04","Albany",66.708,320,66.9081,301,103.955,142,103.752,162,103.376,192,103.836,187,0.497681,162,-0.0837233,162
"2017-01-04","Alcorn St.",69.9139,189,69.9162,154,82.315,347,89.8977,347,110.252,297,108.429,275,0.103827,340,-18.5317,338
"2017-01-04","American",66.1157,327,67.0344,294,92.0501,319,92.4165,335,103.446,196,105.188,215,0.184133,318,-12.7714,316
"2017-01-04","Appalachian St.",71.79,102,70.954,101,97.0491,259,99.2325,250,106.831,248,106.499,241,0.307304,250,-7.26696,252
"2017-01-04","Arizona",67.4467,297,67.4271,276,109.944,60,113.732,27,89.8382,17,91.3401,9,0.925634,13,22.3924,15
"2017-01-04","Arizona St.",74.81,29,72.4993,51,109.284,63,111.049,46,110.147,295,106.347,238,0.621874,113,4.70171,109
"2017-01-04","Arkansas",72.7812,69,71.9533,65,113.567,30,112.979,32,97.4116,83,98.221,74,0.833384,43,14.7581,42
"2017-01-04","Arkansas Pine Bluff",69.6721,203,68.2287,242,82.3134,348,87.5262,351,110.218,296,110.294,307,0.0654401,349,-22.7679,347
"2017-01-04","Arkansas St.",69.8446,196,68.7101,219,105.574,113,106.083,106,97.5406,87,100.57,109,0.648805,101,5.51355,102
"2017-01-04","Army",74.6279,32,73.087,41,101.639,180,99.0394,254,100.494,137,102.754,158,0.395696,209,-3.71462,207
"2017-01-04","Auburn",76.203,11,75.9542,8,104.367,135,104.342,147,96.4751,74,98.4322,80,0.661631,97,5.91027,98
"2017-01-04","Austin Peay",72.8202,65,71.7851,71,102.65,160,104.551,142,122.864,348,117.129,350,0.213085,303,-12.5782,315
"2017-01-04","Ball St.",71.8724,97,70.6703,118,104.425,134,103.342,165,98.7909,109,104.772,204,0.460572,178,-1.42999,179
"2017-01-04","Baylor",65.8865,333,64.6178,335,117.057,15,117.988,7,88.9345,11,90.8582,8,0.952787,5,27.1295,5
"2017-01-04","Belmont",70.1335,179,69.5561,168,104.481,133,106.182,104,102.265,173,102.357,148,0.603943,121,3.82509,121
