"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Wednesday, December 6, 2017","Villanova","+30.31","120.1","89.8","68.8"
"Wednesday, December 6, 2017","Kansas","+28.86","117.6","88.7","72.4"
"Wednesday, December 6, 2017","Michigan St.","+27.32","115.6","88.2","69.2"
"Wednesday, December 6, 2017","Virginia","+26.00","112.2","86.2","61.2"
"Wednesday, December 6, 2017","Duke","+25.84","122.7","96.8","72.2"
"Wednesday, December 6, 2017","Wichita St.","+25.13","118.1","92.9","70.4"
"Wednesday, December 6, 2017","Texas A&M","+24.77","113.9","89.1","69.6"
"Wednesday, December 6, 2017","North Carolina","+23.04","116.2","93.1","74.9"
"Wednesday, December 6, 2017","Purdue","+22.88","116.8","94.0","69.5"
"Wednesday, December 6, 2017","Cincinnati","+22.81","113.1","90.3","69.1"
"Wednesday, December 6, 2017","West Virginia","+22.78","114.6","91.9","75.0"
"Wednesday, December 6, 2017","Kentucky","+22.15","113.5","91.4","69.8"
"Wednesday, December 6, 2017","Gonzaga","+21.81","116.2","94.4","70.7"
"Wednesday, December 6, 2017","Xavier","+21.47","118.3","96.8","72.3"
"Wednesday, December 6, 2017","Miami FL","+21.25","111.4","90.2","69.3"
"Wednesday, December 6, 2017","Arizona","+20.81","116.7","95.9","69.6"
"Wednesday, December 6, 2017","Florida","+20.78","115.4","94.6","72.8"
"Wednesday, December 6, 2017","Texas Tech","+20.41","112.1","91.7","70.3"
"Wednesday, December 6, 2017","Seton Hall","+20.15","114.5","94.3","70.4"
"Wednesday, December 6, 2017","TCU","+19.89","115.7","95.8","72.2"
"Wednesday, December 6, 2017","Notre Dame","+19.64","116.5","96.9","65.8"
"Wednesday, December 6, 2017","Tennessee","+19.01","112.3","93.3","71.0"
"Wednesday, December 6, 2017","SMU","+18.88","112.9","94.0","66.0"
"Wednesday, December 6, 2017","Baylor","+18.63","112.1","93.5","65.5"
"Wednesday, December 6, 2017","Texas","+18.41","108.7","90.3","68.7"
