"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, December 5, 2017","Villanova","+29.37","119.3","90.0","68.2"
"Tuesday, December 5, 2017","Kansas","+28.74","117.5","88.7","72.5"
"Tuesday, December 5, 2017","Michigan St.","+27.44","116.2","88.7","69.6"
"Tuesday, December 5, 2017","Virginia","+26.60","112.2","85.6","61.6"
"Tuesday, December 5, 2017","Wichita St.","+26.01","117.7","91.7","69.9"
"Tuesday, December 5, 2017","Duke","+25.23","122.2","97.0","71.8"
"Tuesday, December 5, 2017","Texas A&M","+25.10","114.4","89.3","69.8"
"Tuesday, December 5, 2017","North Carolina","+23.04","116.1","93.0","74.7"
"Tuesday, December 5, 2017","Cincinnati","+22.78","113.0","90.2","69.0"
"Tuesday, December 5, 2017","Purdue","+22.78","116.7","93.9","69.4"
"Tuesday, December 5, 2017","Gonzaga","+22.58","116.2","93.7","70.1"
"Tuesday, December 5, 2017","Kentucky","+22.34","113.7","91.4","69.9"
"Tuesday, December 5, 2017","West Virginia","+22.16","113.9","91.7","75.4"
"Tuesday, December 5, 2017","Miami FL","+21.82","112.0","90.2","69.9"
"Tuesday, December 5, 2017","Notre Dame","+21.44","117.4","96.0","65.4"
"Tuesday, December 5, 2017","Xavier","+21.42","118.2","96.8","72.2"
"Tuesday, December 5, 2017","Florida","+20.87","115.4","94.5","72.9"
"Tuesday, December 5, 2017","Texas Tech","+20.50","112.8","92.3","69.6"
"Tuesday, December 5, 2017","Arizona","+20.44","116.9","96.5","70.2"
"Tuesday, December 5, 2017","Seton Hall","+20.16","114.4","94.2","70.5"
"Tuesday, December 5, 2017","SMU","+19.41","112.1","92.7","65.1"
"Tuesday, December 5, 2017","TCU","+19.30","114.3","95.0","71.2"
"Tuesday, December 5, 2017","Minnesota","+19.08","114.5","95.4","74.1"
"Tuesday, December 5, 2017","Tennessee","+18.88","112.3","93.4","71.1"
"Tuesday, December 5, 2017","Baylor","+18.65","112.1","93.5","65.7"
"Tuesday, December 5, 2017","Texas","+18.39","108.3","90.0","69.7"
"Tuesday, December 5, 2017","Louisville","+18.33","110.2","91.9","72.0"
"Tuesday, December 5, 2017","USC","+18.17","112.6","94.4","72.2"
"Tuesday, December 5, 2017","Florida St.","+17.91","113.1","95.2","73.3"
"Tuesday, December 5, 2017","Oklahoma","+17.42","112.5","95.1","77.0"
"Tuesday, December 5, 2017","Saint Mary's","+16.68","118.1","101.4","64.4"
"Tuesday, December 5, 2017","Alabama","+16.28","110.4","94.1","71.0"
"Tuesday, December 5, 2017","Clemson","+16.24","111.5","95.2","68.9"
"Tuesday, December 5, 2017","Nevada","+16.02","113.4","97.4","71.0"
"Tuesday, December 5, 2017","Creighton","+15.96","114.3","98.3","74.5"
"Tuesday, December 5, 2017","Virginia Tech","+15.88","113.2","97.4","73.5"
"Tuesday, December 5, 2017","Providence","+15.83","113.1","97.2","67.8"
"Tuesday, December 5, 2017","Kansas St.","+15.78","113.5","97.7","66.8"
"Tuesday, December 5, 2017","Arkansas","+15.69","112.2","96.5","74.6"
"Tuesday, December 5, 2017","Maryland","+15.65","111.8","96.2","69.1"
"Tuesday, December 5, 2017","Penn St.","+15.50","109.0","93.5","72.5"
"Tuesday, December 5, 2017","Auburn","+15.31","112.8","97.5","74.8"
"Tuesday, December 5, 2017","UCLA","+14.66","112.8","98.2","74.6"
"Tuesday, December 5, 2017","Michigan","+14.66","112.2","97.5","64.1"
"Tuesday, December 5, 2017","Wisconsin","+14.47","109.0","94.5","65.4"
"Tuesday, December 5, 2017","Temple","+14.46","112.1","97.6","69.5"
"Tuesday, December 5, 2017","St. John's","+14.43","109.2","94.8","72.5"
"Tuesday, December 5, 2017","Rhode Island","+13.84","110.2","96.4","71.4"
"Tuesday, December 5, 2017","Oklahoma St.","+13.74","109.9","96.2","71.1"
"Tuesday, December 5, 2017","South Carolina","+13.57","106.0","92.4","71.3"
"Tuesday, December 5, 2017","Oregon","+13.48","110.7","97.2","71.7"
"Tuesday, December 5, 2017","Houston","+13.08","112.2","99.1","69.7"
"Tuesday, December 5, 2017","Missouri","+13.04","111.4","98.3","66.9"
"Tuesday, December 5, 2017","Arizona St.","+12.99","116.5","103.5","71.9"
"Tuesday, December 5, 2017","Butler","+12.89","108.5","95.7","68.0"
"Tuesday, December 5, 2017","Northwestern","+12.75","110.7","98.0","67.8"
"Tuesday, December 5, 2017","Utah","+12.43","109.1","96.7","70.6"
"Tuesday, December 5, 2017","Syracuse","+12.39","108.7","96.3","66.1"
"Tuesday, December 5, 2017","Ohio St.","+12.17","109.1","96.9","70.6"
"Tuesday, December 5, 2017","San Diego St.","+11.86","106.8","94.9","73.1"
"Tuesday, December 5, 2017","Iowa St.","+11.29","111.1","99.8","70.7"
"Tuesday, December 5, 2017","Boise St.","+11.22","106.7","95.5","68.9"
"Tuesday, December 5, 2017","Marquette","+10.79","113.4","102.6","70.4"
"Tuesday, December 5, 2017","Mississippi","+10.41","111.7","101.3","71.2"
"Tuesday, December 5, 2017","Mississippi St.","+10.37","105.9","95.5","71.9"
"Tuesday, December 5, 2017","Georgia","+10.19","105.6","95.5","69.2"
"Tuesday, December 5, 2017","Vermont","+9.97","109.3","99.3","67.4"
"Tuesday, December 5, 2017","Vanderbilt","+9.89","109.4","99.5","68.2"
"Tuesday, December 5, 2017","St. Bonaventure","+9.73","107.4","97.6","69.4"
"Tuesday, December 5, 2017","BYU","+9.57","108.7","99.1","70.7"
"Tuesday, December 5, 2017","Fresno St.","+9.33","109.4","100.1","70.2"
"Tuesday, December 5, 2017","UCF","+9.22","101.6","92.4","68.8"
"Tuesday, December 5, 2017","Missouri St.","+8.73","106.8","98.0","68.0"
"Tuesday, December 5, 2017","Wake Forest","+8.71","112.7","104.0","68.2"
"Tuesday, December 5, 2017","Old Dominion","+8.15","105.1","97.0","64.8"
"Tuesday, December 5, 2017","Davidson","+8.14","109.5","101.4","68.9"
"Tuesday, December 5, 2017","North Carolina St.","+8.11","108.8","100.7","72.4"
"Tuesday, December 5, 2017","Georgetown","+7.97","106.8","98.9","70.8"
"Tuesday, December 5, 2017","Indiana","+7.73","111.2","103.5","68.6"
"Tuesday, December 5, 2017","Georgia Tech","+7.71","102.3","94.5","65.7"
"Tuesday, December 5, 2017","Middle Tennessee","+7.70","105.5","97.8","70.1"
"Tuesday, December 5, 2017","UT Arlington","+7.66","107.7","100.1","72.7"
"Tuesday, December 5, 2017","Iowa","+7.51","108.7","101.2","70.4"
"Tuesday, December 5, 2017","Valparaiso","+7.49","103.5","96.0","72.2"
"Tuesday, December 5, 2017","VCU","+7.35","108.4","101.1","73.1"
"Tuesday, December 5, 2017","Bucknell","+7.28","110.9","103.6","73.3"
"Tuesday, December 5, 2017","Northern Iowa","+7.20","102.5","95.3","64.6"
"Tuesday, December 5, 2017","Connecticut","+7.07","105.1","98.0","68.9"
"Tuesday, December 5, 2017","UNLV","+7.03","105.6","98.6","74.9"
"Tuesday, December 5, 2017","New Mexico St.","+6.79","106.3","99.5","70.3"
"Tuesday, December 5, 2017","Loyola Chicago","+6.75","106.4","99.6","69.4"
"Tuesday, December 5, 2017","Northern Kentucky","+6.71","107.2","100.5","71.8"
"Tuesday, December 5, 2017","Louisiana Tech","+6.56","106.0","99.4","70.8"
"Tuesday, December 5, 2017","LSU","+6.46","111.8","105.3","70.1"
"Tuesday, December 5, 2017","Mercer","+6.31","110.6","104.2","66.2"
"Tuesday, December 5, 2017","Illinois","+6.16","104.2","98.0","74.5"
"Tuesday, December 5, 2017","Georgia Southern","+6.11","107.7","101.6","70.3"
"Tuesday, December 5, 2017","Boston College","+6.10","107.0","100.9","70.0"
"Tuesday, December 5, 2017","Colorado","+6.06","106.1","100.0","70.3"
"Tuesday, December 5, 2017","Wyoming","+6.01","104.1","98.1","72.9"
"Tuesday, December 5, 2017","Albany","+5.98","110.8","104.9","67.8"
"Tuesday, December 5, 2017","College of Charleston","+5.93","103.6","97.7","67.3"
"Tuesday, December 5, 2017","Towson","+5.69","104.4","98.7","67.9"
"Tuesday, December 5, 2017","Saint Joseph's","+5.37","107.4","102.1","70.1"
"Tuesday, December 5, 2017","Nebraska","+5.36","105.1","99.8","69.2"
"Tuesday, December 5, 2017","Oregon St.","+5.21","105.9","100.7","69.2"
"Tuesday, December 5, 2017","Stanford","+5.20","105.0","99.8","71.6"
"Tuesday, December 5, 2017","Florida Gulf Coast","+5.03","107.4","102.4","71.8"
"Tuesday, December 5, 2017","Louisiana Lafayette","+4.75","107.0","102.2","74.6"
"Tuesday, December 5, 2017","Jacksonville St.","+4.64","105.6","100.9","66.9"
"Tuesday, December 5, 2017","Rutgers","+4.57","100.8","96.2","68.6"
"Tuesday, December 5, 2017","Dayton","+4.48","104.0","99.6","67.0"
"Tuesday, December 5, 2017","Oakland","+4.41","106.6","102.2","73.9"
"Tuesday, December 5, 2017","South Dakota","+4.40","103.9","99.5","72.6"
"Tuesday, December 5, 2017","Illinois St.","+4.26","101.7","97.4","70.5"
"Tuesday, December 5, 2017","Troy","+4.17","105.6","101.4","69.6"
"Tuesday, December 5, 2017","Western Kentucky","+4.06","105.2","101.1","71.0"
"Tuesday, December 5, 2017","UNC Asheville","+3.95","103.7","99.8","71.3"
"Tuesday, December 5, 2017","South Dakota St.","+3.89","107.8","103.9","69.8"
"Tuesday, December 5, 2017","Yale","+3.83","106.2","102.3","71.5"
"Tuesday, December 5, 2017","Tulsa","+3.83","107.1","103.3","71.4"
"Tuesday, December 5, 2017","Belmont","+3.58","106.5","102.9","69.3"
"Tuesday, December 5, 2017","Murray St.","+3.57","108.4","104.8","69.4"
"Tuesday, December 5, 2017","Lipscomb","+3.20","102.9","99.7","76.0"
"Tuesday, December 5, 2017","Utah St.","+3.13","104.1","101.0","69.5"
"Tuesday, December 5, 2017","Bradley","+2.82","98.6","95.8","67.9"
"Tuesday, December 5, 2017","East Tennessee St.","+2.82","103.4","100.6","71.2"
"Tuesday, December 5, 2017","DePaul","+2.64","104.0","101.3","69.8"
"Tuesday, December 5, 2017","Ball St.","+2.58","107.0","104.4","73.7"
"Tuesday, December 5, 2017","Southern Illinois","+2.54","102.0","99.5","69.0"
"Tuesday, December 5, 2017","Buffalo","+2.34","105.3","102.9","74.7"
"Tuesday, December 5, 2017","Western Michigan","+2.33","105.0","102.7","68.9"
"Tuesday, December 5, 2017","UAB","+2.26","105.7","103.4","68.4"
"Tuesday, December 5, 2017","Georgia St.","+2.25","101.2","99.0","67.0"
"Tuesday, December 5, 2017","Tulane","+2.20","103.5","101.3","72.0"
"Tuesday, December 5, 2017","La Salle","+2.10","104.5","102.4","66.9"
"Tuesday, December 5, 2017","Washington","+1.93","106.7","104.7","72.8"
"Tuesday, December 5, 2017","Monmouth","+1.76","101.6","99.9","71.4"
"Tuesday, December 5, 2017","Penn","+1.76","102.0","100.2","70.4"
"Tuesday, December 5, 2017","California","+1.75","102.9","101.1","71.5"
"Tuesday, December 5, 2017","Grand Canyon","+1.74","100.8","99.0","70.6"
"Tuesday, December 5, 2017","Furman","+1.68","103.5","101.8","70.8"
"Tuesday, December 5, 2017","Iona","+1.67","106.7","105.0","71.8"
"Tuesday, December 5, 2017","UNC Greensboro","+1.60","103.5","101.9","68.7"
"Tuesday, December 5, 2017","Princeton","+1.51","104.1","102.6","65.4"
"Tuesday, December 5, 2017","Pittsburgh","+1.26","104.3","103.0","67.3"
"Tuesday, December 5, 2017","Idaho","+1.25","103.1","101.8","68.3"
"Tuesday, December 5, 2017","Hofstra","+1.21","108.3","107.1","67.1"
"Tuesday, December 5, 2017","Elon","+1.10","105.3","104.2","69.1"
"Tuesday, December 5, 2017","Eastern Michigan","+1.04","102.1","101.0","68.5"
"Tuesday, December 5, 2017","Evansville","+0.96","99.4","98.5","65.5"
"Tuesday, December 5, 2017","Stephen F. Austin","+0.86","100.2","99.4","70.5"
"Tuesday, December 5, 2017","Liberty","+0.86","102.2","101.4","66.0"
"Tuesday, December 5, 2017","Memphis","+0.74","102.8","102.1","66.9"
"Tuesday, December 5, 2017","Ohio","+0.65","103.4","102.8","71.6"
"Tuesday, December 5, 2017","Northeastern","+0.61","102.3","101.7","67.1"
"Tuesday, December 5, 2017","Massachusetts","+0.49","100.6","100.1","69.1"
"Tuesday, December 5, 2017","Harvard","+0.45","102.2","101.7","71.8"
"Tuesday, December 5, 2017","Colorado St.","+0.44","102.6","102.2","70.0"
"Tuesday, December 5, 2017","Army","+0.41","102.9","102.5","73.7"
"Tuesday, December 5, 2017","Montana","+0.41","103.0","102.6","69.4"
"Tuesday, December 5, 2017","Milwaukee","+0.34","102.3","102.0","65.9"
"Tuesday, December 5, 2017","San Diego","+0.23","99.0","98.7","68.1"
"Tuesday, December 5, 2017","Fort Wayne","+0.17","103.1","102.9","73.4"
"Tuesday, December 5, 2017","George Washington","-0.08","103.5","103.6","65.3"
"Tuesday, December 5, 2017","Toledo","-0.12","105.5","105.6","70.3"
"Tuesday, December 5, 2017","Montana St.","-0.16","104.5","104.7","70.3"
"Tuesday, December 5, 2017","UC Santa Barbara","-0.27","103.7","104.0","70.4"
"Tuesday, December 5, 2017","Utah Valley","-0.29","102.8","103.1","71.3"
"Tuesday, December 5, 2017","New Mexico","-0.60","102.4","103.0","73.6"
"Tuesday, December 5, 2017","UC Davis","-0.69","99.3","100.0","66.6"
"Tuesday, December 5, 2017","San Francisco","-0.74","100.5","101.2","69.1"
"Tuesday, December 5, 2017","Washington St.","-0.76","104.0","104.8","72.0"
"Tuesday, December 5, 2017","Radford","-1.09","102.8","103.9","66.7"
"Tuesday, December 5, 2017","Winthrop","-1.22","103.5","104.7","74.7"
"Tuesday, December 5, 2017","Lamar","-1.27","101.9","103.2","68.3"
"Tuesday, December 5, 2017","North Dakota St.","-1.27","100.2","101.5","68.0"
"Tuesday, December 5, 2017","Colgate","-1.38","103.2","104.5","69.6"
"Tuesday, December 5, 2017","George Mason","-1.43","101.6","103.0","67.6"
"Tuesday, December 5, 2017","Indiana St.","-1.45","98.8","100.2","71.2"
"Tuesday, December 5, 2017","Portland St.","-1.56","104.6","106.1","75.2"
"Tuesday, December 5, 2017","Rider","-1.77","103.8","105.6","75.0"
