"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Monday, December 11, 2017","Villanova","+29.35","119.9","90.6","69.1"
"Monday, December 11, 2017","Michigan St.","+27.52","115.9","88.3","68.6"
"Monday, December 11, 2017","Virginia","+26.06","112.7","86.6","60.7"
"Monday, December 11, 2017","Wichita St.","+25.88","118.6","92.7","70.2"
"Monday, December 11, 2017","Duke","+24.70","122.9","98.2","72.9"
"Monday, December 11, 2017","Texas A&M","+24.63","113.8","89.1","69.8"
"Monday, December 11, 2017","Kansas","+24.01","115.3","91.3","72.3"
"Monday, December 11, 2017","Purdue","+23.87","116.9","93.1","69.6"
"Monday, December 11, 2017","North Carolina","+23.64","116.9","93.2","75.5"
"Monday, December 11, 2017","Gonzaga","+23.11","117.9","94.8","70.7"
"Monday, December 11, 2017","Xavier","+22.69","120.1","97.4","72.5"
"Monday, December 11, 2017","West Virginia","+22.48","113.9","91.4","75.4"
"Monday, December 11, 2017","Cincinnati","+21.96","112.1","90.1","68.7"
"Monday, December 11, 2017","Kentucky","+21.42","113.7","92.3","70.4"
"Monday, December 11, 2017","Miami FL","+21.31","111.4","90.1","70.1"
"Monday, December 11, 2017","Seton Hall","+20.82","115.3","94.4","70.3"
"Monday, December 11, 2017","Texas Tech","+20.74","112.4","91.7","70.9"
"Monday, December 11, 2017","Notre Dame","+20.74","118.1","97.3","66.1"
"Monday, December 11, 2017","Arizona","+20.65","117.8","97.1","69.9"
"Monday, December 11, 2017","TCU","+19.90","116.9","97.0","72.2"
"Monday, December 11, 2017","Florida","+19.54","114.3","94.7","71.4"
"Monday, December 11, 2017","SMU","+18.86","113.1","94.3","65.9"
"Monday, December 11, 2017","Tennessee","+18.85","112.4","93.5","71.2"
"Monday, December 11, 2017","Baylor","+18.77","112.5","93.7","65.4"
"Monday, December 11, 2017","Florida St.","+18.61","113.4","94.8","73.5"
"Monday, December 11, 2017","Texas","+18.55","108.9","90.3","68.5"
"Monday, December 11, 2017","Oklahoma","+18.15","114.0","95.9","77.3"
"Monday, December 11, 2017","Louisville","+17.98","109.7","91.7","72.4"
"Monday, December 11, 2017","Arkansas","+17.50","114.3","96.8","73.9"
"Monday, December 11, 2017","USC","+17.47","113.0","95.5","71.4"
"Monday, December 11, 2017","Virginia Tech","+17.43","115.1","97.7","73.5"
"Monday, December 11, 2017","Creighton","+16.78","114.9","98.1","74.3"
"Monday, December 11, 2017","Saint Mary's","+16.74","119.9","103.1","64.7"
"Monday, December 11, 2017","Clemson","+16.73","111.8","95.0","68.4"
"Monday, December 11, 2017","Minnesota","+16.64","114.1","97.4","74.4"
"Monday, December 11, 2017","Arizona St.","+16.61","119.4","102.8","72.1"
"Monday, December 11, 2017","Nevada","+16.41","114.2","97.8","70.8"
"Monday, December 11, 2017","Maryland","+16.31","112.5","96.2","69.3"
"Monday, December 11, 2017","Alabama","+15.83","110.1","94.3","72.2"
"Monday, December 11, 2017","Penn St.","+15.64","109.1","93.5","72.7"
"Monday, December 11, 2017","Michigan","+15.28","111.8","96.5","64.3"
"Monday, December 11, 2017","Auburn","+15.11","113.6","98.5","74.0"
"Monday, December 11, 2017","Kansas St.","+15.10","112.0","96.9","66.6"
"Monday, December 11, 2017","Houston","+14.59","112.8","98.2","71.3"
"Monday, December 11, 2017","Oregon","+14.42","111.8","97.4","72.3"
"Monday, December 11, 2017","Temple","+14.09","111.8","97.7","69.7"
"Monday, December 11, 2017","UCLA","+14.06","112.0","98.0","75.3"
"Monday, December 11, 2017","Rhode Island","+13.97","109.6","95.6","72.4"
"Monday, December 11, 2017","St. John's","+13.77","107.8","94.0","72.8"
"Monday, December 11, 2017","Butler","+13.75","109.6","95.8","67.8"
"Monday, December 11, 2017","Ohio St.","+13.70","110.5","96.8","70.6"
"Monday, December 11, 2017","Missouri","+13.58","112.6","99.1","67.1"
"Monday, December 11, 2017","Marquette","+13.35","116.3","103.0","70.8"
