"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Monday, December 4, 2017","Villanova","+29.39","119.5","90.1","68.2"
"Monday, December 4, 2017","Kansas","+28.70","117.5","88.8","72.4"
"Monday, December 4, 2017","Michigan St.","+27.45","116.2","88.8","69.6"
"Monday, December 4, 2017","Virginia","+26.56","112.2","85.7","61.5"
"Monday, December 4, 2017","Wichita St.","+25.98","117.8","91.8","69.9"
"Monday, December 4, 2017","Duke","+25.32","122.3","97.0","71.7"
"Monday, December 4, 2017","Texas A&M","+25.13","114.5","89.3","69.7"
"Monday, December 4, 2017","Florida","+23.23","117.0","93.7","73.1"
"Monday, December 4, 2017","North Carolina","+23.09","116.2","93.1","74.6"
"Monday, December 4, 2017","Purdue","+22.77","116.8","94.0","69.4"
"Monday, December 4, 2017","Cincinnati","+22.76","113.1","90.3","68.9"
"Monday, December 4, 2017","Gonzaga","+22.64","116.3","93.7","70.1"
"Monday, December 4, 2017","Kentucky","+22.37","113.8","91.4","69.8"
"Monday, December 4, 2017","West Virginia","+22.17","114.0","91.8","75.3"
"Monday, December 4, 2017","Miami FL","+21.81","112.1","90.3","69.8"
"Monday, December 4, 2017","Notre Dame","+21.43","117.5","96.1","65.4"
"Monday, December 4, 2017","Xavier","+21.32","118.2","96.9","72.2"
"Monday, December 4, 2017","Texas Tech","+20.48","112.9","92.4","69.5"
"Monday, December 4, 2017","Arizona","+20.47","117.0","96.5","70.2"
"Monday, December 4, 2017","Seton Hall","+20.11","114.4","94.3","70.5"
"Monday, December 4, 2017","SMU","+19.41","112.2","92.8","65.1"
"Monday, December 4, 2017","TCU","+19.36","114.3","95.0","71.1"
"Monday, December 4, 2017","Minnesota","+19.04","114.6","95.5","74.0"
"Monday, December 4, 2017","Tennessee","+18.86","112.3","93.5","71.0"
"Monday, December 4, 2017","Louisville","+18.34","110.3","92.0","71.9"
"Monday, December 4, 2017","Texas","+18.34","108.4","90.0","69.7"
"Monday, December 4, 2017","USC","+18.25","112.7","94.5","72.1"
"Monday, December 4, 2017","Baylor","+18.21","112.0","93.8","64.9"
"Monday, December 4, 2017","Oklahoma","+18.19","112.9","94.8","76.0"
"Monday, December 4, 2017","Saint Mary's","+17.15","119.0","101.9","64.1"
"Monday, December 4, 2017","Alabama","+16.23","110.4","94.1","70.9"
"Monday, December 4, 2017","Clemson","+16.17","111.5","95.3","68.8"
"Monday, December 4, 2017","Penn St.","+16.12","109.6","93.5","72.7"
"Monday, December 4, 2017","Nevada","+15.99","113.5","97.5","70.9"
"Monday, December 4, 2017","Virginia Tech","+15.94","113.3","97.4","73.5"
"Monday, December 4, 2017","Creighton","+15.92","114.3","98.4","74.5"
"Monday, December 4, 2017","Providence","+15.90","113.1","97.2","67.8"
"Monday, December 4, 2017","Kansas St.","+15.78","113.6","97.8","66.8"
"Monday, December 4, 2017","Arkansas","+15.74","112.3","96.6","74.6"
"Monday, December 4, 2017","Maryland","+15.71","111.9","96.2","69.0"
"Monday, December 4, 2017","Florida St.","+15.48","112.4","97.0","73.5"
"Monday, December 4, 2017","Michigan","+15.39","112.5","97.1","64.2"
"Monday, December 4, 2017","Auburn","+15.30","112.9","97.6","74.8"
"Monday, December 4, 2017","UCLA","+14.60","112.9","98.3","74.4"
"Monday, December 4, 2017","Temple","+14.43","112.1","97.7","69.4"
"Monday, December 4, 2017","St. John's","+14.43","109.3","94.8","72.4"
"Monday, December 4, 2017","Wisconsin","+13.89","109.0","95.1","65.5"
"Monday, December 4, 2017","Rhode Island","+13.82","110.3","96.4","71.3"
"Monday, December 4, 2017","Oklahoma St.","+13.75","110.0","96.3","71.1"
"Monday, December 4, 2017","South Carolina","+13.57","106.1","92.5","71.3"
"Monday, December 4, 2017","Oregon","+13.57","110.8","97.3","71.8"
"Monday, December 4, 2017","Missouri","+13.03","111.4","98.4","66.9"
"Monday, December 4, 2017","Houston","+13.02","112.2","99.2","69.6"
"Monday, December 4, 2017","Arizona St.","+12.99","116.6","103.6","71.8"
"Monday, December 4, 2017","Butler","+12.85","108.6","95.8","67.9"
"Monday, December 4, 2017","Northwestern","+12.78","110.8","98.0","67.7"
"Monday, December 4, 2017","Utah","+12.44","109.2","96.8","70.5"
"Monday, December 4, 2017","Syracuse","+12.37","108.7","96.4","66.1"
"Monday, December 4, 2017","San Diego St.","+11.82","106.8","95.0","73.1"
"Monday, December 4, 2017","Iowa St.","+11.56","110.7","99.1","70.1"
"Monday, December 4, 2017","Ohio St.","+11.44","108.7","97.3","70.7"
"Monday, December 4, 2017","Boise St.","+11.23","106.8","95.6","69.0"
"Monday, December 4, 2017","Marquette","+10.82","113.4","102.6","70.4"
"Monday, December 4, 2017","Mississippi","+10.49","111.8","101.3","71.2"
"Monday, December 4, 2017","Mississippi St.","+10.46","106.0","95.6","71.8"
"Monday, December 4, 2017","Georgia","+10.23","105.7","95.5","69.2"
"Monday, December 4, 2017","Vanderbilt","+9.96","109.4","99.4","68.2"
"Monday, December 4, 2017","Vermont","+9.95","109.4","99.4","67.3"
"Monday, December 4, 2017","St. Bonaventure","+9.78","107.5","97.7","69.4"
"Monday, December 4, 2017","BYU","+9.55","108.7","99.2","70.7"
"Monday, December 4, 2017","Fresno St.","+9.33","109.4","100.1","70.1"
"Monday, December 4, 2017","UCF","+9.23","101.7","92.4","68.8"
"Monday, December 4, 2017","Wake Forest","+8.61","112.7","104.1","68.2"
"Monday, December 4, 2017","Iowa","+8.38","109.9","101.5","69.8"
"Monday, December 4, 2017","Old Dominion","+8.18","105.2","97.0","64.8"
"Monday, December 4, 2017","Davidson","+8.15","109.6","101.4","68.8"
"Monday, December 4, 2017","North Carolina St.","+8.13","108.9","100.7","72.4"
"Monday, December 4, 2017","Georgetown","+8.02","106.9","98.9","70.8"
"Monday, December 4, 2017","Missouri St.","+7.78","106.2","98.5","68.1"
"Monday, December 4, 2017","Georgia Tech","+7.75","102.4","94.6","65.7"
"Monday, December 4, 2017","Middle Tennessee","+7.74","105.5","97.8","70.0"
"Monday, December 4, 2017","UT Arlington","+7.63","107.8","100.2","72.6"
"Monday, December 4, 2017","Valparaiso","+7.47","103.6","96.1","72.1"
"Monday, December 4, 2017","VCU","+7.41","108.5","101.1","73.0"
"Monday, December 4, 2017","Bucknell","+7.33","111.0","103.6","73.2"
"Monday, December 4, 2017","Connecticut","+7.20","105.2","98.0","68.9"
"Monday, December 4, 2017","Northern Iowa","+7.17","102.5","95.4","64.6"
"Monday, December 4, 2017","UNLV","+7.00","105.6","98.6","74.8"
"Monday, December 4, 2017","Indiana","+6.99","111.7","104.7","68.1"
"Monday, December 4, 2017","New Mexico St.","+6.81","106.3","99.5","70.3"
"Monday, December 4, 2017","Loyola Chicago","+6.75","106.4","99.7","69.3"
"Monday, December 4, 2017","Northern Kentucky","+6.67","107.3","100.6","71.7"
"Monday, December 4, 2017","Louisiana Tech","+6.55","106.0","99.5","70.7"
"Monday, December 4, 2017","LSU","+6.51","111.9","105.4","70.0"
"Monday, December 4, 2017","Mercer","+6.23","110.6","104.4","66.1"
"Monday, December 4, 2017","Illinois","+6.15","104.2","98.1","74.4"
"Monday, December 4, 2017","Boston College","+6.09","107.1","101.0","70.0"
"Monday, December 4, 2017","Albany","+6.04","111.0","105.0","67.8"
"Monday, December 4, 2017","Georgia Southern","+6.03","107.8","101.7","70.1"
"Monday, December 4, 2017","Wyoming","+6.01","104.2","98.2","72.9"
"Monday, December 4, 2017","Colorado","+5.96","106.2","100.2","70.3"
"Monday, December 4, 2017","College of Charleston","+5.82","103.2","97.4","67.8"
"Monday, December 4, 2017","Towson","+5.65","104.4","98.7","67.9"
"Monday, December 4, 2017","Saint Joseph's","+5.39","107.5","102.1","70.1"
"Monday, December 4, 2017","Nebraska","+5.37","105.2","99.8","69.1"
"Monday, December 4, 2017","Stanford","+5.31","105.1","99.8","71.5"
"Monday, December 4, 2017","Oregon St.","+5.24","105.9","100.7","69.1"
"Monday, December 4, 2017","Florida Gulf Coast","+5.02","107.5","102.5","71.7"
"Monday, December 4, 2017","Louisiana Lafayette","+4.82","107.0","102.2","74.6"
"Monday, December 4, 2017","Jacksonville St.","+4.63","105.6","101.0","66.9"
"Monday, December 4, 2017","Dayton","+4.49","104.1","99.6","66.9"
"Monday, December 4, 2017","Belmont","+4.48","108.0","103.5","69.4"
"Monday, December 4, 2017","Oakland","+4.41","106.6","102.2","73.9"
"Monday, December 4, 2017","Rutgers","+4.39","100.8","96.4","68.5"
"Monday, December 4, 2017","South Dakota","+4.38","104.0","99.6","72.6"
"Monday, December 4, 2017","Illinois St.","+4.27","101.7","97.5","70.3"
"Monday, December 4, 2017","Troy","+4.16","105.7","101.5","69.6"
"Monday, December 4, 2017","Western Kentucky","+3.96","105.2","101.2","70.9"
"Monday, December 4, 2017","UNC Asheville","+3.95","103.8","99.9","71.2"
"Monday, December 4, 2017","South Dakota St.","+3.87","107.8","103.9","69.8"
"Monday, December 4, 2017","Yale","+3.81","106.2","102.4","71.4"
"Monday, December 4, 2017","Tulsa","+3.78","107.2","103.5","71.4"
"Monday, December 4, 2017","Murray St.","+3.56","108.4","104.9","69.4"
"Monday, December 4, 2017","Utah St.","+3.14","104.2","101.0","69.5"
"Monday, December 4, 2017","Georgia St.","+3.04","101.2","98.2","66.9"
"Monday, December 4, 2017","East Tennessee St.","+2.81","103.5","100.7","71.1"
"Monday, December 4, 2017","Bradley","+2.77","98.7","95.9","67.9"
"Monday, December 4, 2017","Ball St.","+2.67","107.1","104.4","73.7"
"Monday, December 4, 2017","DePaul","+2.65","104.0","101.4","69.8"
"Monday, December 4, 2017","Southern Illinois","+2.53","102.1","99.5","68.9"
"Monday, December 4, 2017","Buffalo","+2.34","105.3","103.0","74.6"
"Monday, December 4, 2017","Western Michigan","+2.34","105.1","102.8","68.8"
"Monday, December 4, 2017","UAB","+2.32","105.7","103.4","68.5"
"Monday, December 4, 2017","Lipscomb","+2.19","103.7","101.5","76.1"
"Monday, December 4, 2017","Tulane","+2.17","103.6","101.4","72.0"
"Monday, December 4, 2017","La Salle","+2.10","104.6","102.5","66.9"
"Monday, December 4, 2017","Washington","+1.99","106.7","104.7","72.7"
"Monday, December 4, 2017","California","+1.81","102.9","101.1","71.5"
"Monday, December 4, 2017","Monmouth","+1.75","101.7","99.9","71.4"
"Monday, December 4, 2017","Grand Canyon","+1.74","100.8","99.1","70.6"
"Monday, December 4, 2017","Penn","+1.70","102.3","100.6","69.9"
"Monday, December 4, 2017","Furman","+1.69","103.6","101.9","70.7"
"Monday, December 4, 2017","Iona","+1.68","106.8","105.1","71.8"
"Monday, December 4, 2017","Princeton","+1.53","104.2","102.7","65.4"
"Monday, December 4, 2017","UNC Greensboro","+1.52","103.6","102.0","68.7"
"Monday, December 4, 2017","Pittsburgh","+1.27","104.4","103.1","67.2"
"Monday, December 4, 2017","Idaho","+1.26","103.2","101.9","68.4"
"Monday, December 4, 2017","Hofstra","+1.22","108.3","107.1","67.2"
