"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Sunday, December 3, 2017","Villanova","+29.35","119.9","90.5","68.5"
"Sunday, December 3, 2017","Kansas","+28.66","117.9","89.2","72.6"
"Sunday, December 3, 2017","Michigan St.","+26.78","116.1","89.3","69.9"
"Sunday, December 3, 2017","Virginia","+26.58","112.7","86.1","61.7"
"Sunday, December 3, 2017","Wichita St.","+26.02","118.1","92.1","70.2"
"Sunday, December 3, 2017","Duke","+25.28","122.6","97.4","71.9"
"Sunday, December 3, 2017","Texas A&M","+25.12","114.8","89.7","70.0"
"Sunday, December 3, 2017","Florida","+23.30","117.4","94.1","73.1"
"Sunday, December 3, 2017","Purdue","+23.20","116.9","93.7","70.5"
"Sunday, December 3, 2017","North Carolina","+22.85","116.1","93.2","74.7"
"Sunday, December 3, 2017","Cincinnati","+22.72","113.5","90.7","69.1"
"Sunday, December 3, 2017","Gonzaga","+22.61","116.7","94.1","70.3"
"Sunday, December 3, 2017","Kentucky","+22.40","114.2","91.8","70.1"
"Sunday, December 3, 2017","Notre Dame","+22.05","118.8","96.8","65.3"
"Sunday, December 3, 2017","West Virginia","+21.98","114.2","92.3","75.3"
"Sunday, December 3, 2017","Miami FL","+21.77","112.4","90.7","70.0"
"Sunday, December 3, 2017","Xavier","+21.20","118.5","97.3","72.4"
"Sunday, December 3, 2017","Arizona","+20.50","117.4","96.9","70.2"
"Sunday, December 3, 2017","Texas Tech","+20.38","113.3","92.9","69.7"
"Sunday, December 3, 2017","Seton Hall","+19.69","114.5","94.8","70.3"
"Sunday, December 3, 2017","SMU","+19.41","112.6","93.2","65.4"
"Sunday, December 3, 2017","TCU","+19.38","114.7","95.3","71.3"
"Sunday, December 3, 2017","Louisville","+18.85","110.8","92.0","71.4"
"Sunday, December 3, 2017","Minnesota","+18.69","114.9","96.2","73.3"
"Sunday, December 3, 2017","Tennessee","+18.52","111.9","93.4","70.5"
"Sunday, December 3, 2017","USC","+18.33","113.3","94.9","72.3"
"Sunday, December 3, 2017","Texas","+18.32","108.8","90.4","69.9"
"Sunday, December 3, 2017","Oklahoma","+18.22","113.3","95.1","76.1"
