"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Sunday, November 26, 2017","Kansas","+27.35","117.7","90.4","72.6"
"Sunday, November 26, 2017","Villanova","+26.63","118.3","91.7","68.4"
"Sunday, November 26, 2017","Virginia","+25.91","113.5","87.6","62.8"
"Sunday, November 26, 2017","Wichita St.","+25.54","117.9","92.4","70.1"
"Sunday, November 26, 2017","Duke","+25.09","121.1","96.0","71.5"
"Sunday, November 26, 2017","Michigan St.","+23.98","116.7","92.7","70.6"
"Sunday, November 26, 2017","Texas A&M","+23.94","115.5","91.5","70.0"
"Sunday, November 26, 2017","Cincinnati","+23.85","113.6","89.8","68.9"
"Sunday, November 26, 2017","North Carolina","+23.59","117.6","94.0","75.1"
"Sunday, November 26, 2017","Florida","+23.29","117.0","93.7","72.6"
"Sunday, November 26, 2017","Kentucky","+23.23","114.3","91.1","70.2"
"Sunday, November 26, 2017","Notre Dame","+22.80","118.7","95.9","66.6"
"Sunday, November 26, 2017","Purdue","+22.20","116.8","94.6","70.6"
"Sunday, November 26, 2017","West Virginia","+22.16","113.1","91.0","74.7"
"Sunday, November 26, 2017","USC","+21.55","116.0","94.4","72.7"
"Sunday, November 26, 2017","Texas Tech","+21.07","112.6","91.5","68.8"
"Sunday, November 26, 2017","Gonzaga","+20.87","116.0","95.1","70.5"
"Sunday, November 26, 2017","Arizona","+20.53","117.1","96.6","70.5"
"Sunday, November 26, 2017","Baylor","+20.10","113.4","93.3","66.5"
"Sunday, November 26, 2017","Miami FL","+19.76","111.0","91.2","69.1"
"Sunday, November 26, 2017","Xavier","+19.49","117.0","97.5","71.7"
"Sunday, November 26, 2017","Minnesota","+19.40","114.2","94.8","73.6"
"Sunday, November 26, 2017","Louisville","+19.02","112.6","93.5","71.1"
"Sunday, November 26, 2017","Seton Hall","+18.74","113.0","94.3","70.3"
"Sunday, November 26, 2017","TCU","+18.69","113.5","94.8","70.9"
"Sunday, November 26, 2017","Oklahoma","+18.58","112.2","93.6","76.3"
"Sunday, November 26, 2017","Texas","+18.30","109.4","91.1","69.9"
"Sunday, November 26, 2017","Alabama","+18.19","112.2","94.0","69.6"
"Sunday, November 26, 2017","Providence","+17.86","114.4","96.5","67.5"
"Sunday, November 26, 2017","Wisconsin","+17.56","111.8","94.2","66.8"
"Sunday, November 26, 2017","Saint Mary's","+17.40","118.6","101.2","65.4"
"Sunday, November 26, 2017","SMU","+17.27","111.1","93.8","66.4"
"Sunday, November 26, 2017","Creighton","+16.74","114.7","97.9","74.2"
"Sunday, November 26, 2017","Tennessee","+16.74","110.9","94.1","71.2"
"Sunday, November 26, 2017","Penn St.","+16.44","109.5","93.0","73.2"
"Sunday, November 26, 2017","Maryland","+16.18","110.9","94.7","69.5"
"Sunday, November 26, 2017","Kansas St.","+16.02","111.8","95.8","67.6"
"Sunday, November 26, 2017","South Carolina","+15.75","107.5","91.8","70.9"
"Sunday, November 26, 2017","Arkansas","+15.73","112.5","96.7","74.4"
"Sunday, November 26, 2017","Oregon","+15.53","111.9","96.4","71.8"
"Sunday, November 26, 2017","Florida St.","+15.28","111.9","96.6","74.0"
"Sunday, November 26, 2017","UCLA","+15.26","113.8","98.5","74.2"
"Sunday, November 26, 2017","Michigan","+14.66","113.4","98.7","64.3"
"Sunday, November 26, 2017","Virginia Tech","+14.55","114.5","100.0","73.7"
"Sunday, November 26, 2017","Oklahoma St.","+14.33","111.1","96.8","70.5"
"Sunday, November 26, 2017","Temple","+14.30","110.7","96.4","69.8"
"Sunday, November 26, 2017","Auburn","+14.18","113.6","99.4","75.4"
"Sunday, November 26, 2017","Nevada","+13.90","111.7","97.8","71.6"
"Sunday, November 26, 2017","Northwestern","+13.50","112.6","99.1","69.8"
"Sunday, November 26, 2017","St. John's","+13.47","111.3","97.9","73.6"
"Sunday, November 26, 2017","Clemson","+13.17","110.6","97.4","69.6"
"Sunday, November 26, 2017","Marquette","+13.10","114.2","101.1","71.8"
"Sunday, November 26, 2017","Rhode Island","+12.80","110.6","97.8","70.6"
"Sunday, November 26, 2017","Syracuse","+12.44","109.4","96.9","67.1"
"Sunday, November 26, 2017","Butler","+12.24","110.3","98.1","68.4"
"Sunday, November 26, 2017","Mississippi","+12.15","112.8","100.7","71.2"
"Sunday, November 26, 2017","Utah","+12.12","109.5","97.4","71.0"
"Sunday, November 26, 2017","Iowa St.","+11.65","111.0","99.3","70.9"
"Sunday, November 26, 2017","Arizona St.","+11.62","116.5","104.9","72.8"
"Sunday, November 26, 2017","Missouri","+11.60","109.6","98.0","68.9"
"Sunday, November 26, 2017","Houston","+11.38","111.9","100.5","69.0"
"Sunday, November 26, 2017","San Diego St.","+11.26","106.7","95.5","72.4"
"Sunday, November 26, 2017","Vanderbilt","+10.90","108.5","97.6","68.9"
"Sunday, November 26, 2017","Georgia Tech","+10.81","105.2","94.4","67.5"
"Sunday, November 26, 2017","Mississippi St.","+10.73","108.0","97.3","73.0"
"Sunday, November 26, 2017","Connecticut","+10.55","106.8","96.3","69.1"
"Sunday, November 26, 2017","Iowa","+10.14","111.6","101.5","71.3"
"Sunday, November 26, 2017","Vermont","+10.11","109.4","99.3","68.0"
"Sunday, November 26, 2017","Ohio St.","+9.12","108.0","98.9","71.5"
"Sunday, November 26, 2017","UCF","+8.95","104.7","95.7","70.9"
"Sunday, November 26, 2017","Georgetown","+8.82","107.9","99.1","71.2"
"Sunday, November 26, 2017","Georgia","+8.71","104.9","96.2","69.9"
"Sunday, November 26, 2017","UT Arlington","+7.92","109.9","102.0","73.8"
"Sunday, November 26, 2017","St. Bonaventure","+7.92","108.6","100.7","70.2"
"Sunday, November 26, 2017","Saint Joseph's","+7.92","109.8","101.8","70.3"
"Sunday, November 26, 2017","Loyola Chicago","+7.91","107.6","99.7","68.8"
"Sunday, November 26, 2017","Indiana","+7.89","112.4","104.5","68.7"
"Sunday, November 26, 2017","Boise St.","+7.82","105.8","98.0","70.0"
"Sunday, November 26, 2017","Wyoming","+7.82","105.7","97.9","72.5"
"Sunday, November 26, 2017","Wake Forest","+7.76","112.7","104.9","69.6"
"Sunday, November 26, 2017","Bucknell","+7.66","111.3","103.7","73.0"
"Sunday, November 26, 2017","Albany","+7.47","111.3","103.8","66.8"
"Sunday, November 26, 2017","Old Dominion","+7.42","105.0","97.6","64.7"
"Sunday, November 26, 2017","Valparaiso","+7.21","104.1","96.9","72.1"
"Sunday, November 26, 2017","Davidson","+7.20","109.1","101.9","70.0"
"Sunday, November 26, 2017","Mercer","+7.16","110.7","103.5","66.5"
"Sunday, November 26, 2017","BYU","+7.12","108.3","101.2","72.3"
"Sunday, November 26, 2017","Stanford","+7.10","106.7","99.6","72.8"
"Sunday, November 26, 2017","Middle Tennessee","+6.98","105.3","98.3","69.8"
"Sunday, November 26, 2017","Colorado","+6.94","106.6","99.7","71.6"
"Sunday, November 26, 2017","Fresno St.","+6.84","107.5","100.7","69.9"
"Sunday, November 26, 2017","VCU","+6.76","107.8","101.1","72.8"
"Sunday, November 26, 2017","Boston College","+6.73","107.9","101.2","71.8"
"Sunday, November 26, 2017","North Carolina St.","+6.72","107.9","101.2","72.4"
"Sunday, November 26, 2017","College of Charleston","+6.63","104.4","97.8","68.3"
"Sunday, November 26, 2017","UNLV","+6.28","105.8","99.5","74.2"
"Sunday, November 26, 2017","LSU","+6.17","111.5","105.3","70.8"
"Sunday, November 26, 2017","Northern Iowa","+6.00","102.8","96.8","65.5"
"Sunday, November 26, 2017","Georgia Southern","+5.80","107.6","101.8","70.4"
"Sunday, November 26, 2017","Oregon St.","+5.73","106.9","101.2","69.8"
"Sunday, November 26, 2017","Louisiana Tech","+5.68","106.3","100.6","70.1"
"Sunday, November 26, 2017","Illinois","+5.57","104.9","99.3","74.0"
"Sunday, November 26, 2017","New Mexico St.","+5.48","107.1","101.6","69.7"
"Sunday, November 26, 2017","Nebraska","+5.46","104.4","98.9","69.7"
"Sunday, November 26, 2017","Belmont","+5.37","109.1","103.7","69.7"
"Sunday, November 26, 2017","Illinois St.","+5.27","103.2","98.0","70.2"
