"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Thursday, November 23, 2017","Kansas","+26.45","117.1","90.6","72.6"
"Thursday, November 23, 2017","Villanova","+26.00","117.3","91.2","69.0"
"Thursday, November 23, 2017","Wichita St.","+25.53","117.4","91.9","70.7"
"Thursday, November 23, 2017","Duke","+24.76","120.1","95.4","71.9"
"Thursday, November 23, 2017","Texas A&M","+24.46","115.3","90.8","70.5"
"Thursday, November 23, 2017","Arizona","+24.33","119.1","94.8","70.8"
"Thursday, November 23, 2017","Cincinnati","+23.81","113.3","89.5","69.3"
"Thursday, November 23, 2017","Virginia","+23.52","112.7","89.2","63.2"
"Thursday, November 23, 2017","Kentucky","+23.28","114.0","90.7","71.1"
"Thursday, November 23, 2017","Notre Dame","+22.67","118.2","95.6","67.4"
"Thursday, November 23, 2017","North Carolina","+22.59","116.9","94.3","74.9"
"Thursday, November 23, 2017","Florida","+22.50","113.8","91.3","72.5"
"Thursday, November 23, 2017","Michigan St.","+22.21","116.2","94.0","71.7"
"Thursday, November 23, 2017","West Virginia","+22.16","113.6","91.4","74.1"
"Thursday, November 23, 2017","Purdue","+21.69","115.7","94.0","71.8"
"Thursday, November 23, 2017","USC","+21.68","115.6","93.9","73.2"
"Thursday, November 23, 2017","Xavier","+21.20","116.5","95.3","71.9"
"Thursday, November 23, 2017","Texas Tech","+20.84","112.0","91.1","69.1"
"Thursday, November 23, 2017","Miami FL","+20.14","111.1","90.9","68.7"
"Thursday, November 23, 2017","Baylor","+20.04","113.0","93.0","67.1"
"Thursday, November 23, 2017","TCU","+19.75","113.3","93.5","71.2"
"Thursday, November 23, 2017","Louisville","+19.74","112.1","92.4","71.5"
"Thursday, November 23, 2017","Oklahoma","+19.57","112.4","92.8","74.4"
"Thursday, November 23, 2017","Gonzaga","+19.25","113.6","94.3","71.8"
"Thursday, November 23, 2017","Saint Mary's","+18.65","117.5","98.8","65.0"
"Thursday, November 23, 2017","Minnesota","+18.52","113.9","95.4","73.1"
"Thursday, November 23, 2017","Seton Hall","+18.42","113.2","94.8","70.1"
"Thursday, November 23, 2017","Alabama","+18.11","111.1","93.0","70.7"
"Thursday, November 23, 2017","SMU","+17.95","112.6","94.7","66.8"
"Thursday, November 23, 2017","Texas","+17.34","109.5","92.2","71.8"
"Thursday, November 23, 2017","Oregon","+17.11","112.9","95.8","72.0"
"Thursday, November 23, 2017","Providence","+17.01","112.7","95.7","69.0"
"Thursday, November 23, 2017","Wisconsin","+16.97","110.9","94.0","68.0"
"Thursday, November 23, 2017","Maryland","+16.83","111.4","94.6","70.4"
"Thursday, November 23, 2017","Kansas St.","+16.82","109.5","92.7","69.8"
"Thursday, November 23, 2017","Tennessee","+16.52","110.8","94.3","71.7"
"Thursday, November 23, 2017","Creighton","+16.27","113.9","97.6","74.7"
"Thursday, November 23, 2017","Arkansas","+15.83","112.7","96.9","73.8"
"Thursday, November 23, 2017","South Carolina","+15.73","107.1","91.4","71.5"
"Thursday, November 23, 2017","Penn St.","+15.72","108.7","93.0","73.9"
"Thursday, November 23, 2017","UCLA","+15.38","113.5","98.1","74.5"
"Thursday, November 23, 2017","Florida St.","+14.86","111.2","96.4","74.1"
"Thursday, November 23, 2017","Michigan","+14.67","112.9","98.2","65.1"
"Thursday, November 23, 2017","St. John's","+14.44","109.9","95.5","74.0"
"Thursday, November 23, 2017","Oklahoma St.","+14.35","110.8","96.5","71.2"
"Thursday, November 23, 2017","Temple","+14.18","110.4","96.2","70.5"
"Thursday, November 23, 2017","Clemson","+14.18","110.6","96.4","69.6"
