date,teamname_name,teamname_AdjEM,teamname_AdjO,teamname_AdjD,teamname_AdjT
"Monday, November 13, 2017",Villanova,26.75,116.3,89.6,70.7
"Monday, November 13, 2017",Wichita St.,25.83,115.1,89.3,73
"Monday, November 13, 2017",Arizona,25.79,117.2,91.4,72.2
"Monday, November 13, 2017",Kansas,24.86,114.8,89.9,74.8
"Monday, November 13, 2017",Kentucky,24.66,114.4,89.8,73.5
"Monday, November 13, 2017",Duke,24.51,117.9,93.3,73.8
"Monday, November 13, 2017",Texas A&M,22.97,111.6,88.7,72
"Monday, November 13, 2017",Florida,22.97,111.5,88.6,74.5
"Monday, November 13, 2017",Michigan St.,22.72,113.8,91,72.8
"Monday, November 13, 2017",Virginia,22.41,109.1,86.6,65.9
"Monday, November 13, 2017",USC,22.25,113.7,91.5,74.8
"Monday, November 13, 2017",Cincinnati,21.82,111.6,89.8,71
"Monday, November 13, 2017",North Carolina,21.31,114.3,93,75.6
"Monday, November 13, 2017",West Virginia,20.88,110.8,89.9,75.8
"Monday, November 13, 2017",Purdue,20.35,113.5,93.2,74.1
"Monday, November 13, 2017",Miami FL,20.09,110.9,90.8,70
"Monday, November 13, 2017",TCU,20.05,111.6,91.6,72.9
"Monday, November 13, 2017",Louisville,19.74,110.8,91.1,72.8
"Monday, November 13, 2017",Notre Dame,19.65,114.1,94.5,70.8
"Monday, November 13, 2017",Baylor,19.55,111.9,92.3,70.8
"Monday, November 13, 2017",Xavier,19.4,113,93.6,72.9
"Monday, November 13, 2017",Gonzaga,19.21,110.8,91.6,74.5
"Monday, November 13, 2017",Wisconsin,18.9,109.7,90.8,70.1
"Monday, November 13, 2017",Providence,18.89,110.7,91.8,72.1
"Monday, November 13, 2017",Alabama,18.86,109.5,90.7,71.5
"Monday, November 13, 2017",Oklahoma,18.55,109.8,91.3,75.7
"Monday, November 13, 2017",SMU,18.21,112.2,94,69.1
"Monday, November 13, 2017",UCLA,18.12,112.5,94.3,74.6
"Monday, November 13, 2017",Northwestern,17.91,110.6,92.6,72.4
"Monday, November 13, 2017",Saint Mary's,17.89,113.5,95.6,67.7
"Monday, November 13, 2017",Seton Hall,17.66,110.9,93.3,72.3
"Monday, November 13, 2017",Texas Tech,16.96,109.4,92.5,70
"Monday, November 13, 2017",Texas,16.92,108.4,91.5,73.1
"Monday, November 13, 2017",Kansas St.,16.73,109,92.3,71.7
"Monday, November 13, 2017",Michigan,16.65,111.8,95.2,70.2
"Monday, November 13, 2017",Maryland,16.26,109.2,92.9,73
"Monday, November 13, 2017",Arkansas,16.15,111.3,95.2,75.2
"Monday, November 13, 2017",Minnesota,15.98,109.2,93.3,74.6
"Monday, November 13, 2017",Oregon,15.67,109.8,94.1,72.8
"Monday, November 13, 2017",Vanderbilt,15.61,109.5,93.9,71.2
"Monday, November 13, 2017",South Carolina,15.32,105.9,90.6,72.5
"Monday, November 13, 2017",Creighton,15.16,111.4,96.2,75.5
"Monday, November 13, 2017",Tennessee,15,109,94,73.7
"Monday, November 13, 2017",Iowa St.,14.8,109.8,95,73.2
"Monday, November 13, 2017",Penn St.,14.79,105.8,91,76.1
"Monday, November 13, 2017",Butler,14.65,110.1,95.5,71.9
"Monday, November 13, 2017",Virginia Tech,14.47,111.9,97.4,74.8
"Monday, November 13, 2017",Georgia Tech,14.46,105.7,91.3,72.8
"Monday, November 13, 2017",Auburn,14.34,110.1,95.8,77.5
"Monday, November 13, 2017",Oklahoma St.,14.33,110.6,96.2,73.6
"Monday, November 13, 2017",Clemson,14.21,109.1,94.9,71.8
"Monday, November 13, 2017",Mississippi,14.09,110.2,96.1,75.6
"Monday, November 13, 2017",Marquette,14.01,111.5,97.5,74
"Monday, November 13, 2017",Iowa,13.95,109.5,95.5,74.8
"Monday, November 13, 2017",St. John's,13.34,108.3,95,76
"Monday, November 13, 2017",Florida St.,13.26,108.4,95.1,75.4
"Monday, November 13, 2017",Rhode Island,12.89,106.9,94,72.3
"Monday, November 13, 2017",Utah,12.42,107.7,95.3,73.6
"Monday, November 13, 2017",Houston,12,109.7,97.7,71.2
"Monday, November 13, 2017",Mississippi St.,11.96,106.9,94.9,74.7
"Monday, November 13, 2017",UCF,11.93,106,94,73.2
"Monday, November 13, 2017",Syracuse,11.87,108.2,96.3,71.1
"Monday, November 13, 2017",Wake Forest,11.84,111.5,99.7,74.6
"Monday, November 13, 2017",Georgia,11.74,105.3,93.5,72.5
"Monday, November 13, 2017",Stanford,11.06,106.8,95.7,74.6
"Monday, November 13, 2017",Temple,10.78,106.5,95.8,72.7
"Monday, November 13, 2017",Connecticut,10.29,105.7,95.4,70.9
"Monday, November 13, 2017",Nevada,9.91,106.1,96.2,75.1
