date,teamname_name,teamname_AdjEM,teamname_AdjO,teamname_AdjD,teamname_AdjT
"Sunday, November 12, 2017",Villanova,26.75,116.1,89.4,70.6
"Sunday, November 12, 2017",Wichita St.,25.83,114.9,89.1,72.8
"Sunday, November 12, 2017",Arizona,25.77,116.3,90.5,72
"Sunday, November 12, 2017",Kentucky,25.73,114.6,88.9,74
"Sunday, November 12, 2017",Kansas,24.86,114.6,89.7,74.6
"Sunday, November 12, 2017",Duke,24.52,117.7,93.2,73.7
"Sunday, November 12, 2017",Texas A&M,22.97,111.5,88.5,71.9
"Sunday, November 12, 2017",Florida,22.97,111.3,88.4,74.4
"Sunday, November 12, 2017",Michigan St.,22.72,113.6,90.9,72.7
"Sunday, November 12, 2017",Virginia,22.41,108.9,86.5,65.8
"Sunday, November 12, 2017",USC,22.25,113.5,91.3,74.6
"Sunday, November 12, 2017",Cincinnati,21.82,111.5,89.6,70.8
"Sunday, November 12, 2017",North Carolina,21.31,114.1,92.8,75.4
"Sunday, November 12, 2017",West Virginia,20.88,110.6,89.7,75.7
"Sunday, November 12, 2017",Louisville,20.4,111.2,90.8,73
"Sunday, November 12, 2017",TCU,20.05,111.5,91.4,72.8
"Sunday, November 12, 2017",Purdue,19.93,113.2,93.2,73.9
"Sunday, November 12, 2017",Notre Dame,19.65,113.9,94.3,70.7
"Sunday, November 12, 2017",Baylor,19.55,111.7,92.1,70.6
"Sunday, November 12, 2017",Xavier,19.38,112.8,93.4,72.7
"Sunday, November 12, 2017",Gonzaga,19.2,110.6,91.4,74.3
"Sunday, November 12, 2017",Miami FL,19.12,110.2,91.1,69.3
"Sunday, November 12, 2017",Oklahoma,18.94,109.3,90.3,74.7
"Sunday, November 12, 2017",Providence,18.89,110.5,91.6,72
"Sunday, November 12, 2017",Alabama,18.86,109.3,90.5,71.4
"Sunday, November 12, 2017",Seton Hall,18.2,111.2,93,72.8
"Sunday, November 12, 2017",SMU,18.17,111.5,93.3,69.2
"Sunday, November 12, 2017",UCLA,18.12,112.3,94.2,74.5
"Sunday, November 12, 2017",Northwestern,17.91,110.4,92.5,72.3
"Sunday, November 12, 2017",Saint Mary's,17.89,113.3,95.4,67.5
"Sunday, November 12, 2017",Wisconsin,17.77,108.8,91,69.6
"Sunday, November 12, 2017",Texas Tech,16.96,109.3,92.3,69.9
"Sunday, November 12, 2017",Texas,16.92,108.2,91.3,73
"Sunday, November 12, 2017",Kansas St.,16.73,108.8,92.1,71.5
"Sunday, November 12, 2017",Michigan,16.65,111.7,95,70.1
"Sunday, November 12, 2017",Minnesota,15.98,109.1,93.1,74.5
"Sunday, November 12, 2017",Oregon,15.69,109.6,93.9,72.7
"Sunday, November 12, 2017",Vanderbilt,15.61,109.4,93.7,71
"Sunday, November 12, 2017",Maryland,15.42,108.5,93.1,73.2
"Sunday, November 12, 2017",South Carolina,15.33,105.7,90.4,72.4
"Sunday, November 12, 2017",Tennessee,15,108.8,93.8,73.6
"Sunday, November 12, 2017",Creighton,14.99,111,96,74.9
"Sunday, November 12, 2017",Arkansas,14.88,110.1,95.2,74.9
"Sunday, November 12, 2017",Iowa St.,14.8,109.7,94.8,73.1
"Sunday, November 12, 2017",Penn St.,14.68,106.4,91.7,75.4
"Sunday, November 12, 2017",Butler,14.56,108.9,94.3,71.9
"Sunday, November 12, 2017",Georgia Tech,14.46,105.6,91.1,72.7
"Sunday, November 12, 2017",Clemson,14.45,108.9,94.4,71.5
"Sunday, November 12, 2017",Auburn,14.34,109.9,95.6,77.4
"Sunday, November 12, 2017",Oklahoma St.,14.33,110.4,96.1,73.5
"Sunday, November 12, 2017",Mississippi,14.09,110,95.9,75.5
"Sunday, November 12, 2017",Marquette,14.01,111.3,97.3,73.9
"Sunday, November 12, 2017",Virginia Tech,13.94,111.2,97.2,73.8
"Sunday, November 12, 2017",Iowa,13.63,109,95.4,75.1
"Sunday, November 12, 2017",St. John's,13.34,108.1,94.8,75.9
"Sunday, November 12, 2017",Florida St.,13.26,108.2,94.9,75.2
"Sunday, November 12, 2017",Rhode Island,12.89,106.7,93.8,72.2
"Sunday, November 12, 2017",Utah,12.42,107.5,95.1,73.5
"Sunday, November 12, 2017",Houston,12,109.5,97.5,71
"Sunday, November 12, 2017",Mississippi St.,11.97,106.7,94.7,74.5
"Sunday, November 12, 2017",UCF,11.93,105.8,93.9,73
"Sunday, November 12, 2017",Syracuse,11.87,108,96.1,71
"Sunday, November 12, 2017",Wake Forest,11.84,111.3,99.5,74.4
"Sunday, November 12, 2017",Georgia,11.74,105.1,93.3,72.4
"Sunday, November 12, 2017",Stanford,11.74,106.6,94.9,73.5
"Sunday, November 12, 2017",Temple,10.78,106.4,95.6,72.6
