"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, November 21, 2017","Villanova","+27.22","117.9","90.7","70.5"
"Tuesday, November 21, 2017","Arizona","+26.31","118.7","92.4","71.3"
"Tuesday, November 21, 2017","Kansas","+25.84","115.8","90.0","73.1"
"Tuesday, November 21, 2017","Wichita St.","+25.45","116.8","91.4","72.8"
"Tuesday, November 21, 2017","Duke","+24.71","119.5","94.8","72.5"
"Tuesday, November 21, 2017","Texas A&M","+23.94","112.9","89.0","70.8"
"Tuesday, November 21, 2017","Virginia","+23.45","111.9","88.5","64.0"
"Tuesday, November 21, 2017","Kentucky","+23.35","113.3","89.9","72.0"
"Tuesday, November 21, 2017","Florida","+22.58","113.3","90.7","73.2"
"Tuesday, November 21, 2017","North Carolina","+22.48","116.2","93.7","75.6"
"Tuesday, November 21, 2017","Purdue","+22.28","116.1","93.8","72.6"
"Tuesday, November 21, 2017","Michigan St.","+22.20","115.6","93.3","72.3"
"Tuesday, November 21, 2017","West Virginia","+22.09","113.1","91.0","74.7"
"Tuesday, November 21, 2017","Cincinnati","+21.77","112.3","90.6","70.8"
"Tuesday, November 21, 2017","USC","+21.45","114.9","93.4","74.0"
"Tuesday, November 21, 2017","Xavier","+21.12","115.8","94.7","72.5"
"Tuesday, November 21, 2017","Texas Tech","+20.74","112.0","91.2","69.1"
"Tuesday, November 21, 2017","Notre Dame","+20.07","116.2","96.2","69.6"
"Tuesday, November 21, 2017","Miami FL","+20.01","112.1","92.1","69.2"
"Tuesday, November 21, 2017","TCU","+19.86","112.8","92.9","71.9"
"Tuesday, November 21, 2017","Baylor","+19.66","113.2","93.6","68.4"
"Tuesday, November 21, 2017","Oklahoma","+19.53","111.7","92.2","75.0"
"Tuesday, November 21, 2017","Gonzaga","+19.27","113.0","93.7","72.5"
"Tuesday, November 21, 2017","SMU","+19.24","113.3","94.0","67.3"
"Tuesday, November 21, 2017","Alabama","+19.20","111.0","91.8","71.1"
"Tuesday, November 21, 2017","Saint Mary's","+18.60","116.8","98.2","65.8"
"Tuesday, November 21, 2017","Louisville","+18.53","111.5","93.0","71.9"
"Tuesday, November 21, 2017","Seton Hall","+18.39","112.6","94.2","70.9"
"Tuesday, November 21, 2017","Minnesota","+18.29","113.1","94.8","73.7"
"Tuesday, November 21, 2017","Providence","+18.14","112.5","94.4","70.8"
"Tuesday, November 21, 2017","Texas","+17.27","109.0","91.7","72.4"
"Tuesday, November 21, 2017","Wisconsin","+17.27","110.7","93.5","68.7"
"Tuesday, November 21, 2017","Oregon","+16.97","112.2","95.3","72.5"
"Tuesday, November 21, 2017","Maryland","+16.78","110.8","94.0","71.1"
"Tuesday, November 21, 2017","Kansas St.","+16.67","108.9","92.3","70.5"
"Tuesday, November 21, 2017","Creighton","+16.55","114.4","97.8","75.6"
"Tuesday, November 21, 2017","Penn St.","+16.07","107.0","90.9","74.3"
"Tuesday, November 21, 2017","Arkansas","+15.91","112.2","96.3","74.4"
"Tuesday, November 21, 2017","Tennessee","+15.75","110.5","94.8","72.6"
"Tuesday, November 21, 2017","South Carolina","+15.70","106.5","90.8","72.2"
"Tuesday, November 21, 2017","UCLA","+15.21","113.0","97.7","75.1"
"Tuesday, November 21, 2017","Florida St.","+15.04","109.8","94.7","75.2"
"Tuesday, November 21, 2017","Oklahoma St.","+14.63","110.8","96.1","71.8"
"Tuesday, November 21, 2017","Utah","+14.61","110.3","95.7","71.7"
"Tuesday, November 21, 2017","Michigan","+14.57","112.7","98.2","66.2"
"Tuesday, November 21, 2017","St. John's","+14.43","109.4","94.9","74.6"
"Tuesday, November 21, 2017","Clemson","+14.16","110.0","95.9","70.2"
"Tuesday, November 21, 2017","Temple","+14.06","109.7","95.6","71.2"
"Tuesday, November 21, 2017","Butler","+14.04","111.0","96.9","71.3"
"Tuesday, November 21, 2017","Virginia Tech","+13.74","112.9","99.2","74.6"
"Tuesday, November 21, 2017","Auburn","+13.66","111.7","98.0","76.1"
"Tuesday, November 21, 2017","Northwestern","+13.52","111.6","98.1","70.9"
"Tuesday, November 21, 2017","Vanderbilt","+13.28","110.0","96.7","69.6"
