date,teamname_name,teamname_AdjEM,teamname_AdjO,teamname_AdjD,teamname_AdjT
"Tuesday, November 14, 2017",Villanova,26.75,116.9,90.1,70.9
"Tuesday, November 14, 2017",Wichita St.,26,115.9,89.9,73
"Tuesday, November 14, 2017",Arizona,25.79,117.7,92,72.4
"Tuesday, November 14, 2017",Kansas,24.86,115.3,90.5,75
"Tuesday, November 14, 2017",Kentucky,24.66,114.9,90.3,73.6
"Tuesday, November 14, 2017",Duke,24.51,118.4,93.9,73.9
"Tuesday, November 14, 2017",Florida,23.51,113,89.5,74.9
"Tuesday, November 14, 2017",Virginia,23,110.1,87.1,66.1
"Tuesday, November 14, 2017",Texas A&M,22.97,112.2,89.2,72.2
"Tuesday, November 14, 2017",Michigan St.,22.73,114.3,91.6,73
"Tuesday, November 14, 2017",Cincinnati,22.48,112.6,90.1,71.5
"Tuesday, November 14, 2017",North Carolina,21.36,114.9,93.5,75.8
"Tuesday, November 14, 2017",USC,21.22,112.9,91.7,75.8
"Tuesday, November 14, 2017",West Virginia,20.88,111.3,90.5,76
"Tuesday, November 14, 2017",TCU,20.61,112.6,92,73.3
"Tuesday, November 14, 2017",Purdue,20.35,114.1,93.7,74.3
"Tuesday, November 14, 2017",Miami FL,20.06,111.4,91.4,70.1
"Tuesday, November 14, 2017",Baylor,19.92,112.4,92.5,69.9
"Tuesday, November 14, 2017",Notre Dame,19.89,115.2,95.3,70.8
"Tuesday, November 14, 2017",Louisville,19.74,111.4,91.6,72.9
"Tuesday, November 14, 2017",Xavier,19.55,114.1,94.6,73.3
"Tuesday, November 14, 2017",Gonzaga,19.21,111.3,92.1,74.6
"Tuesday, November 14, 2017",Wisconsin,18.9,110.2,91.3,70.2
"Tuesday, November 14, 2017",Alabama,18.86,110.1,91.2,71.7
"Tuesday, November 14, 2017",Oklahoma,18.55,110.4,91.8,75.9
"Tuesday, November 14, 2017",Saint Mary's,18.36,115.5,97.2,67.8
"Tuesday, November 14, 2017",SMU,18.21,112.8,94.6,69.2
"Tuesday, November 14, 2017",UCLA,18.12,113,94.9,74.8
"Tuesday, November 14, 2017",Seton Hall,17.66,111.5,93.8,72.5
"Tuesday, November 14, 2017",Minnesota,17.63,111.1,93.4,74.8
"Tuesday, November 14, 2017",Providence,17.23,110.9,93.6,72.3
"Tuesday, November 14, 2017",Northwestern,17.12,111.4,94.2,72.3
"Tuesday, November 14, 2017",Texas Tech,16.96,110,93,70.2
"Tuesday, November 14, 2017",Texas,16.92,109,92.1,73.3
"Tuesday, November 14, 2017",Kansas St.,16.73,109.6,92.8,71.9
"Tuesday, November 14, 2017",Maryland,16.27,109.7,93.4,73.2
"Tuesday, November 14, 2017",Arkansas,16.13,111.8,95.7,75.3
"Tuesday, November 14, 2017",Oregon,15.92,110.7,94.8,73.3
"Tuesday, November 14, 2017",South Carolina,15.64,106.4,90.7,72.6
"Tuesday, November 14, 2017",Michigan,15.55,111.8,96.3,69.1
"Tuesday, November 14, 2017",Creighton,15.14,112,96.8,75.7
"Tuesday, November 14, 2017",Tennessee,15,109.6,94.6,73.9
"Tuesday, November 14, 2017",Penn St.,14.79,106.4,91.6,76.3
"Tuesday, November 14, 2017",Butler,14.63,110.7,96.1,72.2
"Tuesday, November 14, 2017",Virginia Tech,14.47,112.4,98,75
"Tuesday, November 14, 2017",Georgia Tech,14.46,106.3,91.8,73
"Tuesday, November 14, 2017",Oklahoma St.,14.44,110.8,96.4,73.6
"Tuesday, November 14, 2017",Auburn,14.34,110.7,96.3,77.7
"Tuesday, November 14, 2017",Clemson,14.17,109.6,95.5,72
"Tuesday, November 14, 2017",Vanderbilt,14.11,108.6,94.5,70.9
"Tuesday, November 14, 2017",Marquette,14,112,98,74.2
"Tuesday, November 14, 2017",Iowa,13.95,110,96.1,75
"Tuesday, November 14, 2017",Mississippi,13.72,111.3,97.6,74.9
"Tuesday, November 14, 2017",St. John's,13.32,108.8,95.5,76.3
"Tuesday, November 14, 2017",Florida St.,13.26,109,95.7,75.6
"Tuesday, November 14, 2017",Utah,12.57,108.2,95.7,73.7
"Tuesday, November 14, 2017",Rhode Island,12.36,108.2,95.9,72.2
"Tuesday, November 14, 2017",Houston,12,110.2,98.2,71.4
"Tuesday, November 14, 2017",Mississippi St.,11.96,107.4,95.5,74.9
"Tuesday, November 14, 2017",Wake Forest,11.95,112.1,100.2,74.9
"Tuesday, November 14, 2017",UCF,11.93,106.5,94.6,73.3
"Tuesday, November 14, 2017",Syracuse,11.92,108.7,96.7,71.3
"Tuesday, November 14, 2017",Georgia,11.74,105.8,94.1,72.7
"Tuesday, November 14, 2017",Iowa St.,11.57,108.3,96.7,73.1
"Tuesday, November 14, 2017",Stanford,11.06,107.3,96.2,74.8
"Tuesday, November 14, 2017",Temple,10.78,107.1,96.3,72.9
"Tuesday, November 14, 2017",Nevada,10.44,108,97.6,75
"Tuesday, November 14, 2017",Connecticut,10.29,106.2,95.9,71.1
"Tuesday, November 14, 2017",Missouri,10.16,106.2,96,71.7
"Tuesday, November 14, 2017",San Diego St.,9.51,105,95.5,72.5
"Tuesday, November 14, 2017",Saint Joseph's,9.43,108.7,99.3,73.5
"Tuesday, November 14, 2017",Vermont,9.41,107.7,98.3,70.4
"Tuesday, November 14, 2017",BYU,9.2,107.9,98.7,77.8
"Tuesday, November 14, 2017",Ohio St.,8.24,106.3,98,74.2
"Tuesday, November 14, 2017",Davidson,8.21,106.9,98.7,73.7
"Tuesday, November 14, 2017",Oregon St.,7.7,105.7,98,71.2
"Tuesday, November 14, 2017",College of Charleston,7.64,104.2,96.6,70.3
"Tuesday, November 14, 2017",Wyoming,7.48,105.9,98.4,75.7
"Tuesday, November 14, 2017",Fresno St.,7.35,106.2,98.8,72.2
"Tuesday, November 14, 2017",Georgetown,7.34,104.2,96.9,73.4
"Tuesday, November 14, 2017",Georgia Southern,7.34,107.9,100.5,72.1
"Tuesday, November 14, 2017",LSU,7.17,106.8,99.6,74.1
"Tuesday, November 14, 2017",Oakland,7.07,106.1,99,75.8
"Tuesday, November 14, 2017",Indiana,6.78,108.5,101.8,73.3
"Tuesday, November 14, 2017",Boise St.,6.75,105.7,98.9,73.7
"Tuesday, November 14, 2017",St. Bonaventure,6.71,106.6,99.9,73.6
"Tuesday, November 14, 2017",Bucknell,6.66,107.3,100.6,74.5
"Tuesday, November 14, 2017",VCU,6.62,105.5,98.8,75.4
"Tuesday, November 14, 2017",Old Dominion,6.48,100.8,94.4,68.2
"Tuesday, November 14, 2017",Middle Tennessee,6.45,103.3,96.9,71.9
"Tuesday, November 14, 2017",Boston College,6.39,105.9,99.5,74.4
"Tuesday, November 14, 2017",Princeton,6.36,105.5,99.1,70.3
"Tuesday, November 14, 2017",Colorado,5.93,103.8,97.8,73.4
"Tuesday, November 14, 2017",Illinois St.,5.84,102.3,96.4,73.2
"Tuesday, November 14, 2017",Tulsa,5.8,105,99.2,73.3
"Tuesday, November 14, 2017",Missouri St.,5.54,105.2,99.7,72.6
"Tuesday, November 14, 2017",North Carolina St.,5.53,105.8,100.2,75
"Tuesday, November 14, 2017",Arizona St.,5.34,107.8,102.5,75
"Tuesday, November 14, 2017",Nebraska,5.34,102.6,97.3,72.9
"Tuesday, November 14, 2017",Loyola Chicago,5.23,104.7,99.5,72.1
"Tuesday, November 14, 2017",Yale,5.18,104.9,99.7,73.3
"Tuesday, November 14, 2017",Florida Gulf Coast,5.1,107.5,102.4,73
"Tuesday, November 14, 2017",Illinois,4.94,102.5,97.6,75
"Tuesday, November 14, 2017",Albany,4.84,106.9,102,69.5
"Tuesday, November 14, 2017",Dayton,4.48,102.8,98.4,70.9
"Tuesday, November 14, 2017",Mercer,4.42,107.6,103.2,70.2
"Tuesday, November 14, 2017",Louisiana Tech,4.33,104.8,100.4,73.7
"Tuesday, November 14, 2017",La Salle,4.06,103.4,99.4,71.3
"Tuesday, November 14, 2017",Elon,3.99,104.8,100.8,73.9
"Tuesday, November 14, 2017",Louisiana Lafayette,3.88,106.3,102.5,76.6
