"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Friday, November 24, 2017","Kansas","+26.47","117.2","90.7","72.4"
"Friday, November 24, 2017","Villanova","+26.30","117.9","91.6","69.3"
"Friday, November 24, 2017","Wichita St.","+25.52","117.5","92.0","70.5"
"Friday, November 24, 2017","Virginia","+25.20","112.9","87.7","63.2"
"Friday, November 24, 2017","Duke","+24.67","120.5","95.8","71.8"
"Friday, November 24, 2017","Texas A&M","+24.35","115.3","91.0","70.2"
"Friday, November 24, 2017","Cincinnati","+23.82","113.4","89.6","69.1"
"Friday, November 24, 2017","Kentucky","+23.26","114.0","90.8","70.8"
"Friday, November 24, 2017","Arizona","+23.25","117.9","94.6","70.7"
"Friday, November 24, 2017","Florida","+23.19","115.4","92.3","73.0"
"Friday, November 24, 2017","Michigan St.","+22.88","115.9","93.1","71.1"
"Friday, November 24, 2017","Notre Dame","+22.67","118.3","95.7","67.2"
"Friday, November 24, 2017","North Carolina","+22.48","117.0","94.5","75.6"
"Friday, November 24, 2017","USC","+21.58","115.6","94.0","73.1"
"Friday, November 24, 2017","Xavier","+21.52","116.6","95.1","71.8"
"Friday, November 24, 2017","Gonzaga","+20.94","114.6","93.7","71.1"
"Friday, November 24, 2017","Texas Tech","+20.87","112.0","91.2","68.9"
"Friday, November 24, 2017","West Virginia","+20.55","112.9","92.4","74.4"
"Friday, November 24, 2017","Miami FL","+20.16","111.1","91.0","68.5"
"Friday, November 24, 2017","Baylor","+20.05","113.1","93.0","66.9"
"Friday, November 24, 2017","Purdue","+19.78","115.1","95.3","71.1"
"Friday, November 24, 2017","TCU","+19.74","113.3","93.6","71.1"
"Friday, November 24, 2017","Louisville","+19.74","112.2","92.4","71.3"
"Friday, November 24, 2017","Saint Mary's","+19.14","118.1","98.9","65.6"
"Friday, November 24, 2017","SMU","+18.92","112.4","93.5","66.7"
"Friday, November 24, 2017","Oklahoma","+18.60","111.6","93.1","75.8"
"Friday, November 24, 2017","Minnesota","+18.53","114.0","95.4","72.9"
"Friday, November 24, 2017","Texas","+18.50","109.3","90.8","70.4"
"Friday, November 24, 2017","Alabama","+18.10","111.2","93.1","70.5"
