date,teamname_name,teamname_AdjEM,teamname_AdjO,teamname_AdjD,teamname_AdjT
"Saturday, November 11, 2017",Villanova,26.75,116,89.3,70.7
"Saturday, November 11, 2017",Wichita St.,25.83,114.8,89,73
"Saturday, November 11, 2017",Arizona,25.77,116.2,90.4,72.1
"Saturday, November 11, 2017",Kentucky,25.76,114.5,88.8,74.1
"Saturday, November 11, 2017",Kansas,24.86,114.5,89.6,74.8
"Saturday, November 11, 2017",Duke,24.12,117.2,93.1,73.6
"Saturday, November 11, 2017",Texas A&M,22.97,111.4,88.4,72
"Saturday, November 11, 2017",Florida,22.97,111.2,88.3,74.5
"Saturday, November 11, 2017",Michigan St.,22.71,113.5,90.8,72.8
"Saturday, November 11, 2017",Virginia,22.41,108.8,86.4,65.9
"Saturday, November 11, 2017",USC,22.25,113.4,91.2,74.8
"Saturday, November 11, 2017",Cincinnati,21.82,111.4,89.5,71
"Saturday, November 11, 2017",North Carolina,21.31,114,92.7,75.5
"Saturday, November 11, 2017",West Virginia,20.88,110.5,89.6,75.8
"Saturday, November 11, 2017",Louisville,20.4,111.1,90.7,73.1
"Saturday, November 11, 2017",TCU,20.05,111.4,91.3,72.9
"Saturday, November 11, 2017",Purdue,19.93,113.1,93.1,74
"Saturday, November 11, 2017",Baylor,19.55,111.6,92,70.7
"Saturday, November 11, 2017",Xavier,19.38,112.7,93.3,72.9
"Saturday, November 11, 2017",Gonzaga,19.2,110.5,91.3,74.5
"Saturday, November 11, 2017",Miami FL,19.12,110.1,91,69.5
"Saturday, November 11, 2017",Oklahoma,18.94,109.2,90.2,74.8
"Saturday, November 11, 2017",Notre Dame,18.92,113.7,94.8,71.9
"Saturday, November 11, 2017",Providence,18.89,110.4,91.5,72.1
"Saturday, November 11, 2017",Alabama,18.86,109.2,90.4,71.5
"Saturday, November 11, 2017",Seton Hall,18.2,111.1,92.9,72.9
"Saturday, November 11, 2017",SMU,18.17,111.4,93.2,69.3
"Saturday, November 11, 2017",UCLA,18.12,112.2,94.1,74.6
"Saturday, November 11, 2017",Saint Mary's,18.03,112.7,94.7,68
"Saturday, November 11, 2017",Northwestern,17.91,110.3,92.4,72.4
"Saturday, November 11, 2017",Wisconsin,17.77,108.6,90.9,69.7
"Saturday, November 11, 2017",Texas Tech,16.96,109.2,92.2,70
"Saturday, November 11, 2017",Texas,16.92,108.1,91.2,73.1
"Saturday, November 11, 2017",Michigan,16.92,111.9,94.9,69.8
"Saturday, November 11, 2017",Kansas St.,16.73,108.7,92,71.7
"Saturday, November 11, 2017",Minnesota,15.98,109,93,74.6
"Saturday, November 11, 2017",Oregon,15.69,109.5,93.8,72.9
"Saturday, November 11, 2017",Vanderbilt,15.61,109.3,93.6,71.2
"Saturday, November 11, 2017",Maryland,15.42,108.4,93,73.3
"Saturday, November 11, 2017",South Carolina,15.32,105.6,90.3,72.5
"Saturday, November 11, 2017",Tennessee,15,108.7,93.7,73.7
"Saturday, November 11, 2017",Creighton,14.99,110.9,95.9,75
"Saturday, November 11, 2017",Arkansas,14.88,110,95.1,75
"Saturday, November 11, 2017",Iowa St.,14.8,109.6,94.8,73.2
"Saturday, November 11, 2017",Penn St.,14.68,106.3,91.6,75.5
"Saturday, November 11, 2017",Butler,14.56,108.8,94.2,72
"Saturday, November 11, 2017",Georgia Tech,14.46,105.5,91,72.8
"Saturday, November 11, 2017",Clemson,14.45,108.8,94.3,71.7
"Saturday, November 11, 2017",Auburn,14.34,109.8,95.5,77.5
"Saturday, November 11, 2017",Oklahoma St.,14.33,110.3,96,73.6
"Saturday, November 11, 2017",Mississippi,14.09,109.9,95.8,75.6
"Saturday, November 11, 2017",Marquette,14.01,111.2,97.2,74
"Saturday, November 11, 2017",Virginia Tech,13.94,111.1,97.1,73.9
"Saturday, November 11, 2017",Iowa,13.63,108.9,95.3,75.2
"Saturday, November 11, 2017",St. John's,13.34,108,94.7,76
"Saturday, November 11, 2017",Florida St.,13.26,108.1,94.8,75.4
"Saturday, November 11, 2017",Rhode Island,12.89,106.6,93.7,72.3
"Saturday, November 11, 2017",Utah,12.42,107.4,95,73.6
"Saturday, November 11, 2017",Houston,12,109.4,97.4,71.2
"Saturday, November 11, 2017",Mississippi St.,11.97,106.6,94.6,74.6
"Saturday, November 11, 2017",UCF,11.93,105.7,93.8,73.2
"Saturday, November 11, 2017",Syracuse,11.87,107.9,96,71.1
"Saturday, November 11, 2017",Wake Forest,11.84,111.2,99.4,74.6
"Saturday, November 11, 2017",Georgia,11.74,105,93.2,72.5
"Saturday, November 11, 2017",Stanford,11.74,106.5,94.8,73.7
"Saturday, November 11, 2017",Saint Joseph's,11.03,107.4,96.4,73.3
"Saturday, November 11, 2017",Temple,10.78,106.2,95.5,72.7
"Saturday, November 11, 2017",Connecticut,10.29,105.4,95.1,70.9
"Saturday, November 11, 2017",Nevada,9.91,105.8,95.9,75.1
"Saturday, November 11, 2017",San Diego St.,9.5,104.1,94.6,72.3
"Saturday, November 11, 2017",Missouri,9.18,104.5,95.3,71.2
"Saturday, November 11, 2017",Oregon St.,9.15,105.6,96.5,71.8
"Saturday, November 11, 2017",BYU,9.07,106.5,97.5,78.8
"Saturday, November 11, 2017",Ohio St.,8.4,105.4,97,73.5
"Saturday, November 11, 2017",Vermont,8.29,106.1,97.8,70.9
"Saturday, November 11, 2017",Davidson,8.25,106.1,97.8,73.5
"Saturday, November 11, 2017",College of Charleston,7.95,103.4,95.4,70.2
"Saturday, November 11, 2017",Indiana,7.94,108,100.1,72.9
"Saturday, November 11, 2017",Bucknell,7.9,106.7,98.8,74
"Saturday, November 11, 2017",Georgetown,7.54,104.1,96.6,73.4
"Saturday, November 11, 2017",Fresno St.,7.41,104.2,96.8,73.3
"Saturday, November 11, 2017",LSU,7.24,106,98.8,74
"Saturday, November 11, 2017",VCU,7.15,103.9,96.7,75.4
"Saturday, November 11, 2017",Boise St.,6.75,104.6,97.9,74
"Saturday, November 11, 2017",Oakland,6.71,104.5,97.8,76.2
"Saturday, November 11, 2017",St. Bonaventure,6.71,105.8,99.1,73.4
"Saturday, November 11, 2017",Illinois St.,6.65,100.5,93.8,71.8
"Saturday, November 11, 2017",Princeton,6.46,103.6,97.1,70.2
"Saturday, November 11, 2017",Yale,6.26,104.5,98.2,72.9
"Saturday, November 11, 2017",Wyoming,6.2,104.4,98.2,76.4
"Saturday, November 11, 2017",Colorado,6.07,103,96.9,73
"Saturday, November 11, 2017",Middle Tennessee,6.03,103,97,71
"Saturday, November 11, 2017",Illinois,5.9,102.5,96.6,74
"Saturday, November 11, 2017",Georgia Southern,5.87,106.3,100.5,72.7
"Saturday, November 11, 2017",Boston College,5.78,104.9,99.1,74.3
"Saturday, November 11, 2017",Louisiana Tech,5.73,103.2,97.5,74.3
"Saturday, November 11, 2017",Nebraska,5.64,101.7,96,72.7
"Saturday, November 11, 2017",Missouri St.,5.54,104.4,98.8,72.4
"Saturday, November 11, 2017",Old Dominion,5.37,100,94.6,67.5
"Saturday, November 11, 2017",Arizona St.,5.34,107,101.6,74.8
"Saturday, November 11, 2017",Tulsa,5.29,103.7,98.4,73
