"date","teamname_name","teamname_AdjEM","teamname_AdjO","teamname_AdjD","teamname_AdjT"
"Tuesday, November 28, 2017","Kansas","+27.46","117.6","90.2","72.3"
"Tuesday, November 28, 2017","Villanova","+26.61","118.2","91.6","68.1"
"Tuesday, November 28, 2017","Virginia","+26.45","112.3","85.8","62.4"
"Tuesday, November 28, 2017","Wichita St.","+25.50","117.8","92.3","70.0"
"Tuesday, November 28, 2017","Texas A&M","+25.48","115.1","89.7","70.2"
"Tuesday, November 28, 2017","Michigan St.","+25.43","115.2","89.7","70.1"
"Tuesday, November 28, 2017","Duke","+25.38","121.4","96.0","71.7"
"Tuesday, November 28, 2017","Cincinnati","+23.87","113.6","89.7","68.5"
"Tuesday, November 28, 2017","Kentucky","+23.62","114.7","91.1","70.6"
"Tuesday, November 28, 2017","Florida","+23.09","116.9","93.8","72.9"
"Tuesday, November 28, 2017","Notre Dame","+22.88","118.6","95.7","66.2"
"Tuesday, November 28, 2017","North Carolina","+22.26","114.8","92.5","74.7"
"Tuesday, November 28, 2017","Purdue","+22.19","116.7","94.5","70.5"
"Tuesday, November 28, 2017","West Virginia","+21.99","113.9","91.9","74.5"
"Tuesday, November 28, 2017","Texas Tech","+21.15","112.5","91.4","68.6"
"Tuesday, November 28, 2017","Gonzaga","+21.14","115.3","94.1","70.7"
"Tuesday, November 28, 2017","Arizona","+20.42","117.0","96.6","70.3"
"Tuesday, November 28, 2017","Baylor","+20.11","113.4","93.3","66.2"
"Tuesday, November 28, 2017","USC","+19.99","114.0","94.0","73.1"
"Tuesday, November 28, 2017","Miami FL","+19.82","110.7","90.9","68.9"
"Tuesday, November 28, 2017","Xavier","+19.48","117.1","97.6","71.6"
"Tuesday, November 28, 2017","Minnesota","+19.44","114.2","94.7","73.5"
"Tuesday, November 28, 2017","Oklahoma","+19.44","112.5","93.1","76.9"
"Tuesday, November 28, 2017","Louisville","+18.98","112.5","93.5","71.0"
"Tuesday, November 28, 2017","Seton Hall","+18.79","112.9","94.1","70.0"
"Tuesday, November 28, 2017","TCU","+18.69","113.4","94.8","70.8"
"Tuesday, November 28, 2017","Alabama","+18.26","112.2","93.9","69.5"
