"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"23","November 11, 2016","Utah Valley","Away","Gonzaga","69","24","66",".364","9","25",".360","12","20",".600","7","20","27","11","11","3","2","19"
"24","November 11, 2016","Gonzaga","Home","Utah Valley","92","35","67",".522","7","17",".412","15","18",".833","7","39","46","22","16","6","2","20"
"25","November 11, 2016","McNeese State","Away","Purdue","65","24","77",".312","8","32",".250","9","10",".900","10","15","25","13","10","6","2","22"
"26","November 11, 2016","Purdue","Home","McNeese State","109","39","70",".557","9","23",".391","22","31",".710","19","37","56","23","14","7","4","10"
"27","November 11, 2016","Pacific","Away","UCLA","80","28","66",".424","10","26",".385","14","28",".500","13","18","31","7","14","5","0","25"
"28","November 11, 2016","UCLA","Home","Pacific","119","42","69",".609","18","30",".600","17","24",".708","11","31","42","29","12","8","4","27"
"29","November 11, 2016","Nevada","Away","Saint Mary's","63","22","47",".468","5","17",".294","14","24",".583","7","16","23","14","8","3","5","19"
"30","November 11, 2016","Saint Mary's","Home","Nevada","81","33","55",".600","5","13",".385","10","15",".667","10","22","32","21","6","3","0","20"
"31","November 11, 2016","Wagner","Away","UConn","67","20","53",".377","9","25",".360","18","23",".783","9","23","32","13","10","6","3","16"
"32","November 11, 2016","UConn","Home","Wagner","58","20","56",".357","6","19",".316","12","16",".750","10","18","28","9","9","4","2","20"
"33","November 11, 2016","Colgate","Away","Syracuse","55","18","64",".281","6","37",".162","13","21",".619","14","17","31","17","14","4","1","22"
"34","November 11, 2016","Syracuse","Home","Colgate","83","34","62",".548","7","20",".350","8","19",".421","10","30","40","23","9","10","5","20"
"35","November 11, 2016","Mount St. Mary's","Away","West Virginia","59","19","54",".352","7","24",".292","14","20",".700","7","20","27","10","21","6","5","25"
"36","November 11, 2016","West Virginia","Home","Mount St. Mary's","87","32","67",".478","6","18",".333","17","29",".586","16","26","42","12","13","6","7","21"
"37","November 11, 2016","Incarnate Word","Away","Texas","73","24","70",".343","6","23",".261","19","26",".731","11","26","37","9","10","7","2","28"
"38","November 11, 2016","Texas","Home","Incarnate Word","78","27","58",".466","3","18",".167","21","30",".700","4","37","41","9","15","5","8","24"
"39","November 11, 2016","UMKC","Away","Creighton","82","30","69",".435","9","19",".474","13","15",".867","11","22","33","13","12","11","2","22"
"40","November 11, 2016","Creighton","Home","UMKC","89","30","59",".508","10","25",".400","19","28",".679","8","27","35","19","17","4","3","19"
"41","November 11, 2016","Dartmouth","Away","Rhode Island","61","19","54",".352","4","12",".333","19","23",".826","4","21","25","6","20","2","0","20"
"42","November 11, 2016","Rhode Island","Home","Dartmouth","84","33","70",".471","5","20",".250","13","23",".565","17","23","40","11","10","12","11","26"
"43","November 11, 2016","Savannah State","Away","Iowa State","71","25","76",".329","13","48",".271","8","16",".500","10","23","33","20","22","12","2","20"
"44","November 11, 2016","Iowa State","Home","Savannah State","113","47","85",".553","8","26",".308","11","20",".550","15","45","60","31","20","11","4","16"
"45","November 11, 2016","American","Away","Maryland","56","22","52",".423","8","23",".348","4","5",".800","4","17","21","11","12","8","5","21"
"46","November 11, 2016","Maryland","Home","American","62","20","52",".385","4","14",".286","18","25",".720","16","25","41","7","17","3","2","10"
"47","November 11, 2016","Adrian","Away","Detroit","69","28","55",".509","9","17",".529","4","14",".286","6","24","30","4","17","2","1","24"
"48","November 11, 2016","Detroit","Home","Adrian","99","34","70",".486","12","29",".414","19","32",".594","18","23","41","17","9","6","3","16"
"49","November 11, 2016","Alabama A&M","Away","Missouri State","62","23","54",".426","5","14",".357","11","14",".786","9","13","22","12","12","3","1","11"
"50","November 11, 2016","Missouri State","Home","Alabama A&M","96","40","65",".615","12","27",".444","4","7",".571","10","21","31","20","6","8","5","15"
"51","November 11, 2016","Albany (NY)","Away","Penn State","87","30","61",".492","7","14",".500","20","25",".800","10","30","40","16","14","4","3","22"
"52","November 11, 2016","Penn State","Home","Albany (NY)","81","27","63",".429","9","25",".360","18","22",".818","3","19","22","9","12","7","8","23"
"53","November 11, 2016","Alcorn State","Away","Loyola (IL)","44","17","46",".370","5","20",".250","5","9",".556","5","23","28","6","17","5","4","22"
"54","November 11, 2016","Loyola (IL)","Home","Alcorn State","69","27","53",".509","6","19",".316","9","19",".474","7","22","29","20","8","6","0","14"
"55","November 11, 2016","Antelope Valley","Away","Weber State","65","25","71",".352","10","21",".476","5","7",".714","10","15","25","11","14","4","0","19"
"56","November 11, 2016","Weber State","Home","Antelope Valley","128","48","69",".696","16","24",".667","16","23",".696","10","35","45","25","10","7","9","15"
"57","November 11, 2016","Arizona Christian","Away","New Mexico State","52","17","59",".288","7","33",".212","11","15",".733","9","18","27","9","22","5","0","23"
"58","November 11, 2016","New Mexico State","Home","Arizona Christian","100","36","73",".493","9","23",".391","19","25",".760","23","30","53","19","15","6","7","16"
"59","November 11, 2016","Arkansas-Pine Bluff","Away","Alabama-Birmingham","66","22","62",".355","10","26",".385","12","17",".706","11","16","27","10","17","7","1","28"
"60","November 11, 2016","Alabama-Birmingham","Home","Arkansas-Pine Bluff","86","25","53",".472","3","16",".188","33","43",".767","11","30","41","19","15","10","9","19"
"61","November 11, 2016","Arkansas State","Away","North Dakota State","66","25","57",".439","5","16",".313","11","15",".733","8","20","28","14","15","5","1","35"
"62","November 11, 2016","North Dakota State","Home","Arkansas State","76","23","46",".500","1","11",".091","29","42",".690","6","24","30","9","14","10","6","18"
"63","November 11, 2016","Austin Peay","Away","Dayton","68","22","56",".393","7","22",".318","17","23",".739","8","25","33","10","15","1","1","16"
"64","November 11, 2016","Dayton","Home","Austin Peay","96","37","68",".544","13","32",".406","9","15",".600","10","27","37","19","9","7","4","22"
"65","November 11, 2016","Ball State","Away","Saint Louis","85","30","58",".517","13","23",".565","12","15",".800","5","26","31","21","17","5","4","21"
"66","November 11, 2016","Saint Louis","Home","Ball State","64","21","59",".356","4","16",".250","18","28",".643","12","20","32","8","15","7","4","22"
"67","November 11, 2016","Bethune-Cookman","Away","St. John's (NY)","53","20","60",".333","5","24",".208","8","19",".421","13","16","29","6","18","6","1","27"
"68","November 11, 2016","St. John's (NY)","Home","Bethune-Cookman","100","33","53",".623","11","22",".500","23","32",".719","6","25","31","21","11","6","9","19"
"69","November 11, 2016","Boston University","Away","Northeastern","77","28","66",".424","8","30",".267","13","17",".765","12","22","34","12","13","9","3","26"
"70","November 11, 2016","Northeastern","Home","Boston University","87","27","49",".551","10","21",".476","23","37",".622","5","23","28","14","13","7","2","18"
"71","November 11, 2016","Bowling Green State","Away","Oakland","70","26","74",".351","9","20",".450","9","17",".529","7","25","32","12","11","6","4","21"
"72","November 11, 2016","Oakland","Home","Bowling Green State","78","25","56",".446","7","19",".368","21","26",".808","4","38","42","18","18","5","7","20"
"73","November 11, 2016","Brewton-Parker","Away","Mercer","53","21","67",".313","9","34",".265","2","2","1.000","13","17","30","7","11","6","2","17"
"74","November 11, 2016","Mercer","Home","Brewton-Parker","87","34","64",".531","10","26",".385","9","13",".692","10","29","39","23","10","4","1","7"
"75","November 11, 2016","Brown","Away","Cincinnati","55","18","57",".316","10","25",".400","9","14",".643","9","12","21","10","14","3","1","21"
"76","November 11, 2016","Cincinnati","Home","Brown","84","33","57",".579","6","22",".273","12","20",".600","12","31","43","23","12","10","9","16"
"77","November 11, 2016","Buffalo","Away","Niagara","76","29","55",".527","8","20",".400","10","17",".588","7","24","31","20","17","8","8","23"
"78","November 11, 2016","Niagara","Home","Buffalo","66","22","55",".400","6","16",".375","16","22",".727","8","18","26","5","16","10","2","19"
"79","November 11, 2016","Cairn","Away","Liberty","53","19","52",".365","7","25",".280","8","18",".444","7","18","25","9","15","3","0","18"
"80","November 11, 2016","Liberty","Home","Cairn","81","30","57",".526","12","29",".414","9","15",".600","9","29","38","21","14","8","4","17"
"81","November 11, 2016","Cal Poly","Away","Pepperdine","68","23","60",".383","7","20",".350","15","23",".652","8","28","36","12","15","2","1","20"
"82","November 11, 2016","Pepperdine","Home","Cal Poly","77","31","61",".508","4","10",".400","11","21",".524","6","26","32","25","11","9","5","23"
"83","November 11, 2016","Cal State Los Angeles","Away","Long Beach State","59","19","61",".311","7","27",".259","14","18",".778","8","26","34","7","19","4","5","25"
"84","November 11, 2016","Long Beach State","Home","Cal State Los Angeles","95","36","75",".480","6","20",".300","17","24",".708","12","33","45","16","7","14","5","19"
"85","November 11, 2016","Cal Tech","Away","Cal State Fullerton","28","12","55",".218","4","22",".182","0","3",".000","4","20","24","7","20","7","1","17"
"86","November 11, 2016","Cal State Fullerton","Home","Cal Tech","77","28","52",".538","7","18",".389","14","21",".667","7","37","44","18","15","10","6","9"
"87","November 11, 2016","UC-Riverside","Away","Portland","55","21","67",".313","5","27",".185","8","14",".571","15","24","39","6","10","4","4","20"
"88","November 11, 2016","Portland","Home","UC-Riverside","71","27","57",".474","9","21",".429","8","11",".727","6","28","34","14","13","2","4","18"
"89","November 11, 2016","Campbell","Away","Oklahoma State","65","18","56",".321","10","26",".385","19","30",".633","7","25","32","8","23","9","5","29"
"90","November 11, 2016","Oklahoma State","Home","Campbell","102","34","71",".479","8","26",".308","26","38",".684","13","37","50","10","15","13","5","23"
"91","November 11, 2016","Centenary (LA)","Away","Louisiana-Monroe","63","18","64",".281","9","26",".346","18","26",".692","9","19","28","10","17","2","4","19"
"92","November 11, 2016","Louisiana-Monroe","Home","Centenary (LA)","96","37","68",".544","12","29",".414","10","21",".476","13","34","47","19","14","9","2","21"
"93","November 11, 2016","Chattanooga","Away","Tennessee","82","27","58",".466","5","18",".278","23","33",".697","10","21","31","12","14","9","3","26"
"94","November 11, 2016","Tennessee","Home","Chattanooga","69","19","58",".328","1","16",".063","30","40",".750","18","22","40","4","17","3","7","24"
"95","November 11, 2016","Citadel","Away","College of Charleston","68","20","67",".299","7","33",".212","21","23",".913","14","26","40","8","22","4","3","29"
"96","November 11, 2016","College of Charleston","Home","Citadel","81","25","59",".424","4","16",".250","27","42",".643","14","26","40","7","16","11","3","20"
"97","November 11, 2016","Claflin","Away","UNC Wilmington","64","22","65",".338","5","19",".263","15","17",".882","9","19","28","8","23","13","2","16"
"98","November 11, 2016","UNC Wilmington","Home","Claflin","110","41","80",".513","12","24",".500","16","18",".889","18","31","49","17","18","16","2","15"
"99","November 11, 2016","Clarks Summit","Away","Delaware State","56","21","57",".368","4","11",".364","10","17",".588","7","21","28","12","18","7","2","15"
"100","November 11, 2016","Delaware State","Home","Clarks Summit","103","40","74",".541","11","21",".524","12","17",".706","14","28","42","19","11","7","4","20"
"101","November 11, 2016","Coastal Carolina","Away","Alabama","53","17","62",".274","9","23",".391","10","16",".625","10","21","31","7","13","2","2","22"
"102","November 11, 2016","Alabama","Home","Coastal Carolina","70","21","48",".438","10","26",".385","18","26",".692","7","29","36","13","11","8","8","19"
"103","November 11, 2016","Columbia","Away","Stony Brook","73","26","54",".481","10","25",".400","11","13",".846","7","26","33","10","14","4","5","21"
"104","November 11, 2016","Stony Brook","Home","Columbia","66","24","67",".358","6","23",".261","12","21",".571","17","19","36","7","10","7","5","15"
"105","November 11, 2016","Coppin State","Away","Hofstra","72","25","56",".446","12","27",".444","10","18",".556","6","28","34","13","10","5","3","23"
"106","November 11, 2016","Hofstra","Home","Coppin State","74","26","65",".400","11","35",".314","11","22",".500","14","30","44","16","9","7","3","17"
"107","November 11, 2016","Cornell","Away","Binghamton","62","22","63",".349","4","29",".138","14","20",".700","9","34","43","9","12","2","4","19"
"108","November 11, 2016","Binghamton","Home","Cornell","68","23","58",".397","7","19",".368","15","23",".652","4","29","33","10","10","5","4","20"
"109","November 11, 2016","Crown College","Away","North Dakota","48","15","48",".313","9","23",".391","9","16",".563","2","24","26","12","26","2","2","24"
"110","November 11, 2016","North Dakota","Home","Crown College","98","35","67",".522","8","23",".348","20","33",".606","13","32","45","15","11","15","3","16"
"111","November 11, 2016","Drexel","Away","Monmouth","65","20","63",".317","9","30",".300","16","24",".667","19","24","43","9","16","4","3","19"
"112","November 11, 2016","Monmouth","Home","Drexel","78","29","71",".408","9","27",".333","11","14",".786","17","24","41","14","14","6","6","25"
"113","November 11, 2016","Earlham","Away","Northern Kentucky","56","21","60",".350","8","26",".308","6","12",".500","6","13","19","11","18","6","0","19"
"114","November 11, 2016","Northern Kentucky","Home","Earlham","96","38","59",".644","6","21",".286","14","22",".636","10","28","38","23","20","7","6","17"
"115","November 11, 2016","Eastern Michigan","Away","Pitt","90","33","77",".429","5","21",".238","19","23",".826","12","25","37","12","11","8","5","30"
"116","November 11, 2016","Pitt","Home","Eastern Michigan","93","25","63",".397","8","33",".242","35","45",".778","10","28","38","17","11","3","3","22"
"117","November 11, 2016","Fairleigh Dickinson","Away","Seton Hall","70","24","61",".393","9","29",".310","13","16",".813","6","23","29","13","10","7","3","23"
"118","November 11, 2016","Seton Hall","Home","Fairleigh Dickinson","91","35","57",".614","8","16",".500","13","27",".481","9","32","41","21","10","5","0","19"
"119","November 11, 2016","Florida A&M","Away","South Florida","73","22","63",".349","9","23",".391","20","32",".625","9","18","27","14","10","12","4","23"
"120","November 11, 2016","South Florida","Home","Florida A&M","84","30","56",".536","5","15",".333","19","27",".704","10","33","43","16","16","6","4","23"
"121","November 11, 2016","Florida Gulf Coast","Away","Florida","59","23","59",".390","8","20",".400","5","11",".455","11","20","31","8","19","1","2","22"
"122","November 11, 2016","Florida","Home","Florida Gulf Coast","80","28","62",".452","4","15",".267","20","26",".769","14","24","38","11","7","13","9","16"
"123","November 11, 2016","Florida Memorial","Away","Florida International","57","21","57",".368","5","24",".208","10","16",".625","8","16","24","9","14","7","5","22"
"124","November 11, 2016","Florida International","Home","Florida Memorial","76","27","50",".540","3","9",".333","19","29",".655","8","28","36","13","14","6","1","19"
"125","November 11, 2016","Fordham","Away","ETSU","59","21","47",".447","7","19",".368","10","13",".769","3","14","17","11","15","5","1","25"
"126","November 11, 2016","ETSU","Home","Fordham","96","31","49",".633","12","23",".522","22","35",".629","10","24","34","21","15","11","6","17"
"127","November 11, 2016","Furman","Away","Presbyterian","71","24","56",".429","11","31",".355","12","20",".600","12","21","33","16","14","4","1","19"
"128","November 11, 2016","Presbyterian","Home","Furman","73","26","54",".481","6","19",".316","15","18",".833","5","22","27","10","9","6","1","19"
"129","November 11, 2016","Gardner-Webb","Away","SMU","44","15","49",".306","6","22",".273","8","15",".533","10","13","23","9","23","12","1","20"
"130","November 11, 2016","SMU","Home","Gardner-Webb","72","24","53",".453","8","21",".381","16","21",".762","16","24","40","17","18","11","5","15"
"131","November 11, 2016","Georgia","Away","Clemson","64","26","61",".426","5","15",".333","7","11",".636","10","27","37","14","14","5","5","20"
"132","November 11, 2016","Clemson","Home","Georgia","74","27","62",".435","7","22",".318","13","16",".813","9","22","31","10","7","4","5","18"
"133","November 11, 2016","Georgia Southern","Away","NC State","79","27","73",".370","5","22",".227","20","32",".625","17","24","41","5","7","4","3","27"
"134","November 11, 2016","NC State","Home","Georgia Southern","81","27","63",".429","4","24",".167","23","33",".697","15","28","43","14","9","2","8","22"
"135","November 11, 2016","Goldey-Beacom","Away","Delaware","56","19","58",".328","7","28",".250","11","16",".688","7","17","24","11","7","5","1","25"
"136","November 11, 2016","Delaware","Home","Goldey-Beacom","64","19","46",".413","5","16",".313","21","30",".700","11","35","46","10","17","4","2","21"
"137","November 11, 2016","Grambling","Away","East Carolina","57","21","60",".350","8","18",".444","7","9",".778","12","16","28","11","16","7","2","31"
"138","November 11, 2016","East Carolina","Home","Grambling","72","23","45",".511","5","9",".556","21","33",".636","10","23","33","13","13","8","6","16"
"139","November 11, 2016","Greensboro","Away","North Carolina A&T","50","15","51",".294","8","25",".320","12","17",".706","9","19","28","11","21","5","5","20"
"140","November 11, 2016","North Carolina A&T","Home","Greensboro","67","26","60",".433","6","19",".316","9","16",".563","16","27","43","13","19","12","3","24"
"141","November 11, 2016","Hartford","Away","Central Connecticut","60","25","61",".410","5","22",".227","5","15",".333","4","24","28","11","13","6","3","18"
"142","November 11, 2016","Central Connecticut","Home","Hartford","75","30","64",".469","6","14",".429","9","17",".529","8","33","41","24","14","3","4","18"
"143","November 11, 2016","Harvard","Away","Stanford","70","22","59",".373","4","17",".235","22","30",".733","9","25","34","12","12","6","5","29"
"144","November 11, 2016","Stanford","Home","Harvard","80","25","54",".463","1","6",".167","29","43",".674","10","31","41","16","11","7","1","28"
"145","November 11, 2016","Hood","Away","UMBC","61","19","45",".422","7","20",".350","16","20",".800","4","11","15","11","15","5","0","15"
"146","November 11, 2016","UMBC","Home","Hood","92","36","67",".537","17","43",".395","3","7",".429","22","19","41","21","17","7","3","19"
"147","November 11, 2016","Houston Baptist","Away","Texas Tech","67","22","58",".379","7","23",".304","16","24",".667","7","16","23","10","14","4","0","22"
"148","November 11, 2016","Texas Tech","Home","Houston Baptist","93","33","54",".611","10","17",".588","17","25",".680","6","28","34","20","13","5","4","22"
"149","November 11, 2016","Howard","Away","Michigan","58","20","43",".465","4","12",".333","14","29",".483","6","20","26","7","17","1","1","26"
"150","November 11, 2016","Michigan","Home","Howard","76","22","52",".423","9","24",".375","23","26",".885","10","17","27","16","10","9","4","21"
"151","November 11, 2016","Howard Payne","Away","Lamar","47","14","50",".280","2","13",".154","17","35",".486","15","22","37","4","25","5","2","26"
"152","November 11, 2016","Lamar","Home","Howard Payne","90","31","61",".508","8","25",".320","20","33",".606","14","25","39","21","13","15","3","28"
"153","November 11, 2016","Idaho State","Away","New Mexico","70","27","57",".474","9","22",".409","7","11",".636","10","19","29","17","18","10","0","29"
"154","November 11, 2016","New Mexico","Home","Idaho State","81","28","59",".475","3","16",".188","22","33",".667","16","21","37","19","18","6","4","20"
"155","November 11, 2016","UIC","Away","San Francisco","80","27","61",".443","11","23",".478","15","28",".536","18","20","38","15","25","9","6","21"
"156","November 11, 2016","San Francisco","Home","UIC","82","29","61",".475","8","21",".381","16","24",".667","11","19","30","15","19","12","3","26"
"157","November 11, 2016","Illinois-Springfield","Away","Bradley","55","20","58",".345","3","18",".167","12","14",".857","9","32","41","12","24","9","3","21"
"158","November 11, 2016","Bradley","Home","Illinois-Springfield","70","26","55",".473","9","20",".450","9","18",".500","6","26","32","11","17","14","5","17"
"159","November 11, 2016","Illinois State","Away","Murray State","70","24","54",".444","6","16",".375","16","21",".762","9","28","37","11","18","8","3","21"
"160","November 11, 2016","Murray State","Home","Illinois State","73","24","58",".414","12","33",".364","13","19",".684","9","22","31","12","14","8","3","18"
"161","November 11, 2016","Indiana-Kokomo","Away","Central Michigan","53","21","74",".284","10","31",".323","1","7",".143","4","25","29","9","16","7","2","32"
"162","November 11, 2016","Central Michigan","Home","Indiana-Kokomo","117","33","75",".440","10","34",".294","41","50",".820","16","51","67","10","8","9","9","12"
"163","November 11, 2016","Indiana State","Away","Northern Illinois","78","25","72",".347","10","36",".278","18","22",".818","11","27","38","14","9","7","4","28"
"164","November 11, 2016","Northern Illinois","Home","Indiana State","80","26","64",".406","4","18",".222","24","37",".649","11","31","42","10","12","6","5","17"
"165","November 11, 2016","Fort Wayne","Away","Arkansas","83","25","69",".362","9","28",".321","24","40",".600","19","21","40","12","12","5","2","24"
"166","November 11, 2016","Arkansas","Home","Fort Wayne","92","35","66",".530","6","16",".375","16","24",".667","8","29","37","20","13","9","9","29"
"167","November 11, 2016","IUPUI","Away","Eastern Kentucky","87","29","66",".439","9","25",".360","20","27",".741","9","25","34","14","14","3","5","37"
"168","November 11, 2016","Eastern Kentucky","Home","IUPUI","97","21","52",".404","10","25",".400","45","56",".804","9","27","36","11","13","3","3","28"
"169","November 11, 2016","Jacksonville State","Away","Tulsa","84","30","54",".556","9","23",".391","15","20",".750","8","20","28","12","16","5","3","24"
"170","November 11, 2016","Tulsa","Home","Jacksonville State","73","23","58",".397","10","28",".357","17","29",".586","15","16","31","11","15","2","1","21"
"171","November 11, 2016","James Madison","Away","Old Dominion","55","21","53",".396","6","20",".300","7","13",".538","8","25","33","7","16","4","2","26"
"172","November 11, 2016","Old Dominion","Home","James Madison","62","21","57",".368","4","15",".267","16","27",".593","14","22","36","15","7","6","6","17"
"173","November 11, 2016","John Jay","Away","LIU-Brooklyn","40","13","58",".224","6","22",".273","8","14",".571","8","16","24","6","16","5","4","21"
"174","November 11, 2016","LIU-Brooklyn","Home","John Jay","78","29","67",".433","6","22",".273","14","20",".700","18","35","53","14","11","8","7","20"
"175","November 11, 2016","Kennesaw State","Away","Iowa","74","30","70",".429","8","15",".533","6","15",".400","15","23","38","19","21","9","1","25"
"176","November 11, 2016","Iowa","Home","Kennesaw State","91","30","60",".500","7","22",".318","24","34",".706","11","28","39","17","17","9","8","21"
"177","November 11, 2016","Kentucky Christian","Away","Morehead State","41","13","40",".325","3","19",".158","12","18",".667","3","18","21","5","31","4","2","16"
"178","November 11, 2016","Morehead State","Home","Kentucky Christian","106","41","73",".562","11","22",".500","13","20",".650","13","27","40","27","13","22","4","17"
"179","November 11, 2016","La Salle","Away","Temple","92","30","71",".423","9","28",".321","23","27",".852","5","29","34","14","9","5","7","27"
"180","November 11, 2016","Temple","Home","La Salle","97","34","69",".493","9","24",".375","20","31",".645","7","36","43","17","10","8","9","18"
"181","November 11, 2016","LaGrange","Away","New Orleans","67","23","64",".359","6","28",".214","15","18",".833","17","20","37","10","23","5","1","32"
"182","November 11, 2016","New Orleans","Home","LaGrange","103","34","70",".486","8","22",".364","27","37",".730","21","25","46","17","10","13","3","18"
"183","November 11, 2016","Lesley","Away","New Hampshire","58","18","53",".340","9","23",".391","13","24",".542","6","16","22","12","19","4","2","23"
"184","November 11, 2016","New Hampshire","Home","Lesley","85","30","59",".508","11","24",".458","14","20",".700","11","26","37","22","19","7","2","21"
"185","November 11, 2016","Linfield","Away","Eastern Washington","47","19","57",".333","2","17",".118","7","10",".700","8","13","21","12","12","12","1","16"
"186","November 11, 2016","Eastern Washington","Home","Linfield","70","25","47",".532","16","32",".500","4","5",".800","10","25","35","19","21","5","9","14"
"187","November 11, 2016","Louisiana","Away","Minnesota","74","22","69",".319","7","21",".333","23","30",".767","14","20","34","10","14","11","2","25"
"188","November 11, 2016","Minnesota","Home","Louisiana","86","27","53",".509","10","25",".400","22","32",".688","8","28","36","17","19","6","5","26"
"189","November 11, 2016","Louisiana Tech","Away","South Carolina","76","24","55",".436","7","20",".350","21","30",".700","9","20","29","8","13","11","4","28"
"190","November 11, 2016","South Carolina","Home","Louisiana Tech","85","30","57",".526","9","18",".500","16","26",".615","7","23","30","16","15","6","4","20"
"191","November 11, 2016","Loyola (MD)","Away","Duquesne","60","23","63",".365","6","18",".333","8","17",".471","12","22","34","15","15","6","8","20"
"192","November 11, 2016","Duquesne","Home","Loyola (MD)","65","24","58",".414","2","13",".154","15","23",".652","9","26","35","9","15","6","12","20"
"193","November 11, 2016","Maine","Away","Virginia Tech","67","24","67",".358","9","30",".300","10","14",".714","3","29","32","11","11","2","1","17"
"194","November 11, 2016","Virginia Tech","Home","Maine","80","30","66",".455","7","23",".304","13","17",".765","8","32","40","14","10","3","3","11"
"195","November 11, 2016","Manhattan","Away","Bucknell","64","22","62",".355","8","22",".364","12","19",".632","18","23","41","11","23","10","2","26"
"196","November 11, 2016","Bucknell","Home","Manhattan","76","25","52",".481","7","18",".389","19","32",".594","7","22","29","18","15","14","6","20"
"197","November 11, 2016","Marygrove","Away","Western Michigan","74","23","60",".383","10","29",".345","18","27",".667","5","28","33","11","24","7","0","32"
"198","November 11, 2016","Western Michigan","Home","Marygrove","90","31","79",".392","4","27",".148","24","42",".571","24","33","57","11","15","13","2","24"
"199","November 11, 2016","Maryland-Eastern Shore","Away","George Washington","71","25","68",".368","9","21",".429","12","14",".857","13","14","27","11","10","11","2","24"
"200","November 11, 2016","George Washington","Home","Maryland-Eastern Shore","75","19","45",".422","8","22",".364","29","34",".853","11","26","37","16","18","3","3","14"
"201","November 11, 2016","UMass-Lowell","Away","UMass","76","22","59",".373","5","24",".208","27","37",".730","9","25","34","13","28","9","0","25"
"202","November 11, 2016","UMass","Home","UMass-Lowell","90","29","69",".420","5","25",".200","27","35",".771","12","28","40","18","21","17","6","29"
"203","November 11, 2016","McPherson","Away","Air Force","71","27","63",".429","12","34",".353","5","9",".556","11","18","29","13","10","2","0","27"
"204","November 11, 2016","Air Force","Home","McPherson","88","28","50",".560","8","22",".364","24","34",".706","4","26","30","20","6","4","1","17"
"205","November 11, 2016","Milligan","Away","Middle Tennessee","64","27","65",".415","8","34",".235","2","6",".333","8","17","25","10","16","9","4","27"
"206","November 11, 2016","Middle Tennessee","Home","Milligan","102","39","70",".557","5","17",".294","19","29",".655","15","32","47","23","11","4","3","13"
