"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"3149","December 5, 2017","Niagara","Away","New Hampshire","78","28","56",".500","11","24",".458","11","20",".550","11","21","32","4","9","4","1","15"
"3150","December 5, 2017","New Hampshire","Home","Niagara","70","23","55",".418","11","25",".440","13","15",".867","8","21","29","12","9","1","1","18"
"3151","December 5, 2017","UNC Asheville","Away","Furman","72","29","57",".509","4","13",".308","10","13",".769","11","19","30","9","21","7","1","20"
"3152","December 5, 2017","Furman","Home","UNC Asheville","83","29","57",".509","8","24",".333","17","22",".773","9","18","27","20","13","14","2","16"
"3153","December 5, 2017","North Dakota","Away","Creighton","68","27","67",".403","7","24",".292","7","12",".583","3","22","25","15","11","4","1","16"
"3154","December 5, 2017","Creighton","Home","North Dakota","111","41","72",".569","13","33",".394","16","20",".800","9","38","47","22","8","7","3","15"
"3155","December 5, 2017","Ohio Valley","Away","Wright State","68","26","56",".464","10","25",".400","6","13",".462","5","16","21","13","21","6","1","21"
"3156","December 5, 2017","Wright State","Home","Ohio Valley","98","35","54",".648","10","20",".500","18","29",".621","7","25","32","17","16","5","2","16"
"3157","December 5, 2017","Oral Roberts","Away","UNLV","66","26","74",".351","4","14",".286","10","16",".625","13","17","30","13","10","9","1","26"
"3158","December 5, 2017","UNLV","Home","Oral Roberts","92","32","59",".542","9","17",".529","19","29",".655","12","26","38","27","15","5","4","19"
"3159","December 5, 2017","Samford","Away","Memphis","64","21","54",".389","9","28",".321","13","17",".765","10","18","28","13","12","10","2","20"
"3160","December 5, 2017","Memphis","Home","Samford","65","22","53",".415","5","22",".227","16","21",".762","16","19","35","14","15","6","2","16"
"3161","December 5, 2017","San Jose State","Away","Denver","56","20","53",".377","5","17",".294","11","18",".611","8","27","35","8","12","2","4","20"
"3162","December 5, 2017","Denver","Home","San Jose State","58","17","54",".315","8","19",".421","16","23",".696","10","23","33","14","11","3","3","19"
"3163","December 5, 2017","South Carolina State","Away","Presbyterian","77","29","65",".446","7","23",".304","12","16",".750","10","20","30","12","11","4","0","23"
"3164","December 5, 2017","Presbyterian","Home","South Carolina State","88","29","59",".492","9","26",".346","21","27",".778","11","24","35","12","11","5","2","14"
"3165","December 5, 2017","USC Upstate","Away","Kansas State","49","19","52",".365","8","24",".333","3","4",".750","4","19","23","13","17","5","1","17"
"3166","December 5, 2017","Kansas State","Home","USC Upstate","86","30","59",".508","12","25",".480","14","16",".875","8","26","34","21","10","7","1","13"
"3167","December 5, 2017","St. John's (NY)","Away","Grand Canyon","68","21","53",".396","6","18",".333","20","27",".741","7","31","38","8","18","10","3","22"
"3168","December 5, 2017","Grand Canyon","Home","St. John's (NY)","60","20","66",".303","8","32",".250","12","22",".545","14","27","41","9","21","11","2","22"
"3169","December 5, 2017","St. Thomas (TX)","Away","Lamar","46","18","51",".353","2","19",".105","8","14",".571","4","35","39","10","33","11","0","21"
"3170","December 5, 2017","Lamar","Home","St. Thomas (TX)","60","20","57",".351","4","28",".143","16","29",".552","9","30","39","11","23","20","2","20"
"3171","December 5, 2017","Syracuse","Away","UConn","72","22","51",".431","4","16",".250","24","33",".727","12","22","34","9","15","11","4","20"
"3172","December 5, 2017","UConn","Home","Syracuse","63","20","47",".426","7","19",".368","16","23",".696","6","15","21","11","17","7","3","21"
"3173","December 5, 2017","UT-Martin","Away","Arkansas State","92","32","52",".615","6","14",".429","22","24",".917","6","25","31","8","16","5","2","16"
"3174","December 5, 2017","Arkansas State","Home","UT-Martin","78","25","60",".417","12","33",".364","16","19",".842","11","15","26","12","18","8","5","21"
"3175","December 5, 2017","Texas","Away","VCU","71","26","51",".510","7","16",".438","12","22",".545","9","21","30","14","11","5","6","16"
"3176","December 5, 2017","VCU","Home","Texas","67","24","60",".400","7","25",".280","12","18",".667","12","23","35","13","11","4","0","21"
"3177","December 5, 2017","Texas Lutheran","Away","Incarnate Word","63","25","65",".385","6","25",".240","7","12",".583","10","19","29","18","15","4","1","13"
"3178","December 5, 2017","Incarnate Word","Home","Texas Lutheran","91","35","67",".522","9","23",".391","12","16",".750","11","30","41","16","11","9","6","18"
"3179","December 5, 2017","Utah","Away","Butler","69","25","59",".424","10","23",".435","9","11",".818","5","20","25","11","11","3","4","19"
"3180","December 5, 2017","Butler","Home","Utah","81","30","55",".545","8","20",".400","13","17",".765","5","26","31","11","11","5","3","15"
"3181","December 5, 2017","Vermont","Away","Marquette","81","28","59",".475","13","29",".448","12","16",".750","9","19","28","19","13","5","0","16"
"3182","December 5, 2017","Marquette","Home","Vermont","91","33","60",".550","12","27",".444","13","16",".813","7","21","28","25","10","6","5","17"
"3183","December 5, 2017","VMI","Away","Davidson","51","19","50",".380","7","20",".350","6","8",".750","3","24","27","11","16","7","3","19"
"3184","December 5, 2017","Davidson","Home","VMI","74","24","59",".407","9","26",".346","17","21",".810","9","25","34","17","9","8","1","9"
"3185","December 5, 2017","Wake Forest","Away","Charlotte","80","29","58",".500","9","25",".360","13","23",".565","11","26","37","17","16","13","2","27"
"3186","December 5, 2017","Charlotte","Home","Wake Forest","57","15","47",".319","5","23",".217","22","31",".710","8","24","32","7","20","7","2","17"
"3187","December 5, 2017","Winthrop","Away","Georgia","82","30","60",".500","8","19",".421","14","19",".737","6","12","18","11","8","4","4","26"
"3188","December 5, 2017","Georgia","Home","Winthrop","87","28","53",".528","8","15",".533","23","32",".719","10","23","33","17","16","3","3","21"
"3189","December 6, 2017","Washington","Away","Kansas","74","29","60",".483","9","21",".429","7","15",".467","9","26","35","17","12","6","4","15"
"3190","December 6, 2017","Kansas","Home","Washington","65","28","62",".452","5","20",".250","4","8",".500","8","25","33","20","13","6","3","19"
"3191","December 6, 2017","Loyola (IL)","Away","Florida","65","26","50",".520","6","12",".500","7","9",".778","5","24","29","14","13","6","4","12"
"3192","December 6, 2017","Florida","Home","Loyola (IL)","59","24","65",".369","2","19",".105","9","14",".643","16","16","32","7","8","9","3","14"
"3193","December 6, 2017","Western Carolina","Away","UNC","61","23","68",".338","12","35",".343","3","6",".500","7","16","23","19","15","10","5","18"
"3194","December 6, 2017","UNC","Home","Western Carolina","104","37","65",".569","16","22",".727","14","21",".667","11","38","49","31","17","8","9","9"
"3195","December 6, 2017","Kent State","Away","Xavier","70","24","59",".407","6","16",".375","16","22",".727","8","17","25","14","12","4","4","26"
"3196","December 6, 2017","Xavier","Home","Kent State","96","33","62",".532","6","18",".333","24","25",".960","8","26","34","21","8","4","4","18"
"3197","December 6, 2017","Abilene Christian","Away","Air Force","62","23","54",".426","9","25",".360","7","15",".467","7","17","24","11","12","8","4","16"
"3198","December 6, 2017","Air Force","Home","Abilene Christian","58","25","51",".490","3","18",".167","5","8",".625","5","28","33","15","20","5","2","14"
"3199","December 6, 2017","American","Away","Western Illinois","56","21","59",".356","6","26",".231","8","11",".727","5","19","24","12","10","9","1","15"
"3200","December 6, 2017","Western Illinois","Home","American","69","26","46",".565","6","17",".353","11","14",".786","2","31","33","13","19","5","8","12"
"3201","December 6, 2017","Antelope Valley","Away","Sacramento State","74","22","57",".386","6","15",".400","24","32",".750","10","20","30","12","14","5","3","23"
"3202","December 6, 2017","Sacramento State","Home","Antelope Valley","97","35","61",".574","9","16",".563","18","29",".621","9","25","34","21","9","5","8","24"
"3203","December 6, 2017","Army","Away","Binghamton","66","26","66",".394","7","20",".350","7","9",".778","8","20","28","17","10","7","1","18"
"3204","December 6, 2017","Binghamton","Home","Army","71","24","47",".511","8","16",".500","15","24",".625","5","32","37","8","15","4","7","12"
"3205","December 6, 2017","Austin Peay","Away","Illinois","57","24","58",".414","2","13",".154","7","13",".538","8","20","28","8","23","15","3","27"
"3206","December 6, 2017","Illinois","Home","Austin Peay","64","21","53",".396","2","13",".154","20","28",".714","12","23","35","9","25","9","5","19"
"3207","December 6, 2017","Brown","Away","Providence","72","24","61",".393","7","24",".292","17","21",".810","6","33","39","10","22","7","4","23"
"3208","December 6, 2017","Providence","Home","Brown","77","26","66",".394","5","21",".238","20","30",".667","13","29","42","13","17","11","9","20"
"3209","December 6, 2017","Bryant","Away","Albany (NY)","68","24","61",".393","11","26",".423","9","16",".563","7","14","21","21","9","10","4","16"
"3210","December 6, 2017","Albany (NY)","Home","Bryant","84","33","61",".541","9","17",".529","9","13",".692","9","24","33","21","14","2","2","14"
"3211","December 6, 2017","Buffalo","Away","Delaware","75","30","60",".500","7","16",".438","8","15",".533","11","25","36","8","12","3","4","18"
"3212","December 6, 2017","Delaware","Home","Buffalo","72","25","63",".397","8","18",".444","14","17",".824","10","22","32","13","9","1","8","17"
"3213","December 6, 2017","Cal State Fullerton","Away","Portland","76","25","54",".463","6","14",".429","20","27",".741","5","25","30","12","15","8","5","22"
"3214","December 6, 2017","Portland","Home","Cal State Fullerton","66","23","53",".434","5","24",".208","15","22",".682","5","21","26","15","16","6","7","22"
"3215","December 6, 2017","Cal State Northridge","Away","Idaho State","66","25","50",".500","4","15",".267","12","20",".600","8","27","35","9","17","3","3","22"
"3216","December 6, 2017","Idaho State","Home","Cal State Northridge","74","24","58",".414","9","26",".346","17","21",".810","8","18","26","11","8","9","3","18"
"3217","December 6, 2017","UC-Irvine","Away","Utah State","59","21","58",".362","5","17",".294","12","18",".667","13","25","38","8","12","4","4","14"
"3218","December 6, 2017","Utah State","Home","UC-Irvine","62","21","58",".362","7","23",".304","13","17",".765","10","21","31","16","9","4","2","16"
"3219","December 6, 2017","Central Arkansas","Away","California","96","31","63",".492","12","24",".500","22","24",".917","8","20","28","20","11","6","4","24"
"3220","December 6, 2017","California","Home","Central Arkansas","69","21","55",".382","3","13",".231","24","29",".828","13","21","34","7","22","2","8","24"
"3221","December 6, 2017","Central Connecticut","Away","DePaul","57","22","59",".373","8","23",".348","5","5","1.000","8","17","25","13","12","4","0","10"
"3222","December 6, 2017","DePaul","Home","Central Connecticut","85","34","69",".493","5","15",".333","12","16",".750","18","25","43","20","6","7","5","12"
"3223","December 6, 2017","Cleveland State","Away","Western Michigan","67","25","61",".410","8","27",".296","9","14",".643","6","20","26","14","19","12","1","27"
"3224","December 6, 2017","Western Michigan","Home","Cleveland State","78","20","46",".435","11","21",".524","27","37",".730","9","29","38","14","22","6","4","19"
"3225","December 6, 2017","Coastal Carolina","Away","Hampton","85","29","60",".483","8","19",".421","19","28",".679","13","28","41","18","10","4","5","19"
"3226","December 6, 2017","Hampton","Home","Coastal Carolina","81","30","70",".429","6","22",".273","15","18",".833","14","25","39","21","9","5","6","22"
"3227","December 6, 2017","Colgate","Away","Marist","76","28","57",".491","7","18",".389","13","18",".722","5","18","23","10","9","6","2","20"
"3228","December 6, 2017","Marist","Home","Colgate","78","27","52",".519","10","23",".435","14","18",".778","8","22","30","15","16","2","2","16"
"3229","December 6, 2017","Drake","Away","South Dakota","65","27","53",".509","8","20",".400","3","4",".750","6","19","25","13","18","4","1","11"
"3230","December 6, 2017","South Dakota","Home","Drake","93","37","65",".569","11","22",".500","8","11",".727","7","20","27","18","7","7","1","10"
"3231","December 6, 2017","Eastern Illinois","Away","Green Bay","57","21","55",".382","8","23",".348","7","13",".538","8","22","30","9","13","7","3","14"
"3232","December 6, 2017","Green Bay","Home","Eastern Illinois","59","24","55",".436","9","22",".409","2","4",".500","8","17","25","13","14","8","3","14"
"3233","December 6, 2017","Fairfield","Away","Houston","66","25","61",".410","7","25",".280","9","14",".643","6","19","25","8","15","5","1","24"
"3234","December 6, 2017","Houston","Home","Fairfield","88","32","58",".552","11","16",".688","13","19",".684","9","29","38","16","17","5","6","19"
"3235","December 6, 2017","Gardner-Webb","Away","Auburn","55","20","56",".357","6","22",".273","9","14",".643","6","19","25","9","16","11","4","13"
"3236","December 6, 2017","Auburn","Home","Gardner-Webb","80","29","70",".414","13","32",".406","9","15",".600","22","27","49","19","15","12","10","13"
"3237","December 6, 2017","Georgia Tech","Away","Wofford","60","24","42",".571","5","13",".385","7","8",".875","3","26","29","11","16","4","3","14"
"3238","December 6, 2017","Wofford","Home","Georgia Tech","63","21","59",".356","12","30",".400","9","13",".692","11","14","25","11","5","10","2","13"
"3239","December 6, 2017","Harvard","Away","Fordham","47","19","57",".333","2","20",".100","7","8",".875","8","36","44","9","11","2","4","7"
"3240","December 6, 2017","Fordham","Home","Harvard","45","18","59",".305","7","33",".212","2","5",".400","4","28","32","13","8","6","3","12"
"3241","December 6, 2017","Hofstra","Away","Monmouth","85","30","66",".455","13","24",".542","12","15",".800","10","20","30","15","10","7","4","18"
"3242","December 6, 2017","Monmouth","Home","Hofstra","84","34","58",".586","8","16",".500","8","17",".471","7","25","32","14","17","7","4","15"
"3243","December 6, 2017","Holy Cross","Away","UMass","50","18","50",".360","5","21",".238","9","11",".818","4","19","23","13","7","4","2","17"
"3244","December 6, 2017","UMass","Home","Holy Cross","64","18","46",".391","8","24",".333","20","22",".909","8","26","34","17","11","4","2","13"
"3245","December 6, 2017","Houston Baptist","Away","St. Peter's","74","26","65",".400","7","19",".368","15","19",".789","19","16","35","17","9","5","5","17"
"3246","December 6, 2017","St. Peter's","Home","Houston Baptist","76","25","50",".500","10","21",".476","16","17",".941","8","19","27","14","11","2","6","15"
"3247","December 6, 2017","Illinois State","Away","BYU","68","27","61",".443","7","24",".292","7","9",".778","6","23","29","14","13","4","1","17"
"3248","December 6, 2017","BYU","Home","Illinois State","80","31","58",".534","7","24",".292","11","17",".647","4","27","31","22","9","7","2","13"
"3249","December 6, 2017","Indiana State","Away","North Texas","76","25","57",".439","8","23",".348","18","25",".720","7","18","25","8","11","5","3","18"
"3250","December 6, 2017","North Texas","Home","Indiana State","79","28","60",".467","8","21",".381","15","20",".750","10","23","33","12","10","4","4","16"
"3251","December 6, 2017","Fort Wayne","Away","Akron","79","28","58",".483","14","33",".424","9","11",".818","6","17","23","16","20","10","3","20"
"3252","December 6, 2017","Akron","Home","Fort Wayne","83","31","61",".508","10","24",".417","11","27",".407","12","24","36","16","18","9","5","16"
"3253","December 6, 2017","Long Beach State","Away","Southern Utah","89","30","59",".508","8","20",".400","21","27",".778","5","21","26","13","9","4","0","21"
"3254","December 6, 2017","Southern Utah","Home","Long Beach State","94","34","65",".523","8","20",".400","18","23",".783","9","26","35","15","10","4","3","21"
"3255","December 6, 2017","Loyola (LA)","Away","Louisiana","56","20","51",".392","6","11",".545","10","13",".769","3","21","24","8","20","4","5","19"
"3256","December 6, 2017","Louisiana","Home","Loyola (LA)","98","37","72",".514","13","26",".500","11","14",".786","13","28","41","18","13","9","3","17"
"3257","December 6, 2017","Loyola (MD)","Away","Florida State","71","29","72",".403","3","18",".167","10","15",".667","14","18","32","8","10","8","2","20"
"3258","December 6, 2017","Florida State","Home","Loyola (MD)","96","34","59",".576","11","24",".458","17","20",".850","4","29","33","19","14","6","9","16"
"3259","December 6, 2017","UMBC","Away","Delaware State","81","28","58",".483","16","33",".485","9","16",".563","10","19","29","15","10","10","3","10"
"3260","December 6, 2017","Delaware State","Home","UMBC","60","23","55",".418","7","23",".304","7","10",".700","11","21","32","10","15","5","1","19"
"3261","December 6, 2017","McMurry","Away","Texas State","50","19","46",".413","6","19",".316","6","12",".500","6","19","25","10","34","6","3","29"
"3262","December 6, 2017","Texas State","Home","McMurry","100","37","65",".569","8","19",".421","18","37",".486","14","23","37","30","10","20","3","18"
"3263","December 6, 2017","Middle Tennessee","Away","Vanderbilt","66","24","56",".429","3","14",".214","15","23",".652","12","24","36","13","5","3","1","18"
"3264","December 6, 2017","Vanderbilt","Home","Middle Tennessee","63","20","54",".370","8","27",".296","15","19",".789","11","22","33","11","7","3","5","19"
"3265","December 6, 2017","UMKC","Away","Southeast Missouri State","87","31","72",".431","15","34",".441","10","14",".714","12","23","35","17","9","4","6","25"
"3266","December 6, 2017","Southeast Missouri State","Home","UMKC","91","28","58",".483","12","22",".545","23","30",".767","10","22","32","21","10","3","5","15"
"3267","December 6, 2017","Morgan State","Away","Towson","78","27","69",".391","5","14",".357","19","24",".792","12","22","34","5","8","5","0","17"
"3268","December 6, 2017","Towson","Home","Morgan State","82","26","55",".473","14","30",".467","16","24",".667","4","28","32","19","15","3","8","23"
"3269","December 6, 2017","Navy","Away","Coppin State","70","27","52",".519","6","19",".316","10","18",".556","7","24","31","14","11","9","0","12"
"3270","December 6, 2017","Coppin State","Home","Navy","53","17","50",".340","10","28",".357","9","11",".818","6","22","28","11","12","6","1","19"
"3271","December 6, 2017","New Mexico","Away","Colorado","57","21","71",".296","9","31",".290","6","16",".375","8","19","27","10","7","10","2","21"
"3272","December 6, 2017","Colorado","Home","New Mexico","75","26","52",".500","9","15",".600","14","22",".636","9","46","55","14","23","3","5","21"
"3273","December 6, 2017","Northern Kentucky","Away","ETSU","71","27","55",".491","4","17",".235","13","15",".867","5","19","24","10","14","7","1","20"
"3274","December 6, 2017","ETSU","Home","Northern Kentucky","84","31","52",".596","5","15",".333","17","21",".810","6","22","28","17","10","6","7","16"
"3275","December 6, 2017","Oakland","Away","Eastern Michigan","89","31","70",".443","11","30",".367","16","24",".667","13","20","33","17","15","6","7","24"
"3276","December 6, 2017","Eastern Michigan","Home","Oakland","95","35","62",".565","6","19",".316","19","30",".633","10","28","38","16","14","12","7","19"
"3277","December 6, 2017","Pacific","Away","UC-Davis","67","22","61",".361","4","13",".308","19","21",".905","18","21","39","12","16","7","2","20"
"3278","December 6, 2017","UC-Davis","Home","Pacific","71","23","43",".535","5","10",".500","20","26",".769","1","19","20","6","12","7","0","19"
"3279","December 6, 2017","Penn","Away","Lafayette","73","28","63",".444","10","25",".400","7","14",".500","7","27","34","10","10","5","1","15"
"3280","December 6, 2017","Lafayette","Home","Penn","68","25","58",".431","6","23",".261","12","14",".857","5","31","36","10","12","6","3","17"
"3281","December 6, 2017","Portland State","Away","Loyola Marymount","94","30","68",".441","9","27",".333","25","31",".806","11","25","36","16","20","20","6","25"
"3282","December 6, 2017","Loyola Marymount","Home","Portland State","85","30","69",".435","6","21",".286","19","26",".731","16","28","44","18","31","10","4","25"
"3283","December 6, 2017","Prairie View","Away","Hawaii","60","21","60",".350","8","21",".381","10","23",".435","10","16","26","5","7","12","4","28"
"3284","December 6, 2017","Hawaii","Home","Prairie View","72","17","44",".386","7","24",".292","31","38",".816","8","28","36","11","17","0","4","20"
"3285","December 6, 2017","Princeton","Away","George Washington","60","24","49",".490","9","16",".563","3","5",".600","7","13","20","10","14","3","3","17"
"3286","December 6, 2017","George Washington","Home","Princeton","71","25","55",".455","5","18",".278","16","22",".727","17","18","35","11","10","5","5","11"
"3287","December 6, 2017","Radford","Away","Virginia Tech","68","24","55",".436","3","20",".150","17","20",".850","9","14","23","10","13","5","4","21"
"3288","December 6, 2017","Virginia Tech","Home","Radford","95","31","50",".620","8","15",".533","25","31",".806","7","21","28","12","7","6","4","17"
"3289","December 6, 2017","Rhode Island","Away","Alabama","64","25","71",".352","7","23",".304","7","11",".636","7","19","26","7","12","13","6","29"
"3290","December 6, 2017","Alabama","Home","Rhode Island","68","21","47",".447","2","11",".182","24","39",".615","11","34","45","10","24","4","5","16"
"3291","December 6, 2017","Richmond","Away","Old Dominion","60","23","60",".383","9","23",".391","5","10",".500","9","18","27","19","15","9","2","16"
"3292","December 6, 2017","Old Dominion","Home","Richmond","79","30","58",".517","9","21",".429","10","13",".769","8","26","34","25","16","4","8","13"
"3293","December 6, 2017","Rider","Away","Robert Morris","75","24","61",".393","8","21",".381","19","31",".613","19","25","44","11","15","9","1","19"
"3294","December 6, 2017","Robert Morris","Home","Rider","78","27","59",".458","11","27",".407","13","18",".722","9","22","31","20","13","4","5","22"
"3295","December 6, 2017","San Diego","Away","New Mexico State","65","22","46",".478","11","27",".407","10","12",".833","5","25","30","12","16","6","0","21"
"3296","December 6, 2017","New Mexico State","Home","San Diego","60","22","58",".379","4","23",".174","12","20",".600","16","19","35","11","10","5","0","15"
"3297","December 6, 2017","San Diego Christian","Away","Northern Arizona","70","27","58",".466","9","31",".290","7","12",".583","4","23","27","18","14","6","2","22"
"3298","December 6, 2017","Northern Arizona","Home","San Diego Christian","79","28","61",".459","6","16",".375","17","22",".773","12","29","41","14","14","5","2","15"
"3299","December 6, 2017","Siena","Away","Louisville","60","19","61",".311","8","16",".500","14","21",".667","15","21","36","6","21","8","1","16"
"3300","December 6, 2017","Louisville","Home","Siena","86","32","64",".500","7","19",".368","15","19",".789","13","30","43","11","16","11","15","19"
"3301","December 6, 2017","Southern","Away","Tulane","76","27","71",".380","6","16",".375","16","19",".842","14","22","36","13","9","5","3","21"
"3302","December 6, 2017","Tulane","Home","Southern","95","34","63",".540","10","23",".435","17","26",".654","11","27","38","20","10","7","6","16"
"3303","December 6, 2017","Southern Illinois","Away","Saint Louis","69","23","47",".489","5","13",".385","18","24",".750","3","21","24","14","12","4","2","22"
"3304","December 6, 2017","Saint Louis","Home","Southern Illinois","74","25","55",".455","6","22",".273","18","25",".720","6","20","26","17","8","4","5","19"
"3305","December 6, 2017","SIU-Edwardsville","Away","IUPUI","82","27","47",".574","11","16",".688","17","25",".680","6","19","25","13","16","3","4","25"
"3306","December 6, 2017","IUPUI","Home","SIU-Edwardsville","81","30","60",".500","6","23",".261","15","26",".577","16","13","29","21","10","8","9","20"
"3307","December 6, 2017","St. Bonaventure","Away","Canisius","73","28","61",".459","4","15",".267","13","14",".929","11","21","32","17","12","9","2","19"
"3308","December 6, 2017","Canisius","Home","St. Bonaventure","65","21","47",".447","8","24",".333","15","23",".652","9","21","30","12","19","5","2","17"
"3309","December 6, 2017","Stephen F. Austin","Away","Louisiana Tech","85","34","68",".500","7","15",".467","10","14",".714","7","15","22","14","10","12","2","20"
"3310","December 6, 2017","Louisiana Tech","Home","Stephen F. Austin","83","25","46",".543","11","16",".688","22","26",".846","6","21","27","14","17","2","9","15"
"3311","December 6, 2017","Stetson","Away","Duquesne","59","24","57",".421","8","23",".348","3","11",".273","8","25","33","13","13","3","2","14"
"3312","December 6, 2017","Duquesne","Home","Stetson","73","25","57",".439","11","24",".458","12","21",".571","9","27","36","14","11","9","3","11"
"3313","December 6, 2017","Tennessee Tech","Away","Dayton","66","22","52",".423","10","24",".417","12","18",".667","7","17","24","16","18","9","1","18"
"3314","December 6, 2017","Dayton","Home","Tennessee Tech","79","31","54",".574","8","23",".348","9","11",".818","4","23","27","22","15","5","2","16"
"3315","December 6, 2017","Texas A&M-Corpus Christi","Away","Texas-Rio Grande Valley","78","31","58",".534","5","12",".417","11","17",".647","7","24","31","16","14","3","3","18"
"3316","December 6, 2017","Texas-Rio Grande Valley","Home","Texas A&M-Corpus Christi","82","30","62",".484","9","21",".429","13","15",".867","5","21","26","18","11","6","1","15"
"3317","December 6, 2017","Toledo","Away","Detroit","89","32","65",".492","11","25",".440","14","23",".609","12","29","41","20","10","3","5","16"
"3318","December 6, 2017","Detroit","Home","Toledo","86","32","68",".471","10","23",".435","12","14",".857","7","25","32","12","7","5","3","22"
"3319","December 6, 2017","Washington State","Away","Idaho","64","25","61",".410","7","26",".269","7","14",".500","4","23","27","11","12","4","4","19"
"3320","December 6, 2017","Idaho","Home","Washington State","91","35","72",".486","14","25",".560","7","11",".636","9","30","39","20","9","4","6","18"
"3321","December 6, 2017","Weber State","Away","Utah Valley","56","23","61",".377","7","23",".304","3","8",".375","6","21","27","17","7","3","8","12"
"3322","December 6, 2017","Utah Valley","Home","Weber State","83","35","63",".556","7","12",".583","6","10",".600","8","33","41","23","7","4","10","10"
"3323","December 6, 2017","William & Mary","Away","George Mason","77","27","56",".482","8","20",".400","15","17",".882","4","25","29","16","9","3","2","11"
"3324","December 6, 2017","George Mason","Home","William & Mary","70","29","58",".500","6","22",".273","6","9",".667","3","26","29","10","7","5","5","16"
"3325","December 6, 2017","Wisconsin","Away","Temple","55","23","56",".411","5","20",".250","4","6",".667","8","22","30","14","10","4","2","14"
"3326","December 6, 2017","Temple","Home","Wisconsin","59","24","53",".453","3","14",".214","8","15",".533","6","24","30","12","9","7","6","10"
"3327","December 6, 2017","Wisconsin-Parkside","Away","UIC","48","18","69",".261","9","31",".290","3","4",".750","8","17","25","16","9","1","4","19"
"3328","December 6, 2017","UIC","Home","Wisconsin-Parkside","76","27","52",".519","3","12",".250","19","25",".760","3","35","38","9","10","4","12","11"
"3329","December 6, 2017","Wyoming","Away","South Carolina","64","19","56",".339","6","25",".240","20","26",".769","6","26","32","14","18","7","3","22"
"3330","December 6, 2017","South Carolina","Home","Wyoming","80","28","62",".452","8","23",".348","16","29",".552","8","33","41","17","16","7","4","21"
"3331","December 6, 2017","Yale","Away","Lehigh","86","30","56",".536","9","25",".360","17","23",".739","7","28","35","21","13","4","3","20"
"3332","December 6, 2017","Lehigh","Home","Yale","77","26","60",".433","7","22",".318","18","22",".818","5","20","25","12","11","7","2","21"
"3333","December 7, 2017","Valparaiso","Away","Purdue","50","20","60",".333","3","16",".188","7","12",".583","8","26","34","4","17","4","3","23"
"3334","December 7, 2017","Purdue","Home","Valparaiso","80","28","62",".452","7","21",".333","17","24",".708","7","29","36","16","9","7","7","9"
"3335","December 7, 2017","Brevard","Away","South Carolina State","65","22","54",".407","10","24",".417","11","15",".733","6","15","21","11","22","5","2","14"
"3336","December 7, 2017","South Carolina State","Home","Brevard","93","36","59",".610","11","23",".478","10","13",".769","8","23","31","20","17","7","2","17"
"3337","December 7, 2017","Drexel","Away","La Salle","72","27","51",".529","8","13",".615","10","18",".556","8","29","37","11","16","5","1","17"
"3338","December 7, 2017","La Salle","Home","Drexel","70","25","61",".410","9","26",".346","11","15",".733","6","17","23","13","9","8","1","17"
"3339","December 7, 2017","Eastern Washington","Away","San Francisco","71","21","59",".356","9","27",".333","20","26",".769","10","29","39","11","13","3","3","26"
"3340","December 7, 2017","San Francisco","Home","Eastern Washington","81","24","61",".393","9","21",".429","24","32",".750","11","29","40","12","10","1","2","22"
"3341","December 7, 2017","Elon","Away","UNC Greensboro","44","17","49",".347","4","28",".143","6","7",".857","4","21","25","11","16","3","0","4"
"3342","December 7, 2017","UNC Greensboro","Home","Elon","75","31","58",".534","10","27",".370","3","4",".750","4","25","29","14","8","13","1","10"
"3343","December 7, 2017","Howard","Away","Georgetown","67","27","58",".466","10","23",".435","3","8",".375","5","17","22","17","8","4","3","17"
"3344","December 7, 2017","Georgetown","Home","Howard","81","27","59",".458","8","22",".364","19","23",".826","15","25","40","21","11","4","5","8"
"3345","December 7, 2017","Iowa","Away","Iowa State","78","33","74",".446","11","36",".306","1","8",".125","20","32","52","23","17","2","3","19"
"3346","December 7, 2017","Iowa State","Home","Iowa","84","30","65",".462","9","27",".333","15","20",".750","6","24","30","16","8","9","1","13"
"3347","December 7, 2017","NJIT","Away","Rutgers","64","23","75",".307","5","28",".179","13","19",".684","21","19","40","13","12","15","2","22"
"3348","December 7, 2017","Rutgers","Home","NJIT","73","29","50",".580","3","8",".375","12","23",".522","9","29","38","9","19","8","9","16"
"3349","December 7, 2017","Ohio","Away","Maryland","62","21","60",".350","5","20",".250","15","22",".682","6","22","28","9","15","10","3","18"
"3350","December 7, 2017","Maryland","Home","Ohio","87","32","66",".485","9","26",".346","14","16",".875","11","34","45","16","19","7","8","19"
"3351","December 7, 2017","Quinnipiac","Away","Hartford","75","24","55",".436","7","30",".233","20","29",".690","11","24","35","9","11","3","4","13"
"3352","December 7, 2017","Hartford","Home","Quinnipiac","77","30","63",".476","9","24",".375","8","13",".615","7","19","26","14","8","8","3","21"
"3353","December 7, 2017","Stony Brook","Away","Columbia","76","25","57",".439","5","18",".278","21","28",".750","6","28","34","14","22","10","3","22"
"3354","December 7, 2017","Columbia","Home","Stony Brook","66","21","56",".375","11","27",".407","13","23",".565","7","21","28","13","22","10","10","28"
