"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"48","November 6, 2018","San Diego State","Home","Arkansas-Pine Bluff","76","24","56",".429","12","27",".444","16","22",".727","9","23","32","18","12","9","2","14"
"49","November 6, 2018","Arlington Baptist","Away","Abilene Christian","54","18","49",".367","5","12",".417","13","18",".722","4","13","17","5","22","2","0","0"
"50","November 6, 2018","Abilene Christian","Home","Arlington Baptist","107","41","66",".621","11","23",".478","14","21",".667","13","25","38","26","11","13","6","20"
"51","November 6, 2018","Bemidji State","Away","Northern Iowa","51","19","58",".328","3","22",".136","10","16",".625","4","24","28","7","15","2","5","19"
"52","November 6, 2018","Northern Iowa","Home","Bemidji State","97","33","74",".446","12","33",".364","19","23",".826","15","34","49","19","5","7","4","17"
"53","November 6, 2018","Bob Jones University","Away","Furman","48","20","47",".426","3","11",".273","5","9",".556","5","19","24","8","20","2","0","19"
"54","November 6, 2018","Furman","Home","Bob Jones University","102","38","68",".559","13","34",".382","13","21",".619","12","22","34","21","3","7","2","11"
"55","November 6, 2018","Boston University","Away","Northeastern","77","29","59",".492","6","16",".375","13","22",".591","12","22","34","10","10","7","1","21"
"56","November 6, 2018","Northeastern","Home","Boston University","74","25","56",".446","6","25",".240","18","24",".750","8","22","30","12","10","5","1","20"
"57","November 6, 2018","Brevard","Away","South Carolina State","51","18","44",".409","5","12",".417","10","18",".556","8","10","18","8","24","5","3","25"
"58","November 6, 2018","South Carolina State","Home","Brevard","99","34","57",".596","9","15",".600","22","31",".710","14","24","38","13","15","11","2","19"
"59","November 6, 2018","Bryant","Away","Rhode Island","63","23","68",".338","6","34",".176","11","26",".423","13","23","36","9","15","3","3","19"
"60","November 6, 2018","Rhode Island","Home","Bryant","97","35","72",".486","13","27",".481","14","23",".609","16","34","50","21","10","7","8","17"
"61","November 6, 2018","Cal State Fullerton","Away","Arizona State","94","34","74",".459","7","24",".292","19","26",".731","4","30","34","7","17","7","3","36"
"62","November 6, 2018","Arizona State","Home","Cal State Fullerton","102","33","78",".423","10","26",".385","26","44",".591","18","38","56","11","17","3","2","26"
"63","November 6, 2018","UC-Riverside","Away","Oregon State","59","22","57",".386","8","24",".333","7","8",".875","4","24","28","10","11","5","1","15"
"64","November 6, 2018","Oregon State","Home","UC-Riverside","72","30","59",".508","6","15",".400","6","11",".545","5","25","30","18","7","6","4","9"
"65","November 6, 2018","UCSB","Away","Wyoming","76","24","47",".511","7","19",".368","21","27",".778","6","30","36","8","18","3","3","24"
"66","November 6, 2018","Wyoming","Home","UCSB","66","21","58",".362","5","29",".172","19","27",".704","8","18","26","9","8","7","1","20"
"67","November 6, 2018","Cedarville","Away","Akron","50","22","63",".349","5","25",".200","1","5",".200","10","26","36","13","13","6","4","17"
"68","November 6, 2018","Akron","Home","Cedarville","70","24","60",".400","11","31",".355","11","15",".733","8","34","42","12","11","6","5","15"
"69","November 6, 2018","Centenary (LA)","Away","Northwestern State","62","25","72",".347","7","29",".241","5","9",".556","12","23","35","9","14","10","2","24"
"70","November 6, 2018","Northwestern State","Home","Centenary (LA)","102","35","72",".486","14","27",".519","18","26",".692","17","33","50","21","14","7","11","13"
"71","November 6, 2018","Central Arkansas","Away","Missouri","55","20","61",".328","10","27",".370","5","8",".625","6","28","34","10","13","6","3","16"
"72","November 6, 2018","Missouri","Home","Central Arkansas","68","27","64",".422","8","26",".308","6","13",".462","9","32","41","13","10","6","2","15"
"73","November 6, 2018","Central Connecticut","Away","Hartford","75","29","61",".475","2","7",".286","15","20",".750","13","25","38","12","14","4","7","21"
"74","November 6, 2018","Hartford","Home","Central Connecticut","68","24","57",".421","9","25",".360","11","18",".611","11","18","29","11","15","6","5","21"
"75","November 6, 2018","Chattanooga","Away","Charlotte","80","26","55",".473","11","21",".524","17","20",".850","7","20","27","10","8","5","2","22"
"76","November 6, 2018","Charlotte","Home","Chattanooga","69","24","50",".480","4","16",".250","17","23",".739","5","23","28","8","13","1","6","24"
"77","November 6, 2018","Chicago State","Away","Indiana","55","19","60",".317","5","21",".238","12","21",".571","6","23","29","13","20","10","2","26"
"78","November 6, 2018","Indiana","Home","Chicago State","104","39","69",".565","7","21",".333","19","33",".576","13","35","48","20","13","12","5","19"
"79","November 6, 2018","CCNY","Away","Fordham","58","21","54",".389","3","13",".231","13","18",".722","4","25","29","16","24","2","0","19"
"80","November 6, 2018","Fordham","Home","CCNY","106","41","79",".519","16","44",".364","8","18",".444","14","30","44","23","6","9","8","18"
"81","November 6, 2018","Cleveland State","Away","Davidson","63","21","45",".467","10","20",".500","11","19",".579","2","22","24","16","17","2","1","17"
"82","November 6, 2018","Davidson","Home","Cleveland State","83","30","72",".417","13","36",".361","10","13",".769","18","25","43","21","12","6","2","18"
"83","November 6, 2018","Colgate","Away","NJIT","78","25","53",".472","6","18",".333","22","27",".815","12","23","35","14","11","2","5","19"
"84","November 6, 2018","NJIT","Home","Colgate","81","26","55",".473","11","21",".524","18","27",".667","8","17","25","14","7","5","3","22"
"85","November 6, 2018","Columbia International","Away","Charleston Southern","68","29","64",".453","6","23",".261","4","8",".500","5","35","40","15","27","3","1","17"
"86","November 6, 2018","Charleston Southern","Home","Columbia International","100","37","80",".463","16","42",".381","10","19",".526","9","26","35","23","12","14","5","11"
"87","November 6, 2018","Concordia (IL)","Away","Valparaiso","65","23","73",".315","8","30",".267","11","15",".733","11","19","30","15","18","7","0","27"
"88","November 6, 2018","Valparaiso","Home","Concordia (IL)","121","43","66",".652","7","18",".389","28","38",".737","7","41","48","23","10","10","6","14"
"89","November 6, 2018","Concordia (MI)","Away","Central Michigan","67","29","65",".446","3","22",".136","6","8",".750","7","18","25","9","20","7","0","21"
"90","November 6, 2018","Central Michigan","Home","Concordia (MI)","98","36","65",".554","6","19",".316","20","33",".606","13","25","38","13","12","14","8","13"
"91","November 6, 2018","Coppin State","Away","Wisconsin","63","21","59",".356","11","29",".379","10","16",".625","7","23","30","9","14","3","3","26"
"92","November 6, 2018","Wisconsin","Home","Coppin State","85","25","61",".410","12","32",".375","23","26",".885","11","25","36","17","5","4","8","15"
"93","November 6, 2018","Cornell","Away","Binghamton","86","27","58",".466","7","23",".304","25","34",".735","8","31","39","14","15","7","1","17"
"94","November 6, 2018","Binghamton","Home","Cornell","75","31","66",".470","7","24",".292","6","17",".353","4","25","29","11","13","5","4","24"
"95","November 6, 2018","Cumberland","Away","UT-Martin","58","20","58",".345","4","18",".222","14","20",".700","10","22","32","8","21","8","4","28"
"96","November 6, 2018","UT-Martin","Home","Cumberland","91","30","59",".508","10","25",".400","21","30",".700","8","28","36","15","14","7","4","20"
"97","November 6, 2018","Davis & Elkins","Away","Radford","57","23","61",".377","4","18",".222","7","10",".700","7","19","26","11","19","6","0","17"
"98","November 6, 2018","Radford","Home","Davis & Elkins","91","31","59",".525","18","33",".545","11","15",".733","8","26","34","24","13","4","6","16"
"99","November 6, 2018","Delaware","Away","Maryland","67","26","65",".400","6","23",".261","9","11",".818","8","19","27","10","11","9","5","22"
"100","November 6, 2018","Maryland","Home","Delaware","73","25","62",".403","2","19",".105","21","30",".700","15","26","41","13","12","9","7","14"
"101","November 6, 2018","Delaware State","Away","East Carolina","56","19","57",".333","9","34",".265","9","18",".500","8","23","31","12","20","2","3","26"
"102","November 6, 2018","East Carolina","Home","Delaware State","81","26","61",".426","8","15",".533","21","27",".778","11","32","43","18","13","13","2","17"
"103","November 6, 2018","Detroit","Away","Western Michigan","76","25","70",".357","11","33",".333","15","27",".556","13","19","32","10","9","7","1","22"
"104","November 6, 2018","Western Michigan","Home","Detroit","89","31","66",".470","8","24",".333","19","28",".679","22","32","54","20","15","3","5","21"
"105","November 6, 2018","East Mennonite","Away","James Madison","58","25","59",".424","2","9",".222","6","12",".500","12","21","33","15","22","8","1","17"
"106","November 6, 2018","James Madison","Home","East Mennonite","86","35","72",".486","7","25",".280","9","14",".643","19","24","43","17","14","14","9","17"
"107","November 6, 2018","ETSU","Away","Georgia State","68","26","74",".351","4","23",".174","12","18",".667","23","21","44","12","13","5","4","24"
"108","November 6, 2018","Georgia State","Home","ETSU","74","22","57",".386","9","24",".375","21","29",".724","14","24","38","9","13","7","10","18"
"109","November 6, 2018","East Texas Baptist","Away","Sam Houston State","64","23","62",".371","11","36",".306","7","10",".700","6","22","28","15","19","9","0","14"
"110","November 6, 2018","Sam Houston State","Home","East Texas Baptist","85","34","71",".479","7","30",".233","10","15",".667","14","32","46","20","13","11","2","13"
"111","November 6, 2018","Eastern Illinois","Away","Texas","59","20","56",".357","6","23",".261","13","18",".722","9","22","31","5","17","9","4","15"
"112","November 6, 2018","Texas","Home","Eastern Illinois","71","26","52",".500","8","25",".320","11","20",".550","6","27","33","20","16","7","2","17"
"113","November 6, 2018","Elon","Away","Manhattan","62","21","45",".467","8","22",".364","12","18",".667","6","22","28","13","16","2","2","14"
"114","November 6, 2018","Manhattan","Home","Elon","56","21","65",".323","9","29",".310","5","9",".556","11","17","28","10","11","9","0","23"
"115","November 6, 2018","Ferrum","Away","Coastal Carolina","47","17","51",".333","10","33",".303","3","8",".375","5","19","24","11","19","3","0","25"
"116","November 6, 2018","Coastal Carolina","Home","Ferrum","91","32","61",".525","8","22",".364","19","24",".792","10","29","39","13","10","10","4","14"
"117","November 6, 2018","Florida A&M","Away","Jacksonville","65","26","53",".491","6","13",".462","7","9",".778","7","22","29","8","22","14","4","20"
"118","November 6, 2018","Jacksonville","Home","Florida A&M","50","15","52",".288","1","17",".059","19","22",".864","11","16","27","7","23","12","6","16"
"119","November 6, 2018","Florida Gulf Coast","Away","Illinois State","66","24","54",".444","12","29",".414","6","12",".500","9","21","30","15","21","5","0","20"
"120","November 6, 2018","Illinois State","Home","Florida Gulf Coast","74","25","57",".439","7","24",".292","17","24",".708","9","23","32","15","12","8","2","18"
"121","November 6, 2018","Fort Valley State","Away","Troy","60","20","47",".426","7","17",".412","13","15",".867","7","19","26","3","22","4","2","18"
"122","November 6, 2018","Troy","Home","Fort Valley State","95","32","62",".516","12","31",".387","19","24",".792","10","18","28","22","7","8","4","12"
"123","November 6, 2018","Gardner-Webb","Away","VCU","57","20","52",".385","5","16",".313","12","20",".600","6","19","25","12","20","6","5","17"
"124","November 6, 2018","VCU","Home","Gardner-Webb","69","25","59",".424","7","23",".304","12","18",".667","10","22","32","14","18","10","7","18"
"125","November 6, 2018","Grand Canyon","Away","South Dakota State","74","24","70",".343","9","34",".265","17","20",".850","12","22","34","8","6","9","4","21"
"126","November 6, 2018","South Dakota State","Home","Grand Canyon","79","28","58",".483","7","17",".412","16","26",".615","12","33","45","8","15","3","4","19"
"127","November 6, 2018","Huston-Tillotson","Away","Lamar","59","20","61",".328","9","27",".333","10","13",".769","13","13","26","11","19","9","3","22"
"128","November 6, 2018","Lamar","Home","Huston-Tillotson","79","28","54",".519","10","25",".400","13","26",".500","15","26","41","18","24","8","6","22"
"129","November 6, 2018","Idaho","Away","UC-Irvine","68","24","55",".436","12","27",".444","8","13",".615","5","16","21","15","8","4","2","16"
"130","November 6, 2018","UC-Irvine","Home","Idaho","86","34","63",".540","8","20",".400","10","13",".769","14","25","39","21","10","5","4","11"
"131","November 6, 2018","UIC","Away","Notre Dame","67","24","64",".375","6","29",".207","13","20",".650","9","24","33","9","13","10","0","28"
"132","November 6, 2018","Notre Dame","Home","UIC","84","22","62",".355","4","22",".182","36","38",".947","18","33","51","10","16","4","7","21"
"133","November 6, 2018","Incarnate Word","Away","Texas Tech","37","13","49",".265","2","13",".154","9","13",".692","10","12","22","7","27","7","2","20"
"134","November 6, 2018","Texas Tech","Home","Incarnate Word","87","34","57",".596","9","22",".409","10","13",".769","9","23","32","16","13","13","11","16"
"135","November 6, 2018","Indiana State","Away","Ball State","69","26","67",".388","6","12",".500","11","18",".611","14","19","33","11","10","6","5","20"
"136","November 6, 2018","Ball State","Home","Indiana State","86","32","65",".492","7","19",".368","15","20",".750","15","25","40","14","9","7","5","18"
"137","November 6, 2018","IUPUI","Away","Xavier","69","20","56",".357","9","27",".333","20","26",".769","8","27","35","11","15","4","3","22"
"138","November 6, 2018","Xavier","Home","IUPUI","82","31","66",".470","9","29",".310","11","19",".579","13","27","40","18","13","10","6","22"
"139","November 6, 2018","Johnson & Wales","Away","Air Force","65","24","59",".407","7","23",".304","10","17",".588","7","14","21","7","9","10","3","17"
"140","November 6, 2018","Air Force","Home","Johnson & Wales","90","35","61",".574","9","16",".563","11","18",".611","11","30","41","22","14","5","1","17"
"141","November 6, 2018","Kentucky Christian","Away","Morehead State","82","30","63",".476","12","31",".387","10","15",".667","6","14","20","12","17","6","2","11"
"142","November 6, 2018","Morehead State","Home","Kentucky Christian","102","44","82",".537","7","22",".318","7","10",".700","21","26","47","17","13","9","2","14"
"143","November 6, 2018","La Salle","Away","Temple","67","22","62",".355","8","24",".333","15","18",".833","4","22","26","8","10","7","4","27"
"144","November 6, 2018","Temple","Home","La Salle","75","22","57",".386","5","16",".313","26","36",".722","14","33","47","14","15","6","3","20"
"145","November 6, 2018","Lees-McRae","Away","Middle Tennessee","69","25","74",".338","9","26",".346","10","14",".714","8","19","27","14","14","11","0","21"
"146","November 6, 2018","Middle Tennessee","Home","Lees-McRae","91","33","59",".559","5","15",".333","20","22",".909","7","39","46","15","23","5","4","17"
"147","November 6, 2018","Lehigh","Away","Monmouth","85","29","59",".492","11","27",".407","16","25",".640","8","34","42","15","17","7","3","23"
"148","November 6, 2018","Monmouth","Home","Lehigh","61","19","56",".339","4","21",".190","19","24",".792","3","22","25","11","16","9","5","23"
"149","November 6, 2018","Louisiana-Monroe","Away","Jackson State","75","24","53",".453","11","23",".478","16","20",".800","9","24","33","14","15","7","6","16"
"150","November 6, 2018","Jackson State","Home","Louisiana-Monroe","66","24","56",".429","5","19",".263","13","19",".684","9","21","30","12","11","8","5","20"
"151","November 6, 2018","Louisiana Tech","Away","Wichita State","71","22","50",".440","4","16",".250","23","34",".676","10","27","37","9","18","6","1","25"
"152","November 6, 2018","Wichita State","Home","Louisiana Tech","58","20","54",".370","7","25",".280","11","26",".423","8","17","25","12","15","8","5","27"
"153","November 6, 2018","Loyola (MD)","Away","St. John's (NY)","55","15","44",".341","3","12",".250","22","32",".688","5","28","33","7","24","11","0","17"
"154","November 6, 2018","St. John's (NY)","Home","Loyola (MD)","76","29","65",".446","7","22",".318","11","15",".733","9","25","34","13","18","13","2","26"
"155","November 6, 2018","Maine","Away","Denver","50","18","58",".310","8","28",".286","6","11",".545","13","24","37","10","13","2","4","14"
"156","November 6, 2018","Denver","Home","Maine","63","22","53",".415","11","25",".440","8","11",".727","5","30","35","14","9","8","7","16"
"157","November 6, 2018","Marist","Away","Army","69","27","52",".519","3","15",".200","12","24",".500","8","26","34","8","12","4","0","23"
"158","November 6, 2018","Army","Home","Marist","73","22","51",".431","9","30",".300","20","29",".690","6","22","28","14","6","5","1","22"
"159","November 6, 2018","Mars Hill","Away","Appalachian State","62","22","55",".400","3","8",".375","15","19",".789","8","16","24","7","24","5","1","29"
"160","November 6, 2018","Appalachian State","Home","Mars Hill","125","44","70",".629","14","28",".500","23","33",".697","12","25","37","22","11","10","2","19"
"161","November 6, 2018","UMBC","Away","Marquette","42","14","62",".226","6","28",".214","8","12",".667","8","23","31","9","11","2","1","19"
"162","November 6, 2018","Marquette","Home","UMBC","67","24","60",".400","8","32",".250","11","16",".688","10","37","47","12","10","2","9","16"
"163","November 6, 2018","Maryland-Eastern Shore","Away","Georgetown","53","22","63",".349","4","23",".174","5","9",".556","6","24","30","12","15","13","1","18"
"164","November 6, 2018","Georgetown","Home","Maryland-Eastern Shore","68","23","52",".442","9","24",".375","13","19",".684","7","32","39","15","19","8","7","13"
"165","November 6, 2018","MIT","Away","Harvard","66","23","60",".383","5","16",".313","15","19",".789","10","18","28","11","13","6","3","18"
"166","November 6, 2018","Harvard","Home","MIT","78","30","55",".545","8","24",".333","10","14",".714","7","23","30","16","18","4","7","18"
"167","November 6, 2018","UMass-Lowell","Away","UMass","75","28","70",".400","6","23",".261","13","16",".813","9","21","30","20","12","8","1","26"
"168","November 6, 2018","UMass","Home","UMass-Lowell","83","31","61",".508","6","20",".300","15","27",".556","9","30","39","17","15","2","4","17"
"169","November 6, 2018","Mercer","Away","Alabama-Birmingham","67","21","59",".356","6","26",".231","19","25",".760","7","16","23","11","18","6","0","25"
"170","November 6, 2018","Alabama-Birmingham","Home","Mercer","75","21","54",".389","4","23",".174","29","35",".829","12","29","41","8","18","8","6","25"
"171","November 6, 2018","Mid-Atlantic Christian","Away","Hampton","58","23","84",".274","9","33",".273","3","5",".600","13","21","34","17","16","4","1","20"
"172","November 6, 2018","Hampton","Home","Mid-Atlantic Christian","110","41","81",".506","10","32",".313","18","21",".857","15","36","51","25","11","8","13","15"
"173","November 6, 2018","Milwaukee","Away","Boston College","53","18","65",".277","8","27",".296","9","13",".692","10","24","34","13","8","1","5","25"
"174","November 6, 2018","Boston College","Home","Milwaukee","73","22","56",".393","5","20",".250","24","32",".750","10","34","44","9","8","2","5","13"
"175","November 6, 2018","Mississippi College","Away","Nicholls State","58","19","58",".328","9","17",".529","11","15",".733","10","26","36","11","24","4","0","14"
"176","November 6, 2018","Nicholls State","Home","Mississippi College","86","33","64",".516","11","28",".393","9","12",".750","5","27","32","14","12","15","7","19"
"177","November 6, 2018","Mississippi Valley State","Away","Nebraska","37","13","68",".191","1","15",".067","10","16",".625","13","21","34","3","17","6","1","21"
"178","November 6, 2018","Nebraska","Home","Mississippi Valley State","106","38","69",".551","15","37",".405","15","24",".625","13","40","53","23","10","10","8","15"
"179","November 6, 2018","UMKC","Away","Loyola (IL)","45","17","57",".298","6","20",".300","5","19",".263","6","24","30","7","14","11","0","20"
"180","November 6, 2018","Loyola (IL)","Home","UMKC","76","29","53",".547","8","22",".364","10","21",".476","5","39","44","17","14","8","5","16"
"181","November 6, 2018","Mount St. Mary's","Away","NC State","55","20","61",".328","5","21",".238","10","16",".625","8","19","27","8","18","4","3","19"
"182","November 6, 2018","NC State","Home","Mount St. Mary's","105","41","74",".554","10","22",".455","13","20",".650","18","31","49","18","8","12","6","13"
"183","November 6, 2018","Multnomah","Away","Portland","103","37","76",".487","22","50",".440","7","9",".778","4","27","31","20","9","2","2","20"
"184","November 6, 2018","Portland","Home","Multnomah","111","44","78",".564","5","20",".250","18","26",".692","11","34","45","22","6","6","3","12"
"185","November 6, 2018","Navy","Away","Old Dominion","44","14","56",".250","5","21",".238","11","18",".611","8","24","32","9","13","4","1","23"
"186","November 6, 2018","Old Dominion","Home","Navy","67","20","56",".357","10","27",".370","17","26",".654","13","30","43","15","8","8","8","19"
"187","November 6, 2018","Omaha","Away","Minnesota","76","28","63",".444","7","19",".368","13","17",".765","5","14","19","7","13","9","3","19"
"188","November 6, 2018","Minnesota","Home","Omaha","104","39","62",".629","10","21",".476","16","23",".696","11","27","38","28","18","5","4","16"
"189","November 6, 2018","New Mexico","Away","Cal State Northridge","87","27","52",".519","11","26",".423","22","29",".759","6","28","34","9","20","8","4","21"
"190","November 6, 2018","Cal State Northridge","Home","New Mexico","84","33","72",".458","7","20",".350","11","21",".524","11","22","33","18","14","13","1","27"
"191","November 6, 2018","New Rochelle","Away","LIU-Brooklyn","76","26","84",".310","9","25",".360","15","22",".682","12","24","36","14","22","11","2","23"
"192","November 6, 2018","LIU-Brooklyn","Home","New Rochelle","109","40","77",".519","12","37",".324","17","23",".739","12","45","57","26","22","17","11","23"
"193","November 6, 2018","Newbury","Away","Dartmouth","39","16","70",".229","6","22",".273","1","2",".500","8","20","28","5","17","6","2","10"
"194","November 6, 2018","Dartmouth","Home","Newbury","114","42","82",".512","22","45",".489","8","10",".800","21","42","63","31","12","8","7","5"
"195","November 6, 2018","North Alabama","Away","Samford","74","24","72",".333","14","36",".389","12","17",".706","10","17","27","12","9","11","1","16"
"196","November 6, 2018","Samford","Home","North Alabama","91","38","61",".623","5","13",".385","10","16",".625","6","37","43","16","17","6","5","14"
"197","November 6, 2018","UNC Greensboro","Away","North Carolina A&T","74","32","64",".500","3","17",".176","7","10",".700","16","22","38","11","14","8","9","20"
"198","November 6, 2018","North Carolina A&T","Home","UNC Greensboro","66","24","56",".429","9","18",".500","9","21",".429","13","14","27","11","11","7","1","14"
"199","November 6, 2018","UNC Wilmington","Away","Campbell","93","29","63",".460","15","29",".517","20","27",".741","10","32","42","18","18","3","2","20"
"200","November 6, 2018","Campbell","Home","UNC Wilmington","97","33","72",".458","13","33",".394","18","24",".750","9","20","29","21","7","11","3","17"
"201","November 6, 2018","North Dakota State","Away","New Mexico State","56","20","56",".357","10","27",".370","6","9",".667","5","24","29","8","11","3","3","14"
"202","November 6, 2018","New Mexico State","Home","North Dakota State","73","29","66",".439","5","26",".192","10","16",".625","15","31","46","8","8","5","3","14"
"203","November 6, 2018","Northland","Away","North Dakota","48","20","62",".323","2","16",".125","6","11",".545","7","21","28","7","12","6","0","18"
"204","November 6, 2018","North Dakota","Home","Northland","104","35","65",".538","14","29",".483","20","24",".833","9","36","45","22","10","7","5","15"
"205","November 6, 2018","Oakland City","Away","Austin Peay","53","17","54",".315","6","22",".273","13","21",".619","7","15","22","9","21","4","3","16"
"206","November 6, 2018","Austin Peay","Home","Oakland City","114","45","76",".592","12","25",".480","12","16",".750","16","31","47","26","10","12","4","22"
