"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"25","November 12, 2010","ETSU","Away","Kentucky","65","23","61",".377","5","17",".294","14","19",".737","6","25","31","12","10","6","3","21"
"26","November 12, 2010","Kentucky","Home","ETSU","88","33","68",".485","13","26",".500","9","23",".391","16","32","48","18","10","4","7","15"
"27","November 12, 2010","Southern","Away","Gonzaga","72","24","58",".414","12","31",".387","12","20",".600","1","10","11","15","14","6","5","22"
"28","November 12, 2010","Gonzaga","Home","Southern","117","39","72",".542","13","22",".591","26","33",".788","21","33","54","26","14","9","1","21"
"29","November 12, 2010","Grambling","Away","Baylor","52","18","62",".290","6","27",".222","10","23",".435","9","21","30","8","25","7","2","34"
"30","November 12, 2010","Baylor","Home","Grambling","87","31","59",".525","4","12",".333","21","38",".553","12","38","50","15","23","7","5","17"
"31","November 12, 2010","Centenary (LA)","Away","Memphis","40","12","46",".261","2","15",".133","14","22",".636","6","20","26","8","28","5","2","24"
"32","November 12, 2010","Memphis","Home","Centenary (LA)","104","33","60",".550","14","27",".519","24","33",".727","9","31","40","25","13","18","6","22"
"33","November 12, 2010","Georgetown","Away","Old Dominion","62","24","56",".429","8","21",".381","6","13",".462","8","19","27","14","12","6","1","22"
"34","November 12, 2010","Old Dominion","Home","Georgetown","59","21","52",".404","3","12",".250","14","23",".609","11","27","38","15","12","9","10","17"
"35","November 12, 2010","Campbell","Away","Virginia Tech","60","20","49",".408","7","19",".368","13","20",".650","5","16","21","9","16","5","3","26"
"36","November 12, 2010","Virginia Tech","Home","Campbell","70","22","52",".423","5","19",".263","21","31",".677","14","23","37","13","19","3","7","20"
"37","November 12, 2010","Seton Hall","Away","Temple","56","19","64",".297","5","17",".294","13","16",".813","8","23","31","11","12","8","3","15"
"38","November 12, 2010","Temple","Home","Seton Hall","62","26","61",".426","2","12",".167","8","13",".615","13","34","47","13","18","4","9","17"
"39","November 12, 2010","Chattanooga","Away","Tennessee","62","18","55",".327","9","34",".265","17","24",".708","5","25","30","8","19","3","2","23"
"40","November 12, 2010","Tennessee","Home","Chattanooga","82","28","63",".444","5","20",".250","21","31",".677","10","33","43","13","10","10","2","24"
"41","November 12, 2010","Fresno State","Away","BYU","56","20","57",".351","2","21",".095","14","27",".519","9","24","33","9","16","10","3","15"
"42","November 12, 2010","BYU","Home","Fresno State","83","30","61",".492","6","21",".286","17","24",".708","8","34","42","18","13","7","1","20"
"43","November 12, 2010","Alabama State","Away","Creighton","57","24","58",".414","9","25",".360","0","4",".000","8","20","28","14","15","5","3","21"
"44","November 12, 2010","Creighton","Home","Alabama State","71","20","49",".408","7","16",".438","24","28",".857","9","26","35","10","11","7","1","12"
"45","November 12, 2010","Alcorn State","Away","Texas A&M","56","17","57",".298","3","12",".250","19","37",".514","9","20","29","7","19","7","5","36"
"46","November 12, 2010","Texas A&M","Home","Alcorn State","88","25","56",".446","4","20",".200","34","48",".708","14","34","48","13","20","6","2","34"
"47","November 12, 2010","Appalachian State","Away","Tulsa","89","24","45",".533","8","17",".471","33","41",".805","5","26","31","13","19","5","4","28"
"48","November 12, 2010","Tulsa","Home","Appalachian State","86","29","63",".460","8","22",".364","20","36",".556","13","17","30","13","15","12","1","31"
"49","November 12, 2010","Little Rock","Away","SMU","57","18","46",".391","5","7",".714","16","21",".762","6","25","31","12","11","7","2","17"
"50","November 12, 2010","SMU","Home","Little Rock","47","13","48",".271","8","30",".267","13","15",".867","7","23","30","8","13","4","3","20"
"51","November 12, 2010","Arkansas State","Away","Ole Miss","60","24","54",".444","3","16",".188","9","12",".750","8","20","28","12","14","4","1","21"
"52","November 12, 2010","Ole Miss","Home","Arkansas State","68","26","60",".433","3","17",".176","13","16",".813","11","22","33","9","13","6","5","19"
"53","November 12, 2010","Asbury","Away","Morehead State","49","16","57",".281","12","35",".343","5","7",".714","2","20","22","13","20","9","0","17"
"54","November 12, 2010","Morehead State","Home","Asbury","90","36","74",".486","5","19",".263","13","17",".765","17","36","53","19","12","10","5","10"
"55","November 12, 2010","Austin Peay","Away","Saint Louis","64","21","44",".477","3","6",".500","19","27",".704","10","21","31","11","16","8","2","18"
"56","November 12, 2010","Saint Louis","Home","Austin Peay","62","22","47",".468","4","18",".222","14","21",".667","4","15","19","12","13","9","7","21"
"57","November 12, 2010","Boston University","Away","Northeastern","64","24","50",".480","7","22",".318","9","13",".692","5","18","23","10","13","6","5","17"
"58","November 12, 2010","Northeastern","Home","Boston University","66","22","58",".379","7","16",".438","15","18",".833","12","21","33","13","11","7","0","14"
"59","November 12, 2010","Bowling Green State","Away","Howard","52","18","52",".346","2","16",".125","14","21",".667","11","24","35","9","16","6","1","23"
"60","November 12, 2010","Howard","Home","Bowling Green State","54","18","46",".391","4","18",".222","14","34",".412","11","24","35","7","15","7","4","17"
"61","November 12, 2010","Brewton-Parker","Away","Savannah State","33","13","47",".277","2","20",".100","5","12",".417","2","17","19","5","22","8","3","22"
"62","November 12, 2010","Savannah State","Home","Brewton-Parker","61","21","45",".467","3","10",".300","16","23",".696","6","25","31","10","21","10","4","13"
"63","November 12, 2010","Brown","Away","Fordham","69","25","60",".417","10","34",".294","9","13",".692","7","24","31","17","11","4","4","22"
"64","November 12, 2010","Fordham","Home","Brown","65","23","68",".338","7","26",".269","12","21",".571","18","28","46","13","10","5","2","15"
"65","November 12, 2010","Bryant","Away","Cleveland State","57","22","46",".478","7","19",".368","6","12",".500","9","16","25","13","19","10","3","20"
"66","November 12, 2010","Cleveland State","Home","Bryant","71","25","50",".500","8","21",".381","13","19",".684","11","13","24","12","14","9","2","13"
"67","November 12, 2010","Cal State Bakersfield","Away","Santa Clara","77","23","50",".460","7","17",".412","24","31",".774","7","23","30","10","21","12","1","31"
"68","November 12, 2010","Santa Clara","Home","Cal State Bakersfield","82","25","57",".439","6","22",".273","26","40",".650","13","24","37","15","16","7","2","23"
"69","November 12, 2010","Cal State Northridge","Away","UCLA","50","18","62",".290","2","12",".167","12","21",".571","18","17","35","6","27","9","2","24"
"70","November 12, 2010","UCLA","Home","Cal State Northridge","83","29","51",".569","5","17",".294","20","32",".625","9","27","36","19","22","17","12","21"
"71","November 12, 2010","UC-Davis","Away","Florida Atlantic","63","19","51",".373","7","20",".350","18","22",".818","7","24","31","12","18","5","0","31"
"72","November 12, 2010","Florida Atlantic","Home","UC-Davis","70","23","50",".460","2","10",".200","22","43",".512","6","22","28","8","7","7","3","17"
"73","November 12, 2010","UC-Riverside","Away","UNLV","41","15","67",".224","3","13",".231","8","15",".533","20","14","34","6","18","2","2","21"
"74","November 12, 2010","UNLV","Home","UC-Riverside","85","32","60",".533","6","17",".353","15","23",".652","15","30","45","23","12","7","9","15"
"75","November 12, 2010","Central Michigan","Away","Cal State Fullerton","70","27","65",".415","9","17",".529","7","11",".636","15","20","35","15","10","5","3","19"
"76","November 12, 2010","Cal State Fullerton","Home","Central Michigan","67","24","46",".522","8","15",".533","11","24",".458","5","19","24","12","10","4","1","15"
"77","November 12, 2010","Charleston Southern","Away","Georgia Tech","39","14","52",".269","4","24",".167","7","12",".583","13","33","46","9","27","10","2","22"
"78","November 12, 2010","Georgia Tech","Home","Charleston Southern","52","17","59",".288","3","22",".136","15","28",".536","15","19","34","9","14","16","8","14"
"79","November 12, 2010","Citadel","Away","Richmond","37","14","57",".246","2","14",".143","7","13",".538","9","22","31","7","13","4","0","14"
"80","November 12, 2010","Richmond","Home","Citadel","79","31","54",".574","11","20",".550","6","12",".500","4","32","36","21","8","8","3","12"
"81","November 12, 2010","College of Idaho","Away","Saint Mary's","42","16","41",".390","3","11",".273","7","13",".538","4","17","21","6","33","8","1","23"
"82","November 12, 2010","Saint Mary's","Home","College of Idaho","86","30","64",".469","8","29",".276","18","28",".643","18","21","39","21","14","18","2","15"
"83","November 12, 2010","Columbia","Away","La Salle","71","24","59",".407","4","15",".267","19","22",".864","11","20","31","14","17","6","1","17"
"84","November 12, 2010","La Salle","Home","Columbia","82","34","60",".567","6","13",".462","8","13",".615","6","24","30","17","15","14","4","17"
"85","November 12, 2010","Concordia (IL)","Away","Chicago State","75","23","61",".377","3","13",".231","26","38",".684","15","28","43","12","29","11","3","30"
"86","November 12, 2010","Chicago State","Home","Concordia (IL)","79","22","63",".349","7","25",".280","28","43",".651","14","23","37","13","22","13","3","31"
"87","November 12, 2010","Coppin State","Away","Oklahoma","57","20","58",".345","7","23",".304","10","14",".714","9","20","29","9","7","5","1","18"
"88","November 12, 2010","Oklahoma","Home","Coppin State","77","25","49",".510","9","21",".429","18","24",".750","6","28","34","17","9","3","4","12"
"89","November 12, 2010","Cornell","Away","Albany (NY)","65","24","53",".453","10","28",".357","7","12",".583","10","17","27","14","13","8","0","14"
"90","November 12, 2010","Albany (NY)","Home","Cornell","61","25","48",".521","4","12",".333","7","12",".583","8","19","27","9","16","4","0","15"
"91","November 12, 2010","Denver","Away","UCSB","49","15","41",".366","7","19",".368","12","15",".800","6","16","22","10","22","5","2","20"
"92","November 12, 2010","UCSB","Home","Denver","65","18","38",".474","7","15",".467","22","27",".815","3","20","23","11","18","17","4","19"
"93","November 12, 2010","Drexel","Away","Loyola (MD)","75","24","52",".462","3","9",".333","24","41",".585","14","28","42","10","13","4","2","20"
"94","November 12, 2010","Loyola (MD)","Home","Drexel","72","24","70",".343","6","23",".261","18","26",".692","13","22","35","9","5","6","7","29"
"95","November 12, 2010","Eastern Kentucky","Away","Loyola (IL)","57","19","56",".339","5","20",".250","14","19",".737","8","15","23","9","9","8","4","18"
"96","November 12, 2010","Loyola (IL)","Home","Eastern Kentucky","73","23","51",".451","9","18",".500","18","25",".720","12","24","36","14","14","5","7","15"
"97","November 12, 2010","Elon","Away","South Carolina","79","23","60",".383","13","31",".419","20","28",".714","10","24","34","16","15","6","1","21"
"98","November 12, 2010","South Carolina","Home","Elon","94","35","66",".530","9","16",".563","15","27",".556","14","26","40","23","13","10","6","22"
"99","November 12, 2010","Erskine","Away","East Carolina","46","18","50",".360","4","19",".211","6","9",".667","7","13","20","10","8","5","2","19"
"100","November 12, 2010","East Carolina","Home","Erskine","74","21","49",".429","8","29",".276","24","29",".828","15","25","40","15","13","5","2","15"
"101","November 12, 2010","Florida A&M","Away","Alabama","37","15","65",".231","2","21",".095","5","13",".385","13","25","38","3","15","6","1","10"
"102","November 12, 2010","Alabama","Home","Florida A&M","76","32","73",".438","6","19",".316","6","10",".600","17","38","55","19","13","12","5","18"
"103","November 12, 2010","Florida Gulf Coast","Away","Indiana","60","17","50",".340","4","17",".235","22","34",".647","13","13","26","7","22","9","3","22"
"104","November 12, 2010","Indiana","Home","Florida Gulf Coast","88","30","57",".526","14","28",".500","14","20",".700","15","21","36","22","23","9","5","27"
"105","November 12, 2010","Florida Memorial","Away","Florida International","73","25","59",".424","10","31",".323","13","24",".542","11","23","34","13","18","8","4","19"
"106","November 12, 2010","Florida International","Home","Florida Memorial","89","34","63",".540","8","18",".444","13","22",".591","9","27","36","16","9","10","5","17"
"107","November 12, 2010","Gardner-Webb","Away","Charlotte","78","26","54",".481","7","18",".389","19","30",".633","10","33","43","10","17","7","6","23"
"108","November 12, 2010","Charlotte","Home","Gardner-Webb","70","22","66",".333","8","34",".235","18","24",".750","10","23","33","10","15","9","3","24"
"109","November 12, 2010","Georgia Southern","Away","Notre Dame","61","16","48",".333","3","15",".200","26","34",".765","8","18","26","11","17","4","3","24"
"110","November 12, 2010","Notre Dame","Home","Georgia Southern","98","33","68",".485","8","26",".308","24","27",".889","16","28","44","21","10","8","2","25"
"111","November 12, 2010","Georgia Southwestern","Away","Kennesaw State","62","20","46",".435","7","16",".438","15","23",".652","12","20","32","14","22","4","2","22"
"112","November 12, 2010","Kennesaw State","Home","Georgia Southwestern","82","29","57",".509","5","21",".238","19","29",".655","13","13","26","17","12","7","5","23"
"113","November 12, 2010","Grand Canyon","Away","Utah","48","16","55",".291","6","13",".462","10","14",".714","3","17","20","10","7","3","4","15"
"114","November 12, 2010","Utah","Home","Grand Canyon","72","30","64",".469","7","15",".467","5","8",".625","13","35","48","16","8","3","10","17"
"115","November 12, 2010","Henderson State","Away","North Texas","66","27","64",".422","3","10",".300","9","13",".692","10","21","31","14","19","10","3","31"
"116","November 12, 2010","North Texas","Home","Henderson State","92","23","56",".411","10","24",".417","36","47",".766","14","22","36","17","13","6","6","19"
"117","November 12, 2010","Howard Payne","Away","Stephen F. Austin","49","14","51",".275","1","18",".056","20","36",".556","9","17","26","7","21","3","3","32"
"118","November 12, 2010","Stephen F. Austin","Home","Howard Payne","114","37","75",".493","8","19",".421","32","46",".696","26","32","58","23","10","15","3","31"
"119","November 12, 2010","Huntington","Away","Troy","59","20","63",".317","11","35",".314","8","12",".667","10","16","26","11","16","4","1","22"
"120","November 12, 2010","Troy","Home","Huntington","100","34","61",".557","13","27",".481","19","30",".633","15","31","46","18","13","9","6","14"
"121","November 12, 2010","Huston-Tillotson","Away","UTSA","65","20","66",".303","7","26",".269","18","27",".667","14","19","33","6","21","8","1","23"
"122","November 12, 2010","UTSA","Home","Huston-Tillotson","82","31","60",".517","5","18",".278","15","25",".600","12","28","40","13","21","12","2","24"
"123","November 12, 2010","Idaho State","Away","Colorado","80","31","56",".554","6","12",".500","12","15",".800","7","22","29","13","17","3","2","22"
"124","November 12, 2010","Colorado","Home","Idaho State","88","28","58",".483","6","15",".400","26","33",".788","8","20","28","17","7","10","1","17"
"125","November 12, 2010","Indiana-Northwest","Away","Valparaiso","64","21","66",".318","5","23",".217","17","24",".708","16","15","31","8","19","7","2","20"
"126","November 12, 2010","Valparaiso","Home","Indiana-Northwest","111","43","74",".581","7","23",".304","18","26",".692","18","23","41","29","11","13","9","19"
"127","November 12, 2010","Indiana State","Away","Texas-Rio Grande Valley","69","26","52",".500","10","20",".500","7","10",".700","8","30","38","14","13","3","5","22"
"128","November 12, 2010","Texas-Rio Grande Valley","Home","Indiana State","46","12","49",".245","6","21",".286","16","23",".696","9","17","26","6","9","6","1","15"
"129","November 12, 2010","Fort Wayne","Away","SIU-Edwardsville","70","21","51",".412","7","20",".350","21","29",".724","6","28","34","14","13","2","2","19"
"130","November 12, 2010","SIU-Edwardsville","Home","Fort Wayne","55","19","53",".358","3","20",".150","14","20",".700","4","24","28","10","16","7","4","22"
"131","November 12, 2010","Jackson State","Away","TCU","62","21","50",".420","6","19",".316","14","20",".700","9","20","29","14","18","4","1","19"
"132","November 12, 2010","TCU","Home","Jackson State","86","31","54",".574","11","20",".550","13","22",".591","3","23","26","24","9","10","2","21"
"133","November 12, 2010","Jacksonville","Away","Miami (FL)","77","25","58",".431","8","18",".444","19","24",".792","9","21","30","11","18","9","1","22"
"134","November 12, 2010","Miami (FL)","Home","Jacksonville","89","32","62",".516","9","22",".409","16","25",".640","9","24","33","16","14","9","3","19"
"135","November 12, 2010","Johnson & Wales (NC)","Away","North Carolina Central","30","9","48",".188","3","17",".176","9","15",".600","4","15","19","7","27","6","1","12"
"136","November 12, 2010","North Carolina Central","Home","Johnson & Wales (NC)","90","38","65",".585","6","18",".333","8","16",".500","11","32","43","23","12","19","9","16"
"137","November 12, 2010","Kent State","Away","Iona","73","27","52",".519","6","13",".462","13","23",".565","8","26","34","17","21","11","5","20"
"138","November 12, 2010","Iona","Home","Kent State","72","24","54",".444","7","16",".438","17","30",".567","3","23","26","15","17","12","6","21"
"139","November 12, 2010","Lafayette","Away","Wagner","58","18","47",".383","1","8",".125","21","25",".840","4","25","29","11","10","8","1","13"
"140","November 12, 2010","Wagner","Home","Lafayette","63","20","52",".385","11","22",".500","12","13",".923","4","25","29","14","14","4","5","25"
"141","November 12, 2010","Lehigh","Away","Penn State","56","19","52",".365","8","21",".381","10","12",".833","5","20","25","10","12","3","6","20"
"142","November 12, 2010","Penn State","Home","Lehigh","70","25","62",".403","6","22",".273","14","17",".824","16","26","42","11","11","4","6","15"
"143","November 12, 2010","Louisiana-Monroe","Away","Texas Tech","67","23","56",".411","8","17",".471","13","16",".813","9","23","32","9","16","2","1","21"
"144","November 12, 2010","Texas Tech","Home","Louisiana-Monroe","86","34","62",".548","5","15",".333","13","23",".565","11","20","31","18","9","11","5","19"
"145","November 12, 2010","Lyon","Away","Lamar","57","17","46",".370","4","12",".333","19","34",".559","5","24","29","11","34","3","3","28"
"146","November 12, 2010","Lamar","Home","Lyon","115","40","76",".526","15","35",".429","20","33",".606","15","28","43","31","12","20","1","29"
"147","November 12, 2010","MacMurray","Away","UT-Martin","49","18","51",".353","1","10",".100","12","24",".500","11","30","41","10","26","6","6","17"
"148","November 12, 2010","UT-Martin","Home","MacMurray","70","29","77",".377","2","19",".105","10","16",".625","22","28","50","11","15","16","5","24"
"149","November 12, 2010","Maine","Away","Utah Valley","71","26","50",".520","2","14",".143","17","26",".654","7","24","31","8","12","4","3","29"
"150","November 12, 2010","Utah Valley","Home","Maine","66","18","53",".340","4","15",".267","26","31",".839","10","21","31","7","12","5","1","23"
"151","November 12, 2010","Millikin","Away","Akron","41","17","53",".321","3","11",".273","4","14",".286","9","19","28","5","26","8","1","24"
"152","November 12, 2010","Akron","Home","Millikin","89","33","64",".516","8","20",".400","15","23",".652","13","27","40","22","14","15","9","17"
"153","November 12, 2010","Millsaps","Away","Southeastern Louisiana","45","16","46",".348","3","11",".273","10","18",".556","8","16","24","12","19","6","0","23"
"154","November 12, 2010","Southeastern Louisiana","Home","Millsaps","91","33","54",".611","14","23",".609","11","17",".647","9","19","28","23","13","7","9","18"
"155","November 12, 2010","Milwaukee","Away","Portland","60","22","64",".344","6","22",".273","10","18",".556","11","18","29","12","12","12","1","19"
"156","November 12, 2010","Portland","Home","Milwaukee","80","27","56",".482","10","21",".476","16","18",".889","7","32","39","20","15","6","6","15"
"157","November 12, 2010","Mississippi Valley State","Away","Georgia","70","22","58",".379","10","17",".588","16","18",".889","12","25","37","5","18","5","0","25"
"158","November 12, 2010","Georgia","Home","Mississippi Valley State","72","25","51",".490","3","8",".375","19","29",".655","8","20","28","16","15","4","9","18"
"159","November 12, 2010","Montana State","Away","Hawaii","59","22","59",".373","12","28",".429","3","9",".333","10","17","27","15","12","6","3","21"
"160","November 12, 2010","Hawaii","Home","Montana State","77","29","59",".492","10","23",".435","9","20",".450","15","28","43","14","12","7","3","13"
"161","November 12, 2010","Morgan State","Away","Loyola Marymount","81","31","68",".456","10","17",".588","9","14",".643","10","23","33","18","15","11","6","18"
"162","November 12, 2010","Loyola Marymount","Home","Morgan State","79","27","67",".403","4","16",".250","21","26",".808","15","28","43","16","19","10","7","16"
"163","November 12, 2010","New Mexico State","Away","Louisiana","92","31","60",".517","12","25",".480","18","25",".720","11","26","37","22","15","4","3","24"
"164","November 12, 2010","Louisiana","Home","New Mexico State","76","25","56",".446","7","18",".389","19","28",".679","8","20","28","11","17","8","5","19"
"165","November 12, 2010","Nicholls State","Away","Houston","62","23","56",".411","4","17",".235","12","12","1.000","8","13","21","15","22","10","0","22"
"166","November 12, 2010","Houston","Home","Nicholls State","63","21","45",".467","7","23",".304","14","20",".700","13","19","32","10","26","12","7","20"
"167","November 12, 2010","Norfolk State","Away","LIU-Brooklyn","64","27","77",".351","6","24",".250","4","9",".444","15","27","42","13","18","7","5","22"
"168","November 12, 2010","LIU-Brooklyn","Home","Norfolk State","87","29","54",".537","7","16",".438","22","36",".611","7","31","38","17","14","11","8","13"
"169","November 12, 2010","UNC Asheville","Away","Auburn","70","20","58",".345","7","21",".333","23","33",".697","12","25","37","14","15","10","5","24"
"170","November 12, 2010","Auburn","Home","UNC Asheville","69","22","59",".373","6","16",".375","19","34",".559","18","29","47","8","20","8","8","29"
"171","November 12, 2010","UNC Greensboro","Away","VCU","86","27","58",".466","7","16",".438","25","33",".758","13","24","37","20","21","7","2","24"
"172","November 12, 2010","VCU","Home","UNC Greensboro","101","38","73",".521","11","31",".355","14","26",".538","17","19","36","28","15","14","7","22"
"173","November 12, 2010","North Dakota State","Away","Oregon","92","32","80",".400","9","20",".450","19","27",".704","20","22","42","14","17","2","2","21"
"174","November 12, 2010","Oregon","Home","North Dakota State","97","35","79",".443","8","19",".421","19","23",".826","19","26","45","20","16","6","10","23"
"175","November 12, 2010","North Florida","Away","Florida State","55","18","53",".340","5","18",".278","14","17",".824","7","27","34","8","21","6","2","22"
"176","November 12, 2010","Florida State","Home","North Florida","75","27","63",".429","6","22",".273","15","23",".652","12","26","38","11","15","10","7","19"
"177","November 12, 2010","North Greenville","Away","Furman","54","20","50",".400","7","14",".500","7","11",".636","7","19","26","13","13","5","3","14"
"178","November 12, 2010","Furman","Home","North Greenville","72","26","61",".426","12","30",".400","8","12",".667","16","24","40","17","11","8","10","10"
"179","November 12, 2010","Northern Arizona","Away","Iowa State","64","26","63",".413","3","13",".231","9","16",".563","10","24","34","12","17","3","4","18"
"180","November 12, 2010","Iowa State","Home","Northern Arizona","78","29","62",".468","11","23",".478","9","12",".750","7","27","34","16","15","5","5","16"
"181","November 12, 2010","Northwestern","Away","Northern Illinois","97","35","70",".500","15","33",".455","12","14",".857","15","19","34","17","11","6","2","17"
"182","November 12, 2010","Northern Illinois","Home","Northwestern","78","26","50",".520","6","17",".353","20","28",".714","8","16","24","13","19","5","3","15"
"183","November 12, 2010","Northwestern State","Away","LSU","78","29","70",".414","7","26",".269","13","27",".481","21","9","30","8","17","14","3","32"
"184","November 12, 2010","LSU","Home","Northwestern State","87","24","40",".600","7","15",".467","32","46",".696","7","23","30","13","25","13","4","30"
"185","November 12, 2010","Oakland","Away","West Virginia","71","25","65",".385","4","15",".267","17","22",".773","18","17","35","14","18","6","2","25"
"186","November 12, 2010","West Virginia","Home","Oakland","95","32","63",".508","12","29",".414","19","24",".792","16","20","36","20","13","10","8","20"
"187","November 12, 2010","Occidental","Away","San Diego","66","23","49",".469","5","8",".625","15","21",".714","9","17","26","7","13","7","4","17"
"188","November 12, 2010","San Diego","Home","Occidental","83","30","51",".588","9","16",".563","14","18",".778","3","19","22","19","9","7","1","18"
"189","November 12, 2010","Oglethorpe","Away","Mercer","44","17","58",".293","6","30",".200","4","6",".667","6","18","24","6","21","14","0","18"
"190","November 12, 2010","Mercer","Home","Oglethorpe","67","24","49",".490","7","18",".389","12","16",".750","9","31","40","14","25","8","3","10"
"191","November 12, 2010","Oral Roberts","Away","Missouri State","61","21","52",".404","2","10",".200","17","26",".654","13","13","26","6","14","6","5","25"
"192","November 12, 2010","Missouri State","Home","Oral Roberts","78","23","47",".489","7","16",".438","25","34",".735","13","20","33","14","15","7","7","22"
"193","November 12, 2010","Pacific","Away","UTEP","66","26","60",".433","11","26",".423","3","10",".300","10","26","36","17","13","4","2","16"
"194","November 12, 2010","UTEP","Home","Pacific","61","24","57",".421","3","17",".176","10","15",".667","7","27","34","11","13","7","5","16"
"195","November 12, 2010","Pepperdine","Away","Portland State","81","31","59",".525","8","14",".571","11","24",".458","13","21","34","12","19","7","3","26"
"196","November 12, 2010","Portland State","Home","Pepperdine","83","22","52",".423","8","17",".471","31","38",".816","9","19","28","14","16","5","3","22"
"197","November 12, 2010","Piedmont","Away","Coastal Carolina","52","23","54",".426","5","21",".238","1","3",".333","6","12","18","10","25","1","0","19"
"198","November 12, 2010","Coastal Carolina","Home","Piedmont","112","43","69",".623","8","21",".381","18","27",".667","14","23","37","26","9","17","1","13"
"199","November 12, 2010","Prairie View","Away","Marquette","58","21","59",".356","9","25",".360","7","11",".636","3","13","16","12","20","11","3","27"
"200","November 12, 2010","Marquette","Home","Prairie View","97","36","60",".600","3","10",".300","22","35",".629","15","31","46","25","17","12","11","18"
"201","November 12, 2010","Presbyterian","Away","Vanderbilt","47","18","55",".327","4","14",".286","7","7","1.000","3","15","18","6","12","6","3","9"
"202","November 12, 2010","Vanderbilt","Home","Presbyterian","88","37","61",".607","9","22",".409","5","6",".833","8","30","38","22","9","6","7","10"
"203","November 12, 2010","Randolph","Away","VMI","65","17","54",".315","6","14",".429","25","36",".694","5","28","33","9","25","6","2","19"
"204","November 12, 2010","VMI","Home","Randolph","106","42","86",".488","11","41",".268","11","17",".647","17","34","51","23","15","16","6","27"
"205","November 12, 2010","Rider","Away","UMass","67","22","56",".393","9","18",".500","14","23",".609","12","18","30","15","15","7","3","16"
"206","November 12, 2010","UMass","Home","Rider","77","26","55",".473","9","20",".450","16","23",".696","7","23","30","15","11","9","9","19"
