"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"18","November 11, 2011","Duke","Home","Belmont","77","24","56",".429","9","19",".474","20","26",".769","11","22","33","14","19","8","1","22"
"19","November 11, 2011","Oregon","Away","Vanderbilt","64","26","53",".491","6","20",".300","6","17",".353","7","26","33","15","20","4","5","24"
"20","November 11, 2011","Vanderbilt","Home","Oregon","78","27","66",".409","9","28",".321","15","27",".556","15","23","38","16","8","11","6","20"
"21","November 11, 2011","Jackson State","Away","Florida","59","16","47",".340","9","13",".692","18","21",".857","9","16","25","6","23","6","4","13"
"22","November 11, 2011","Florida","Home","Jackson State","99","39","76",".513","13","30",".433","8","15",".533","19","21","40","20","10","12","6","14"
"23","November 11, 2011","UT-Martin","Away","Louisville","48","16","54",".296","6","18",".333","10","19",".526","11","17","28","11","20","7","2","20"
"24","November 11, 2011","Louisville","Home","UT-Martin","83","31","57",".544","9","23",".391","12","21",".571","13","33","46","20","19","12","8","19"
"25","November 11, 2011","Albany (NY)","Away","Pitt","56","19","44",".432","3","17",".176","15","23",".652","6","15","21","7","11","3","3","11"
"26","November 11, 2011","Pitt","Home","Albany (NY)","89","34","63",".540","13","22",".591","8","10",".800","12","20","32","24","7","6","2","17"
"27","November 11, 2011","Texas Southern","Away","Baylor","57","20","53",".377","7","20",".350","10","20",".500","8","18","26","8","18","10","1","30"
"28","November 11, 2011","Baylor","Home","Texas Southern","77","26","53",".491","6","18",".333","19","29",".655","14","29","43","16","17","11","7","20"
"29","November 11, 2011","Towson","Away","Kansas","54","18","51",".353","3","9",".333","15","20",".750","14","19","33","4","23","3","3","15"
"30","November 11, 2011","Kansas","Home","Towson","100","41","70",".586","10","23",".435","8","12",".667","12","20","32","30","5","15","7","20"
"31","November 11, 2011","Morgan State","Away","Xavier","63","19","58",".328","2","15",".133","23","36",".639","9","24","33","10","12","9","5","20"
"32","November 11, 2011","Xavier","Home","Morgan State","74","28","57",".491","6","14",".429","12","24",".500","9","27","36","18","15","8","7","24"
"33","November 11, 2011","Loyola Marymount","Away","UCLA","69","27","59",".458","10","15",".667","5","7",".714","3","25","28","12","11","6","1","12"
"34","November 11, 2011","UCLA","Home","Loyola Marymount","58","24","59",".407","2","15",".133","8","12",".667","7","25","32","12","10","7","6","14"
"35","November 11, 2011","Ferris State","Away","Michigan","33","14","50",".280","3","18",".167","2","7",".286","6","28","34","12","17","5","1","16"
"36","November 11, 2011","Michigan","Home","Ferris State","59","22","56",".393","9","28",".321","6","10",".600","6","29","35","12","10","7","5","10"
"37","November 11, 2011","North Florida","Away","Alabama","44","13","56",".232","3","21",".143","15","26",".577","17","18","35","8","12","4","1","15"
"38","November 11, 2011","Alabama","Home","North Florida","64","22","54",".407","5","16",".313","15","17",".882","13","27","40","13","14","4","7","23"
"39","November 11, 2011","Mount St. Mary's","Away","Marquette","37","16","55",".291","2","18",".111","3","6",".500","15","15","30","11","27","4","1","18"
"40","November 11, 2011","Marquette","Home","Mount St. Mary's","91","36","64",".563","4","19",".211","15","20",".750","11","22","33","26","10","19","5","13"
"41","November 11, 2011","Eastern Washington","Away","Gonzaga","69","23","61",".377","13","29",".448","10","11",".909","8","14","22","13","14","8","5","33"
"42","November 11, 2011","Gonzaga","Home","Eastern Washington","77","19","51",".373","3","13",".231","36","51",".706","16","24","40","11","17","7","4","11"
"43","November 11, 2011","UC-Irvine","Away","California","56","22","56",".393","6","16",".375","6","14",".429","5","19","24","15","11","5","2","15"
"44","November 11, 2011","California","Home","UC-Irvine","77","28","61",".459","8","17",".471","13","19",".684","17","28","45","21","14","5","1","16"
"45","November 11, 2011","Southeast Missouri State","Away","Missouri","68","27","57",".474","4","11",".364","10","15",".667","8","22","30","12","14","4","2","24"
"46","November 11, 2011","Missouri","Home","Southeast Missouri State","83","27","58",".466","6","16",".375","23","27",".852","10","25","35","11","10","7","5","15"
"47","November 11, 2011","Alabama A&M","Away","Tulane","63","23","55",".418","8","20",".400","9","16",".563","9","25","34","12","17","6","2","29"
"48","November 11, 2011","Tulane","Home","Alabama A&M","72","24","50",".480","2","8",".250","22","34",".647","5","24","29","12","13","5","2","15"
"49","November 11, 2011","Alabama State","Away","Marshall","49","17","46",".370","6","20",".300","9","22",".409","11","14","25","7","22","6","1","24"
"50","November 11, 2011","Marshall","Home","Alabama State","67","24","55",".436","3","17",".176","16","25",".640","17","20","37","13","19","12","3","23"
"51","November 11, 2011","American","Away","Richmond","56","19","57",".333","10","24",".417","8","11",".727","13","21","34","14","15","2","3","21"
"52","November 11, 2011","Richmond","Home","American","66","18","48",".375","3","16",".188","27","33",".818","10","22","32","8","6","8","5","14"
"53","November 11, 2011","Anderson (IN)","Away","IUPUI","68","27","61",".443","2","12",".167","12","16",".750","10","14","24","13","13","3","0","13"
"54","November 11, 2011","IUPUI","Home","Anderson (IN)","101","39","72",".542","10","24",".417","13","16",".813","18","21","39","18","7","8","9","17"
"55","November 11, 2011","Little Rock","Away","Tulsa","49","16","58",".276","3","13",".231","14","19",".737","6","19","25","6","8","7","3","24"
"56","November 11, 2011","Tulsa","Home","Little Rock","65","20","52",".385","7","19",".368","18","30",".600","14","33","47","12","17","2","8","17"
"57","November 11, 2011","Arkansas State","Away","Lamar","62","21","54",".389","6","13",".462","14","24",".583","7","25","32","13","20","7","5","23"
"58","November 11, 2011","Lamar","Home","Arkansas State","65","21","61",".344","5","14",".357","18","25",".720","16","24","40","14","18","13","8","22"
"59","November 11, 2011","Army","Away","Air Force","71","23","58",".397","6","29",".207","19","26",".731","6","18","24","13","24","11","0","29"
"60","November 11, 2011","Air Force","Home","Army","87","29","52",".558","3","14",".214","26","36",".722","7","30","37","25","23","15","1","25"
"61","November 11, 2011","Austin Peay","Away","Middle Tennessee","71","23","59",".390","6","18",".333","19","36",".528","18","19","37","9","19","8","4","27"
"62","November 11, 2011","Middle Tennessee","Home","Austin Peay","80","27","49",".551","5","13",".385","21","31",".677","10","23","33","17","20","9","5","26"
"63","November 11, 2011","Bethune-Cookman","Away","Stetson","60","19","73",".260","4","19",".211","18","25",".720","26","18","44","6","19","16","2","23"
"64","November 11, 2011","Stetson","Home","Bethune-Cookman","65","23","42",".548","6","12",".500","13","24",".542","4","29","33","15","29","8","4","23"
"65","November 11, 2011","BYU","Away","Utah State","62","22","47",".468","3","14",".214","15","22",".682","9","17","26","16","19","7","4","26"
"66","November 11, 2011","Utah State","Home","BYU","69","22","48",".458","5","15",".333","20","29",".690","10","20","30","11","18","6","3","21"
"67","November 11, 2011","Bryant","Away","San Diego State","63","25","67",".373","10","30",".333","3","4",".750","6","20","26","15","10","5","1","21"
"68","November 11, 2011","San Diego State","Home","Bryant","75","31","58",".534","2","12",".167","11","25",".440","12","33","45","19","11","6","3","9"
"69","November 11, 2011","Bucknell","Away","Minnesota","58","16","46",".348","7","16",".438","19","23",".826","6","23","29","8","12","2","1","28"
"70","November 11, 2011","Minnesota","Home","Bucknell","70","22","55",".400","3","15",".200","23","35",".657","11","24","35","13","10","7","6","21"
"71","November 11, 2011","Cal Lutheran","Away","UC-Riverside","48","16","45",".356","7","21",".333","9","12",".750","4","20","24","9","17","7","0","20"
"72","November 11, 2011","UC-Riverside","Home","Cal Lutheran","72","27","57",".474","2","12",".167","16","21",".762","12","23","35","10","13","9","6","12"
"73","November 11, 2011","Cal State Northridge","Away","USC","59","16","64",".250","4","21",".190","23","26",".885","10","19","29","2","12","9","0","30"
"74","November 11, 2011","USC","Home","Cal State Northridge","66","20","47",".426","0","15",".000","26","36",".722","11","29","40","10","19","5","6","22"
"75","November 11, 2011","UC-Merced","Away","Santa Clara","48","15","59",".254","8","21",".381","10","19",".526","10","22","32","7","16","10","2","10"
"76","November 11, 2011","Santa Clara","Home","UC-Merced","80","30","67",".448","14","36",".389","6","10",".600","17","38","55","17","19","7","6","15"
"77","November 11, 2011","Centenary (LA)","Away","Stephen F. Austin","43","13","38",".342","3","12",".250","14","15",".933","4","18","22","3","32","2","4","21"
"78","November 11, 2011","Stephen F. Austin","Home","Centenary (LA)","84","31","62",".500","3","15",".200","19","27",".704","16","16","32","13","12","17","3","18"
"79","November 11, 2011","Central Arkansas","Away","Stanford","52","19","48",".396","1","15",".067","13","28",".464","7","17","24","5","18","4","4","29"
"80","November 11, 2011","Stanford","Home","Central Arkansas","91","32","59",".542","5","14",".357","22","38",".579","19","27","46","16","13","7","2","24"
"81","November 11, 2011","Chapman","Away","UCSB","48","17","42",".405","9","20",".450","5","7",".714","4","18","22","7","15","1","1","16"
"82","November 11, 2011","UCSB","Home","Chapman","74","29","50",".580","8","15",".533","8","13",".615","6","22","28","20","7","6","5","11"
"83","November 11, 2011","Charleston Southern","Away","Kansas State","67","21","67",".313","6","21",".286","19","23",".826","15","22","37","9","22","10","1","34"
"84","November 11, 2011","Kansas State","Home","Charleston Southern","72","24","56",".429","2","16",".125","22","33",".667","13","22","35","12","19","6","7","19"
"85","November 11, 2011","Cheyney","Away","Coppin State","65","22","62",".355","5","29",".172","16","20",".800","17","23","40","8","14","2","3","20"
"86","November 11, 2011","Coppin State","Home","Cheyney","80","29","59",".492","10","25",".400","12","25",".480","10","24","34","14","8","6","0","18"
"87","November 11, 2011","Chicago State","Away","Iowa","53","23","54",".426","1","10",".100","6","10",".600","7","23","30","13","27","3","2","22"
"88","November 11, 2011","Iowa","Home","Chicago State","96","30","70",".429","9","27",".333","27","32",".844","16","25","41","22","9","14","1","13"
"89","November 11, 2011","Claflin","Away","South Carolina State","53","20","55",".364","6","25",".240","7","12",".583","16","17","33","12","21","5","1","27"
"90","November 11, 2011","South Carolina State","Home","Claflin","70","22","50",".440","5","11",".455","21","30",".700","15","21","36","11","16","8","6","15"
"91","November 11, 2011","Colorado Christian","Away","Boise State","44","15","43",".349","4","18",".222","10","16",".625","7","11","18","9","27","5","1","21"
"92","November 11, 2011","Boise State","Home","Colorado Christian","95","39","61",".639","6","18",".333","11","16",".688","10","21","31","14","14","14","3","20"
"93","November 11, 2011","Cornell","Away","St. Bonaventure","58","19","45",".422","8","20",".400","12","19",".632","5","18","23","12","18","5","2","22"
"94","November 11, 2011","St. Bonaventure","Home","Cornell","79","27","54",".500","6","18",".333","19","26",".731","9","23","32","16","10","8","4","19"
"95","November 11, 2011","Covenant","Away","Coastal Carolina","54","20","50",".400","4","20",".200","10","19",".526","6","17","23","14","17","6","2","18"
"96","November 11, 2011","Coastal Carolina","Home","Covenant","96","39","72",".542","5","16",".313","13","21",".619","22","26","48","18","12","9","4","18"
"97","November 11, 2011","Dartmouth","Away","Rutgers","56","19","52",".365","4","22",".182","14","16",".875","6","15","21","8","11","5","0","20"
"98","November 11, 2011","Rutgers","Home","Dartmouth","62","22","46",".478","2","4",".500","16","23",".696","8","23","31","9","16","7","6","17"
"99","November 11, 2011","Delaware","Away","Radford","54","15","52",".288","2","14",".143","22","36",".611","8","29","37","8","12","3","5","19"
"100","November 11, 2011","Radford","Home","Delaware","58","19","58",".328","8","27",".296","12","21",".571","8","35","43","7","11","6","4","25"
"101","November 11, 2011","Dillard","Away","Southern","48","15","41",".366","3","9",".333","15","26",".577","6","24","30","8","16","1","2","22"
"102","November 11, 2011","Southern","Home","Dillard","67","24","51",".471","4","12",".333","15","25",".600","4","25","29","17","5","8","4","24"
"103","November 11, 2011","Eastern Illinois","Away","Indiana State","72","27","56",".482","6","15",".400","12","12","1.000","3","21","24","13","15","7","2","26"
"104","November 11, 2011","Indiana State","Home","Eastern Illinois","79","22","53",".415","6","19",".316","29","36",".806","10","22","32","14","14","3","3","14"
"105","November 11, 2011","Elon","Away","UMass","67","21","61",".344","9","35",".257","16","21",".762","11","24","35","14","25","6","1","22"
"106","November 11, 2011","UMass","Home","Elon","85","27","61",".443","6","22",".273","25","36",".694","10","25","35","16","16","14","5","18"
"107","November 11, 2011","Florida A&M","Away","Georgia Tech","59","20","53",".377","5","18",".278","14","24",".583","4","15","19","11","16","9","1","27"
"108","November 11, 2011","Georgia Tech","Home","Florida A&M","92","28","52",".538","10","23",".435","26","36",".722","14","32","46","16","17","9","6","22"
"109","November 11, 2011","Florida Gulf Coast","Away","TCU","72","27","44",".614","6","14",".429","12","19",".632","7","21","28","17","29","8","3","21"
"110","November 11, 2011","TCU","Home","Florida Gulf Coast","73","27","55",".491","4","18",".222","15","21",".714","9","13","22","17","16","10","5","17"
"111","November 11, 2011","Fort Lewis","Away","Colorado","57","21","56",".375","5","19",".263","10","26",".385","9","20","29","8","18","4","4","22"
"112","November 11, 2011","Colorado","Home","Fort Lewis","85","31","63",".492","4","9",".444","19","27",".704","13","33","46","15","17","7","1","23"
"113","November 11, 2011","Fort Valley State","Away","Lipscomb","53","21","56",".375","2","19",".105","9","15",".600","11","21","32","7","31","11","3","27"
"114","November 11, 2011","Lipscomb","Home","Fort Valley State","96","35","66",".530","6","17",".353","20","30",".667","13","26","39","19","22","16","2","18"
"115","November 11, 2011","Fresno Pacific","Away","Saint Mary's","58","20","59",".339","6","23",".261","12","18",".667","11","17","28","11","13","4","0","18"
"116","November 11, 2011","Saint Mary's","Home","Fresno Pacific","98","35","62",".565","12","33",".364","16","21",".762","13","30","43","25","9","12","5","15"
"117","November 11, 2011","Gardner-Webb","Away","Clemson","44","14","45",".311","5","16",".313","11","12",".917","4","16","20","8","18","9","0","15"
"118","November 11, 2011","Clemson","Home","Gardner-Webb","65","25","46",".543","7","15",".467","8","12",".667","5","25","30","17","17","9","7","14"
"119","November 11, 2011","Grand Canyon","Away","UNLV","66","23","55",".418","5","14",".357","15","22",".682","6","26","32","12","17","4","2","24"
"120","November 11, 2011","UNLV","Home","Grand Canyon","83","30","64",".469","8","24",".333","15","30",".500","14","26","40","18","11","9","4","13"
"121","November 11, 2011","Guilford","Away","Davidson","64","24","54",".444","6","14",".429","10","18",".556","5","21","26","9","21","4","1","29"
"122","November 11, 2011","Davidson","Home","Guilford","111","37","76",".487","11","36",".306","26","36",".722","20","29","49","23","9","12","3","16"
"123","November 11, 2011","Harris-Stowe","Away","Murray State","49","18","52",".346","2","15",".133","11","18",".611","10","12","22","11","17","7","1","14"
"124","November 11, 2011","Murray State","Home","Harris-Stowe","76","30","62",".484","5","16",".313","11","15",".733","17","23","40","19","16","9","3","18"
"125","November 11, 2011","Holy Cross","Away","College of Charleston","69","24","59",".407","2","11",".182","19","23",".826","9","23","32","8","18","11","3","29"
"126","November 11, 2011","College of Charleston","Home","Holy Cross","78","22","50",".440","7","16",".438","27","42",".643","11","26","37","8","18","6","6","20"
"127","November 11, 2011","Houston Baptist","Away","Campbell","68","21","59",".356","6","24",".250","20","30",".667","13","18","31","15","21","9","2","28"
"128","November 11, 2011","Campbell","Home","Houston Baptist","82","28","46",".609","2","6",".333","24","31",".774","3","30","33","21","22","10","3","23"
"129","November 11, 2011","Howard","Away","Bowling Green State","48","17","45",".378","3","7",".429","11","18",".611","10","24","34","4","19","1","2","27"
"130","November 11, 2011","Bowling Green State","Home","Howard","63","21","49",".429","4","13",".308","17","23",".739","6","20","26","11","9","9","2","18"
"131","November 11, 2011","Idaho State","Away","Oklahoma","74","28","60",".467","7","24",".292","11","17",".647","9","22","31","22","20","7","0","30"
"132","November 11, 2011","Oklahoma","Home","Idaho State","78","23","63",".365","8","23",".348","24","33",".727","16","20","36","18","15","8","6","20"
"133","November 11, 2011","UIC","Away","Eastern Michigan","57","21","53",".396","4","20",".200","11","18",".611","11","18","29","13","20","6","4","22"
"134","November 11, 2011","Eastern Michigan","Home","UIC","68","24","52",".462","1","6",".167","19","28",".679","8","23","31","7","15","8","4","17"
"135","November 11, 2011","Illinois State","Away","Fresno State","47","15","50",".300","6","18",".333","11","19",".579","13","18","31","10","20","9","3","25"
"136","November 11, 2011","Fresno State","Home","Illinois State","55","17","42",".405","5","12",".417","16","21",".762","7","19","26","10","19","12","3","16"
"137","November 11, 2011","Jacksonville","Away","Florida State","67","25","59",".424","5","17",".294","12","20",".600","13","21","34","11","16","7","2","23"
"138","November 11, 2011","Florida State","Home","Jacksonville","79","24","54",".444","8","17",".471","23","30",".767","11","25","36","13","15","7","3","21"
"139","November 11, 2011","Johnson & Wales (RI)","Away","Brown","66","22","62",".355","7","18",".389","15","16",".938","12","27","39","13","17","3","3","21"
"140","November 11, 2011","Brown","Home","Johnson & Wales (RI)","86","31","67",".463","7","15",".467","17","21",".810","12","27","39","21","10","10","7","15"
"141","November 11, 2011","Lafayette","Away","La Salle","53","18","50",".360","3","10",".300","14","22",".636","4","20","24","7","12","3","1","18"
"142","November 11, 2011","La Salle","Home","Lafayette","79","30","61",".492","9","16",".563","10","14",".714","12","28","40","18","10","7","4","21"
"143","November 11, 2011","Lake Erie","Away","Detroit","57","19","59",".322","8","21",".381","11","15",".733","10","14","24","10","17","7","2","18"
"144","November 11, 2011","Detroit","Home","Lake Erie","95","37","62",".597","6","16",".375","15","22",".682","10","27","37","19","11","12","6","14"
"145","November 11, 2011","Lees-McRae","Away","Appalachian State","61","20","65",".308","3","15",".200","18","23",".783","11","27","38","8","23","6","2","26"
"146","November 11, 2011","Appalachian State","Home","Lees-McRae","90","29","71",".408","8","23",".348","24","37",".649","16","31","47","19","16","15","12","23"
"147","November 11, 2011","LeTourneau","Away","Northwestern State","61","19","61",".311","4","16",".250","19","30",".633","9","24","33","6","19","10","1","30"
"148","November 11, 2011","Northwestern State","Home","LeTourneau","87","28","64",".438","4","21",".190","27","49",".551","21","35","56","19","20","9","11","22"
"149","November 11, 2011","LIU-Brooklyn","Away","Hofstra","71","23","48",".479","8","21",".381","17","32",".531","9","15","24","18","20","8","4","27"
"150","November 11, 2011","Hofstra","Home","LIU-Brooklyn","89","29","49",".592","8","15",".533","23","34",".676","8","18","26","19","16","9","3","21"
"151","November 11, 2011","Louisiana-Monroe","Away","Ole Miss","38","14","49",".286","3","15",".200","7","18",".389","4","24","28","11","17","4","2","20"
"152","November 11, 2011","Ole Miss","Home","Louisiana-Monroe","60","19","57",".333","5","26",".192","17","27",".630","11","34","45","8","15","8","8","16"
"153","November 11, 2011","Loyola (IL)","Away","Illinois","49","18","51",".353","4","14",".286","9","14",".643","10","14","24","11","21","1","0","14"
"154","November 11, 2011","Illinois","Home","Loyola (IL)","67","28","59",".475","6","21",".286","5","9",".556","13","18","31","9","12","10","13","17"
"155","November 11, 2011","Loyola (MD)","Away","Wake Forest","63","22","63",".349","1","14",".071","18","26",".692","15","25","40","10","17","6","6","34"
"156","November 11, 2011","Wake Forest","Home","Loyola (MD)","75","24","49",".490","5","13",".385","22","46",".478","11","26","37","10","16","4","9","22"
"157","November 11, 2011","Mary","Away","Green Bay","55","21","61",".344","7","20",".350","6","7",".857","6","18","24","9","20","2","3","18"
"158","November 11, 2011","Green Bay","Home","Mary","94","34","68",".500","6","15",".400","20","29",".690","15","29","44","15","8","9","4","17"
"159","November 11, 2011","Maryland-Eastern Shore","Away","George Washington","48","18","62",".290","3","15",".200","9","10",".900","15","26","41","8","23","10","4","18"
"160","November 11, 2011","George Washington","Home","Maryland-Eastern Shore","64","25","65",".385","3","12",".250","11","18",".611","10","26","36","11","15","11","7","11"
"161","November 11, 2011","MIT","Away","Harvard","49","19","41",".463","3","11",".273","8","10",".800","4","22","26","11","22","4","2","15"
"162","November 11, 2011","Harvard","Home","MIT","76","31","58",".534","8","21",".381","6","11",".545","6","17","23","13","6","10","9","12"
"163","November 11, 2011","McMurry","Away","SMU","49","16","54",".296","6","28",".214","11","19",".579","19","22","41","7","25","7","1","22"
"164","November 11, 2011","SMU","Home","McMurry","78","25","57",".439","13","31",".419","15","26",".577","11","21","32","16","11","10","4","21"
"165","November 11, 2011","McNeese State","Away","Auburn","62","19","53",".358","3","18",".167","21","27",".778","8","17","25","7","17","11","4","17"
"166","November 11, 2011","Auburn","Home","McNeese State","84","33","62",".532","6","18",".333","12","23",".522","12","27","39","16","13","9","1","22"
"167","November 11, 2011","Menlo","Away","Sacramento State","56","19","43",".442","1","4",".250","17","24",".708","6","19","25","8","14","4","0","26"
"168","November 11, 2011","Sacramento State","Home","Menlo","70","22","50",".440","2","14",".143","24","31",".774","11","19","30","10","9","4","4","24"
"169","November 11, 2011","Miles","Away","Jacksonville State","64","19","54",".352","8","23",".348","18","27",".667","10","15","25","9","19","10","3","25"
"170","November 11, 2011","Jacksonville State","Home","Miles","87","27","49",".551","3","10",".300","30","40",".750","11","31","42","17","22","10","8","19"
"171","November 11, 2011","Milligan","Away","East Carolina","45","19","55",".345","4","15",".267","3","5",".600","9","15","24","12","23","10","2","19"
"172","November 11, 2011","East Carolina","Home","Milligan","101","35","73",".479","13","22",".591","18","26",".692","27","27","54","22","15","14","8","14"
"173","November 11, 2011","Missouri State","Away","Nevada","68","27","62",".435","9","27",".333","5","7",".714","7","30","37","16","9","4","2","23"
"174","November 11, 2011","Nevada","Home","Missouri State","46","13","50",".260","5","25",".200","15","29",".517","12","24","36","8","14","3","2","17"
"175","November 11, 2011","Monmouth","Away","Villanova","70","23","64",".359","8","31",".258","16","23",".696","8","16","24","15","16","9","8","21"
"176","November 11, 2011","Villanova","Home","Monmouth","106","36","66",".545","12","25",".480","22","26",".846","10","32","42","22","16","9","4","21"
"177","November 11, 2011","Montana","Away","Colorado State","58","21","52",".404","5","16",".313","11","16",".688","3","18","21","12","10","3","3","26"
"178","November 11, 2011","Colorado State","Home","Montana","64","19","49",".388","4","13",".308","22","29",".759","11","28","39","4","13","5","2","18"
"179","November 11, 2011","Montana State","Away","Arizona State","72","22","64",".344","10","30",".333","18","26",".692","16","17","33","8","16","13","0","25"
"180","November 11, 2011","Arizona State","Home","Montana State","78","22","49",".449","6","18",".333","28","35",".800","11","31","42","12","22","12","3","19"
"181","November 11, 2011","Montreat","Away","Presbyterian","73","29","71",".408","3","13",".231","12","17",".706","17","16","33","10","14","5","1","17"
"182","November 11, 2011","Presbyterian","Home","Montreat","103","38","66",".576","12","25",".480","15","27",".556","11","24","35","28","12","8","3","16"
"183","November 11, 2011","Navy","Away","Longwood","78","27","50",".540","6","15",".400","18","28",".643","6","30","36","20","14","4","2","18"
"184","November 11, 2011","Longwood","Home","Navy","70","25","61",".410","5","21",".238","15","24",".625","10","22","32","7","8","3","3","23"
"185","November 11, 2011","New Orleans","Away","New Mexico","40","14","55",".255","6","24",".250","6","12",".500","8","15","23","5","16","6","4","28"
"186","November 11, 2011","New Mexico","Home","New Orleans","92","33","56",".589","6","16",".375","20","34",".588","11","33","44","26","14","10","3","17"
"187","November 11, 2011","UNC Asheville","Away","NC State","75","23","66",".348","10","25",".400","19","26",".731","13","22","35","10","12","7","1","21"
"188","November 11, 2011","NC State","Home","UNC Asheville","84","29","66",".439","6","19",".316","20","28",".714","13","34","47","21","14","10","7","18"
"189","November 11, 2011","North Carolina A&T","Away","Creighton","65","24","63",".381","6","25",".240","11","17",".647","10","22","32","14","13","7","3","24"
"190","November 11, 2011","Creighton","Home","North Carolina A&T","97","33","68",".485","14","35",".400","17","26",".654","19","30","49","28","13","5","5","19"
"191","November 11, 2011","North Carolina Central","Away","Charlotte","57","21","52",".404","5","14",".357","10","22",".455","6","20","26","8","19","7","4","23"
"192","November 11, 2011","Charlotte","Home","North Carolina Central","73","26","57",".456","7","18",".389","14","22",".636","11","29","40","16","18","7","6","23"
"193","November 11, 2011","UNC Greensboro","Away","Tennessee","63","27","65",".415","3","10",".300","6","15",".400","16","14","30","12","10","8","1","20"
"194","November 11, 2011","Tennessee","Home","UNC Greensboro","92","31","48",".646","15","24",".625","15","22",".682","6","24","30","21","13","7","6","19"
"195","November 11, 2011","North Dakota State","Away","San Francisco","73","27","55",".491","5","19",".263","14","21",".667","4","26","30","18","16","10","1","21"
"196","November 11, 2011","San Francisco","Home","North Dakota State","65","25","55",".455","4","15",".267","11","20",".550","7","28","35","9","21","9","0","25"
"197","November 11, 2011","Northeastern","Away","Boston University","82","28","62",".452","4","16",".250","22","27",".815","18","30","48","14","17","4","6","20"
"198","November 11, 2011","Boston University","Home","Northeastern","74","28","67",".418","5","28",".179","13","23",".565","8","19","27","8","9","9","3","24"
"199","November 11, 2011","Northern Arizona","Away","Louisiana","66","20","57",".351","7","16",".438","19","28",".679","13","15","28","10","24","10","3","20"
"200","November 11, 2011","Louisiana","Home","Northern Arizona","83","33","53",".623","8","16",".500","9","18",".500","4","23","27","21","21","7","11","24"
"201","November 11, 2011","Northern Illinois","Away","Purdue","34","14","57",".246","3","18",".167","3","5",".600","12","21","33","7","28","4","4","23"
"202","November 11, 2011","Purdue","Home","Northern Illinois","96","31","67",".463","14","28",".500","20","26",".769","9","25","34","23","9","14","6","13"
"203","November 11, 2011","Northern New Mexico","Away","Weber State","50","18","62",".290","4","28",".143","10","17",".588","12","11","23","5","16","5","1","21"
"204","November 11, 2011","Weber State","Home","Northern New Mexico","109","37","61",".607","17","29",".586","18","23",".783","14","36","50","24","15","5","4","19"
"205","November 11, 2011","Northwest Missouri State","Away","UMKC","66","24","51",".471","9","17",".529","9","20",".450","7","26","33","10","23","13","4","28"
"206","November 11, 2011","UMKC","Home","Northwest Missouri State","62","17","52",".327","6","16",".375","22","31",".710","10","24","34","6","18","7","7","18"
"207","November 11, 2011","Oral Roberts","Away","West Virginia","71","23","57",".404","3","12",".250","22","30",".733","17","16","33","14","22","11","0","18"
